Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2021-2022,Artemi Panarin,NYR,F,50.0,434.0,14.0,,103.0,344.0,116.0,82.0,195.0,2.0,77.0,459.0,,17.0,First Line,75,1441.6833333333,22,43,33,1991-10-30,RUS,RUS,72,173,-,-,-,-,,
2021-2022,Arthur Kaliyev,LAK,F,137.0,196.0,202.0,,52.0,64.0,22.0,242.0,139.0,219.0,448.0,403.0,,251.0,Bottom 6,80,1011.9333333333,14,11,24,2001-06-26,USA,USA,74,210,2019,2,2,33,,
2021-2022,Artturi Lehkonen,"COL, MTL",F,118.0,69.0,264.0,71.0,217.0,54.0,136.0,183.0,224.0,301.0,119.0,157.0,,205.0,Bottom 6,74,1117.0333333333,19,12,30,1995-07-04,FIN,FIN,71,179,2013,2,25,55,,
2021-2022,Austin Watson,OTT,F,359.0,36.0,,12.0,418.0,322.0,301.0,314.0,461.0,358.0,355.0,15.0,,284.0,Bottom 6,67,803.43333333333,10,5,33,1992-01-13,USA,USA,76,204,2010,1,18,18,,
2021-2022,Auston Matthews,TOR,F,1.0,10.0,6.0,,47.0,32.0,5.0,1.0,64.0,62.0,92.0,346.0,22.0,1.0,First Line,73,1504.5,60,26,27,1997-09-17,USA,USA,75,208,2016,1,1,1,,
2021-2022,Axel Jonsson-Fjallby,WSH,F,382.0,62.0,,,440.0,38.0,309.0,411.0,467.0,354.0,19.0,264.0,,426.0,Bottom 6,23,257.18333333333,2,2,27,1998-02-10,SWE,SWE,73,189,2016,5,26,147,,
2021-2022,Barclay Goodrow,NYR,F,363.0,145.0,,63.0,239.0,178.0,399.0,375.0,317.0,278.0,410.0,112.0,75.0,255.0,Second Line,79,1320.2666666667,13,14,32,1993-02-26,CAN,CAN,74,204,-,-,-,-,,
2021-2022,Barrett Hayton,ARI,F,321.0,375.0,274.0,187.0,141.0,356.0,405.0,316.0,147.0,409.0,21.0,188.0,90.0,346.0,Second Line,60,967.08333333333,10,7,25,2000-06-09,CAN,CAN,73,207,2018,1,5,5,,
2021-2022,Blake Coleman,CGY,F,74.0,57.0,,5.0,131.0,34.0,40.0,155.0,304.0,317.0,327.0,84.0,,152.0,Bottom 6,81,1200.4666666667,16,9,33,1991-11-28,USA,USA,71,199,2011,3,14,75,,
2021-2022,Blake Lizotte,LAK,F,290.0,180.0,303.0,22.0,45.0,179.0,346.0,357.0,210.0,326.0,87.0,221.0,59.0,349.0,Bottom 6,70,851.46666666667,10,8,27,1997-12-13,USA,USA,69,170,-,-,-,-,,
2021-2022,Blake Wheeler,WPG,F,98.0,435.0,86.0,,142.0,453.0,171.0,164.0,77.0,25.0,402.0,256.0,221.0,49.0,First Line,65,1270.0166666667,17,24,38,1986-08-31,USA,USA,77,220,2004,1,5,5,,
2021-2022,Bo Horvat,VAN,F,190.0,297.0,66.0,167.0,162.0,426.0,142.0,61.0,394.0,244.0,313.0,262.0,9.0,58.0,First Line,70,1363.6166666667,31,12,30,1995-04-05,CAN,CAN,72,215,2013,1,9,9,,
2021-2022,Boone Jenner,CBJ,F,195.0,336.0,163.0,28.0,286.0,452.0,180.0,169.0,431.0,310.0,183.0,200.0,18.0,94.0,First Line,59,1207.05,23,11,32,1993-06-15,CAN,CAN,74,203,2011,2,7,37,,
2021-2022,Boris Katchouk,"CHI, TBL",F,437.0,186.0,,,354.0,228.0,364.0,456.0,437.0,459.0,88.0,35.0,,458.0,Bottom 6,59,585.78333333333,3,2,27,1998-06-18,CAN,CAN,74,206,2016,2,14,44,,
2021-2022,Brad Marchand,BOS,F,4.0,39.0,27.0,23.0,6.0,4.0,48.0,15.0,65.0,10.0,298.0,239.0,,13.0,First Line,70,1347.5833333333,32,29,37,1988-05-11,CAN,CAN,69,176,2006,3,8,71,,
2021-2022,Brad Richardson,"CGY, VAN",F,376.0,82.0,,212.0,334.0,174.0,420.0,404.0,427.0,329.0,377.0,133.0,31.0,420.0,Bottom 6,44,453.5,4,2,40,1985-02-04,CAN,CAN,72,190,2003,5,27,163,,
2021-2022,Brady Tkachuk,OTT,F,51.0,432.0,87.0,,177.0,405.0,8.0,95.0,53.0,66.0,140.0,33.0,76.0,41.0,First Line,79,1485.3333333333,30,29,25,1999-09-16,USA,USA,76,221,2018,1,4,4,,
2021-2022,Brandon Duhaime,MIN,F,390.0,252.0,,,376.0,201.0,296.0,425.0,443.0,397.0,467.0,26.0,,431.0,Bottom 6,80,817.45,6,5,28,1997-05-22,USA,USA,74,200,2016,4,15,106,,
2021-2022,Brandon Hagel,"CHI, TBL",F,213.0,282.0,255.0,152.0,262.0,371.0,277.0,157.0,307.0,164.0,41.0,273.0,,207.0,Second Line,77,1259.4666666667,25,15,26,1998-08-27,CAN,CAN,74,179,2016,6,8,159,,
2021-2022,Brandon Saad,STL,F,119.0,335.0,84.0,127.0,146.0,294.0,195.0,49.0,286.0,249.0,176.0,440.0,,159.0,Second Line,78,1269.1166666667,24,17,32,1992-10-27,USA,USA,73,215,2011,2,13,43,,
2021-2022,Brandon Tanev,SEA,F,311.0,6.0,,140.0,384.0,13.0,317.0,103.0,404.0,260.0,137.0,19.0,,187.0,Bottom 6,30,437.06666666667,9,4,33,1991-12-31,CAN,CAN,72,189,-,-,-,-,,
2021-2022,Brayden Point,TBL,F,91.0,211.0,53.0,,89.0,206.0,148.0,41.0,40.0,113.0,34.0,355.0,66.0,53.0,First Line,66,1283.3333333333,28,14,29,1996-03-13,CAN,CAN,71,180,2014,3,19,79,,
2021-2022,Brayden Schenn,STL,F,247.0,355.0,19.0,,374.0,377.0,311.0,71.0,270.0,33.0,343.0,137.0,68.0,91.0,Second Line,62,1101.9666666667,24,27,33,1991-08-22,CAN,CAN,73,199,2009,1,5,5,,
2021-2022,Brendan Gallagher,MTL,F,39.0,169.0,135.0,,74.0,189.0,11.0,116.0,330.0,151.0,158.0,206.0,,109.0,Bottom 6,56,841.03333333333,7,12,33,1992-05-06,CAN,CAN,69,186,2010,5,27,147,,
2021-2022,Brendan Gaunce,CBJ,F,99.0,181.0,,,273.0,259.0,35.0,81.0,301.0,448.0,470.0,67.0,151.0,375.0,Fringe,30,242.88333333333,5,1,31,1994-03-25,CAN,CAN,75,219,2012,1,26,26,,
2021-2022,Brendan Lemieux,LAK,F,221.0,266.0,301.0,,220.0,255.0,215.0,277.0,122.0,314.0,293.0,20.0,,366.0,Bottom 6,50,537.4,8,3,29,1996-03-15,USA,USA,73,215,2014,2,1,31,,
2021-2022,Brendan Perlini,EDM,F,383.0,372.0,,,472.0,353.0,211.0,276.0,282.0,438.0,450.0,156.0,,441.0,Fringe,23,192.56666666667,4,1,29,1996-04-27,GBR,GBR,75,211,2014,1,12,12,,
2021-2022,Brett Howden,VGK,F,348.0,93.0,,157.0,251.0,287.0,453.0,287.0,146.0,258.0,122.0,130.0,88.0,331.0,Bottom 6,47,500.81666666667,9,6,27,1998-03-29,CAN,CAN,74,203,2016,1,27,27,,
2021-2022,Brett Leason,WSH,F,351.0,91.0,,,272.0,149.0,177.0,376.0,363.0,408.0,441.0,339.0,,432.0,Bottom 6,36,322.4,3,2,26,1999-04-30,CAN,CAN,77,218,2019,2,25,56,,
2021-2022,Brett Ritchie,CGY,F,291.0,150.0,,,164.0,27.0,178.0,371.0,177.0,405.0,451.0,22.0,,427.0,Bottom 6,41,398.61666666667,3,1,32,1993-07-01,CAN,CAN,76,215,2011,2,14,44,,
2021-2022,Brian Boyle,PIT,F,216.0,152.0,,148.0,414.0,324.0,238.0,209.0,429.0,335.0,395.0,102.0,134.0,282.0,Bottom 6,66,712.06666666667,11,5,40,1984-12-18,USA,USA,78,245,2003,1,26,26,,
2021-2022,Brock Boeser,VAN,F,203.0,357.0,52.0,,151.0,342.0,81.0,84.0,28.0,163.0,251.0,423.0,,67.0,First Line,71,1318.65,23,10,28,1997-02-25,USA,USA,73,208,2015,1,23,23,,
2021-2022,Brock McGinn,PIT,F,233.0,133.0,,48.0,226.0,126.0,307.0,237.0,358.0,389.0,65.0,181.0,,270.0,Bottom 6,64,959.68333333333,12,7,31,1994-02-02,CAN,CAN,72,187,2012,2,17,47,,
2021-2022,Brock Nelson,NYI,F,122.0,346.0,33.0,145.0,271.0,387.0,153.0,21.0,230.0,187.0,200.0,401.0,72.0,74.0,Second Line,72,1272.6,37,14,33,1991-10-15,USA,USA,76,210,2010,1,30,30,,
2021-2022,Bryan Rust,PIT,F,90.0,331.0,39.0,204.0,78.0,311.0,77.0,50.0,6.0,72.0,201.0,322.0,,38.0,First Line,60,1126.2166666667,24,22,33,1992-05-11,USA,USA,71,192,2010,3,20,80,,
2021-2022,Buddy Robinson,ANA,F,379.0,350.0,,,371.0,410.0,246.0,466.0,354.0,262.0,359.0,59.0,,430.0,Bottom 6,32,295.9,1,3,33,1991-09-30,USA,USA,78,232,-,-,-,-,,
2021-2022,Cal Clutterbuck,NYI,F,463.0,59.0,,68.0,448.0,61.0,422.0,418.0,440.0,420.0,66.0,14.0,,385.0,Bottom 6,59,828.46666666667,6,1,37,1987-11-18,CAN,CAN,72,212,2006,3,9,72,,
2021-2022,Calle Jarnkrok,"CGY, SEA",F,299.0,154.0,98.0,78.0,264.0,138.0,289.0,201.0,203.0,287.0,64.0,395.0,189.0,201.0,Second Line,66,1058.4166666667,12,7,33,1991-09-25,SWE,SWE,72,192,2010,2,21,51,,
2021-2022,Cam Atkinson,PHI,F,93.0,365.0,144.0,24.0,370.0,396.0,55.0,138.0,73.0,110.0,175.0,454.0,,75.0,First Line,73,1331.9333333333,23,20,36,1989-06-05,USA,USA,68,176,2008,6,6,157,,
2021-2022,Carl Grundstrom,LAK,F,264.0,403.0,,,266.0,403.0,192.0,243.0,196.0,430.0,427.0,48.0,,351.0,Bottom 6,54,588.05,9,3,27,1997-12-01,SWE,SWE,72,195,2016,2,27,57,,
2021-2022,Carl Hagelin,WSH,F,326.0,214.0,,37.0,202.0,95.0,320.0,435.0,468.0,274.0,323.0,371.0,,333.0,Bottom 6,53,754.56666666667,3,5,36,1988-08-23,SWE,SWE,72,183,2007,6,17,168,,
2021-2022,Carter Rowney,DET,F,442.0,111.0,,162.0,455.0,277.0,473.0,362.0,447.0,255.0,89.0,78.0,203.0,389.0,Bottom 6,26,277.38333333333,4,1,36,1989-05-10,CAN,CAN,74,208,-,-,-,-,,
2021-2022,Carter Verhaeghe,FLA,F,21.0,141.0,230.0,,5.0,65.0,131.0,53.0,212.0,108.0,369.0,324.0,,130.0,Second Line,78,1252.1333333333,24,19,29,1995-08-14,CAN,CAN,74,180,2013,3,21,82,,
2021-2022,Casey Cizikas,NYI,F,414.0,87.0,,34.0,467.0,90.0,376.0,317.0,452.0,421.0,320.0,74.0,15.0,337.0,Bottom 6,74,1017.2666666667,10,4,34,1991-02-27,CAN,CAN,71,190,2009,4,1,92,,
2021-2022,Casey Mittelstadt,BUF,F,357.0,323.0,145.0,,278.0,270.0,299.0,268.0,208.0,247.0,197.0,439.0,109.0,220.0,Second Line,40,644.81666666667,6,6,26,1998-11-22,USA,USA,73,195,2017,1,8,8,,
2021-2022,Cedric Paquette,MTL,F,441.0,27.0,,206.0,322.0,76.0,426.0,457.0,246.0,445.0,464.0,9.0,184.0,445.0,Bottom 6,24,212.65,0,1,31,1993-08-13,CAN,CAN,72,205,2012,4,10,101,,
2021-2022,Chandler Stephenson,VGK,F,189.0,178.0,221.0,54.0,23.0,247.0,414.0,187.0,98.0,133.0,211.0,323.0,61.0,141.0,First Line,79,1525.1166666667,21,17,31,1994-04-22,CAN,CAN,72,209,2012,3,16,77,,
2021-2022,Charlie Coyle,BOS,F,282.0,148.0,169.0,3.0,166.0,140.0,340.0,319.0,257.0,215.0,168.0,252.0,84.0,218.0,Second Line,82,1426.8166666667,16,16,33,1992-03-02,USA,USA,75,223,2010,1,28,28,,
2021-2022,Chris Kreider,NYR,F,150.0,223.0,5.0,171.0,287.0,197.0,83.0,4.0,320.0,268.0,371.0,132.0,,43.0,First Line,81,1517.1333333333,52,12,34,1991-04-30,USA,USA,75,230,2009,1,19,19,,
2021-2022,Chris Tierney,OTT,F,426.0,302.0,237.0,163.0,218.0,307.0,437.0,401.0,415.0,350.0,307.0,359.0,86.0,336.0,Bottom 6,70,869.05,6,1,31,1994-07-01,CAN,CAN,73,191,2012,2,25,55,,
2021-2022,Christian Dvorak,MTL,F,263.0,419.0,153.0,122.0,242.0,448.0,360.0,199.0,372.0,149.0,191.0,363.0,13.0,163.0,Second Line,56,973.0,11,15,29,1996-02-02,USA,USA,73,193,2014,2,28,58,,
2021-2022,Christian Fischer,ARI,F,424.0,424.0,,190.0,417.0,425.0,332.0,419.0,413.0,392.0,44.0,60.0,205.0,398.0,Bottom 6,53,694.41666666667,5,4,28,1997-04-15,USA,USA,74,212,2015,2,2,32,,
2021-2022,Claude Giroux,"FLA, PHI",F,102.0,204.0,75.0,203.0,35.0,79.0,115.0,145.0,249.0,81.0,39.0,354.0,2.0,72.0,First Line,75,1430.2666666667,21,19,37,1988-01-12,CAN,CAN,71,190,2006,1,22,22,,
2021-2022,Clayton Keller,ARI,F,96.0,337.0,118.0,186.0,223.0,318.0,132.0,91.0,137.0,80.0,46.0,450.0,,77.0,First Line,67,1347.85,28,22,26,1998-07-29,USA,USA,70,178,2016,1,7,7,,
2021-2022,Cody Eakin,BUF,F,470.0,275.0,,80.0,458.0,263.0,448.0,453.0,395.0,450.0,315.0,321.0,19.0,423.0,Bottom 6,69,943.28333333333,4,2,34,1991-05-24,CAN,CAN,72,196,2009,3,24,85,,
2021-2022,Cole Caufield,MTL,F,181.0,468.0,205.0,,375.0,466.0,57.0,78.0,297.0,217.0,76.0,463.0,,129.0,Second Line,67,1117.5833333333,23,12,24,2001-01-02,USA,USA,67,174,2019,1,15,15,,
2021-2022,Cole Sillinger,CBJ,F,253.0,408.0,213.0,,405.0,442.0,164.0,214.0,103.0,333.0,394.0,191.0,162.0,245.0,Bottom 6,79,1082.2333333333,16,9,22,2003-05-16,USA,USA,73,201,2021,1,12,12,,
2021-2022,Colin Blackwell,"SEA, TOR",F,256.0,113.0,290.0,,308.0,159.0,292.0,149.0,268.0,285.0,50.0,129.0,,266.0,Bottom 6,58,692.16666666667,10,4,32,1993-03-28,USA,USA,69,190,2011,7,13,193,,
2021-2022,Colin White,OTT,F,412.0,225.0,261.0,,129.0,107.0,235.0,318.0,309.0,222.0,296.0,214.0,105.0,239.0,Bottom 6,24,368.1,3,5,28,1997-01-30,USA,USA,73,194,2015,1,21,21,,
2021-2022,Colton Sceviour,EDM,F,323.0,5.0,,141.0,403.0,21.0,229.0,389.0,441.0,369.0,246.0,100.0,,386.0,Bottom 6,35,331.56666666667,2,2,36,1989-04-20,CAN,CAN,72,190,2007,4,21,112,,
2021-2022,Colton Sissons,NSH,F,416.0,101.0,,66.0,330.0,74.0,455.0,392.0,451.0,362.0,407.0,116.0,16.0,339.0,Second Line,79,1276.8166666667,7,10,31,1993-11-05,CAN,CAN,73,200,2012,2,20,50,,
2021-2022,Connor Brown,OTT,F,182.0,298.0,168.0,73.0,150.0,340.0,269.0,233.0,377.0,209.0,62.0,456.0,,132.0,First Line,64,1284.15,10,17,31,1994-01-14,CAN,CAN,72,181,2012,6,5,156,,
2021-2022,Connor Dewar,MIN,F,317.0,3.0,,,351.0,7.0,202.0,450.0,425.0,321.0,29.0,98.0,158.0,408.0,Bottom 6,35,346.75,2,3,26,1999-06-26,CAN,CAN,70,183,2018,3,30,92,,
2021-2022,Connor McDavid,EDM,F,5.0,305.0,2.0,,12.0,265.0,34.0,13.0,79.0,1.0,3.0,342.0,58.0,2.0,First Line,80,1765.3,44,49,28,1997-01-13,CAN,CAN,73,193,2015,1,1,1,,
2021-2022,Connor McMichael,WSH,F,186.0,162.0,,,236.0,190.0,134.0,290.0,141.0,259.0,364.0,287.0,169.0,358.0,Bottom 6,68,711.83333333333,9,7,24,2001-01-15,CAN,CAN,72,180,2019,1,25,25,,
2021-2022,Conor Garland,VAN,F,30.0,172.0,147.0,,97.0,191.0,47.0,142.0,114.0,31.0,7.0,366.0,,98.0,Second Line,77,1261.7666666667,19,22,29,1996-03-11,USA,USA,70,165,2015,5,2,123,,
2021-2022,Conor Sheary,WSH,F,136.0,44.0,154.0,,208.0,98.0,208.0,101.0,75.0,228.0,58.0,369.0,,192.0,Bottom 6,71,1085.3,19,14,33,1992-06-08,USA,USA,69,179,-,-,-,-,,
