Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2012-2013,Brent Burns,SJS,D,1.0,180.0,7.0,,13.0,71.0,1.0,1.0,2.0,59.0,122.0,64.0,,12.0,Third Pair,30,488.45,9,11,20,6.38,54.05,56.78,27,1985-03-09,CAN,CAN,77,230,2003,1,20,8470613
2012-2013,Brent Seabrook,CHI,D,59.0,62.0,64.0,113.0,34.0,78.0,113.0,19.0,104.0,55.0,103.0,32.0,,25.0,Second Pair,47,1033.95,8,12,20,3.86,56.90,51.18,27,1985-04-20,CAN,CAN,75,220,2003,1,14,8470607
2012-2013,Brian Campbell,FLA,D,143.0,114.0,57.0,70.0,112.0,63.0,161.0,110.0,122.0,49.0,14.0,190.0,,30.0,First Pair,48,1268.0,8,19,27,3.91,33.33,48.65,33,1979-05-23,CAN,CAN,70,192,1997,6,156,8466285
2012-2013,Brian Lashoff,DET,D,170.0,177.0,,66.0,191.0,140.0,153.0,112.0,82.0,39.0,145.0,89.0,,166.0,Third Pair,31,551.28333333333,1,4,5,0.77,34.48,41.54,22,1990-07-16,USA,USA,75,215,-,-,-,8474873
2012-2013,Brooks Orpik,PIT,D,153.0,41.0,,117.0,67.0,117.0,186.0,178.0,126.0,88.0,118.0,25.0,,114.0,First Pair,46,1025.3166666667,0,8,8,0.73,58.82,49.05,31,1980-09-26,USA,USA,75,217,2000,1,18,8468498
2012-2013,Bruno Gervais,PHI,D,93.0,144.0,,9.0,155.0,147.0,37.0,52.0,128.0,71.0,104.0,138.0,,143.0,Third Pair,37,633.73333333333,1,5,6,1.98,34.69,46.84,27,1984-10-03,CAN,CAN,73,200,2003,6,182,8470774
2012-2013,Bryan Allen,ANA,D,171.0,116.0,,56.0,135.0,142.0,155.0,166.0,149.0,112.0,175.0,76.0,,144.0,Second Pair,41,768.28333333333,0,6,6,1.53,51.11,46.08,32,1980-08-21,CAN,CAN,77,223,1998,1,4,8467332
2012-2013,Bryce Salvador,NJD,D,185.0,74.0,,10.0,176.0,42.0,174.0,192.0,142.0,114.0,134.0,133.0,,173.0,Second Pair,39,831.81666666667,0,2,2,0.92,33.33,48.84,36,1976-02-11,CAN,CAN,75,215,1994,6,138,8460626
2012-2013,Cam Fowler,ANA,D,182.0,169.0,25.0,,144.0,113.0,154.0,172.0,186.0,72.0,22.0,180.0,,90.0,Second Pair,37,756.25,1,10,11,2.96,51.35,47.16,20,1991-12-05,CAN,USA,74,215,2010,1,12,8475764
2012-2013,Carl Gunnarsson,TOR,D,168.0,131.0,102.0,81.0,158.0,143.0,175.0,106.0,124.0,188.0,98.0,72.0,,79.0,Second Pair,37,787.45,1,14,15,1.29,55.56,43.39,25,1986-11-09,SWE,SWE,74,198,2007,7,194,8474125
2012-2013,Chris Butler,CGY,D,137.0,133.0,,137.0,103.0,171.0,139.0,159.0,96.0,140.0,97.0,109.0,,134.0,Third Pair,44,749.15,1,7,8,1.56,37.04,46.96,25,1986-10-27,USA,USA,73,196,2005,4,96,8471761
2012-2013,Chris Phillips,OTT,D,47.0,118.0,86.0,112.0,37.0,136.0,43.0,54.0,100.0,68.0,95.0,78.0,,76.0,Second Pair,48,1010.1333333333,5,9,14,3.78,45.28,51.69,34,1978-03-09,CAN,CAN,75,219,1996,1,1,8464956
2012-2013,Chris Tanev,VAN,D,180.0,4.0,,42.0,124.0,15.0,185.0,155.0,174.0,170.0,4.0,186.0,,174.0,Third Pair,38,656.98333333333,2,5,7,1.11,54.84,50.67,22,1989-12-20,CAN,CAN,74,193,-,-,-,8475690
2012-2013,Christian Ehrhoff,BUF,D,40.0,122.0,34.0,67.0,68.0,135.0,39.0,64.0,45.0,133.0,112.0,159.0,,22.0,First Pair,47,1184.0,5,17,22,4.8,53.13,49.16,30,1982-07-06,DEU,DEU,74,201,2001,4,106,8469555
2012-2013,Clayton Stoner,MIN,D,179.0,66.0,,28.0,167.0,58.0,142.0,168.0,158.0,179.0,159.0,48.0,,168.0,Second Pair,48,874.3,0,10,10,1.05,49.09,49.91,27,1985-02-19,CAN,CAN,76,216,2004,3,79,8470886
2012-2013,Cody Franson,TOR,D,55.0,162.0,44.0,1.0,87.0,130.0,75.0,88.0,18.0,98.0,33.0,18.0,,48.0,Second Pair,45,845.48333333333,4,25,29,2.78,56.34,49.14,25,1987-08-08,CAN,CAN,77,224,2005,3,79,8471742
2012-2013,Corey Potter,EDM,D,130.0,170.0,43.0,104.0,160.0,155.0,79.0,11.0,190.0,141.0,15.0,71.0,,138.0,Third Pair,33,575.98333333333,3,1,4,1.79,66.67,43.11,28,1984-01-05,USA,USA,75,204,2003,4,122,8470714
2012-2013,Cory Sarich,CGY,D,176.0,70.0,,77.0,127.0,41.0,177.0,169.0,150.0,165.0,125.0,28.0,,191.0,Third Pair,28,416.11666666667,0,2,2,0.38,33.33,50.52,34,1978-08-16,CAN,CAN,76,207,1996,2,27,8464981
2012-2013,Dalton Prout,CBJ,D,190.0,71.0,,111.0,189.0,50.0,192.0,116.0,189.0,192.0,88.0,43.0,,156.0,Second Pair,28,518.8,1,6,7,0.75,73.91,45.15,22,1990-03-13,CAN,CAN,75,215,2010,6,154,8474774
2012-2013,Dan Boyle,SJS,D,24.0,51.0,4.0,60.0,7.0,30.0,45.0,83.0,94.0,95.0,84.0,168.0,,9.0,First Pair,46,1048.7,7,13,20,8.72,57.69,62.2,36,1976-07-12,CAN,CAN,71,194,-,-,-,8467096
2012-2013,Dan Girardi,NYR,D,86.0,59.0,80.0,127.0,26.0,127.0,101.0,131.0,153.0,154.0,45.0,59.0,,29.0,First Pair,46,1169.2,2,12,14,3.78,48.15,52.96,28,1984-04-29,CAN,CAN,73,212,-,-,-,8471958
2012-2013,Dan Hamhuis,VAN,D,42.0,79.0,61.0,72.0,77.0,45.0,80.0,66.0,22.0,126.0,43.0,134.0,,50.0,First Pair,47,1099.3333333333,4,20,24,4.01,55.56,50.9,29,1982-12-13,CAN,CAN,73,204,2001,1,12,8469465
2012-2013,David Schlemko,PHX,D,74.0,112.0,106.0,23.0,62.0,182.0,66.0,79.0,123.0,53.0,111.0,79.0,,102.0,Third Pair,30,516.51666666667,1,5,6,2.11,65.52,45.56,25,1987-05-07,CAN,CAN,73,191,-,-,-,8473673
2012-2013,Davis Drewiske,LAK,D,15.0,20.0,,59.0,22.0,6.0,61.0,87.0,6.0,21.0,171.0,122.0,,147.0,Third Pair,29,440.73333333333,2,5,7,1.24,56.52,64.06,27,1984-11-22,USA,USA,74,222,-,-,-,8474518
2012-2013,Davis Drewiske,MTL,D,15.0,20.0,,59.0,22.0,6.0,61.0,87.0,6.0,21.0,171.0,122.0,,147.0,Third Pair,29,440.73333333333,2,5,7,1.24,56.52,64.06,27,1984-11-22,USA,USA,74,222,-,-,-,8474518
2012-2013,Dennis Seidenberg,BOS,D,51.0,37.0,84.0,30.0,30.0,75.0,28.0,59.0,151.0,128.0,85.0,54.0,,26.0,First Pair,46,1094.5833333333,4,13,17,3.07,60.66,52.89,31,1981-07-18,DEU,DEU,72,199,2001,6,172,8469619
2012-2013,Dennis Wideman,CGY,D,64.0,141.0,46.0,57.0,76.0,169.0,49.0,89.0,68.0,109.0,23.0,141.0,,10.0,First Pair,46,1150.9666666667,6,16,22,5.1,42.05,48.73,29,1983-03-20,CAN,CAN,72,202,2002,8,241,8469770
2012-2013,Derek Morris,PHX,D,82.0,150.0,66.0,100.0,85.0,168.0,59.0,148.0,70.0,4.0,183.0,47.0,,85.0,Second Pair,39,834.45,0,11,11,2.66,41.86,48.94,34,1978-08-24,CAN,CAN,72,210,1996,1,13,8464966
2012-2013,Deryk Engelland,PIT,D,105.0,85.0,,21.0,90.0,100.0,100.0,133.0,77.0,37.0,148.0,14.0,,171.0,Third Pair,42,584.63333333333,0,6,6,0.76,56.10,50.57,30,1982-04-03,CAN,CAN,74,212,2000,6,194,8468674
2012-2013,Dion Phaneuf,TOR,D,73.0,188.0,30.0,84.0,126.0,188.0,53.0,23.0,103.0,174.0,131.0,24.0,,7.0,First Pair,48,1208.55,9,19,28,4.59,48.61,41.84,27,1985-04-10,CAN,CAN,75,222,2003,1,9,8470602
2012-2013,Dmitry Kulikov,FLA,D,138.0,149.0,47.0,115.0,130.0,137.0,111.0,149.0,102.0,78.0,107.0,31.0,,59.0,Second Pair,34,713.2,3,7,10,2.84,44.19,45.81,21,1990-10-29,RUS,RUS,73,201,2009,1,14,8475179
2012-2013,Dougie Hamilton,BOS,D,4.0,163.0,27.0,,14.0,66.0,4.0,53.0,5.0,28.0,158.0,65.0,,63.0,Third Pair,42,719.38333333333,5,11,16,3.71,57.50,52.55,19,1993-06-17,CAN,CAN,78,230,2011,1,9,8476462
2012-2013,Douglas Murray,PIT,D,161.0,38.0,,45.0,142.0,148.0,132.0,147.0,169.0,161.0,92.0,21.0,,118.0,Third Pair,43,756.21666666667,1,5,6,1.12,40.00,44.66,32,1980-03-12,SWE,SWE,75,240,1999,8,241,8468114
2012-2013,Douglas Murray,SJS,D,161.0,38.0,,45.0,142.0,148.0,132.0,147.0,169.0,161.0,92.0,21.0,,118.0,Third Pair,43,756.21666666667,1,5,6,1.12,40.00,44.66,32,1980-03-12,SWE,SWE,75,240,1999,8,241,8468114
2012-2013,Drew Doughty,LAK,D,46.0,119.0,35.0,101.0,61.0,14.0,33.0,63.0,83.0,44.0,87.0,49.0,,33.0,First Pair,48,1266.9333333333,6,16,22,7.05,49.30,55.32,22,1989-12-08,CAN,CAN,73,210,2008,1,2,8474563
2012-2013,Duncan Keith,CHI,D,31.0,105.0,37.0,79.0,28.0,82.0,57.0,125.0,25.0,47.0,116.0,185.0,,21.0,First Pair,47,1133.1,3,24,27,4.67,60.87,52.16,29,1983-07-16,CAN,CAN,73,192,2002,2,54,8470281
2012-2013,Dustin Byfuglien,WPG,D,5.0,190.0,14.0,,29.0,170.0,2.0,26.0,8.0,75.0,180.0,81.0,,2.0,First Pair,43,1049.3333333333,8,20,28,8.62,48.65,49.4,27,1985-03-27,USA,USA,77,260,2003,8,245,8470834
2012-2013,Eric Brewer,TBL,D,106.0,109.0,,132.0,109.0,152.0,108.0,77.0,105.0,182.0,178.0,50.0,,82.0,Second Pair,48,984.63333333333,4,8,12,2.43,51.95,48.73,33,1979-04-17,CAN,CAN,76,216,1997,1,5,8466142
2012-2013,Eric Gryba,OTT,D,76.0,187.0,,19.0,136.0,118.0,30.0,44.0,109.0,42.0,185.0,17.0,,124.0,Second Pair,33,669.15,2,4,6,2.16,41.67,48.42,24,1988-04-14,CAN,CAN,76,222,2006,3,68,8473468
2012-2013,Erik Gudbranson,FLA,D,149.0,185.0,,153.0,168.0,159.0,35.0,163.0,168.0,63.0,154.0,16.0,,167.0,Second Pair,32,599.95,0,4,4,1.56,23.81,44.57,20,1992-01-07,CAN,CAN,77,222,2010,1,3,8475790
2012-2013,Erik Gustafsson,PHI,D,61.0,142.0,110.0,2.0,89.0,124.0,126.0,12.0,43.0,105.0,8.0,184.0,,115.0,Second Pair,27,543.98333333333,3,5,8,1.54,46.88,49.67,23,1988-12-15,SWE,SWE,70,180,-,-,-,8475640
2012-2013,Erik Johnson,COL,D,54.0,104.0,40.0,131.0,53.0,129.0,20.0,138.0,99.0,51.0,83.0,87.0,,58.0,Second Pair,31,643.36666666667,0,4,4,2.35,45.24,49.63,24,1988-03-21,USA,USA,76,225,2006,1,1,8473446
2012-2013,Fedor Tyutin,CBJ,D,127.0,86.0,93.0,53.0,177.0,49.0,148.0,73.0,46.0,177.0,142.0,114.0,,60.0,First Pair,48,1156.5833333333,4,18,22,3.49,56.06,45.46,29,1983-07-19,RUS,RUS,74,221,2001,2,40,8469492
2012-2013,Filip Kuba,FLA,D,146.0,125.0,79.0,119.0,97.0,166.0,146.0,137.0,141.0,124.0,147.0,153.0,,87.0,Second Pair,44,933.83333333333,1,9,10,2.26,37.50,45.42,35,1976-12-29,CZE,CZE,76,225,1995,8,192,8462225
2012-2013,Francis Bouillon,MTL,D,117.0,145.0,107.0,154.0,74.0,87.0,156.0,122.0,91.0,121.0,61.0,52.0,,176.0,Second Pair,48,867.65,1,8,9,1.64,53.73,54.09,36,1975-10-17,USA,USA,68,194,-,-,-,8465914
2012-2013,Francois Beauchemin,ANA,D,110.0,88.0,24.0,62.0,73.0,131.0,110.0,39.0,171.0,108.0,106.0,84.0,,28.0,First Pair,48,1125.9833333333,6,18,24,5.03,64.41,48.49,32,1980-06-04,CAN,CAN,71,208,1998,3,75,8467400
2012-2013,Grant Clitsome,WPG,D,72.0,178.0,38.0,29.0,119.0,134.0,118.0,70.0,27.0,81.0,137.0,46.0,,92.0,Second Pair,44,828.76666666667,4,12,16,2.95,56.92,46.39,27,1985-04-14,CAN,CAN,71,211,2004,9,271,8471482
2012-2013,Greg Zanon,COL,D,183.0,9.0,,33.0,166.0,145.0,144.0,158.0,188.0,157.0,157.0,62.0,,96.0,Second Pair,44,850.53333333333,0,6,6,1.11,32.61,43.49,32,1980-06-05,CAN,CAN,71,201,2000,5,156,8468636
2012-2013,Hal Gill,NSH,D,191.0,53.0,,38.0,181.0,44.0,190.0,188.0,187.0,187.0,155.0,106.0,,188.0,Third Pair,32,428.31666666667,0,0,0,0.36,42.11,52.82,37,1975-04-06,USA,USA,79,243,1993,8,207,8459628
2012-2013,Henrik Tallinder,NJD,D,136.0,19.0,,106.0,88.0,3.0,131.0,118.0,156.0,67.0,86.0,156.0,,184.0,Third Pair,25,439.26666666667,1,3,4,1.04,45.00,64.42,33,1979-01-10,SWE,SWE,76,209,1997,2,48,8466182
2012-2013,Ian White,DET,D,69.0,52.0,81.0,,38.0,28.0,94.0,74.0,106.0,25.0,48.0,172.0,,93.0,Second Pair,25,489.58333333333,2,2,4,1.55,59.09,54.66,28,1984-06-04,CAN,CAN,70,191,2002,6,191,8470273
2012-2013,Jack Johnson,CBJ,D,123.0,96.0,73.0,37.0,188.0,119.0,58.0,69.0,76.0,166.0,63.0,113.0,,18.0,First Pair,44,1142.85,5,14,19,5.1,45.28,40.47,25,1987-01-13,USA,USA,73,227,2005,1,3,8471677
2012-2013,Jake Muzzin,LAK,D,11.0,13.0,15.0,,25.0,1.0,40.0,8.0,39.0,8.0,91.0,55.0,,83.0,Third Pair,45,805.28333333333,7,9,16,3.47,69.57,61.55,23,1989-02-21,CAN,CAN,75,227,2007,5,141,8474162
2012-2013,Jakub Kindl,DET,D,29.0,115.0,68.0,,40.0,31.0,23.0,46.0,84.0,10.0,139.0,100.0,,120.0,Second Pair,41,760.8,4,9,13,3.52,67.44,55.64,25,1987-02-10,CZE,CZE,75,199,2005,1,19,8471693
2012-2013,James Wisniewski,CBJ,D,71.0,91.0,32.0,40.0,133.0,138.0,102.0,105.0,17.0,101.0,58.0,86.0,,17.0,First Pair,30,684.91666666667,5,9,14,3.62,48.78,46.82,28,1984-02-21,USA,USA,71,203,2002,5,156,8470222
2012-2013,Jamie McBain,CAR,D,23.0,156.0,94.0,148.0,2.0,189.0,99.0,115.0,44.0,33.0,11.0,182.0,,99.0,Second Pair,40,736.96666666667,1,7,8,1.6,50.88,50.71,24,1988-02-25,USA,USA,73,195,2006,2,63,8473571
2012-2013,Jan Hejda,COL,D,121.0,77.0,,51.0,145.0,121.0,107.0,117.0,81.0,181.0,78.0,57.0,,98.0,Second Pair,46,906.16666666667,1,9,10,1.38,43.86,49.75,34,1978-06-18,CZE,CZE,76,230,2003,4,106,8470699
2012-2013,Jared Spurgeon,MIN,D,147.0,39.0,16.0,44.0,110.0,39.0,134.0,136.0,144.0,58.0,5.0,135.0,,66.0,Second Pair,39,840.2,5,10,15,4.74,50.00,56.79,22,1989-11-29,CAN,CAN,69,166,2008,6,156,8474716
2012-2013,Jason Garrison,VAN,D,45.0,48.0,41.0,91.0,105.0,22.0,34.0,9.0,78.0,73.0,150.0,128.0,,43.0,Second Pair,47,1019.4333333333,8,8,16,4.99,61.02,52.99,27,1984-11-13,CAN,CAN,73,218,-,-,-,8474520
2012-2013,Jay Bouwmeester,CGY,D,91.0,148.0,42.0,130.0,161.0,89.0,93.0,17.0,74.0,168.0,89.0,155.0,,52.0,First Pair,47,1157.8,7,15,22,4.56,45.45,49.1,28,1983-09-27,CAN,CAN,76,206,2002,1,3,8470151
2012-2013,Jay Bouwmeester,STL,D,91.0,148.0,42.0,130.0,161.0,89.0,93.0,17.0,74.0,168.0,89.0,155.0,,52.0,First Pair,47,1157.8,7,15,22,4.56,45.45,49.1,28,1983-09-27,CAN,CAN,76,206,2002,1,3,8470151
2012-2013,Jay Harrison,CAR,D,32.0,139.0,,126.0,20.0,187.0,78.0,56.0,65.0,34.0,173.0,53.0,,65.0,Second Pair,47,935.66666666667,3,7,10,2.39,40.30,48.85,29,1982-11-03,CAN,CAN,76,188,2001,3,82,8469531
2012-2013,Jeff Petry,EDM,D,90.0,184.0,,88.0,125.0,180.0,54.0,101.0,67.0,113.0,39.0,60.0,,78.0,Second Pair,48,1051.6333333333,3,9,12,2.97,53.23,43.84,24,1987-12-09,USA,USA,75,209,2006,2,45,8473507
2012-2013,Jeff Schultz,WSH,D,165.0,121.0,,129.0,128.0,101.0,189.0,179.0,64.0,143.0,152.0,139.0,,192.0,Third Pair,26,370.66666666667,0,3,3,0.29,34.78,46.97,26,1986-02-25,CAN,CAN,78,225,2004,1,27,8471240
2012-2013,Joe Corvo,CAR,D,12.0,186.0,9.0,,5.0,186.0,26.0,28.0,89.0,14.0,36.0,170.0,,53.0,Second Pair,40,750.38333333333,6,11,17,4.26,53.70,49.28,35,1977-06-20,USA,USA,72,204,1997,4,83,8466215
2012-2013,John Carlson,WSH,D,44.0,81.0,53.0,128.0,154.0,93.0,21.0,7.0,73.0,153.0,34.0,129.0,,15.0,First Pair,48,1105.0,6,16,22,4.15,58.21,48.27,22,1990-01-10,USA,USA,75,215,2008,1,27,8474590
2012-2013,John Erskine,WSH,D,115.0,117.0,,141.0,134.0,123.0,97.0,41.0,146.0,134.0,190.0,7.0,,135.0,Second Pair,30,553.86666666667,3,3,6,0.98,62.16,45.6,32,1980-06-26,CAN,CAN,76,220,1998,2,39,8467365
2012-2013,John Moore,CBJ,D,81.0,44.0,,,185.0,53.0,69.0,84.0,7.0,52.0,41.0,91.0,,169.0,Third Pair,30,399.81666666667,1,6,7,1.17,57.14,50.06,21,1990-11-19,USA,USA,75,207,2009,1,21,8475186
2012-2013,John Moore,NYR,D,81.0,44.0,,,185.0,53.0,69.0,84.0,7.0,52.0,41.0,91.0,,169.0,Third Pair,30,399.81666666667,1,6,7,1.17,57.14,50.06,21,1990-11-19,USA,USA,75,207,2009,1,21,8475186
2012-2013,John-Michael Liles,TOR,D,95.0,130.0,85.0,,131.0,157.0,82.0,94.0,62.0,92.0,6.0,105.0,,49.0,Second Pair,32,600.56666666667,2,9,11,2.52,45.71,44.32,31,1980-11-25,USA,USA,70,185,2000,5,159,8468639
2012-2013,Johnny Boychuk,BOS,D,13.0,32.0,,46.0,18.0,64.0,6.0,90.0,55.0,115.0,42.0,69.0,,72.0,Second Pair,44,898.0,1,5,6,2.62,52.83,52.08,28,1984-01-19,CAN,CAN,74,227,2002,2,61,8470187
2012-2013,Johnny Oduya,CHI,D,135.0,27.0,,20.0,96.0,34.0,129.0,82.0,164.0,91.0,55.0,165.0,,112.0,Second Pair,48,985.0,3,9,12,1.98,59.32,55.13,30,1981-10-01,SWE,SWE,72,191,2001,7,221,8469665
2012-2013,Jonas Brodin,MIN,D,177.0,11.0,101.0,120.0,148.0,9.0,165.0,191.0,154.0,120.0,38.0,191.0,,121.0,First Pair,45,1044.5833333333,2,9,11,1.62,50.91,54.19,19,1993-07-12,SWE,SWE,74,196,2011,1,10,8476463
2012-2013,Jonathan Ericsson,DET,D,94.0,160.0,,97.0,49.0,36.0,151.0,114.0,71.0,18.0,144.0,88.0,,178.0,Second Pair,45,959.6,3,10,13,1.37,53.57,54.41,28,1984-03-02,SWE,SWE,76,218,2002,9,291,8470318
2012-2013,Jonathon Blum,NSH,D,148.0,14.0,108.0,,190.0,52.0,170.0,61.0,41.0,162.0,52.0,121.0,,150.0,Third Pair,35,500.48333333333,1,6,7,1.96,50.00,53.5,23,1989-01-30,USA,USA,73,188,2007,1,23,8474164
