Season,Player ID,Player,Team,Position,ovr_pct,evs_pct,pkl_pct,ldg_pct,mdg_pct,hdg_pct,rbd_pct,tmd_pct,gre_pct,qal_pct,bad_pct,awf_pct,wrk_pct,ovr_rank,evs_rank,pkl_rank,ldg_rank,mdg_rank,hdg_rank,rbd_rank,tmd_rank,gre_rank,qal_rank,bad_rank,awf_rank,wrk_rank,all_players,Role,GP,TOI,SV%,GAA,xG Against,Goals Against,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,W,L,OT/SO,Shutouts,Age,ovr_history,evs_history,pkl_history,team_history
2010-2011,8470320,Cam Ward,CAR,G,95.2,93.5,96.8,32.3,95.2,91.9,16.1,9.7,95.2,87.1,87.1,85.5,82.3,4,5,3,43,4,6,53,57,4,7,8,10,12,62,Starter,74.0,4240.75,0.923,2.6,214.88,184.0,G,73.0,194.0,1984-02-29,CAN,2002.0,1.0,25.0,L,37,26,10,4,26,"[None, None, None, 98, 95]","[None, None, None, 96, 93]","[None, None, None, 61, 93]","[None, None, None, 'CAR', 'CAR']"
2010-2011,8471679,Carey Price,MTL,G,71.0,62.9,80.6,85.5,19.4,67.7,51.6,37.1,77.4,53.2,51.6,83.9,75.8,19,24,13,10,51,21,31,40,15,28,30,11,16,62,Starter,72.0,4206.13,0.923,2.35,183.3,165.0,G,75.0,217.0,1987-08-16,CAN,2005.0,1.0,5.0,L,38,28,6,8,23,"[None, None, None, 40, 80]","[None, None, None, 38, 75]","[None, None, None, 51, 88]","[None, None, None, 'MTL', 'MTL']"
2010-2011,8462152,Chris Mason,ATL,G,24.2,14.5,87.1,21.0,11.3,41.9,35.5,41.9,32.3,32.3,30.6,32.3,58.1,48,54,9,50,56,37,41,37,43,41,43,42,27,62,Tandem (1B),33.0,1681.68,0.892,3.39,79.94,95.0,G,72.0,198.0,1976-04-20,CAN,1995.0,5.0,122.0,L,13,13,3,1,34,"[None, None, None, 81, 4]","[None, None, None, 66, 6]","[None, None, None, 98, 22]","[None, None, None, 'STL', 'ATL']"
2010-2011,8470645,Corey Crawford,CHI,G,83.9,85.5,40.3,27.4,82.3,83.9,66.1,27.4,37.1,88.7,88.7,95.2,77.4,11,10,38,46,12,11,22,46,40,6,7,4,15,62,Starter,57.0,3331.62,0.917,2.31,135.98,128.0,G,74.0,216.0,1984-12-31,CAN,2003.0,2.0,52.0,L,33,18,6,4,25,"[None, None, None, None, 75]","[None, None, None, None, 77]","[None, None, None, None, 48]","[None, None, None, None, 'CHI']"
2010-2011,8471239,Cory Schneider,VAN,G,96.8,91.9,100.0,88.7,75.8,96.8,40.3,24.2,98.4,91.9,95.2,98.4,22.6,3,6,1,8,16,3,38,48,2,5,4,2,49,62,Backup,25.0,1371.62,0.929,2.23,68.23,51.0,G,75.0,214.0,1986-03-18,USA,2004.0,1.0,26.0,L,16,4,2,1,24,"[None, None, None, None, 96]","[None, None, None, None, 95]","[None, None, None, None, 98]","[None, None, None, None, 'VAN']"
2010-2011,8467950,Craig Anderson,OTT,G,38.7,35.5,37.1,43.5,58.1,33.9,12.9,30.6,74.2,50.0,48.4,12.9,80.6,39,41,40,36,27,42,55,44,17,30,32,54,13,62,Starter,51.0,2864.5,0.913,2.83,127.78,135.0,G,74.0,187.0,1981-05-21,USA,2001.0,3.0,73.0,L,24,20,4,2,29,"[None, None, None, 50, 37]","[None, None, None, 48, 32]","[None, None, None, 30, 71]","[None, None, None, 'COL', 'OTT']"
2010-2011,8470147,Curtis McElhinney,OTT,G,11.3,8.1,41.9,95.2,30.6,1.6,79.0,79.0,35.5,22.6,22.6,35.5,21.0,56,58,37,4,44,62,14,14,41,47,48,40,50,62,Backup,28.0,1394.87,0.897,3.18,67.37,74.0,G,73.0,210.0,1983-05-23,CAN,2002.0,6.0,176.0,L,9,13,1,2,27,"[None, None, None, 20, 22]","[None, None, None, 18, 17]","[None, None, None, 55, 37]","[None, None, None, 'ANA', 'OTT']"
2010-2011,8468540,Dan Ellis,ANA,G,16.1,24.2,17.7,53.2,38.7,22.6,48.4,67.7,67.7,11.3,11.3,6.5,51.6,53,48,52,30,39,49,33,21,21,54,55,58,31,62,Tandem (1A),44.0,2406.2,0.898,2.77,89.97,111.0,G,73.0,195.0,1980-06-19,CAN,2000.0,2.0,60.0,L,21,10,7,2,30,"[None, None, None, 55, 12]","[None, None, None, 73, 8]","[None, None, None, 15, 38]","[None, None, None, 'NSH', 'ANA']"
2010-2011,8471227,Devan Dubnyk,EDM,G,50.0,54.8,32.3,96.8,25.8,43.5,61.3,11.3,48.4,66.1,64.5,8.1,32.3,32,29,43,3,47,36,25,56,33,20,22,57,43,62,Tandem (1B),35.0,2061.07,0.916,2.71,104.29,93.0,G,78.0,224.0,1986-05-04,CAN,2004.0,1.0,14.0,L,12,13,8,2,24,"[None, None, None, 15, 82]","[None, None, None, 23, 79]","[None, None, None, 13, 85]","[None, None, None, 'EDM', 'EDM']"
2010-2011,8460806,Dwayne Roloson,TBL,G,45.2,51.6,22.6,33.9,50.0,64.5,25.8,17.7,87.1,69.4,69.4,41.9,66.1,35,31,49,42,32,23,47,52,9,18,19,36,22,62,Starter,54.0,3198.58,0.914,2.59,130.64,138.0,G,73.0,170.0,1969-10-12,CAN,,,,L,24,25,5,4,40,"[None, None, None, 56, 45]","[None, None, None, 60, 46]","[None, None, None, 31, 35]","[None, None, None, 'NYI', 'TBL']"
2010-2011,8475431,Henrik Karlsson,CGY,G,22.6,16.1,61.3,67.7,6.5,21.0,77.4,100.0,1.6,29.0,27.4,45.2,6.5,49,53,25,21,59,50,15,1,62,43,45,34,59,62,Backup,17.0,834.92,0.908,2.59,32.25,36.0,G,78.0,209.0,1983-11-27,SWE,,,,L,4,5,6,0,26,"[None, None, None, None, 32]","[None, None, None, None, 29]","[None, None, None, None, 62]","[None, None, None, None, 'CGY']"
2010-2011,8468685,Henrik Lundqvist,NYR,G,98.4,98.4,90.3,83.9,93.5,95.2,30.6,6.5,96.8,98.4,98.4,91.9,98.4,2,2,7,11,5,4,44,59,3,2,2,6,2,62,Starter,68.0,3966.67,0.923,2.3,178.83,152.0,G,73.0,182.0,1982-03-02,SWE,2000.0,7.0,205.0,L,36,27,5,11,28,"[None, None, None, 100, 90]","[None, None, None, 100, 91]","[None, None, None, 86, 56]","[None, None, None, 'NYR', 'NYR']"
2010-2011,8468524,Ilya Bryzgalov,PHX,G,88.7,88.7,77.4,51.6,98.4,66.1,62.9,29.0,69.4,82.3,80.6,88.7,95.2,8,8,15,31,2,22,24,45,20,10,12,8,4,62,Starter,68.0,4054.87,0.921,2.49,180.58,168.0,G,75.0,213.0,1980-06-22,RUS,2000.0,2.0,44.0,L,36,20,10,7,30,"[None, None, None, 91, 85]","[None, None, None, 81, 90]","[None, None, None, 95, 33]","[None, None, None, 'PHX', 'PHX']"
2010-2011,8473503,James Reimer,TOR,G,74.2,80.6,21.0,98.4,9.7,85.5,85.5,25.8,71.0,51.6,50.0,96.8,50.0,17,13,50,2,57,10,10,47,19,29,31,3,32,62,Tandem (1B),37.0,2080.15,0.921,2.6,91.76,90.0,G,74.0,200.0,1988-03-15,CAN,2006.0,4.0,99.0,L,20,10,5,3,22,"[None, None, None, None, 66]","[None, None, None, None, 72]","[None, None, None, None, 29]","[None, None, None, None, 'TOR']"
2010-2011,8470860,Jaroslav Halak,STL,G,87.1,87.1,93.5,79.0,64.5,82.3,19.4,21.0,88.7,54.8,53.2,58.1,64.5,9,9,5,14,23,12,51,50,8,27,29,27,23,62,Starter,57.0,3294.37,0.91,2.48,141.55,136.0,G,71.0,189.0,1985-05-13,SVK,2003.0,9.0,271.0,L,27,21,7,7,25,"[None, None, None, 96, 61]","[None, None, None, 95, 56]","[None, None, None, 76, 74]","[None, None, None, 'MTL', 'STL']"
2010-2011,8467391,Jason LaBarbera,PHX,G,75.8,79.0,27.4,4.8,91.9,74.2,50.0,51.6,93.5,72.6,72.6,19.4,8.1,16,14,46,60,6,17,32,31,5,16,17,50,58,62,Backup,17.0,882.93,0.909,3.26,48.85,48.0,G,75.0,232.0,1980-01-18,CAN,1998.0,3.0,66.0,L,7,6,3,2,30,"[None, None, None, 71, 72]","[None, None, None, 61, 82]","[None, None, None, 68, 9]","[None, None, None, 'PHX', 'PHX']"
2010-2011,8462044,Jean-Sebastien Giguere,TOR,G,46.8,41.9,64.5,1.6,35.5,77.4,75.8,40.3,21.0,61.3,61.3,75.8,41.9,34,37,23,62,41,15,16,38,50,23,24,16,37,62,Tandem (1B),33.0,1633.02,0.9,2.87,70.17,78.0,G,73.0,202.0,1977-05-16,CAN,1995.0,1.0,13.0,L,11,11,4,0,33,"[None, None, None, 80, 27]","[None, None, None, 68, 35]","[None, None, None, 93, 24]","[None, None, None, 'TOR', 'TOR']"
2010-2011,8473523,Jhonas Enroth,BUF,G,53.2,46.8,51.6,100.0,90.3,4.8,88.7,46.8,58.1,8.1,8.1,17.7,3.2,30,34,31,1,7,60,8,34,27,56,57,51,61,62,Backup,14.0,769.4,0.907,2.73,32.01,35.0,G,70.0,175.0,1988-06-25,SWE,2006.0,2.0,46.0,L,9,2,2,1,22,"[None, None, None, None, 51]","[None, None, None, None, 50]","[None, None, None, None, 54]","[None, None, None, None, 'BUF']"
2010-2011,8470657,Jimmy Howard,DET,G,33.9,29.0,67.7,30.6,59.7,17.7,43.5,35.5,38.7,27.4,25.8,43.5,85.5,42,45,21,44,26,52,36,41,39,44,46,35,10,62,Starter,63.0,3615.25,0.908,2.79,148.22,168.0,G,73.0,218.0,1984-03-26,USA,2003.0,2.0,64.0,L,37,17,5,2,26,"[None, None, None, 73, 21]","[None, None, None, 56, 14]","[None, None, None, 80, 46]","[None, None, None, 'DET', 'DET']"
2010-2011,8469732,Joey MacDonald,DET,G,64.5,71.0,35.5,69.4,87.1,48.4,93.5,85.5,51.6,91.9,91.1,74.2,4.8,23,19,41,20,9,33,5,10,31,5,6,17,60,62,Backup,15.0,720.85,0.917,2.58,31.03,31.0,G,72.0,197.0,1980-02-07,CAN,,,,L,5,5,3,1,30,"[None, None, None, None, 58]","[None, None, None, None, 64]","[None, None, None, None, 41]","[None, None, None, None, 'DET']"
2010-2011,8460704,Johan Hedberg,NJD,G,43.5,43.5,45.2,40.3,62.9,40.3,45.2,87.1,56.5,37.1,35.5,67.7,54.8,36,36,35,38,24,38,35,9,28,38,40,21,29,62,Tandem (1B),34.0,1717.12,0.912,2.38,62.6,68.0,G,72.0,190.0,1973-05-05,SWE,1994.0,9.0,218.0,L,15,12,2,3,37,"[None, None, None, 66, 35]","[None, None, None, 75, 30]","[None, None, None, 48, 59]","[None, None, None, 'ATL', 'NJD']"
2010-2011,8475361,Jonas Gustavsson,TOR,G,9.7,12.9,12.9,25.8,27.4,16.1,96.8,43.5,3.2,3.2,3.2,22.6,37.1,57,55,55,47,46,53,3,36,61,59,60,48,40,62,Backup,23.0,1242.12,0.89,3.28,52.54,68.0,G,76.0,201.0,1984-10-24,SWE,,,,L,6,13,2,0,25,"[None, None, None, 33, 9]","[None, None, None, 31, 21]","[None, None, None, 63, 3]","[None, None, None, 'TOR', 'TOR']"
2010-2011,8473972,Jonas Hiller,ANA,G,93.5,95.2,58.1,6.5,96.8,93.5,11.3,8.1,85.5,80.6,79.0,93.5,67.7,5,4,27,59,3,5,56,58,10,11,13,5,21,62,Tandem (1A),49.0,2671.53,0.924,2.56,135.3,114.0,G,74.0,191.0,1982-02-12,CHE,,,,R,26,16,3,5,28,"[None, None, None, 95, 91]","[None, None, None, 98, 88]","[None, None, None, 43, 79]","[None, None, None, 'ANA', 'ANA']"
2010-2011,8473541,Jonathan Bernier,LAK,G,37.1,33.9,66.1,56.5,21.0,38.7,74.2,82.3,8.1,91.9,91.1,56.5,24.2,40,42,22,28,50,39,17,12,58,5,6,28,48,62,Backup,25.0,1378.25,0.913,2.48,54.96,57.0,G,72.0,185.0,1988-08-07,CAN,2006.0,1.0,11.0,L,11,8,3,3,22,"[None, None, None, None, 43]","[None, None, None, None, 38]","[None, None, None, None, 66]","[None, None, None, None, 'LAK']"
2010-2011,8471734,Jonathan Quick,LAK,G,61.3,58.1,53.2,8.1,33.9,80.6,46.8,61.3,53.2,56.5,54.8,66.1,91.9,25,27,30,58,42,13,34,25,30,26,28,22,6,62,Starter,61.0,3590.57,0.918,2.24,136.27,134.0,G,73.0,219.0,1986-01-21,USA,2005.0,3.0,72.0,L,35,22,3,6,24,"[None, None, None, 48, 64]","[None, None, None, 45, 51]","[None, None, None, 26, 90]","[None, None, None, 'LAK', 'LAK']"
2010-2011,8460535,Jose Theodore,MIN,G,67.7,59.7,62.9,35.5,79.0,46.8,27.4,32.3,66.1,64.5,62.9,61.3,53.2,21,26,24,41,14,34,46,43,22,21,23,25,30,62,Backup,32.0,1793.48,0.916,2.71,79.77,81.0,G,71.0,172.0,1976-09-13,CAN,1994.0,2.0,44.0,R,15,11,3,1,33,"[None, None, None, 86, 33]","[None, None, None, 90, 24]","[None, None, None, 33, 91]","[None, None, None, 'WSH', 'MIN']"
2010-2011,8470140,Kari Lehtonen,DAL,G,51.6,69.4,9.7,91.9,40.3,69.4,53.2,48.4,79.0,40.3,40.3,47.6,96.8,31,20,57,6,38,20,30,33,14,36,37,33,3,62,Starter,69.0,4089.17,0.914,2.57,169.02,175.0,G,76.0,209.0,1983-11-16,FIN,2002.0,1.0,2.0,L,34,24,11,3,26,"[None, None, None, None, 48]","[None, None, None, None, 62]","[None, None, None, None, 16]","[None, None, None, None, 'DAL']"
2010-2011,8470594,Marc-Andre Fleury,PIT,G,48.4,38.7,74.2,46.8,32.3,54.8,58.1,83.9,45.2,48.4,56.5,51.6,88.7,33,39,17,34,43,29,27,11,35,31,27,31,8,62,Starter,65.0,3695.17,0.918,2.32,143.94,143.0,G,74.0,185.0,1984-11-28,CAN,2003.0,1.0,1.0,L,36,20,5,3,25,"[None, None, None, 28, 59]","[None, None, None, 26, 58]","[None, None, None, 73, 53]","[None, None, None, 'PIT', 'PIT']"
2010-2011,8462047,Martin Biron,NYR,G,66.1,75.8,19.4,14.5,48.4,90.3,6.5,19.4,41.9,58.1,58.1,64.5,17.7,22,16,51,54,33,7,59,51,37,25,26,23,52,62,Backup,17.0,927.5,0.923,2.13,39.46,33.0,G,74.0,186.0,1977-08-15,CAN,1995.0,1.0,16.0,L,8,6,0,0,33,"[None, None, None, 30, 79]","[None, None, None, 63, 74]","[None, None, None, 1, 82]","[None, None, None, 'NYI', 'NYR']"
2010-2011,8455710,Martin Brodeur,NJD,G,17.7,17.7,24.2,24.2,24.2,35.5,83.9,93.5,19.4,6.5,6.5,59.7,90.3,52,52,48,48,48,41,11,5,51,57,58,26,7,62,Starter,56.0,3116.1,0.903,2.45,104.62,127.0,G,74.0,220.0,1972-05-06,CAN,1990.0,1.0,20.0,L,23,26,3,6,38,"[None, None, None, 51, 14]","[None, None, None, 51, 11]","[None, None, None, 38, 30]","[None, None, None, 'NJD', 'NJD']"
2010-2011,8460612,Marty Turco,CHI,G,6.5,19.4,3.2,37.1,29.0,24.2,59.7,58.1,40.3,9.7,9.7,21.0,56.5,59,51,61,40,45,48,26,27,38,55,56,49,28,62,Backup,29.0,1631.05,0.897,3.02,66.0,82.0,G,71.0,184.0,1975-08-13,CAN,1994.0,5.0,124.0,L,11,11,3,1,35,"[None, None, None, 38, 6]","[None, None, None, 53, 9]","[None, None, None, 8, 6]","[None, None, None, 'DAL', 'CHI']"
2010-2011,8464999,Mathieu Garon,CBJ,G,25.8,32.3,29.0,19.4,56.5,25.8,67.7,91.9,29.0,16.1,16.1,11.3,45.2,47,43,45,51,28,47,21,6,45,51,52,55,35,62,Tandem (1B),36.0,1938.0,0.901,2.72,76.42,88.0,G,73.0,198.0,1978-01-09,CAN,1996.0,2.0,44.0,R,10,14,6,3,32,"[None, None, None, 31, 29]","[None, None, None, 30, 41]","[None, None, None, 66, 11]","[None, None, None, 'CBJ', 'CBJ']"
2010-2011,8473607,Michal Neuvirth,WSH,G,41.9,40.3,59.7,22.6,45.2,61.3,69.4,66.1,43.5,75.8,82.3,25.8,38.7,37,38,26,49,35,25,20,22,36,14,11,46,39,62,Tandem (1A),48.0,2625.22,0.914,2.51,108.4,110.0,G,73.0,209.0,1988-03-23,CZE,2006.0,2.0,34.0,L,27,12,4,4,22,"[None, None, None, 61, 38]","[None, None, None, 46, 40]","[None, None, None, 56, 51]","[None, None, None, 'WSH', 'WSH']"
2010-2011,8462147,Miikka Kiprusoff,CGY,G,27.4,30.6,30.6,48.4,43.5,30.6,71.0,90.3,59.7,38.7,37.1,29.0,100.0,46,44,44,33,36,44,19,7,26,37,39,44,1,62,Starter,71.0,4155.55,0.906,2.63,153.06,182.0,G,73.0,185.0,1976-10-26,FIN,1995.0,5.0,116.0,L,37,24,6,6,33,"[None, None, None, 63, 16]","[None, None, None, 70, 12]","[None, None, None, 50, 27]","[None, None, None, 'CGY', 'CGY']"
2010-2011,8469608,Mike Smith,TBL,G,4.8,3.2,71.0,38.7,3.2,6.5,90.3,95.2,4.8,12.9,12.9,3.2,35.5,60,61,19,39,61,59,7,4,60,53,54,60,41,62,Backup,22.0,1202.43,0.899,2.89,44.02,58.0,G,77.0,220.0,1982-03-22,CAN,2001.0,5.0,161.0,L,13,6,1,1,28,"[None, None, None, 16, 8]","[None, None, None, 20, 3]","[None, None, None, 36, 95]","[None, None, None, 'TBL', 'TBL']"
2010-2011,8473404,Niklas Backstrom,MIN,G,19.4,27.4,16.1,75.8,22.6,27.4,29.0,74.2,9.7,17.7,17.7,24.2,74.2,51,46,53,16,49,46,45,17,57,50,51,47,17,62,Starter,51.0,2976.97,0.916,2.66,123.81,132.0,G,74.0,192.0,1978-02-13,FIN,,,,L,22,23,5,3,32,"[None, None, None, 8, 46]","[None, None, None, 10, 61]","[None, None, None, 40, 8]","[None, None, None, 'MIN', 'MIN']"
2010-2011,8459140,Nikolai Khabibulin,EDM,G,12.9,37.1,1.6,66.1,14.5,50.0,9.7,4.8,11.3,33.9,32.3,14.5,43.5,55,40,62,22,54,32,57,60,56,40,42,53,36,62,Tandem (1A),47.0,2681.08,0.89,3.42,136.77,153.0,G,73.0,208.0,1973-01-13,RUS,1992.0,9.0,204.0,L,10,32,4,2,37,"[None, None, None, 45, 11]","[None, None, None, 50, 37]","[None, None, None, 18, 1]","[None, None, None, 'EDM', 'EDM']"
2010-2011,8471715,Ondrej Pavelec,ATL,G,54.8,48.4,54.8,72.6,71.0,32.3,17.7,12.9,64.5,41.9,41.9,53.2,59.7,29,33,29,18,19,43,52,55,23,35,36,30,26,62,Starter,58.0,3224.92,0.914,2.73,154.66,147.0,G,75.0,212.0,1987-08-31,CZE,2005.0,2.0,41.0,L,21,23,9,4,23,"[None, None, None, 23, 77]","[None, None, None, 13, 85]","[None, None, None, 90, 21]","[None, None, None, 'ATL', 'ATL']"
2010-2011,8469461,Pascal Leclaire,OTT,G,21.0,11.3,82.3,17.7,53.2,8.1,22.6,62.9,12.9,35.5,33.9,9.7,19.4,50,56,12,52,30,58,49,24,55,39,41,56,51,62,Backup,14.0,763.05,0.908,2.83,37.39,36.0,G,74.0,202.0,1982-11-07,CAN,2001.0,1.0,8.0,L,4,7,1,0,27,"[None, None, None, 1, 74]","[None, None, None, 1, 69]","[None, None, None, 60, 75]","[None, None, None, 'OTT', 'OTT']"
2010-2011,8471469,Pekka Rinne,NSH,G,82.3,77.4,79.0,61.3,85.5,56.5,80.6,53.2,62.9,74.2,74.2,77.4,83.9,12,15,14,25,10,28,13,30,24,15,16,15,11,62,Starter,64.0,3789.25,0.93,2.12,152.91,134.0,G,77.0,217.0,1982-11-03,FIN,2004.0,8.0,258.0,L,33,22,9,6,27,"[None, None, None, 60, 88]","[None, None, None, 71, 80]","[None, None, None, 25, 96]","[None, None, None, 'NSH', 'NSH']"
2010-2011,8469514,Peter Budaj,COL,G,35.5,50.0,4.8,54.8,88.7,29.0,21.0,50.0,6.5,24.2,38.7,4.8,33.9,41,32,60,29,8,45,50,32,59,46,38,59,42,62,Tandem (1A),45.0,2438.98,0.895,3.2,107.54,130.0,G,73.0,196.0,1982-09-18,SVK,2001.0,2.0,63.0,L,15,21,4,1,27,"[None, None, None, 75, 19]","[None, None, None, 85, 25]","[None, None, None, 21, 4]","[None, None, None, 'COL', 'COL']"
2010-2011,8468481,Rick DiPietro,NYI,G,8.1,6.5,33.9,3.2,46.8,14.5,1.6,3.2,30.6,25.8,24.2,33.9,29.0,58,59,42,61,34,54,62,61,44,45,47,41,45,62,Backup,26.0,1533.22,0.886,3.44,79.27,88.0,G,72.0,185.0,1981-09-19,USA,2000.0,1.0,1.0,R,8,14,4,1,28,"[None, None, None, None, 24]","[None, None, None, None, 19]","[None, None, None, None, 40]","[None, None, None, None, 'NYI']"
2010-2011,8466141,Roberto Luongo,VAN,G,80.6,82.3,25.8,64.5,67.7,79.0,56.5,45.2,75.8,85.5,85.5,79.0,87.1,13,12,47,23,21,14,28,35,16,8,9,14,9,62,Starter,60.0,3579.98,0.928,2.11,145.26,126.0,G,75.0,215.0,1979-04-04,CAN,1997.0,1.0,4.0,L,38,15,7,4,31,"[None, None, None, 58, 83]","[None, None, None, 78, 83]","[None, None, None, 20, 58]","[None, None, None, 'VAN', 'VAN']"
2010-2011,8468011,Ryan Miller,BUF,G,79.0,67.7,98.4,12.9,77.4,62.9,64.5,33.9,80.6,67.7,67.7,80.6,93.5,14,21,2,55,15,24,23,42,13,19,20,13,5,62,Starter,66.0,3829.3,0.916,2.59,157.59,165.0,G,74.0,170.0,1980-07-17,USA,1999.0,5.0,138.0,L,34,22,8,5,30,"[None, None, None, 90, 50]","[None, None, None, 80, 45]","[None, None, None, 100, 72]","[None, None, None, 'BUF', 'BUF']"
2010-2011,8466339,Scott Clemmensen,FLA,G,30.6,22.6,75.8,71.0,16.1,19.4,82.3,64.5,27.4,59.7,59.7,72.6,27.4,44,49,16,19,53,51,12,23,46,24,25,18,46,62,Backup,31.0,1695.65,0.911,2.62,67.91,74.0,G,74.0,200.0,1977-07-23,USA,1997.0,8.0,215.0,L,8,11,7,1,33,"[None, None, None, 46, 30]","[None, None, None, 33, 27]","[None, None, None, 70, 64]","[None, None, None, 'FLA', 'FLA']"
