Season,Team,Team Abbreviation,Games Played,Wins,Losses,Overtime/Shootout Losses,Regulation Wins,Regulation/Overtime Wins,Points,Point %,Goals For,Goals Against,Goal Differential,GF,GA,xGF,xGA,SF,SA,SV%,EV_GF,EV_GA,EV_xGF,EV_xGA,EV_GF%,EV_xGF%,EV_SF%,EV_CF%,EV_FF%,EV_SH%,EV_SV%,PP_GF,PK_GA,SRS Rank History,Elo History,League Rank,Conference Rank,Division Rank,GAx,GSAx,gf_rank,ga_rank,xgf_rank,xga_rank,pp_rank,pk_rank,sf_rank,sa_rank,fn_rank,gt_rank
2016-2017,San Jose Sharks,SJS,82,46,29,7,38,44,99,0.604,221,201,20,219,200,234.77,217.4,2456,2269,91.19,1.51,1.35,1.6162,1.508,0.528,0.5173,0.5183,0.5113,0.5202,0.0782,0.9248000000000001,34,37,"[13.0, 5.0, 21.0, 5.0, 11.0]","[1500.0, 1507.3548017444105, 1515.445051281165, 1500.8197355455857, 1509.1866191006702, 1501.2518767260715, 1487.7951362505262, 1493.6305963185196, 1505.2701534857752, 1517.5291407851553, 1508.5117457769516, 1498.6419123408125, 1479.4324263121955, 1500.0527819228691, 1514.0045047076242, 1528.2499708445202, 1519.1312278499436, 1510.727396957415, 1503.1086752131766, 1519.2693312017034, 1526.8910403499897, 1532.03186394996, 1522.294180674655, 1526.247597422987, 1542.4988001494517, 1550.485872862639, 1534.487510076558, 1526.2641919563846, 1532.9246360553784, 1536.513368039174, 1539.8833404595414, 1554.8671105427563, 1540.6482505891458, 1552.568281974848, 1557.3310562040672, 1562.6905994039282, 1571.7254947416247, 1562.2141398323386, 1553.5114220824792, 1546.4341070554274, 1555.8756329309822, 1567.6150011520135, 1558.2377825147298, 1533.667573305471, 1544.4328524477369, 1551.7794834893411, 1556.8060688779494, 1558.166733386386, 1565.1208778870978, 1571.3464584103908, 1553.2676492172775, 1562.883633600451, 1573.9968109148238, 1564.4106040396805, 1556.1030086180751, 1537.649000819714, 1529.2642506018512, 1543.101937857714, 1533.7681573049406, 1545.5841246943266, 1537.5865652801183, 1549.3615569168785, 1558.93231826229, 1565.432303246789, 1555.7339074537576, 1562.7476598741878, 1577.6240062138183, 1561.025358571116, 1571.5560186804005, 1579.8998515741332, 1560.5607477794158, 1550.699366860939, 1540.2207422596505, 1532.8469923071111, 1510.3142524107882, 1495.3295656529097, 1501.8373538194132, 1495.9210316933268, 1483.9111093421486, 1493.6779412637702, 1500.8666949371582, 1489.347510061578, 1503.3609064616228]",10,5,3,-15.77000000000001,17.400000000000006,14,6,3,18,25,7,19,3,26,5
2016-2017,Ottawa Senators,OTT,82,44,28,10,34,38,98,0.598,212,214,-2,206,210,207.85,210.88,2464,2467,91.49,1.35,1.41,1.4163999999999999,1.4865000000000002,0.4891,0.4879,0.501,0.4857,0.488,0.0701,0.9264,38,47,"[11.0, 26.0, 12.0, 17.0, 18.0]","[1500.0, 1505.7452017444105, 1509.1981359728163, 1491.3874639925866, 1506.210054545758, 1489.2487484859043, 1506.711566902618, 1491.189775780205, 1508.083537437443, 1512.9088456575685, 1518.71037724669, 1509.4776678753683, 1496.169395633111, 1500.940594219667, 1508.0541860480816, 1501.6305694579814, 1505.8021977313883, 1486.3615861813937, 1469.6705722229308, 1481.3380361303252, 1494.803121378965, 1502.255172967382, 1519.3785449440002, 1508.6700551167255, 1501.0543598030015, 1512.4844001133115, 1499.1632919147787, 1515.16165470086, 1499.8025162101458, 1484.5949365519168, 1481.2249641315493, 1491.1395136122978, 1507.9241234303302, 1518.265729346792, 1523.383974649368, 1516.5519378747913, 1507.0065977801742, 1500.8369012850187, 1494.3867133540182, 1507.0800261014745, 1525.3918544370526, 1511.8893234592283, 1524.8838865883044, 1543.0538539251424, 1547.6273689240502, 1542.188783672225, 1562.521544686282, 1552.4134364497502, 1541.760050103288, 1553.5895435757598, 1531.8860549818255, 1506.697985644928, 1512.524238938594, 1528.2207093410311, 1517.6658300211109, 1531.6198495084352, 1546.8837937336082, 1535.8731526085655, 1542.3627904598388, 1523.262142452969, 1530.9737805036912, 1512.2788818955285, 1515.709090651798, 1525.092102324971, 1537.3523334089707, 1550.7982484156068, 1554.4179343095414, 1560.3017445217629, 1552.2805199482264, 1544.9927830579052, 1538.9070755131945, 1523.2127601438992, 1532.468536820122, 1537.2617233086926, 1523.8534947127123, 1519.3999747966805, 1502.2471214186337, 1489.6950258296615, 1484.4690652927886, 1493.580213389852, 1503.0346501343636, 1515.0375739768467, 1503.9795463777225]",12,6,2,-1.8499999999999943,0.8799999999999955,22,10,21,15,23,22,17,15,17,11
2016-2017,Boston Bruins,BOS,82,44,31,7,38,42,95,0.579,234,212,22,232,209,234.6,190.79,2721,2197,90.49,1.42,1.47,1.569,1.3021,0.4913,0.5465,0.5526,0.5473,0.5535,0.0676,0.9136,48,37,"[4.0, 1.0, 19.0, 15.0, 9.0]","[1500.0, 1516.719194499755, 1501.4928352693064, 1518.0327741188048, 1524.7705850066557, 1511.678006692723, 1490.4192881424651, 1478.3249407456558, 1488.7756972148277, 1497.932634185732, 1503.3475384976211, 1490.2185009030925, 1507.1891387593987, 1501.442965824073, 1517.2097801779378, 1524.439106100464, 1535.3407810389767, 1527.829802284664, 1540.3918763056045, 1524.9412615031329, 1511.476176254493, 1501.1112352191956, 1517.2691850902568, 1513.2451823085296, 1515.804903542176, 1523.2925414240815, 1528.0988830181618, 1521.9597322071318, 1503.567416654676, 1486.063174823404, 1495.6302141112417, 1491.76230120401, 1483.3769456600696, 1491.5044929475573, 1475.4728838761778, 1489.1759214109306, 1484.0567318387536, 1480.258276517465, 1492.6577727505512, 1501.963324460545, 1483.3013463710145, 1475.2004887526498, 1492.8103065101016, 1487.201646696363, 1501.1023656891946, 1493.4432626500138, 1506.2933325066483, 1485.5117198140306, 1481.462752852391, 1473.921896110145, 1464.084967015835, 1469.4069235068669, 1479.7555848832983, 1487.7272913088011, 1481.4944640810534, 1473.4208672361983, 1491.8748750345594, 1498.0464950003204, 1513.082778823649, 1521.0803382378574, 1508.2278070880368, 1523.2294499955428, 1536.185869176613, 1544.9558650133913, 1536.1283517229829, 1540.925275762145, 1528.6650446781453, 1540.3494572221289, 1545.3735558779065, 1555.794529574768, 1573.3258190907466, 1556.3041968747025, 1542.0078538090306, 1532.752077132808, 1513.3580166476197, 1522.0877097301295, 1538.8309172406446, 1547.5349451758889, 1557.1400040670278, 1567.028632312188, 1580.6834471941097, 1571.229010449598, 1559.8442675390954]",13,7,3,-2.5999999999999943,-18.210000000000008,19,14,11,2,8,7,2,2,18,22
2016-2017,Toronto Maple Leafs,TOR,82,40,27,15,33,39,95,0.579,251,242,9,250,234,237.25,231.17,2617,2673,91.25,1.69,1.61,1.6405,1.5975,0.5121,0.5065999999999999,0.4928,0.5039,0.4975,0.0833,0.9229,51,39,"[10.0, 24.0, 27.0, 29.0, 14.0]","[1500.0, 1494.2547982555895, 1509.4811574860382, 1503.0013673872754, 1495.930451630498, 1492.7971017173668, 1475.4851536372348, 1483.7423635426755, 1478.741989466548, 1463.1336165551556, 1471.1166239598992, 1480.9417063259868, 1493.2604806422698, 1469.323571002576, 1484.0869640806045, 1472.27721818819, 1490.5067987243078, 1508.6045301921831, 1502.8132676122557, 1493.867850625193, 1490.698368027385, 1504.7116865528403, 1519.0274739813517, 1501.069475293898, 1496.3405122316278, 1488.564244175041, 1506.068486006313, 1488.6276573123123, 1485.0389253285168, 1478.8326251468843, 1486.992358110825, 1478.545941201277, 1495.3077773767536, 1508.086662657754, 1511.4046809291112, 1518.1098823136683, 1521.876893837795, 1517.0724517332712, 1528.092347526533, 1515.6220391263266, 1531.7415557901415, 1545.2440867679657, 1550.5344745427096, 1533.0016958642766, 1528.4281808653689, 1541.3472935949787, 1554.6178848780298, 1544.614182819901, 1525.9290017869864, 1506.1902521291383, 1514.2638489739934, 1508.8748001033205, 1518.331305535526, 1510.8952133637924, 1494.994299157527, 1516.0521613829667, 1503.4361877709446, 1488.1722435457716, 1506.2339502506206, 1511.2016226549767, 1507.8317018439477, 1499.1452910425696, 1489.574529697158, 1485.8436002602064, 1471.8837447317012, 1478.3713813217237, 1489.014257920808, 1494.714672174497, 1473.8048026238257, 1498.163300005668, 1493.9153385398854, 1508.2116816055573, 1529.98597091567, 1537.044141497072, 1517.458506052091, 1523.6165042396974, 1538.8099578664203, 1544.5754111880944, 1554.3267512552716, 1540.263796031133, 1522.1797394459436, 1535.7601476887294, 1526.7497204674312]",14,8,4,12.75,-2.8300000000000125,5,24,2,27,5,12,4,28,14,12
2016-2017,New York Islanders,NYI,82,41,29,12,33,39,94,0.573,241,242,-1,239,238,224.05,232.8,2480,2616,90.9,1.77,1.7,1.5432,1.6878,0.5101,0.47759999999999997,0.4903,0.4779,0.4804,0.08869999999999999,0.9179999999999999,31,38,"[16.0, 27.0, 10.0, 12.0, 16.0]","[1500.0, 1488.4099893614673, 1481.2784582039556, 1487.027890770126, 1478.6610072150413, 1486.0259866006393, 1501.5527121910488, 1494.448611665508, 1482.543837004027, 1498.1522099154192, 1477.6446832488118, 1473.1072214223668, 1467.3905312448535, 1477.5885781277968, 1465.253031231675, 1460.139563089644, 1444.2378600924046, 1439.088403800273, 1445.9363274513937, 1436.575065987293, 1431.434242387323, 1437.710202371068, 1452.9136770381456, 1473.8297310033415, 1466.422809698682, 1482.416270907999, 1490.8993659514897, 1479.9914908469664, 1468.8676566837985, 1461.8053634385733, 1456.2016189447056, 1439.4170091266733, 1455.4486181980528, 1471.251770007005, 1481.0380061108008, 1474.5960349486809, 1493.5299672054214, 1484.00890107663, 1477.5592900285071, 1468.1622153865906, 1484.6139037208204, 1472.8776873233614, 1493.6593000159794, 1506.297312108676, 1517.003638684699, 1507.5788382949695, 1524.0687974347456, 1536.642331636082, 1547.0722112411463, 1536.1637728546375, 1528.2145163087123, 1533.6035651793854, 1543.937657153197, 1528.24118675076, 1535.627738194033, 1514.5698759685934, 1528.7805673329951, 1519.2296312795104, 1528.4228720068445, 1538.9973787869787, 1551.860412924697, 1532.7704723431973, 1539.2665834955778, 1537.9238422992933, 1523.1823159730998, 1540.8379191764354, 1545.1744630482017, 1537.0751001478616, 1511.8340037608143, 1517.4521476886805, 1500.954740357373, 1496.120006175825, 1505.887050904175, 1512.9358539607922, 1504.206160878282, 1492.8483279192824, 1478.2530961616685, 1483.3085117146088, 1496.0460707937805, 1504.3657648415028, 1519.9251074423296, 1527.857969882655, 1538.9159974817794]",16,9,5,14.949999999999989,-5.199999999999989,4,28,13,29,28,9,16,26,13,15
2016-2017,Tampa Bay Lightning,TBL,82,42,30,10,32,38,94,0.573,234,227,7,230,224,212.22,205.94,2454,2492,91.01,1.4,1.45,1.4483000000000001,1.39,0.49119999999999997,0.5103,0.4987,0.5126,0.5062,0.0738,0.924,56,43,"[18.0, 10.0, 3.0, 8.0, 15.0]","[1500.0, 1511.5900106385327, 1518.489924609054, 1521.6415283649987, 1501.5716829234668, 1518.5329889833206, 1535.8449370634526, 1525.658883412227, 1512.8576321712148, 1496.9159615851631, 1517.4234882517706, 1512.0085839398814, 1525.66716827598, 1512.597656432521, 1524.9332033286428, 1510.6877371917467, 1526.589440188986, 1534.1981552350712, 1547.0320893879489, 1560.8254925573242, 1546.679399667249, 1556.0451931491657, 1541.234301130971, 1525.07635125991, 1510.221058263627, 1503.0869714170576, 1506.4747098448115, 1500.0713313681815, 1477.9387694641082, 1471.246265611682, 1490.2989975952378, 1476.286146645735, 1473.734639848872, 1486.1960531237903, 1501.015600594029, 1487.6402096254387, 1495.2158007931414, 1488.5105994085843, 1501.4968370742563, 1485.8301236185237, 1465.395302069453, 1454.0980230803154, 1445.14640157577, 1457.7960919450077, 1450.3400004684368, 1460.5119482517084, 1456.2647780595053, 1451.238192670897, 1435.4177783587031, 1457.7750149470105, 1451.247703636687, 1443.2759972111842, 1431.4465037387124, 1436.7775548762452, 1458.6496793117672, 1459.72094465361, 1476.1530121856358, 1469.1309354566683, 1473.1436577823208, 1491.2542605969995, 1482.2248705141371, 1500.9197691222998, 1505.4580887987652, 1493.7690144432956, 1497.4880214773368, 1491.216703314724, 1511.638540283069, 1517.2580475416244, 1526.915953347552, 1534.9371779210885, 1510.578680539246, 1500.016686677497, 1481.885424890072, 1501.2794853752605, 1506.5919749979068, 1514.2333571030397, 1522.5837935854177, 1515.7446390929272, 1527.8891731795984, 1514.2343582976769, 1532.3184148828664, 1546.4991722493526, 1553.7714676584244]",18,10,5,17.78,-18.060000000000002,20,13,19,6,1,16,20,18,11,21
2016-2017,Nashville Predators,NSH,82,41,29,12,35,39,94,0.573,240,224,16,238,220,211.45,204.05,2558,2473,91.1,1.6,1.42,1.4564,1.3912,0.5297999999999999,0.5114,0.5134000000000001,0.5136,0.5097999999999999,0.0785,0.9265000000000001,41,43,"[26.0, 21.0, 8.0, 13.0, 13.0]","[1500.0, 1506.915868418953, 1494.0212080861922, 1485.549139900814, 1474.659521949585, 1491.6993322644091, 1474.1208198393692, 1468.6632518448491, 1456.404264545469, 1478.01691677525, 1474.5368750788698, 1469.447664961093, 1482.7559372033506, 1494.7325374539166, 1513.2797700434471, 1495.0501895073296, 1514.4908010573245, 1501.8150898088347, 1515.96118269891, 1527.3222518789703, 1539.690281851324, 1520.917962929579, 1531.911502390199, 1523.21808989048, 1508.9190729186207, 1514.0977479338023, 1496.017245329311, 1477.4230091489317, 1493.6593150719457, 1480.5316816414506, 1478.3480723086636, 1484.925408734609, 1500.6193421398646, 1481.9958230608966, 1478.207196688323, 1470.7730778059715, 1491.3970108352314, 1485.7348341008078, 1506.1696556498785, 1497.1490426618004, 1484.297948338426, 1489.74148318914, 1497.400586228321, 1502.5643267794178, 1493.9294846862065, 1502.897809921324, 1508.0668709702693, 1527.5518255733132, 1518.9227956236846, 1528.591744681963, 1518.5335759644051, 1531.4751368859295, 1519.9808874558746, 1528.0626066879147, 1521.4172639654323, 1500.391293114929, 1510.2570838822585, 1501.262922980567, 1511.7454819033144, 1503.5682821604107, 1509.1870066915849, 1531.737318976305, 1539.1802989481705, 1543.959417325162, 1534.674254303744, 1523.8374007015027, 1519.756285348936, 1512.4784689923615, 1529.0771166350642, 1533.1138638416423, 1541.9473166293628, 1526.9966478875258, 1534.0849680089632, 1546.8228494038406, 1561.807536161719, 1573.1653691207189, 1556.4221616102038, 1541.228707983481, 1553.924848256725, 1540.5823081145556, 1532.2626140668333, 1547.4764868712973, 1539.4693290842326]",15,7,4,26.55000000000001,-15.949999999999989,10,11,18,7,18,16,6,16,4,20
2016-2017,Calgary Flames,CGY,82,45,33,4,32,41,94,0.573,226,221,5,222,219,203.69,214.88,2389,2356,90.7,1.4,1.44,1.3554,1.4509,0.493,0.483,0.5056,0.5053,0.5008,0.076,0.9201,48,47,"[28.0, 25.0, 11.0, 25.0, 17.0]","[1500.0, 1485.932550975685, 1473.3547106449184, 1470.9707991059176, 1477.6034640467333, 1464.008651392496, 1452.2669441523487, 1458.44713270259, 1478.6137463831174, 1494.1355375055302, 1481.4507445590443, 1467.4263009704582, 1477.2961344065975, 1459.0281471944138, 1446.8702807765517, 1433.1923254284684, 1423.296184279309, 1435.2727711423402, 1441.4866394063645, 1435.2785817438032, 1444.996771863713, 1433.6038212268977, 1452.4396733363328, 1462.8046143716304, 1451.7359659500012, 1445.460005966256, 1463.4180046537094, 1468.4710759517325, 1488.9694188100602, 1496.5544266800405, 1501.6265281813735, 1515.644366462803, 1496.5916344792472, 1485.2387062420755, 1496.9070987844334, 1484.9870673987314, 1496.989939554336, 1508.761045182364, 1493.8741782098914, 1501.4345972620208, 1509.3557010850973, 1496.0903737080084, 1507.1607928468827, 1494.4579625215088, 1503.8351811587925, 1492.6360161667264, 1489.6997827205455, 1502.244500648417, 1493.2761754132994, 1475.3583587555088, 1462.439246025899, 1450.5272448064682, 1460.635353043, 1487.5230494473446, 1493.4905293908, 1487.2529561824117, 1495.0078199315858, 1468.5455468602051, 1479.3045954613915, 1472.532080808496, 1480.7092805513996, 1489.738670634262, 1503.9181789646668, 1516.125441987179, 1520.810912186419, 1524.7814955999695, 1539.5230219261632, 1554.8560708335765, 1567.379821258469, 1571.3129143671028, 1553.7816248511244, 1561.3037350652469, 1571.4987659215417, 1561.0203023862382, 1548.2824209913608, 1556.048401552843, 1559.9051668743214, 1537.7603824371795, 1549.770304788358, 1541.1843993106838, 1530.5363134238837, 1545.3684557052572, 1531.3550593052123]",17,8,4,18.310000000000002,-4.1200000000000045,20,12,26,12,8,22,24,8,10,14
2016-2017,Philadelphia Flyers,PHI,82,39,33,10,25,32,88,0.537,219,236,-17,212,231,227.81,205.84,2585,2334,90.1,1.27,1.54,1.4328,1.4313999999999998,0.452,0.5003,0.5095000000000001,0.511,0.5135000000000001,0.0665,0.9162,49,44,"[19.0, 15.0, 24.0, 16.0, 21.0]","[1500.0, 1513.4595384201666, 1507.3639713465648, 1492.3650241603546, 1482.9738281073735, 1497.6779521583285, 1488.3332387284688, 1491.5507742776467, 1481.8129351591149, 1473.5343350379292, 1482.460110133961, 1488.9533353266345, 1493.4907971530797, 1487.935140808147, 1482.888567160882, 1468.1251740828536, 1477.594132017903, 1473.4225037444958, 1489.5879206299985, 1475.7945174606232, 1491.0883135314914, 1481.722520049575, 1475.366593014729, 1486.4352414363582, 1490.4592442180854, 1498.0749395318094, 1511.0495328942725, 1525.3485498661316, 1529.9898633700516, 1536.817292306648, 1545.2665095763437, 1550.327703235995, 1556.2036362517538, 1539.959632654992, 1533.3822962290467, 1536.968153544516, 1513.7908214491392, 1498.2865359736, 1489.2516406359034, 1486.1524260324572, 1472.4194593178368, 1483.7167383069743, 1481.3295481211344, 1465.8792364300364, 1469.051578263328, 1456.2015084066932, 1448.2817572697736, 1431.0203126450103, 1440.4451130347393, 1459.479190643682, 1469.4828927018104, 1454.361208459719, 1469.9529755537476, 1463.9532733618978, 1450.3553391325809, 1440.0212471587693, 1448.405997376632, 1437.6469487754457, 1427.6828022308555, 1436.9583279541766, 1429.9349421014265, 1423.5086477204554, 1435.1726804245382, 1439.5919448114928, 1438.256552165861, 1455.3636502889551, 1444.7207736898708, 1439.6966750340937, 1431.438393935932, 1456.919287925244, 1437.3251221739122, 1444.196421503112, 1437.7832709152078, 1456.2721554451753, 1451.842781710841, 1478.0857826598724, 1482.5393025759042, 1497.1345343335183, 1505.83418424599, 1498.6806689044236, 1489.4440074551603, 1503.2006513152744, 1497.2486702821373]",19,11,6,-15.810000000000002,-25.159999999999997,26,18,20,9,7,19,5,7,27,26
2016-2017,Winnipeg Jets,WPG,82,40,35,7,33,37,87,0.53,249,256,-7,246,255,224.12,221.5,2448,2548,89.99,1.57,1.66,1.4766,1.4542,0.4861,0.5038,0.4879,0.4928,0.49369999999999997,0.08460000000000001,0.9147,40,52,"[25.0, 16.0, 9.0, 22.0, 20.0]","[1500.0, 1505.7452017444105, 1498.0509872342068, 1481.5110483847084, 1487.9908384834712, 1473.1398458829208, 1466.1296375080913, 1481.5994770178645, 1490.9902883468185, 1477.0234958799076, 1469.7589200565194, 1465.7113730924432, 1481.1622340695114, 1471.9931896056537, 1489.9737034922127, 1498.1368613701234, 1491.07218102081, 1494.0288850191753, 1513.6859425762616, 1497.5205256907589, 1484.9584516698185, 1473.3153600380572, 1463.5405556132043, 1451.1725256408508, 1469.9448445625958, 1477.7239635115577, 1462.3089649388403, 1471.133137590798, 1481.1483995203166, 1475.9940488901266, 1469.2216054623132, 1455.203767180884, 1449.020407700404, 1452.5151319377903, 1464.985126598626, 1449.8971717155391, 1467.158025692033, 1484.2713586197754, 1476.7368201982958, 1457.8028879415551, 1473.469601397288, 1489.578246976643, 1481.0356231177705, 1493.7384534431444, 1480.1703768091995, 1469.8393703334225, 1464.7882795056678, 1454.023000363402, 1463.9924738244392, 1475.8402163241697, 1468.3254579830616, 1462.0998774597683, 1478.4073435820087, 1491.972389543848, 1500.2906196366366, 1476.0234693136342, 1468.1051622788327, 1454.2044710199768, 1437.7724034879511, 1452.3604034075386, 1449.736965069579, 1464.3460781515075, 1475.3567192765502, 1470.389046872194, 1465.2796816635378, 1481.4463289313346, 1490.587744723471, 1483.5739923030408, 1471.2007382173736, 1458.6769877924808, 1454.6402405859026, 1471.1376479172095, 1480.6491750191797, 1487.062325607084, 1471.6199670646956, 1462.6408597725217, 1468.698964755601, 1471.2096733312894, 1479.6139258337148, 1492.1660214226868, 1513.590459434275, 1523.314433935848, 1531.321591722913]",20,9,5,21.879999999999995,-33.5,11,26,16,13,19,27,21,20,6,29
2016-2017,Carolina Hurricanes,CAR,82,36,31,15,28,33,87,0.53,215,236,-21,212,230,221.63,202.94,2493,2320,90.09,1.45,1.7,1.5656999999999999,1.52,0.4603,0.5074000000000001,0.5041,0.5131,0.5045000000000001,0.0733,0.9126000000000001,39,29,"[27.0, 22.0, 26.0, 24.0, 22.0]","[1500.0, 1494.2547982555895, 1488.718048013715, 1481.7979288424915, 1495.3927414967288, 1480.6886174457738, 1470.960822426454, 1480.2941946019637, 1471.3684195059316, 1466.5431112858062, 1471.6323214035826, 1455.8785066534922, 1454.1449558173945, 1442.4971279135511, 1464.2138802396355, 1473.3326232342124, 1483.69229094175, 1495.335382573511, 1504.2807995605738, 1498.452644292301, 1491.0005927038844, 1498.6021678004631, 1492.8543879331055, 1490.294666699459, 1481.3719612997802, 1487.7753397764102, 1484.9751929405263, 1499.6050525963683, 1492.9446084973745, 1502.560606154691, 1499.191033283932, 1501.5852943445996, 1513.9088171786964, 1519.0280067508734, 1513.239380258927, 1521.1674956379934, 1508.1812579723212, 1491.1967859514602, 1505.23670212854, 1498.124038768506, 1503.732698582245, 1521.2773164553005, 1532.2669119528678, 1544.0031283503267, 1533.370571773108, 1514.1835584607109, 1509.1270132905763, 1499.531360140083, 1481.8962587281485, 1497.01794297024, 1505.467962384523, 1513.417218930448, 1504.021593418512, 1486.602000494766, 1475.3917437808711, 1457.330037076022, 1447.8338452426838, 1466.9344932495535, 1454.7272302270412, 1452.2274955567186, 1447.6891758802533, 1431.7842946136536, 1440.0548583860798, 1422.8328955235927, 1433.745319223607, 1428.0449049699182, 1453.2860013569657, 1447.6678574290995, 1464.9129780081464, 1479.8636467499834, 1472.9923474207835, 1481.1254563303123, 1499.53671058218, 1509.2955297835333, 1500.1303982091936, 1511.393774649427, 1519.3034131017116, 1499.2920651646607, 1492.9505192469514, 1481.9535564815098, 1466.394213880683, 1464.5002896911642, 1470.4522707243011]",21,12,7,-9.629999999999995,-27.060000000000002,16,28,12,19,21,1,14,5,23,28
2016-2017,Los Angeles Kings,LAK,82,39,35,8,25,37,86,0.524,201,205,-4,199,201,224.61,197.28,2554,2120,90.52,1.27,1.33,1.6111000000000002,1.3551,0.4885,0.5431,0.5477000000000001,0.5499,0.5494,0.0626,0.9206,44,33,"[9.0, 8.0, 14.0, 6.0, 19.0]","[1500.0, 1492.6451982555895, 1479.185659835423, 1466.1983210555452, 1474.5625112914431, 1479.0407186609104, 1485.3642009612377, 1490.8217689557578, 1483.706249284049, 1470.482544416655, 1452.40847353478, 1460.1177734934026, 1478.3857607055863, 1502.32267034528, 1491.805576379441, 1484.6919845510265, 1481.7352805526612, 1465.7377157835672, 1478.6593961900487, 1492.131502516126, 1501.6469611413138, 1511.0082226054142, 1517.2464974918253, 1500.9952947653603, 1508.2242183453386, 1504.7910784034375, 1490.161218747596, 1505.5203572383102, 1488.5571703429312, 1502.800539662651, 1511.9248790988586, 1503.797331811371, 1503.7730776127612, 1522.3965966917292, 1514.991385107997, 1505.305754690273, 1493.8494482493345, 1503.360803158621, 1512.06352090848, 1487.9684772288792, 1497.3957434272972, 1481.8183674159388, 1497.3253295159905, 1502.376420343745, 1492.2044725604733, 1484.857841518869, 1474.1515149428462, 1468.8466247838749, 1482.0363978341989, 1499.6714992461334, 1505.7547722611678, 1513.4080818762206, 1519.4077840680704, 1509.2858727819005, 1487.4137483463785, 1502.4395228624237, 1484.986602457259, 1476.3513721211652, 1469.462704757091, 1474.893135219662, 1459.8914923121556, 1476.280584120675, 1473.6107258038746, 1468.925255604635, 1472.6561850415865, 1462.271367613762, 1469.5491839703363, 1487.9444762020985, 1475.7714982537466, 1469.2245835597128, 1479.4527019893778, 1469.2576711330832, 1460.4758920539623, 1475.9182505963508, 1461.6453706275688, 1456.5373190887997, 1478.682103525941, 1489.051622342073, 1478.2409392245868, 1493.8588732345174, 1479.0267309531437, 1486.9472820499689, 1483.628379679445]",22,10,5,-25.610000000000014,-3.719999999999999,26,5,5,4,14,2,7,1,30,13
2016-2017,Florida Panthers,FLA,82,35,36,11,23,30,81,0.494,210,237,-27,205,231,211.5,218.05,2644,2596,91.1,1.3,1.6,1.3937,1.5013999999999998,0.4483,0.4814,0.4925,0.505,0.5015999999999999,0.06570000000000001,0.9216,42,35,"[30.0, 29.0, 23.0, 4.0, 23.0]","[1500.0, 1505.7452017444105, 1518.9425918883712, 1515.7909881324265, 1502.1375160052137, 1517.1398664790252, 1508.7351964765132, 1500.4779865710725, 1484.8796687028191, 1503.9718700633198, 1494.8149330924157, 1500.957481657062, 1491.0989203631746, 1504.1684322066335, 1490.2167094218785, 1495.3301775639095, 1504.999955050377, 1486.9022235825012, 1503.593237540964, 1510.9096192682796, 1495.6158231974114, 1500.2266195585664, 1492.6250444619875, 1490.3635523374337, 1497.2247364861992, 1485.7946961758894, 1480.9883545818093, 1476.3470410778891, 1461.2091287969615, 1473.001568095381, 1461.4503671485531, 1457.9556429111667, 1470.667934978469, 1473.802397309781, 1460.0993597750282, 1454.3553534277355, 1451.0373351563785, 1446.3623267081143, 1461.7161535750977, 1445.6075079957425, 1454.6281209838205, 1437.0183032263687, 1453.6262208868031, 1463.02329552872, 1446.57160719449, 1459.0318584604852, 1446.4871405326137, 1442.282426500213, 1435.5049849620611, 1428.025899434704, 1434.5532107450274, 1445.2065970914896, 1454.5540565217066, 1439.5282820056614, 1460.5542528561648, 1469.8880334089383, 1488.878803489887, 1497.5140338259814, 1507.2267496319296, 1499.1393731899543, 1484.9598648595495, 1477.2482268088277, 1479.74796147915, 1475.3286970921954, 1465.632392579665, 1452.5019131440492, 1442.3804050198037, 1436.7608977612483, 1457.6707673119197, 1453.3524733796355, 1460.6149359187702, 1450.5171136609802, 1442.3840047514514, 1452.9487816217952, 1483.5910021092773, 1470.704632593803, 1464.5466344061963, 1451.7988789278918, 1442.1938200367529, 1430.35644122844, 1419.9316133444004, 1435.40306946022, 1457.7640129705137]",23,13,6,-6.5,-12.949999999999989,24,23,24,17,16,4,3,23,21,17
