Season,Team,Team Abbreviation,Games Played,Wins,Losses,Overtime/Shootout Losses,Regulation Wins,Regulation/Overtime Wins,Points,Point %,Goals For,Goals Against,Goal Differential,GF,GA,xGF,xGA,SF,SA,SV%,EV_GF,EV_GA,EV_xGF,EV_xGA,EV_GF%,EV_xGF%,EV_SF%,EV_CF%,EV_FF%,EV_SH%,EV_SV%,PP_GF,PK_GA,SRS Rank History,Elo History,League Rank,Conference Rank,Division Rank,GAx,GSAx,gf_rank,ga_rank,xgf_rank,xga_rank,pp_rank,pk_rank,sf_rank,sa_rank,fn_rank,gt_rank
2023-2024,Nashville Predators,NSH,82,47,30,5,38,44,99,0.604,269,248,21,266,248,276.43,250.24,2641,2506,90.1,1.68,1.53,1.8497999999999999,1.6319,0.5234000000000001,0.5313,0.51,0.5146999999999999,0.5183,0.08259999999999999,0.9217,55,50,"[20.0, 16.0, 15.0, 22.0, 13.0]","[1500.0, 1488.4099893614673, 1502.3517085252636, 1495.2560878566326, 1473.405478175335, 1492.2131758668372, 1505.860687303992, 1497.484259206317, 1504.0224645473047, 1491.523868059189, 1478.745338850082, 1494.206377895273, 1480.6068660887815, 1468.4781054510631, 1455.759159144512, 1448.5398706440633, 1460.737839562186, 1470.74641547437, 1482.6062164816544, 1505.0552317603574, 1514.3466691209476, 1520.167762659184, 1494.815614774109, 1488.2786553954602, 1496.5196902982836, 1498.6502993531096, 1514.307139645024, 1498.1201841387767, 1505.53390312874, 1512.3367828342853, 1519.5161444997286, 1530.4429658342028, 1515.922695935588, 1531.3093048912092, 1522.641472907803, 1505.043620814223, 1498.385178523685, 1502.5937102068744, 1510.7347261458092, 1493.4930627813874, 1503.1801728591242, 1484.5833034600028, 1504.6581574078375, 1515.3941208933918, 1499.613412038704, 1508.807337758633, 1500.6520171602665, 1486.3267254934271, 1495.1435603642576, 1486.7344153830095, 1479.780736188753, 1465.7534039365785, 1471.4685636953527, 1458.4293474807805, 1443.2426033834963, 1464.4075462170422, 1481.0928917326362, 1500.1808802277856, 1508.6861981742857, 1517.5562631307832, 1529.3431345660435, 1546.9197203807917, 1563.97384014661, 1552.5469245962197, 1561.997923079921, 1567.8812629546646, 1560.7354695050708, 1575.7058678937713, 1588.194849714555, 1592.9249338224631, 1611.6024610128854, 1615.738697240916, 1618.839722856936, 1591.4706165481412, 1577.9588734066333, 1559.2082379795297, 1570.3670962928418, 1554.575551622598, 1557.177055139524, 1549.6241631107123, 1558.3651631405269, 1564.2023243429096, 1550.4856835223186]",11,6,4,-10.430000000000007,2.240000000000009,17,8,4,11,8,21,8,23,22,15
2023-2024,Los Angeles Kings,LAK,82,44,27,11,37,42,99,0.604,256,215,41,254,210,260.57,236.12,2616,2297,90.86,1.65,1.43,1.8083,1.5071,0.5357,0.5454,0.5489999999999999,0.5392,0.5488000000000001,0.0786,0.9170999999999999,52,36,"[26.0, 22.0, 17.0, 12.0, 11.0]","[1500.0, 1483.280805500245, 1479.2321408963671, 1499.2643420290558, 1518.9511204988862, 1505.6807927331165, 1520.321972016932, 1528.5731427245985, 1524.711230580132, 1541.242489977698, 1549.134664486421, 1566.7231252774586, 1584.2045714550368, 1575.0273179734966, 1557.7707759684563, 1564.535459887715, 1577.1053165388876, 1589.7522785170422, 1600.6299148127916, 1609.3212940367466, 1597.2305909387196, 1609.9817849431158, 1613.2174745385064, 1623.5327634930604, 1614.044963356184, 1596.3147028094866, 1577.6382464055152, 1578.326876861841, 1587.4005523877686, 1574.2327097085615, 1582.7269392519304, 1589.559964550641, 1579.8218678025544, 1573.5976599659389, 1552.4143983890294, 1545.435708488651, 1535.4820201003472, 1528.5483813809617, 1524.6912179520511, 1511.3648588203985, 1531.7733025293703, 1516.1569225255969, 1506.962996805668, 1514.6481210268255, 1505.439484478239, 1489.798273007469, 1479.1100511624686, 1473.9093395429377, 1487.9366717951125, 1511.6712994212028, 1489.371609382126, 1498.450595639428, 1507.028686635636, 1515.9459784534824, 1526.1590915163792, 1507.07110302123, 1506.9906497301604, 1497.4512841485252, 1487.2749205366229, 1509.479157827914, 1523.0553460400154, 1516.0564603444045, 1519.6279261774555, 1504.854012296786, 1519.4310250912513, 1506.3729915564395, 1517.406626078856, 1504.4768533217386, 1512.54504695745, 1532.7488587346204, 1539.407436527359, 1549.0769950448173, 1536.3522042618956, 1521.3241093910883, 1513.6669506389562, 1524.2489857012476, 1527.7344367893486, 1542.6351244534844, 1521.5101277333238, 1531.5878285080191, 1536.5226268139943, 1520.5541221203644, 1522.3888794641448]",12,7,3,-6.569999999999993,26.120000000000005,21,5,8,5,11,4,9,4,19,5
2023-2024,Tampa Bay Lightning,TBL,82,45,29,8,37,42,98,0.598,291,268,23,288,267,255.02,251.22,2403,2430,89.01,1.71,1.9,1.6052000000000002,1.67,0.47369999999999995,0.4901,0.4891,0.5052,0.5022,0.0943,0.8996999999999999,68,35,"[2.0, 7.0, 8.0, 10.0, 12.0]","[1500.0, 1511.5900106385327, 1499.1965050896497, 1485.3617324638194, 1479.3298141995756, 1487.6302640106635, 1480.4959840172871, 1494.9983253681935, 1509.2044203131177, 1500.6279615510373, 1487.4292611092028, 1501.8259375955176, 1495.755604246727, 1508.677893430652, 1493.156402788221, 1474.3731232037285, 1459.697075572395, 1474.237871584668, 1485.2536186103057, 1494.0443727415295, 1488.4688268834018, 1512.5041328382638, 1501.4558447124357, 1489.4692974112556, 1476.632380129941, 1461.4874018023004, 1482.8427956521311, 1495.7000054004764, 1480.043165108562, 1485.160131825855, 1474.1608241652516, 1494.5311062689684, 1481.1268016348583, 1497.0605830279906, 1505.734966262189, 1510.7042666578825, 1502.1904394819542, 1487.2651208319198, 1493.700392634859, 1486.3940169194393, 1503.6163996357511, 1490.6407711731513, 1497.5744098925368, 1503.2789496038658, 1513.8702950958746, 1526.1493407972744, 1538.4326479535223, 1530.332361898415, 1546.7350350010013, 1558.1027259169111, 1568.7989266973989, 1555.1825678894472, 1532.4605433961106, 1541.65194490187, 1547.6262096647042, 1562.1237050309635, 1543.0408239127692, 1525.1083992962388, 1508.243856495966, 1519.0322711252195, 1533.7091726306785, 1515.7949378418955, 1508.0069015371091, 1508.2408750573095, 1492.784662655656, 1513.7119068034758, 1532.1348841541455, 1550.954345183835, 1561.9688442858694, 1567.396033465332, 1560.7374556725931, 1563.0200893805795, 1573.904921225388, 1582.7759231590126, 1563.562323554624, 1582.1062539365855, 1592.7125192019344, 1583.2638182849284, 1589.9899690953384, 1581.4694128731226, 1564.5387280074303, 1548.456673709672, 1560.832717690752]",13,6,4,32.97999999999999,-15.780000000000001,14,28,25,15,1,1,21,12,3,27
2023-2024,Vegas Golden Knights,VGK,82,45,29,8,34,41,98,0.598,267,245,22,263,243,247.7,240.91,2548,2487,90.23,1.76,1.63,1.7258000000000002,1.6569999999999998,0.5192,0.5102,0.5057,0.4854,0.4949,0.0877,0.9168999999999999,48,40,"[9.0, 1.0, 14.0, 9.0, 14.0]","[1500.0, 1514.067449024315, 1530.056457387013, 1542.6307729664777, 1544.6568818549026, 1555.7278534019938, 1567.0611415627989, 1573.1707377946025, 1563.3711111971577, 1567.233023341624, 1568.46150923212, 1579.2112976537358, 1595.9684791728812, 1581.2920046624631, 1563.810558484885, 1571.759881505311, 1553.6777991479028, 1559.950116020065, 1553.3029957761, 1536.9623944898112, 1544.7022746515734, 1527.9175638557806, 1520.8493025253238, 1516.403462015783, 1535.1166290846345, 1547.7354547908656, 1538.9721466906508, 1553.455471189236, 1572.3225724861584, 1571.5023468172335, 1574.6103712799, 1552.3123256180977, 1562.5767195955907, 1545.3055756234733, 1536.6311923892752, 1523.7407142193988, 1503.7244627334355, 1513.4625594815222, 1496.78613035514, 1483.395313269897, 1498.4906502098925, 1487.171710889536, 1494.783465827163, 1482.3856046025574, 1498.1663134572452, 1516.2907747110612, 1524.2896805653008, 1517.550569552757, 1524.446975176921, 1540.5005545877675, 1525.6263736922676, 1541.7704213758188, 1548.6530519488613, 1532.0402494246514, 1520.3695491414255, 1531.5525122835895, 1514.8671667679955, 1499.1432435100835, 1495.5227093378464, 1520.0447247624545, 1513.189015710601, 1495.105297445952, 1477.2722265549894, 1465.922579119003, 1479.0206282742515, 1486.9426178506687, 1473.9581519116089, 1484.8615249728132, 1473.8470258707785, 1484.9333279231084, 1493.4740106355268, 1501.3578039166323, 1498.2567783006125, 1517.115559764216, 1524.2509528911326, 1539.8158743858808, 1520.391081900968, 1513.2649343657956, 1501.79602847793, 1518.4064268787058, 1525.1557862392112, 1530.389246968101, 1503.41851446188]",14,8,4,15.300000000000011,-2.0900000000000034,10,13,13,13,16,6,14,20,7,17
2023-2024,New York Islanders,NYI,82,39,27,16,29,38,94,0.573,246,263,-17,245,258,246.26,265.07,2470,2686,90.39,1.66,1.58,1.7588,1.788,0.5123,0.4959,0.4854,0.46909999999999996,0.483,0.0837,0.9248000000000001,44,54,"[19.0, 10.0, 20.0, 13.0, 20.0]","[1500.0, 1506.861827475059, 1513.9756673941413, 1506.2820385112188, 1493.2241402875695, 1479.832463641635, 1487.7464945651618, 1501.4794964229757, 1494.9139471944193, 1510.7548532279548, 1503.181645965291, 1487.9211269046482, 1477.9864012014673, 1461.3333905690542, 1446.1701590109997, 1443.5671099309288, 1439.9389520866332, 1445.8361538215368, 1455.8510588235563, 1472.0412284428369, 1468.538607275302, 1461.549738732485, 1470.2808295652394, 1481.1345106890808, 1471.8183607646308, 1486.055052396571, 1495.5428525334476, 1502.0408900691211, 1507.2073894367943, 1503.564798875721, 1489.1240572137383, 1501.3599344130173, 1495.5236746320215, 1504.8018500970036, 1480.9892594348953, 1497.4545229596831, 1487.0129051617848, 1483.0260306091743, 1503.3503163789385, 1488.254979438943, 1476.7337015865105, 1483.949770614027, 1473.2138071284733, 1453.157412887776, 1447.5679993152987, 1438.9887416400636, 1447.7938701110654, 1440.8974644869015, 1432.5926151997603, 1428.9798806399235, 1440.5852195937382, 1463.3072440870749, 1449.9416338623898, 1445.3558517532442, 1441.0336282851813, 1449.86119837747, 1436.50178309102, 1425.7133684617663, 1436.2821786124523, 1456.0507625133075, 1477.2533228314403, 1489.784376532792, 1500.9581481493265, 1514.8094831509634, 1500.2324703564982, 1485.007783940252, 1476.210480509602, 1467.26120105049, 1458.573834344456, 1444.5077854052108, 1466.0736547473778, 1447.0177405130487, 1460.1234739410447, 1451.25247200742, 1458.0121612288626, 1463.077562846219, 1474.62251031585, 1490.4140549860938, 1507.336972318669, 1511.604492316921, 1510.0171370225394, 1524.468333895344, 1531.93339846691]",15,7,3,-1.259999999999991,7.069999999999993,19,10,9,27,20,26,19,29,13,11
2023-2024,St. Louis Blues,STL,82,43,33,6,31,38,92,0.561,239,250,-11,234,248,240.82,279.19,2370,2636,90.59,1.51,1.67,1.5023,1.9079,0.47479999999999994,0.44049999999999995,0.46020000000000005,0.45280000000000004,0.455,0.08349999999999999,0.9213,42,44,"[5.0, 17.0, 5.0, 25.0, 19.0]","[1500.0, 1496.8613298404443, 1499.2950305042432, 1479.9769552942344, 1492.6885539611906, 1480.4074410155938, 1496.3157611766233, 1481.0285731095662, 1469.3894829321616, 1486.4603650183458, 1500.7097164816607, 1484.1286837782843, 1491.938976348507, 1516.187691662553, 1530.8637392938865, 1504.7064949149185, 1492.1366382637457, 1505.9817246522173, 1514.1118317487496, 1491.662816470047, 1502.9890700887847, 1488.1634200149122, 1500.0816516216476, 1486.61441566372, 1495.377723763935, 1480.8943992653494, 1464.1178927740384, 1450.0492049449824, 1438.875546878429, 1452.765629269508, 1460.6133721589968, 1444.6795907658643, 1465.740582540313, 1473.9460861043967, 1483.1975618526797, 1476.1586448521568, 1466.1649880503098, 1476.6100987385291, 1484.2041124817586, 1471.492237089654, 1489.456298991935, 1483.8685517572203, 1472.101847643126, 1457.4734995620647, 1472.4829085025945, 1482.6087496962257, 1493.4289529736775, 1500.5647719573028, 1505.7654835768335, 1494.332708294312, 1507.5848325049362, 1522.8552509991316, 1508.4117967231757, 1527.787296318462, 1506.6223534849162, 1494.5465188180483, 1507.9059341044983, 1493.0559132386018, 1484.7024413268816, 1480.9421606433511, 1494.119700456041, 1499.3980080976824, 1486.8669543963306, 1470.832808979378, 1460.117804251511, 1485.1260297365336, 1498.1840632713454, 1502.4120681916916, 1508.3791864249772, 1502.181826905454, 1514.427637963951, 1521.7220890271694, 1513.838295746064, 1523.550792587927, 1490.5088452250016, 1499.0542218384758, 1487.8953635251637, 1476.8044177032648, 1477.488602490747, 1486.269505573422, 1477.0495882007272, 1488.9213074891957, 1489.0262973779832]",16,9,5,-6.819999999999993,31.189999999999998,27,17,27,29,23,12,24,25,20,3
2023-2024,Detroit Red Wings,DET,82,41,32,9,27,38,91,0.555,278,274,4,275,273,236.13,268.07,2375,2657,89.73,1.77,1.89,1.4774,1.7522,0.4836,0.4575,0.46270000000000006,0.4597,0.45899999999999996,0.1007,0.9074,52,47,"[31.0, 26.0, 29.0, 24.0, 15.0]","[1500.0, 1492.6451982555895, 1505.0387038044726, 1523.505657452123, 1537.4056914698106, 1553.883904350151, 1566.221183258828, 1556.187778122251, 1535.9150720009488, 1523.0116503826075, 1529.577199611164, 1514.4013793222368, 1523.4880491341378, 1512.9745304642236, 1504.5054723039996, 1510.465541308468, 1504.5575560236189, 1495.7211106302243, 1511.16886215172, 1532.5915732952, 1542.2618567641807, 1535.6880247026124, 1546.0203684238606, 1550.661167235381, 1560.7682236409205, 1549.6310599832984, 1527.1490837337092, 1512.1930481139834, 1523.3667061805368, 1514.119770188037, 1507.463493837084, 1496.4309371006989, 1486.3579572262615, 1490.9739479586733, 1482.9324021628695, 1470.4014904881478, 1477.0599327786858, 1466.0673299688167, 1475.6893177179866, 1482.668007618365, 1489.192191788917, 1484.248532739849, 1497.5748918715017, 1512.0030908471006, 1520.8333184160642, 1510.8761204784792, 1518.976406533587, 1510.8841184259657, 1524.7975169389224, 1539.6716978344225, 1530.099380657783, 1537.8060319076842, 1525.114938966614, 1514.759350219813, 1534.6047596401409, 1540.4910361597922, 1546.722897078913, 1561.57291794481, 1563.272667358873, 1575.833566760372, 1556.0649828595167, 1541.6229406285916, 1525.3373906103504, 1501.1450461685392, 1488.0469970132908, 1472.6405051089775, 1451.2045198782116, 1469.231340936802, 1453.723645964942, 1458.6013744567704, 1472.6674233960157, 1468.531187167985, 1464.0961756426957, 1456.0091782411837, 1456.5224223224154, 1475.736021926804, 1470.128598212301, 1484.0315532393297, 1474.6665248201602, 1470.102031728542, 1480.434701291112, 1485.1729943470316, 1488.6039311264794]",18,9,5,38.870000000000005,-4.930000000000007,8,27,30,23,11,16,23,26,1,20
2023-2024,Washington Capitals,WSH,82,40,31,11,32,36,91,0.555,220,257,-37,216,252,242.61,259.14,2172,2503,89.93,1.43,1.75,1.6049,1.7816,0.4497,0.4739,0.46240000000000003,0.46659999999999996,0.4631,0.0848,0.9107,43,49,"[7.0, 9.0, 13.0, 21.0, 27.0]","[1500.0, 1480.3810747092962, 1484.0027166030727, 1468.8486924272297, 1463.571495692834, 1448.4557993031794, 1465.2252453891342, 1468.947336933025, 1477.976376508949, 1462.1354704754135, 1469.8703521955947, 1463.549642928572, 1479.2563856984875, 1495.9093963309006, 1513.9914786883087, 1519.2017265037905, 1524.0826396177608, 1497.64176011516, 1486.887440437371, 1498.978143535398, 1505.978439035147, 1493.3596133289157, 1477.1280418337035, 1473.6493998767587, 1495.0045925891848, 1505.6998029499723, 1503.4945158107398, 1492.5676944762656, 1497.8385256892266, 1503.6747854702223, 1509.5179797171004, 1504.5486793214068, 1492.0966252606288, 1475.631361735841, 1471.4228300526515, 1481.9378088783574, 1465.345434337025, 1452.0475434597624, 1462.0012318480665, 1447.7237275010602, 1457.280828254142, 1451.4518349451437, 1461.1505748637746, 1475.7789229448358, 1460.769514004306, 1449.90151216909, 1440.577241918777, 1437.4418189230123, 1419.3255495927126, 1413.1463076225236, 1439.8413120684995, 1436.4505040383644, 1425.0654938909197, 1433.561484353954, 1453.8274404122865, 1470.6919832125593, 1468.4118853329803, 1483.3815932733737, 1470.8206938718747, 1487.2427612477454, 1465.9728863282858, 1489.9441774689972, 1496.4086718788817, 1486.211367750224, 1474.633523697945, 1484.091390345495, 1494.934405457882, 1513.5275828452902, 1497.0767867294785, 1504.4875147133591, 1521.6090611065415, 1526.044072631831, 1512.04072929836, 1507.8405723937076, 1491.5088342326285, 1475.2728562677205, 1468.889593199391, 1461.2631317003195, 1470.628160119489, 1460.442194171435, 1477.3728790371272, 1493.5824443277202, 1500.495165117898]",17,8,4,-26.610000000000014,7.139999999999986,29,23,26,26,21,19,30,21,30,10
2023-2024,Minnesota Wild,MIN,82,39,33,10,32,36,88,0.537,251,263,-12,248,260,250.62,229.52,2472,2437,89.33,1.59,1.63,1.4941,1.4354,0.4938,0.51,0.49579999999999996,0.4965,0.4988,0.0889,0.9103,53,62,"[18.0, 12.0, 7.0, 16.0, 18.0]","[1500.0, 1511.5900106385327, 1497.090415490975, 1514.1884044449146, 1494.5016259750842, 1487.3364549818414, 1500.7414834052786, 1485.567229764568, 1481.8451382206772, 1475.166024557089, 1463.05458815487, 1468.8323616297253, 1484.092880690368, 1473.6484459461988, 1467.0891837148124, 1451.2436544120612, 1449.7465441723978, 1444.16861623751, 1438.4159038939913, 1428.7456204250109, 1443.5712704988832, 1468.9234183839585, 1480.2349937062745, 1497.201451956815, 1487.053576942336, 1480.4334889405, 1492.9231067465266, 1494.975023509073, 1500.388754687394, 1492.681598085897, 1501.2378450266226, 1506.0309611661469, 1513.885788290774, 1526.4166999654956, 1517.4260752976686, 1510.8764342319862, 1496.0221863378183, 1478.7998036215065, 1484.6419843580911, 1467.7824105636632, 1454.544668135007, 1448.7541323340226, 1428.2780941122094, 1448.3344883529066, 1436.0554426515068, 1455.4571752762988, 1478.231655430306, 1489.099657265522, 1480.2828223946915, 1468.9043986228862, 1474.1820977982402, 1483.1811406234983, 1499.7939431477084, 1511.4550747493936, 1503.4476744266574, 1522.5321003681308, 1510.3318356934346, 1527.8052112465762, 1543.0566437207028, 1535.5614811040832, 1517.984895289335, 1504.8073554766452, 1508.3814616771365, 1519.6717125018804, 1515.2333029699234, 1522.3790964195173, 1530.5746919922308, 1536.1071387317563, 1531.8791338114104, 1540.7738074962906, 1520.5699957191202, 1513.2755446559015, 1517.2589138378075, 1510.123520710891, 1516.7291071452291, 1503.6858982424844, 1490.9727394256631, 1503.3264376128814, 1492.4238943262808, 1475.8134959255049, 1485.8869564986442, 1501.855461192274, 1490.778389875071]",19,10,6,-2.6200000000000045,-30.47999999999999,24,13,28,1,10,31,18,14,17,31
2023-2024,Pittsburgh Penguins,PIT,82,38,32,12,32,36,88,0.537,255,251,4,253,248,285.87,254.37,2686,2480,90.0,1.79,1.72,1.8641999999999999,1.7694999999999999,0.51,0.513,0.5165,0.5126,0.5072,0.0855,0.9122,37,42,"[8.0, 4.0, 10.0, 18.0, 16.0]","[1500.0, 1486.2252465400852, 1505.844171830789, 1520.2048929813086, 1506.304858963621, 1493.5932602966648, 1478.0350818257773, 1499.5026316640913, 1482.4267849510884, 1474.4712015307766, 1491.6970403826028, 1507.552653950357, 1516.7299074318971, 1532.220408666023, 1542.3563389571464, 1522.3524773258855, 1509.7509753489544, 1526.0915766352432, 1518.4025719705212, 1509.9996622969172, 1517.2827589916462, 1511.4616654534098, 1524.298582734724, 1518.6801997563862, 1512.5312420516882, 1499.674032303343, 1489.8562463290557, 1501.7069563554526, 1504.8270069337825, 1487.2489602396818, 1494.956116841179, 1498.783587226808, 1491.6589468526, 1515.4715375147082, 1525.4651943165552, 1535.9068121144535, 1525.3918332887476, 1535.233134223666, 1518.633643769535, 1535.513279553964, 1530.1663211820887, 1525.5815652851848, 1540.151461604644, 1532.1525557504044, 1515.7481893143165, 1512.5707536541302, 1515.9999879716995, 1533.9797082559794, 1524.980665430721, 1518.3728369490946, 1505.3101845980823, 1513.4783584952977, 1504.5610666774512, 1495.7334965851626, 1505.3637306012783, 1512.717872814399, 1520.9200263929995, 1507.965035432507, 1501.498834558373, 1488.7695063291508, 1498.4602585781165, 1474.488967437405, 1462.8830571125116, 1450.138479273711, 1443.3494813992077, 1452.0225253441488, 1441.4015613085878, 1456.909256280448, 1442.306759960459, 1435.167215281508, 1433.3183343950288, 1458.9316798282548, 1464.4073377029176, 1458.7974929775276, 1483.8371084398852, 1500.803629015056, 1517.039606979964, 1526.48830789697, 1522.2541782395217, 1526.8186713311395, 1514.8881783475422, 1528.6048191681332, 1521.1397545965674]",20,10,5,-32.870000000000005,6.3700000000000045,6,21,3,25,28,10,6,19,32,12
2023-2024,Philadelphia Flyers,PHI,82,38,33,11,30,34,87,0.53,235,261,-26,231,258,250.97,234.95,2708,2225,88.4,1.59,1.8,1.7119,1.5493999999999999,0.469,0.5249,0.5489,0.5158,0.5404,0.0765,0.8946,26,35,"[4.0, 25.0, 30.0, 26.0, 26.0]","[1500.0, 1513.7747534599148, 1498.396510292449, 1511.2045409933812, 1524.4529739736706, 1518.328781132608, 1512.2191849008043, 1527.393438541515, 1508.8693508765696, 1499.639188288081, 1482.95487129535, 1503.7733913025013, 1486.1849305114636, 1475.4122895584694, 1494.679785575608, 1511.9363275806484, 1525.7295602259348, 1532.3766804698998, 1541.3668982822635, 1531.3519932802435, 1519.3362102226274, 1522.8388313901623, 1505.1197460644073, 1497.571432654272, 1503.18981563261, 1509.338773337308, 1527.7559388131451, 1545.540118266182, 1538.7372385606368, 1540.9425256998695, 1547.598802050822, 1553.1734072660083, 1537.786798310387, 1533.1708075779752, 1552.7096061001394, 1544.3295205072577, 1535.1080250628054, 1521.8377278221308, 1514.2545511418791, 1521.7086355674594, 1504.8289997830304, 1506.2378483744444, 1512.0283841754288, 1531.4818372451532, 1543.2485413592478, 1559.522372739328, 1542.9389662919114, 1524.2500968167792, 1507.847423714193, 1493.9340252012362, 1481.0338266889942, 1492.5244001577555, 1510.8030529054697, 1517.2921000847534, 1526.550987321035, 1520.8929903971955, 1505.363416606093, 1512.0683609622752, 1505.3389169751051, 1497.9847747619845, 1515.899009550767, 1499.4769421748963, 1508.7769697040906, 1503.4986620624493, 1516.6083333060897, 1495.6810891582695, 1499.2947874339698, 1483.481446988874, 1477.6607958580648, 1487.4158333152052, 1485.177433787031, 1494.1456413796789, 1483.0161991161865, 1480.0064135297966, 1463.317748716648, 1437.142321781446, 1430.3826325600037, 1422.0943579400457, 1404.8999738904229, 1388.2523385246236, 1415.4841257952644, 1424.4686647731116, 1417.5559439829335]",21,11,6,-19.97,-23.05000000000001,24,24,14,7,32,1,4,2,27,30
2023-2024,Buffalo Sabres,BUF,82,39,37,6,33,37,84,0.512,246,244,2,244,243,242.48,265.43,2535,2402,89.88,1.74,1.59,1.6563999999999999,1.7611,0.5225,0.48469999999999996,0.5173,0.5065999999999999,0.5058,0.08810000000000001,0.9138,34,47,"[25.0, 31.0, 26.0, 19.0, 17.0]","[1500.0, 1481.1916913357595, 1474.3298638607007, 1480.3617821249445, 1471.9801468736473, 1485.0380450972966, 1471.5840192831265, 1487.2951168814022, 1480.2950063859212, 1500.308329672702, 1516.9926466654329, 1496.1741266582817, 1510.2604484125022, 1504.2933980718806, 1510.852660303267, 1495.362159069141, 1482.7387318703088, 1476.73633126495, 1484.7745250539772, 1479.8936119400066, 1488.2965216136106, 1469.5558657181955, 1495.9578212532183, 1484.039589646483, 1469.819761711179, 1461.5787268083552, 1451.471670402816, 1470.1563813930588, 1464.5213127736995, 1481.1058619031674, 1468.280041203872, 1490.5780868656743, 1478.9735187315832, 1455.4321210580267, 1478.9125564416738, 1475.1777824657645, 1460.5932018765425, 1465.7525415937118, 1449.1537954092553, 1470.068164702783, 1486.667655156914, 1470.2951148712964, 1480.1742916598175, 1474.7296710516407, 1482.8083988894884, 1490.9879182053069, 1478.7046110490587, 1462.3320921992256, 1477.9733036699952, 1489.0781956562178, 1482.119318966772, 1468.8671947561477, 1491.1668847952244, 1478.585930798789, 1486.5933311215251, 1475.2608280176146, 1482.2091761803672, 1489.150161972239, 1495.3201283285423, 1491.1292168954822, 1498.9172532002688, 1517.000971464918, 1503.6242254287718, 1499.1976675494457, 1489.746669065744, 1495.4073301367375, 1510.8138220410508, 1526.0385084572972, 1508.0116873987067, 1525.1255165659531, 1518.411056869662, 1505.480549589692, 1522.0452806406793, 1498.4087686961027, 1512.7037353096175, 1499.0370892455187, 1515.368827406598, 1523.6571020265558, 1509.7541469995274, 1505.0596147828453, 1515.2455807308993, 1511.2905426542736, 1527.372596952032]",22,12,6,1.5200000000000102,22.430000000000007,12,11,21,24,29,16,15,9,12,7
2023-2024,New Jersey Devils,NJD,82,38,39,5,33,38,81,0.494,264,283,-19,264,281,266.5,267.15,2517,2458,88.57,1.77,1.85,1.8453,1.7288,0.489,0.5163,0.5039,0.5192,0.5078,0.0906,0.9037999999999999,46,44,"[28.0, 28.0, 25.0, 2.0, 23.0]","[1500.0, 1507.3548017444105, 1502.2837678686071, 1492.8445601147, 1500.5381889976225, 1517.541271453852, 1500.7718253678972, 1507.7719358633783, 1514.4510495269665, 1526.5624859291856, 1509.4916038430017, 1522.049488089982, 1508.1642778974172, 1492.4575351275016, 1479.92359521449, 1499.9274568457508, 1489.0895789861029, 1473.641827464607, 1463.7063865196765, 1482.4470424150916, 1489.4359109579086, 1496.984224368044, 1474.124519831088, 1484.766878009798, 1491.4837276428457, 1504.6078775373132, 1491.4092997373189, 1498.9128928613966, 1512.854461467542, 1487.3095214529626, 1481.7349162377764, 1465.557063205853, 1473.5986090016568, 1478.3662645034024, 1496.7265082029987, 1484.3721357403522, 1500.9645102816846, 1507.2973238198858, 1495.9962644612187, 1490.2917247498897, 1513.3219124319958, 1501.2952212046591, 1490.8062297966733, 1503.6510431779166, 1486.648550736766, 1493.38766174931, 1487.6736001094496, 1476.977399328962, 1493.5785884954744, 1480.788457230585, 1477.367184482101, 1488.686982335996, 1501.726198550568, 1492.6472122932662, 1508.1767860843688, 1487.9108300260364, 1473.9788689009608, 1479.2829343902697, 1464.606032884811, 1478.684635895383, 1468.8694981335022, 1455.2933099214008, 1449.0737775675, 1465.107922984453, 1456.530369243284, 1449.5084558564313, 1475.171976882519, 1457.3626729667264, 1446.459299905522, 1461.0617962255112, 1482.9156731394198, 1461.85646169696, 1480.912375931289, 1502.870224217961, 1488.575257604446, 1471.6087370292753, 1467.152463953547, 1475.6662722945782, 1473.0647687776525, 1462.1805047292585, 1474.7674648945776, 1465.7829259167304, 1451.3317290439256]",23,13,7,-2.5,-13.850000000000023,8,26,5,20,19,12,16,18,16,26
