Season,Team,Team Abbreviation,Games Played,Wins,Losses,Overtime/Shootout Losses,Regulation Wins,Regulation/Overtime Wins,Points,Point %,Goals For,Goals Against,Goal Differential,GF,GA,xGF,xGA,SF,SA,SV%,EV_GF,EV_GA,EV_xGF,EV_xGA,EV_GF%,EV_xGF%,EV_SF%,EV_CF%,EV_FF%,EV_SH%,EV_SV%,PP_GF,PK_GA,SRS Rank History,Elo History,League Rank,Conference Rank,Division Rank,GAx,GSAx,gf_rank,ga_rank,xgf_rank,xga_rank,pp_rank,pk_rank,sf_rank,sa_rank,fn_rank,gt_rank
2017-2018,San Jose Sharks,SJS,82,45,27,10,35,40,100,0.61,252,229,23,247,226,243.85,223.57,2702,2489,90.92,1.59,1.65,1.6644999999999999,1.5728,0.4907,0.5142,0.5151,0.509,0.5169,0.076,0.9162,49,31,"[5.0, 21.0, 5.0, 11.0, 9.0]","[1500.0, 1486.2252465400852, 1470.8470106292464, 1478.0107210999454, 1464.5654083311872, 1478.3194526370703, 1498.616360043619, 1486.9259627028275, 1502.3401175532467, 1494.6166295681912, 1502.141386452489, 1509.7199498646542, 1522.723357717362, 1524.736256181007, 1508.2688444129535, 1525.3650484724055, 1534.8113973263726, 1517.7838434038258, 1501.872052146875, 1497.05909724297, 1507.3256876621258, 1502.5914085640609, 1522.0097237776877, 1532.892556341479, 1539.9351697593083, 1526.919687039339, 1511.880950473041, 1516.724807604833, 1528.6026184393584, 1520.9852973729971, 1528.6809771395424, 1521.2184174937126, 1508.2675968216988, 1512.2926486508204, 1526.0429420139262, 1528.0345131018237, 1509.5157923411894, 1522.5602031078156, 1518.899854069815, 1509.9218654622805, 1498.2120240526738, 1500.8940691452106, 1519.1880768721903, 1519.6186355456837, 1509.9367024856251, 1517.2628918342982, 1536.6723983516667, 1530.17310872055, 1519.770112867032, 1506.1426828116882, 1501.250122684172, 1512.8767588880337, 1525.3299612839735, 1514.4556233757387, 1504.3878216762023, 1514.259748464617, 1519.0044685352295, 1506.8711567788505, 1517.1809507433388, 1532.8457516256587, 1540.9690861302172, 1524.253558265358, 1508.6358285193592, 1504.2376259916937, 1516.2531870157684, 1529.0266169252463, 1511.6265811829433, 1521.4341608274506, 1506.5913471919766, 1515.205446720864, 1520.7883707257452, 1535.3497558544366, 1543.3733246415131, 1557.4387353606685, 1563.0853417586052, 1571.9931514997795, 1572.2615048795792, 1565.185154084009, 1555.5231646937802, 1548.0942346331892, 1530.753662078787, 1541.7297987552872, 1524.79923643988]",10,6,3,3.1500000000000057,-2.430000000000007,15,20,8,17,10,1,9,6,17,10
2017-2018,Los Angeles Kings,LAK,82,45,29,8,34,43,98,0.598,239,203,36,237,202,218.29,237.24,2545,2537,92.04,1.53,1.34,1.4419,1.5843,0.5331,0.4765,0.4991,0.5001,0.49689999999999995,0.0789,0.9311,44,35,"[8.0, 14.0, 6.0, 19.0, 7.0]","[1500.0, 1512.172335510796, 1527.550571421635, 1520.0449715438724, 1529.1102164558297, 1535.6866459205537, 1546.7123445492423, 1559.65064046316, 1551.6853301726292, 1555.8513466925756, 1568.285205926262, 1573.570680023473, 1561.487176819295, 1571.2821753647218, 1561.986638325642, 1567.0459964499837, 1551.088223003692, 1541.641874149725, 1531.4720604422464, 1520.7012219119383, 1534.1017338594138, 1522.04835097768, 1513.8229379194595, 1505.0395294516522, 1507.5178806416995, 1522.33006019905, 1538.7290078034484, 1556.2929110441582, 1568.1803265879348, 1579.677613127972, 1582.0428791358245, 1585.2126794971168, 1563.372892027155, 1550.26644709868, 1543.4130029837445, 1558.2838151889948, 1562.3689331708667, 1548.618639807761, 1542.438794287851, 1548.5596573302328, 1565.301583644954, 1555.6414609196106, 1546.537223939563, 1530.908538314, 1512.6145305870202, 1498.0494458447963, 1491.2871565945768, 1503.002155689678, 1481.802626732129, 1490.5192518459455, 1510.328728924448, 1496.2568683746465, 1507.4679216381955, 1520.224319581817, 1532.7551491167194, 1526.6588910390085, 1508.599585127378, 1499.549580140622, 1510.1539342722183, 1521.0270559129165, 1531.4538971737895, 1517.2091376622304, 1506.483956272607, 1515.097190169386, 1536.4762483509337, 1547.133231787285, 1528.20116137294, 1538.9349591871828, 1513.2881587556053, 1522.4618760103651, 1517.0540260010282, 1526.6917610945532, 1508.8437864695495, 1517.1729801446145, 1513.435231922897, 1538.7546520734093, 1530.1533415525275, 1538.987251141021, 1548.2936464130366, 1542.2403999029727, 1553.194738718915, 1558.6832014758584, 1541.2636660739554]",12,7,4,18.710000000000008,35.24000000000001,20,2,27,19,17,2,22,8,10,2
2017-2018,Philadelphia Flyers,PHI,82,42,26,14,31,40,98,0.598,251,243,8,249,236,231.37,219.21,2632,2448,90.36,1.57,1.45,1.4834,1.5328,0.5199,0.4918,0.5107,0.49700000000000005,0.5006,0.0783,0.9245,48,50,"[15.0, 24.0, 16.0, 21.0, 17.0]","[1500.0, 1513.7747534599148, 1501.6024179491187, 1508.8865149840017, 1500.6299443516748, 1520.591064179425, 1535.5090728227217, 1526.0443319240871, 1531.851436500501, 1510.1107947776218, 1503.102876866045, 1517.8334245102317, 1507.3520455697394, 1491.8939057621924, 1509.224819709462, 1504.7357027585267, 1515.90888765048, 1506.6732721403937, 1492.6266554882166, 1490.7862667884788, 1483.6830687016554, 1466.6740594321652, 1462.8344473983957, 1457.911740484479, 1452.6327507654032, 1441.7499182016122, 1427.5211106439046, 1447.2167699656484, 1461.921975845258, 1482.1120354052264, 1496.6727010296229, 1501.381077152059, 1507.4992015210605, 1492.6283893158102, 1499.091867377782, 1481.658382976535, 1478.9685141997222, 1471.2311171652393, 1491.8623762071254, 1470.322736646075, 1481.656957714224, 1498.00331081361, 1506.3222943466235, 1520.2484538438298, 1502.0897772423618, 1507.3358241083588, 1519.400057938057, 1527.2482030186986, 1532.8822079575257, 1516.4588995604863, 1506.1896461674992, 1498.1553624147757, 1490.445192190623, 1497.0213863940926, 1506.9859860882318, 1508.1068314446386, 1530.414364011951, 1523.335869678957, 1528.4991062807158, 1540.3116284595062, 1543.2025188546131, 1548.1077326449397, 1556.3045403037822, 1557.4303361105494, 1534.4142371513417, 1532.4245255501678, 1518.655784904202, 1505.0690367133632, 1499.9084663325548, 1510.441621078381, 1503.251374194555, 1489.60449841979, 1501.250386461605, 1517.4134195688684, 1510.849375270136, 1516.095822669724, 1511.3673068713783, 1503.9067827868862, 1513.351904312905, 1521.7018094297066, 1510.5581647320569, 1516.5113444756205, 1527.3531177715013]",13,6,3,17.629999999999995,-16.789999999999992,16,10,26,13,13,23,17,5,11,20
2017-2018,Columbus Blue Jackets,CBJ,82,45,30,7,30,39,97,0.591,242,230,12,236,226,236.62,227.86,2761,2568,91.2,1.69,1.48,1.7937,1.6511000000000002,0.5331,0.5207,0.5236,0.5149,0.5261,0.07440000000000001,0.9283,36,47,"[11.0, 22.0, 26.0, 2.0, 15.0]","[1500.0, 1517.1886522633897, 1501.5379802667924, 1508.7032253530135, 1518.8701328240768, 1525.6430378683606, 1541.36893989099, 1527.1146939519556, 1514.176398038038, 1527.151876003725, 1532.0315586165837, 1518.7985866391502, 1521.1511580485333, 1537.493094156458, 1535.0724919147492, 1521.2204165230155, 1506.506816469167, 1491.960313643363, 1496.6938541690097, 1503.182489559176, 1514.7139986250816, 1520.6285518315913, 1526.2293652368107, 1537.170486342986, 1521.3875384377225, 1523.9329191071631, 1533.6266019301772, 1525.3528200453395, 1506.9249367805896, 1520.884670033052, 1525.3431175342816, 1501.2911191141168, 1513.7091034920986, 1505.2343688960573, 1488.0700123598992, 1501.2411834932443, 1497.4401531417195, 1500.1300219185323, 1495.9213852283772, 1486.096464891314, 1473.1017232580375, 1483.773727089979, 1473.3069447408398, 1475.9755176435378, 1483.979619263416, 1466.6596174016486, 1446.377444116518, 1452.5758144449137, 1445.513593172151, 1452.857671994044, 1450.2294159695, 1438.6027797656384, 1431.3020164270365, 1425.291262522257, 1418.1118002604978, 1439.2116413241772, 1455.6917601830344, 1446.3710295010414, 1441.2077928992824, 1431.6895397018288, 1442.082912706706, 1437.17769891638, 1444.8219399566387, 1465.16470182364, 1454.5077183872886, 1445.3524892951325, 1462.7525250374354, 1482.808157177026, 1489.421542242348, 1495.4348290275475, 1506.2311691710993, 1519.8780449458643, 1525.5661863542225, 1534.529322080757, 1544.2351366098617, 1560.9257834296063, 1550.8418491622103, 1566.499260067514, 1576.8221974150258, 1567.2455633521909, 1569.9616207570384, 1561.991673679981, 1552.1804437531312]",15,8,5,-0.6200000000000045,1.8600000000000136,7,12,1,22,26,18,5,11,19,8
2017-2018,New Jersey Devils,NJD,82,44,29,9,33,39,97,0.591,248,244,4,243,240,228.31,231.77,2600,2616,90.83,1.6,1.67,1.5784,1.5819,0.4893,0.49939999999999996,0.49939999999999996,0.48590000000000005,0.4903,0.0793,0.9174,52,43,"[19.0, 25.0, 23.0, 27.0, 18.0]","[1500.0, 1514.7742495365528, 1531.5932649953518, 1548.6798884202492, 1529.7370002213122, 1536.7260561960663, 1539.766282616198, 1546.3190527653855, 1526.022145358837, 1531.8779135844802, 1536.0655108618405, 1549.2576884199043, 1529.280164856573, 1524.963440535419, 1512.93466450761, 1504.1400808570186, 1510.403561490945, 1523.3582149990873, 1517.8590823387906, 1504.9330356793246, 1512.4333129167958, 1506.7773521086906, 1514.2435023182495, 1520.3918281719327, 1509.6407209903305, 1518.5190998377743, 1492.7987891523496, 1511.2266724170995, 1497.2669391646373, 1484.9528274727186, 1506.79261494268, 1499.8663331320058, 1515.5692644681, 1526.1507244495886, 1530.2121404850748, 1543.711028831283, 1551.468592702268, 1539.700833541664, 1525.946742167253, 1522.3984152830326, 1515.3133509246804, 1509.8439854642295, 1495.9178259670236, 1511.3788904021349, 1518.5718701577262, 1506.507636328028, 1486.7961113588196, 1482.2065735127946, 1469.457477396541, 1481.0376172421852, 1489.071900994909, 1503.617261132114, 1486.9583386754043, 1478.9480541565724, 1457.848213092893, 1449.871496122534, 1456.9499904555282, 1473.6146440286027, 1485.0149905162166, 1491.7578990198087, 1481.3645260149317, 1470.14566461113, 1476.813654393681, 1489.0316177802758, 1482.531050225076, 1469.9901147563269, 1463.8074569789633, 1474.7516150595588, 1469.3809421740884, 1478.465522918728, 1505.1476297679426, 1522.9956043929462, 1511.8446326215235, 1497.779221902368, 1506.7257335137194, 1515.7478483006707, 1521.5640077819746, 1514.862413563945, 1519.2965743926045, 1525.2469035467388, 1534.4472803881988, 1543.0073735753538, 1531.8775176138815]",14,7,4,14.689999999999998,-8.22999999999999,13,22,15,18,7,10,18,16,14,17
2017-2018,Florida Panthers,FLA,82,44,30,8,38,41,96,0.585,248,246,2,245,243,247.47,248.79,2823,2839,91.44,1.66,1.68,1.6241999999999999,1.6825,0.49700000000000005,0.49119999999999997,0.49729999999999996,0.4919,0.5002,0.07629999999999999,0.9236,42,41,"[29.0, 23.0, 4.0, 23.0, 19.0]","[1500.0, 1488.4099893614673, 1496.3902672356292, 1512.4450230034731, 1504.539343127753, 1489.6213344844564, 1481.3217289606785, 1499.0249415136666, 1478.4710992317466, 1497.27309999268, 1491.7063266421153, 1478.421196254074, 1462.0792601461492, 1455.3126883101042, 1444.6551760145348, 1461.6703977989207, 1455.4069171649942, 1459.763589369956, 1476.7911432925027, 1463.3906313450273, 1456.908213970056, 1462.1226542745949, 1447.3203171995551, 1458.0714243811574, 1468.8755762258554, 1461.8329628080255, 1456.6371277297897, 1454.703955199121, 1470.4942655565303, 1451.0333431728125, 1457.6819864188603, 1452.907744741544, 1446.166112021803, 1436.425038726432, 1443.3974846356698, 1458.2724904087256, 1464.7112225511464, 1472.448619585629, 1483.0048902749131, 1468.666297225823, 1456.7721435141132, 1454.103570611415, 1473.478734204488, 1462.1749031028794, 1472.0068218176475, 1466.8848177655168, 1454.948748689859, 1444.625201636632, 1462.841438682148, 1474.218891925561, 1481.4448832748474, 1490.9711270448702, 1478.440297509968, 1491.0932173808592, 1498.3372748858471, 1516.204023555412, 1502.1121161898448, 1496.3023957541757, 1504.2386447126405, 1514.673472606096, 1522.002055411384, 1528.502622966584, 1538.3249551070066, 1552.0936957529725, 1546.984081555653, 1558.0212675867742, 1557.3521800042531, 1536.8812913419838, 1554.0279294190118, 1535.7407086709725, 1544.6672697453798, 1559.2164232862183, 1542.525776466474, 1550.7745988907889, 1560.1555592897698, 1553.1648431551546, 1542.7020123937143, 1529.8394708121796, 1535.4688556919575, 1544.815893117295, 1553.1549145745323, 1556.6331760588862, 1571.3687636112377]",16,9,4,-2.469999999999999,5.789999999999992,9,23,11,25,21,6,1,29,20,6
2017-2018,Colorado Avalanche,COL,82,43,30,9,35,41,95,0.579,257,237,20,255,236,206.04,231.25,2434,2732,91.36,1.52,1.4,1.3004,1.5115,0.5205,0.4625,0.47229999999999994,0.47590000000000005,0.4703,0.08259999999999999,0.9319,59,42,"[7.0, 20.0, 21.0, 30.0, 10.0]","[1500.0, 1513.7747534599148, 1499.000503923362, 1518.299831818029, 1530.865048673125, 1540.9478161255531, 1526.666112634248, 1510.8675229714204, 1502.5369685737328, 1514.7393863384586, 1497.3963981053996, 1511.3108014339734, 1522.2175851811878, 1526.7067021321232, 1515.235803092829, 1507.725394873882, 1500.3907681762732, 1515.4461654413078, 1501.4751325305926, 1508.8734900962447, 1522.7252554547465, 1516.8361814615607, 1507.5525309003726, 1514.6669661081307, 1505.7885872606869, 1487.0572127401322, 1467.9816872479412, 1459.3977655871215, 1478.8586879708396, 1488.0697046683697, 1476.388982232782, 1483.130614952523, 1477.9135173404532, 1490.02528191848, 1485.940163936608, 1498.5625488685555, 1478.8960217896074, 1486.0453192703328, 1503.859107731446, 1511.1564243797898, 1521.623206728929, 1539.502183999492, 1556.8815298293978, 1566.9450232456416, 1576.6269563057, 1585.3211841891143, 1594.9712566388318, 1576.2028092891762, 1560.9296527975189, 1551.162543987496, 1556.0220923691943, 1542.636766059701, 1553.5111039679357, 1532.630066907386, 1518.5182576248033, 1524.6231317083386, 1533.1284327250903, 1517.1076321080209, 1499.3299539751306, 1505.1299339460545, 1497.5747174749383, 1481.9232638900282, 1492.1632243338245, 1506.8873811458006, 1528.8814615029862, 1523.8821186913626, 1515.7716033405854, 1509.1582182752634, 1520.2509557356225, 1540.8130860740384, 1555.402775404332, 1545.1093895149722, 1553.967268513687, 1565.5620526140128, 1540.2426324635005, 1543.602144274572, 1529.5853783177197, 1520.140256791701, 1532.3775299476522, 1526.8915244690622, 1515.93718565312, 1504.96104897662, 1518.479131116854]",17,8,4,48.96000000000001,-4.75,21,7,31,8,3,7,30,27,3,12
2017-2018,St. Louis Blues,STL,82,44,32,6,33,41,94,0.573,226,222,4,223,222,227.65,214.31,2677,2438,90.89,1.5,1.37,1.5597999999999999,1.4406,0.5226,0.5199,0.5209,0.517,0.527,0.0718,0.9287000000000001,36,42,"[2.0, 2.0, 9.0, 12.0, 16.0]","[1500.0, 1507.1315982555896, 1518.064504650646, 1522.3363221515017, 1534.5716409851575, 1518.5168852173138, 1511.1192513058616, 1526.0049038917432, 1534.3354582894308, 1528.3700165456992, 1540.8104596341218, 1548.648548409529, 1561.8815203869624, 1573.9650235911404, 1556.6341096438707, 1566.2382491233077, 1578.2670251511167, 1576.5064692998956, 1556.3805081430048, 1539.073825516401, 1552.3973185583309, 1557.7580975081462, 1568.6879402642232, 1553.8426632261198, 1566.3817469495325, 1554.8685029184803, 1537.3045996777705, 1530.813300626093, 1538.6823462809596, 1552.5559401156363, 1566.5985427833648, 1568.413915044848, 1553.418618678396, 1536.3808250426564, 1547.4120392997063, 1529.5090511901797, 1520.9753818287388, 1513.118748452029, 1523.588263661463, 1515.8111729442091, 1504.106142297127, 1511.65015810072, 1515.1984849849405, 1525.316801456325, 1508.970448356939, 1504.6120541029954, 1485.236890509923, 1492.4867683218577, 1505.9806996567747, 1481.7108866831911, 1491.9819488910034, 1507.2551053826608, 1516.3195268343577, 1507.7608634269136, 1513.5903877306914, 1495.9952508328604, 1516.87628789341, 1537.2202748468148, 1521.126679734691, 1516.720127546935, 1510.0061030952656, 1501.8827685907072, 1487.0571865009576, 1476.2206654189788, 1464.265499611984, 1471.903981763698, 1467.5457497573182, 1457.7381701128108, 1483.3849705443884, 1499.3334767686126, 1484.743787438319, 1489.3665426695852, 1494.8856040754797, 1503.068061989783, 1512.0800611018526, 1522.1639953692486, 1529.240346164819, 1523.9586808441654, 1502.149518617103, 1490.3963597907543, 1479.7702132447685, 1494.0691849437442, 1480.5511028035105]",18,9,5,-4.650000000000006,-7.689999999999998,23,4,16,6,26,7,13,3,21,16
2017-2018,Dallas Stars,DAL,82,42,32,8,33,38,92,0.561,235,225,10,231,222,236.72,217.34,2561,2447,90.93,1.48,1.35,1.5511000000000001,1.3939,0.523,0.5267000000000001,0.5103,0.5103,0.5112,0.0768,0.927,44,50,"[12.0, 18.0, 3.0, 26.0, 14.0]","[1500.0, 1491.2588017444104, 1480.325895349354, 1493.4427722963342, 1478.8878486767849, 1493.16955216809, 1502.736956574571, 1509.6414322822131, 1517.0167887904838, 1504.814371025758, 1496.0729207811348, 1504.4619844366866, 1512.28036465311, 1498.400080090284, 1511.51801709719, 1495.2708377694596, 1514.7435466414456, 1497.8042376729663, 1493.4475654680043, 1482.4362364503943, 1495.3196472655231, 1504.6181375493306, 1490.7663721908289, 1503.146844634195, 1522.8940478187988, 1529.98582911704, 1532.6783403757622, 1551.4097148963167, 1534.8588504156423, 1520.9852565809656, 1507.423154886752, 1513.3450367236458, 1531.4021792181672, 1515.699247882073, 1509.5811235130718, 1503.8965919892407, 1521.6354915756249, 1525.9844736096238, 1513.0703612398363, 1524.775391886919, 1543.294112647553, 1532.6221088156117, 1539.7071731739636, 1552.1250231546303, 1534.7456773247245, 1543.1716527039694, 1554.024037140633, 1547.8256668122374, 1558.7193833038727, 1570.6554523795303, 1549.2629649585288, 1529.4534878800266, 1539.2957940533388, 1557.30746732868, 1562.178994761509, 1572.099783255518, 1574.6628499736014, 1541.2800295024897, 1547.9940539541587, 1532.3292530718388, 1520.541563206874, 1534.7863227184332, 1523.1966658963456, 1534.4980309633854, 1528.268587373337, 1532.6268193797164, 1522.0163822522074, 1514.0981392093172, 1522.1986004093594, 1512.7869966822186, 1496.9689635571544, 1495.307356855249, 1488.266394649458, 1480.6742973126727, 1474.4641624288583, 1468.377568609116, 1447.2116197967791, 1454.6721438812713, 1445.2998789773674, 1465.7991877811298, 1483.1397603355315, 1474.556658113272, 1491.9761935151748]",19,10,6,-5.719999999999999,-4.659999999999997,25,3,18,3,17,23,20,4,23,11
2017-2018,Calgary Flames,CGY,82,37,35,10,28,35,84,0.512,218,248,-30,216,243,252.14,236.48,2759,2554,90.49,1.47,1.58,1.6911,1.5199,0.48200000000000004,0.5267000000000001,0.5252,0.535,0.5332,0.06849999999999999,0.9186,40,47,"[25.0, 11.0, 25.0, 17.0, 22.0]","[1500.0, 1485.932550975685, 1499.6780682721635, 1513.4696878608706, 1520.9752877386331, 1497.5253556343266, 1513.741572603346, 1504.6611307350038, 1490.2945453792777, 1495.5423503156435, 1483.1019072272209, 1474.712843571669, 1482.3403983296898, 1488.2723530715325, 1492.5890773926862, 1479.5716844461776, 1494.8356993507518, 1512.1423819773556, 1491.8594626010324, 1498.9626606878558, 1515.0082001511662, 1509.4073867459467, 1497.0269143025805, 1506.3105648637686, 1490.1551957939362, 1499.9141731458114, 1484.1058560951535, 1464.41019677341, 1463.2489208791676, 1471.1082384664849, 1484.266112576625, 1482.0787759183013, 1474.383096151756, 1465.4604700208151, 1486.300989028148, 1494.8346583895889, 1485.3013322346703, 1483.3097611467729, 1475.96187406535, 1482.2010743247542, 1491.8611970500976, 1499.7476295173606, 1507.2784330249024, 1532.40907355157, 1543.7129046531784, 1558.4689233702825, 1553.410609688014, 1541.176375242554, 1532.4597501287374, 1524.5980000796471, 1514.329911266265, 1500.8338847322757, 1506.0863752983466, 1514.021304260676, 1522.031588779508, 1512.3717231189785, 1519.2395535716505, 1509.564360578183, 1520.2382844395968, 1502.371535770032, 1497.520923449979, 1486.7761142708669, 1500.6196019166666, 1516.2710555015767, 1504.969690434537, 1490.2455336225607, 1472.5404769125664, 1469.238150530167, 1486.6397317771489, 1493.2972469791064, 1471.6366405513677, 1478.7464935495325, 1464.1851084208408, 1452.151111550141, 1437.1846600650226, 1424.3425474364522, 1415.4347376952778, 1406.6008281067843, 1396.2778907592726, 1405.7126064566226, 1393.4232225776502, 1390.5715733640334, 1420.1188266030038]",20,11,5,-36.139999999999986,-6.52000000000001,27,15,6,10,24,18,6,10,30,14
2017-2018,Carolina Hurricanes,CAR,82,36,35,11,30,33,83,0.506,228,256,-28,225,253,255.93,215.22,2781,2368,89.32,1.55,1.79,1.7697999999999998,1.5694,0.46409999999999996,0.53,0.5289,0.5448,0.5321,0.0703,0.9087999999999999,42,43,"[22.0, 26.0, 24.0, 22.0, 23.0]","[1500.0, 1502.8086284056508, 1495.6433833194294, 1488.3831985056563, 1501.333892735905, 1510.4143346042472, 1503.0389780959763, 1487.5416823990054, 1507.2825143957325, 1499.444425620325, 1494.7988257327538, 1483.8920419855394, 1477.9583015824492, 1488.6158138780186, 1503.1623167038226, 1495.5089196812655, 1512.4482286497448, 1501.660469918243, 1511.8661432368442, 1525.5115714073015, 1503.7243554315737, 1495.5347923549032, 1500.4878396342724, 1497.9424589648318, 1483.483253766136, 1488.679088844372, 1475.9301697040753, 1471.086312572283, 1467.9165122109907, 1460.6397117542872, 1467.6744446061423, 1472.6166754047154, 1481.0914100007567, 1463.648637718272, 1486.8179166812276, 1494.501146898951, 1504.808830720832, 1511.1903127958458, 1503.646296992253, 1497.964249576658, 1514.988303806811, 1500.572190331192, 1495.836517613905, 1513.0614240878083, 1505.530402384274, 1490.7743836671702, 1503.332924159496, 1490.0524684982977, 1478.9393355129412, 1486.9435401595792, 1491.887622762688, 1501.1884620418396, 1481.7743519139542, 1469.3211495180142, 1462.7449553145443, 1474.3914944463122, 1488.503303728895, 1506.5626096405254, 1489.8979560674509, 1470.2649959484856, 1463.5220874448935, 1451.241443257744, 1439.9461308281168, 1437.1408174892983, 1460.1569164485063, 1472.697851917255, 1467.0486898461722, 1455.6049689837369, 1464.0381431996982, 1447.288994041565, 1439.0529803953216, 1427.4070923535062, 1435.3870529926432, 1417.976709549137, 1426.61870611041, 1442.8387869552057, 1454.839129529122, 1449.022970047818, 1471.457625787068, 1461.0046031879883, 1455.3752183082104, 1449.422038564647, 1457.932012005322]",21,10,6,-30.930000000000007,-37.78,19,28,4,15,21,10,4,1,29,29
2017-2018,New York Islanders,NYI,82,35,37,10,25,32,80,0.488,264,296,-32,261,293,223.61,256.69,2573,2918,89.96,1.77,1.89,1.5492,1.797,0.4836,0.46299999999999997,0.4677,0.47490000000000004,0.46840000000000004,0.08839999999999999,0.9170999999999999,52,60,"[27.0, 10.0, 12.0, 16.0, 24.0]","[1500.0, 1482.8113477366103, 1497.510738807975, 1493.2389213071197, 1485.6982419019594, 1499.1435546707175, 1492.5671252059933, 1496.2236701002955, 1507.9140674410871, 1515.9533264419304, 1503.5430850730495, 1522.583368342829, 1538.5982443780258, 1529.5561806788644, 1541.0270797181586, 1531.2278430791148, 1511.7551342071288, 1531.8810953640195, 1542.6688540955213, 1559.566110540788, 1545.9206823703307, 1549.7602944041005, 1554.683001318017, 1560.7268251881028, 1571.9106487002778, 1559.4956092648586, 1561.4287817955271, 1546.3143378602551, 1539.2542176274956, 1526.2868798387522, 1538.8633838773317, 1520.8062413828102, 1508.3882570048283, 1515.241701119764, 1494.426115322447, 1486.633995273237, 1503.6733192548834, 1506.5263204081705, 1496.0407159726717, 1478.2269275115584, 1464.189009551983, 1452.8547884838342, 1433.890129095688, 1439.3594945561388, 1464.989135827193, 1471.5887710646905, 1456.127706629579, 1445.5640238990595, 1467.9908117342502, 1460.017226405815, 1473.1638895081628, 1454.9476524626468, 1440.6387656581978, 1447.9395289968, 1444.1724587916672, 1435.1671543002485, 1441.4874690854822, 1434.61963863281, 1418.1395197739528, 1434.5022452643143, 1454.1352053832795, 1443.5832457207557, 1443.782630444984, 1437.114640662433, 1424.9032203947968, 1408.6899080121896, 1406.5411743628624, 1401.3229798274344, 1399.2540870274809, 1420.9146934552198, 1407.6259774853715, 1399.208530789732, 1391.228570150595, 1415.6493327085457, 1410.5688051238294, 1395.956273331031, 1386.57531293205, 1395.3770961393143, 1391.097887244801, 1386.6637264161416, 1397.8073711137913, 1405.5018026586251, 1413.0392587936249]",22,11,7,37.389999999999986,-36.31,3,30,19,30,7,30,19,31,4,28
2017-2018,Edmonton Oilers,EDM,82,36,40,6,24,31,78,0.476,234,263,-29,229,262,248.47,242.4,2741,2636,90.06,1.63,1.76,1.7824,1.7091,0.4808,0.5105,0.5042,0.5059,0.5111,0.0748,0.9179,30,56,"[28.0, 28.0, 28.0, 6.0, 21.0]","[1500.0, 1514.067449024315, 1506.3351921838134, 1487.48766246156, 1469.0780890028489, 1456.1273947726004, 1464.7546465886694, 1458.9475420122556, 1454.1754073060397, 1462.9168575506628, 1446.4868884680368, 1438.6948920102664, 1458.6724155735976, 1440.8433967969552, 1450.642633435999, 1459.4372170865904, 1449.8143173407398, 1448.0351799508676, 1472.0491341126958, 1458.7256410707662, 1445.8422302556376, 1434.9123874995605, 1457.8174590890942, 1443.4193486803017, 1459.5003237665817, 1463.8422080052817, 1452.963275657159, 1468.7715927078168, 1454.0663868282072, 1474.5657440789937, 1468.9697518771252, 1493.02175029729, 1479.17087529, 1489.3754821882, 1502.326302860214, 1510.1829362369238, 1522.5335005221582, 1515.275416271317, 1507.3905959220974, 1489.2587610052822, 1472.516834690561, 1476.9044873058133, 1464.4866373251466, 1452.2733428785525, 1447.3267056030727, 1458.0053252723992, 1469.2808853134927, 1481.3831326940694, 1453.730411998416, 1461.5921620475062, 1456.732613665808, 1481.1583504667717, 1468.40195252315, 1461.9609050338313, 1452.088978245417, 1439.4360583745256, 1432.2647145805363, 1424.65498968188, 1442.4326678147702, 1437.5263093477708, 1445.081525818887, 1455.8067072085105, 1462.5173310253267, 1450.501770001252, 1442.656428471423, 1433.2171192854496, 1439.269700699606, 1441.3385934995597, 1462.3590438404397, 1455.2491908422749, 1449.6662668373938, 1467.953487585433, 1459.4147012821231, 1476.8250447256294, 1493.1228739310695, 1501.7241844519513, 1495.9225675428263, 1480.2651566375228, 1471.4587816187884, 1462.0240659214385, 1451.873541703208, 1462.2996185642917, 1465.1305740236664]",23,12,6,-19.47,-19.599999999999994,11,25,2,27,31,29,7,17,28,21
