Season,Team,Team Abbreviation,Games Played,Wins,Losses,Overtime/Shootout Losses,Regulation Wins,Regulation/Overtime Wins,Points,Point %,Goals For,Goals Against,Goal Differential,GF,GA,xGF,xGA,SF,SA,SV%,EV_GF,EV_GA,EV_xGF,EV_xGA,EV_GF%,EV_xGF%,EV_SF%,EV_CF%,EV_FF%,EV_SH%,EV_SV%,PP_GF,PK_GA,SRS Rank History,Elo History,League Rank,Conference Rank,Division Rank,GAx,GSAx,gf_rank,ga_rank,xgf_rank,xga_rank,pp_rank,pk_rank,sf_rank,sa_rank,fn_rank,gt_rank
2012-2013,San Jose Sharks,SJS,48,25,16,7,17,17,57,0.594,124,116,8,116,112,137.87,117.13,1526,1390,91.94,0.77,0.77,0.9425,0.7805,0.5,0.547,0.5178,0.5126,0.5194,0.0669,0.9281999999999999,28,19,"[3.0, 3.0, 3.0, 10.0, 13.0]","[1500.0, 1516.719194499755, 1532.7945378266777, 1542.9206223126057, 1557.1624487696215, 1568.614222016034, 1570.0099553609955, 1571.4031428620551, 1563.990182781698, 1555.66266248595, 1541.5262695928209, 1534.9524783015147, 1512.9054127478837, 1506.8521151051775, 1496.4412012025591, 1505.406079121272, 1500.3637690854714, 1488.3290230201949, 1490.734978866762, 1486.1887398065169, 1493.4020903741225, 1498.7769962130676, 1483.3556182322202, 1476.3939120917455, 1470.6906905383416, 1459.8383449710072, 1469.261475255306, 1457.9091351828067, 1451.2491251756403, 1456.3548545782476, 1448.191113933584, 1467.4275248005988, 1488.5336239827477, 1502.1854198693231, 1504.4008307059803, 1511.685279626815, 1524.3573569519012, 1529.1144831265124, 1522.9510184842268, 1503.8673359585382, 1508.4559465861307, 1501.461476629926, 1520.1672107992738, 1524.0761794228945, 1541.0210828328975, 1531.550197902758, 1538.7016620150164, 1529.5223334592324, 1522.2471483374657]",11,6,3,-21.870000000000005,5.1299999999999955,25,9,4,9,8,4,4,15,30,8
2012-2013,New York Rangers,NYR,48,26,18,4,18,22,56,0.583,130,112,18,126,108,135.23,126.57,1483,1353,92.02,0.9,0.67,1.0110999999999999,0.867,0.5732,0.5383,0.5404,0.52,0.535,0.07400000000000001,0.9351999999999999,20,28,"[19.0, 16.0, 7.0, 6.0, 6.0]","[1500.0, 1488.4099893614673, 1473.0019575810295, 1479.8296546620738, 1471.956062442276, 1487.5091142119556, 1494.5901728559209, 1477.4994003924692, 1488.792918592893, 1478.1430970035892, 1492.950308272341, 1511.3429992116526, 1519.3444451660462, 1512.7312624165154, 1518.840751896837, 1505.973972651092, 1503.1698539341685, 1491.070496672627, 1482.0041688196377, 1497.1703978146154, 1498.9793814213378, 1510.5368272373762, 1516.6888617850502, 1507.6853219647132, 1523.8400743337877, 1508.1667081961853, 1495.9250176046933, 1486.1812943272862, 1490.303165549787, 1498.2153205900956, 1480.5502719274828, 1476.655702203189, 1492.0712367113008, 1480.7471894257671, 1470.9475758324236, 1482.4822018475609, 1508.3043361127664, 1507.3705276306405, 1519.8550727717395, 1512.988498836669, 1517.056357225103, 1524.654781953861, 1510.6738886884634, 1521.468197333826, 1537.7143150809843, 1547.5385100267506, 1535.0520332168417, 1539.0189344353655, 1550.5891550680865]",14,7,2,-9.22999999999999,18.569999999999993,11,1,2,17,22,19,7,11,25,2
2012-2013,Detroit Red Wings,DET,48,24,16,8,20,22,56,0.583,124,115,9,122,110,127.25,110.47,1448,1322,91.68,0.75,0.67,0.8426,0.7462000000000001,0.5282,0.5303,0.5213,0.5366,0.5344,0.0674,0.9344,30,27,"[2.0, 9.0, 11.0, 4.0, 12.0]","[1500.0, 1481.6973420815627, 1487.2156925932366, 1478.8246158853422, 1491.4800229976372, 1487.1668393766752, 1501.166591404877, 1515.0508923063323, 1500.6106823686846, 1481.7906990330534, 1502.644253825657, 1509.3917220073952, 1515.6862486418795, 1507.4317212220517, 1492.7130273417465, 1484.643181816606, 1479.4891496372422, 1469.4465950419185, 1487.35458950545, 1508.3347375495089, 1501.7377806058396, 1506.2840196660848, 1504.755749141451, 1510.980077006557, 1522.1702709374042, 1503.9381274667428, 1497.8909802366804, 1481.6030668078618, 1488.1314577416038, 1505.743799646275, 1493.0966580823206, 1518.870676110554, 1529.4464569734482, 1536.378007321077, 1522.7262114345012, 1505.579433004672, 1510.6703796229667, 1497.8887435455251, 1502.514342596304, 1494.3414306662908, 1489.7528200386982, 1490.041066815491, 1503.4772342921085, 1493.9604849745308, 1491.6091917785695, 1507.2371739951147, 1520.4797357105697, 1529.4497185592493, 1544.8144621453623]",12,7,3,-5.25,0.46999999999999886,26,1,14,6,5,17,10,7,23,14
2012-2013,Ottawa Senators,OTT,48,25,17,6,19,21,56,0.583,116,104,12,112,100,130.19,121.98,1591,1502,93.34,0.74,0.73,0.9037000000000001,0.8228,0.5034000000000001,0.5234000000000001,0.5213,0.5366,0.5274,0.0604,0.9351999999999999,22,19,"[22.0, 21.0, 28.0, 14.0, 11.0]","[1500.0, 1516.719194499755, 1532.493318439518, 1544.2869700957276, 1531.736082090425, 1525.9406162614769, 1531.6652797238712, 1547.6016765023237, 1538.5832995923058, 1531.0921101454371, 1536.9003228273236, 1528.790008270197, 1518.490967392938, 1527.9980018186473, 1516.4755667573131, 1502.3491035166678, 1508.079180335257, 1517.7229305180333, 1520.527049234957, 1528.3248656583287, 1532.235604025357, 1527.3207469242564, 1518.946011000085, 1513.761058281133, 1507.08761757345, 1516.091157393787, 1513.0498186135471, 1511.7070788553528, 1517.156658907727, 1530.8527280434655, 1542.9452473945869, 1534.88306676875, 1544.5178791506169, 1548.6138704910436, 1559.9379177765773, 1539.2648097786018, 1532.3440992444005, 1517.696907958803, 1507.48434074883, 1499.1137430853678, 1511.3387328212168, 1521.7710059277294, 1526.417269371764, 1539.9245558390296, 1522.9782157425384, 1513.5100918109772, 1522.5183147626624, 1513.1712188283975, 1527.4713481716362]",13,6,4,-18.189999999999998,21.980000000000004,27,5,7,11,20,4,1,23,28,1
2012-2013,Columbus Blue Jackets,CBJ,48,24,17,7,14,19,55,0.573,120,119,1,115,115,102.32,116.85,1283,1436,91.99,0.83,0.8,0.6794,0.8245999999999999,0.5092,0.4517,0.4576,0.4711,0.4569,0.087,0.9293,19,19,"[18.0, 25.0, 26.0, 30.0, 15.0]","[1500.0, 1504.8613298404443, 1499.3429793287703, 1482.391237492036, 1467.5481070354433, 1460.796340684316, 1469.054824517167, 1462.1600542543636, 1449.4330712178548, 1463.8732811555026, 1450.2411676758188, 1443.8749708476068, 1431.3237640456514, 1453.3708295992826, 1446.7140667359229, 1436.487327924321, 1432.1433379906618, 1442.1858925859858, 1436.03674096376, 1432.452068216627, 1426.9519001455003, 1425.267140170571, 1432.131930605262, 1435.935813053712, 1443.5614738116024, 1461.7936172822638, 1467.840764512326, 1463.5188396850158, 1462.3597578789854, 1466.3513574402366, 1473.4735393019355, 1488.8446334824264, 1473.4516464286849, 1471.3147870367009, 1459.0628222008183, 1472.85945850923, 1480.5471365910644, 1493.8441516122678, 1483.0327370730383, 1467.763862640497, 1486.847545166186, 1504.3031038011743, 1509.2387891664737, 1513.8373901347786, 1521.1888312780716, 1514.4068025443712, 1523.8776874745108, 1537.3450656146715, 1543.917846521758]",17,9,4,12.680000000000007,1.8499999999999943,16,13,30,12,24,4,27,19,8,12
2012-2013,New York Islanders,NYI,48,24,17,7,18,20,55,0.573,139,139,0,135,136,147.35,125.8,1485,1352,89.94,0.94,0.96,0.9692000000000001,0.9089,0.4947,0.5161,0.5255,0.49939999999999996,0.5078,0.0801,0.9093000000000001,28,24,"[30.0, 27.0, 24.0, 29.0, 16.0]","[1500.0, 1491.2588017444104, 1499.2289218985013, 1516.9505121916034, 1504.9451164938046, 1499.257997137429, 1516.2491328640665, 1523.3894254187046, 1505.0931823897267, 1492.5543767502438, 1477.7471654814915, 1468.7703389519802, 1456.397511788759, 1463.0106945382895, 1484.3026519797004, 1459.7621975192824, 1450.118447336506, 1459.988302844556, 1478.0794642232574, 1465.1934277091468, 1452.8631109106448, 1447.5822083879773, 1452.7671611069293, 1473.032041389853, 1466.880006842179, 1483.374693252387, 1470.456404566528, 1484.8122937260894, 1491.1127201571217, 1479.0202008060005, 1467.0105865890853, 1458.8665430467072, 1471.009836418176, 1481.0455586600929, 1484.6134148288625, 1478.4430133783455, 1491.5237137164688, 1503.9349439043842, 1501.12411467749, 1512.2973762684803, 1524.5123724882494, 1534.619673928246, 1527.0212491994882, 1535.550020564325, 1549.9462964545576, 1553.089903695039, 1545.6656028900245, 1536.826919981575, 1531.896170455179]",16,8,3,-12.349999999999994,-10.200000000000003,6,23,3,23,8,13,6,10,26,21
2012-2013,Minnesota Wild,MIN,48,26,19,3,19,22,55,0.573,122,127,-5,118,125,124.5,99.5,1382,1299,90.38,0.81,0.92,0.8245999999999999,0.7403,0.4682,0.5268999999999999,0.5043,0.4978,0.4971,0.0768,0.9113,23,23,"[10.0, 22.0, 21.0, 28.0, 20.0]","[1500.0, 1511.5900106385327, 1518.8325799245906, 1503.8525609763612, 1491.1971538640662, 1486.5887739151062, 1493.4835441779096, 1498.362409648996, 1487.032664281796, 1479.6965809788735, 1464.7277824641155, 1471.9972238540734, 1476.8686875400117, 1471.1549130166648, 1466.264717677063, 1474.334563202203, 1487.805311680247, 1474.5763744458427, 1480.234801857654, 1489.7264699599634, 1484.317244537821, 1495.1567820249368, 1488.3757503183328, 1492.933217691609, 1504.7562433684873, 1498.3010167173236, 1508.4194078631513, 1519.827024840923, 1532.232283603587, 1544.8794251675413, 1553.0431658122047, 1566.9073725849755, 1570.0407636435643, 1554.6484039880977, 1557.6706540865098, 1537.099065515537, 1524.4269881904506, 1511.1198239818857, 1526.3886984144265, 1519.9030223658783, 1506.9075175694074, 1501.9718322041083, 1508.8706545786913, 1520.1412756538514, 1503.196372243848, 1483.6796759880915, 1493.0074351807093, 1467.8674255752746, 1479.0874364539377]",15,8,2,-6.5,-25.5,21,21,17,5,16,10,17,6,24,28
2012-2013,Winnipeg Jets,WPG,48,24,21,3,18,22,51,0.531,128,144,-16,126,141,126.38,129.34,1390,1424,90.1,0.91,1.02,0.9104000000000001,0.9656999999999999,0.4715,0.4853,0.4865,0.4953,0.4932,0.083,0.9118999999999999,18,22,"[None, None, None, 22.0, 25.0]","[1500.0, 1483.280805500245, 1480.9434980825383, 1494.9328249168525, 1507.2004639461347, 1512.8875833025104, 1505.8939489607146, 1488.462135429498, 1475.3026911527563, 1480.8795430449493, 1472.144501287886, 1482.443542165145, 1473.4504479118657, 1462.499868464276, 1455.3144118136804, 1464.333871184105, 1474.7857759879578, 1463.2272007540382, 1479.1776465599733, 1488.2439744129626, 1500.2240052164716, 1482.0877582848354, 1464.5531278666222, 1474.083925260543, 1479.8051669929491, 1475.796568725497, 1492.7673115896478, 1505.0090021811395, 1509.8129862581836, 1496.116917122445, 1511.5313826043362, 1490.441583195335, 1470.24002450057, 1477.7672719484876, 1494.2814527775963, 1485.084102674334, 1469.624060551382, 1458.0894345362449, 1445.6782043483292, 1437.325544887908, 1454.2452732536906, 1469.580264454255, 1484.123453101212, 1486.3532977244995, 1490.1191029126746, 1486.9754956721931, 1495.0094093683117, 1486.556174396089, 1473.9494507043396]",18,9,2,-0.37999999999999545,-11.659999999999997,9,27,6,28,28,8,16,18,17,23
2012-2013,Phoenix Coyotes,PHX,48,21,18,9,16,17,51,0.531,125,131,-6,121,125,124.83,130.22,1483,1468,91.49,0.86,0.81,0.8873000000000001,0.8974,0.515,0.4972,0.5033,0.5068,0.5077,0.0742,0.9292,19,28,"[27.0, 5.0, 14.0, 12.0, 17.0]","[1500.0, 1492.6451982555895, 1479.8962375822946, 1496.8479794190291, 1486.7218949331009, 1472.077742290693, 1488.9109208798873, 1482.0843526845488, 1476.072889412771, 1487.7372475380128, 1495.0733308409351, 1480.046630902749, 1486.6204221940552, 1493.4986707379053, 1480.1163710956448, 1490.3431099072463, 1505.4123000040938, 1500.790221953319, 1492.4021627223303, 1507.6037543095838, 1498.1120862072744, 1503.4113084911346, 1508.4095325871451, 1499.0137688527973, 1480.8583856929426, 1489.120294570268, 1506.4985466386493, 1492.067896674798, 1488.0762971135468, 1474.916292302572, 1469.4248402063636, 1461.0739072621514, 1454.142356914523, 1451.008965855934, 1469.5113558166952, 1467.2959449800378, 1482.7246554951305, 1495.506291572572, 1506.032855344078, 1495.062346293812, 1508.2787871816006, 1499.7115867164462, 1481.0058525470984, 1479.1619299620422, 1488.151999157676, 1472.5240169411309, 1481.7033454969148, 1474.5882629192356, 1491.1595980911848]",19,10,4,-3.8299999999999983,5.219999999999999,14,15,8,22,24,19,7,21,21,7
2012-2013,Philadelphia Flyers,PHI,48,23,22,3,20,22,49,0.51,133,141,-8,132,139,122.59,128.27,1395,1371,89.86,0.82,0.95,0.7867000000000001,0.8753,0.4633,0.4733,0.4919,0.4763,0.47859999999999997,0.07980000000000001,0.9105,34,23,"[8.0, 13.0, 6.0, 7.0, 19.0]","[1500.0, 1486.2252465400852, 1472.851057457579, 1460.5577554180743, 1468.431347637872, 1490.544703837701, 1477.132406644094, 1470.0513480001289, 1462.1302103890796, 1475.1752513483166, 1484.8589868619529, 1479.3820888659106, 1485.8870778388532, 1473.2237510767775, 1482.216845330057, 1473.1318705552833, 1461.0345963000389, 1485.5750507604569, 1496.3283426160056, 1475.5366775616608, 1487.0952527955803, 1475.1015124681503, 1489.8267505548956, 1498.201486479067, 1486.6440406630286, 1479.4566493777054, 1469.619239591543, 1476.1345949859765, 1460.9001220872815, 1464.2634384386954, 1453.6204720263404, 1451.4375219154804, 1436.021987407369, 1432.4541312385993, 1449.838064143666, 1457.221902034349, 1474.6933161871789, 1491.6898822769076, 1474.770153911125, 1462.5551576913558, 1450.3301679555068, 1442.99209842805, 1469.3669448393289, 1483.3478381047262, 1462.9627843768012, 1474.1024454987744, 1491.5630813797136, 1500.4017642881631, 1509.748860222428]",20,10,4,9.409999999999997,-10.72999999999999,19,22,25,19,2,10,15,12,11,22
2012-2013,Dallas Stars,DAL,48,22,22,4,18,20,48,0.5,130,142,-12,128,141,120.48,139.35,1261,1489,90.53,0.92,0.91,0.8017,0.912,0.5027,0.4678,0.46619999999999995,0.4886,0.4714,0.0947,0.9181999999999999,25,29,"[25.0, 19.0, 19.0, 15.0, 21.0]","[1500.0, 1507.3548017444105, 1500.1122324583523, 1508.503309166247, 1502.1094692828106, 1494.0924755729986, 1485.8339917401477, 1471.834239711946, 1477.8457029837236, 1466.181344858482, 1475.8819382262443, 1483.3036639337042, 1497.8336939373196, 1513.896520837857, 1497.4029733448235, 1507.53020234907, 1497.679645172081, 1489.821616042197, 1501.8563621074738, 1495.7282500197264, 1501.228418090853, 1479.744084149849, 1494.6317361377062, 1514.2784323833343, 1506.016523506009, 1485.2708527155307, 1483.624523739713, 1468.3178216832475, 1476.150801468966, 1467.5877257532718, 1485.1570353279883, 1497.031617532236, 1483.1674107594652, 1498.5597704149318, 1491.1287210353023, 1474.9973608139314, 1464.6664912490514, 1482.7412032845968, 1488.9046679268824, 1508.995368573693, 1522.1492325053114, 1529.143702461516, 1519.7100297945788, 1536.634694179926, 1529.0746593429342, 1523.857679454276, 1516.7062153420177, 1503.2388372018568, 1487.8740936157435]",21,11,5,7.519999999999996,-1.6500000000000057,7,20,21,24,15,24,29,22,12,16
2012-2013,New Jersey Devils,NJD,48,19,19,10,16,17,48,0.5,112,129,-17,110,122,123.97,97.98,1363,1110,89.01,0.63,0.74,0.8018000000000001,0.629,0.45990000000000003,0.5604,0.5428999999999999,0.5592,0.5571,0.06309999999999999,0.912,23,27,"[5.0, 7.0, 22.0, 9.0, 24.0]","[1500.0, 1508.7411982555896, 1521.0345002950942, 1525.2149933414044, 1519.3543180408517, 1516.5775499503563, 1509.4372573957182, 1493.332544834279, 1511.6287878632563, 1522.2786094525609, 1535.0254311879655, 1547.491962333449, 1561.082768311565, 1545.2758385069162, 1554.3608132816896, 1533.068855840279, 1527.3387790216898, 1534.2428707964511, 1513.447427614018, 1497.4969818080829, 1485.516951004574, 1481.2288384242972, 1471.6139279587455, 1455.1698092698311, 1460.5953171987082, 1449.5064325106664, 1453.5150307781184, 1468.7495036768134, 1465.3861873253995, 1459.5609492771132, 1451.6487942368046, 1470.5252662501869, 1476.7392459084583, 1472.6432545680316, 1469.6079355226707, 1462.2012963667096, 1449.1205960285863, 1444.4788049327065, 1438.027341288545, 1435.9795869808925, 1430.5954814581746, 1420.163208351662, 1413.6722407971984, 1434.057294525123, 1447.1950284597558, 1437.3708335139895, 1447.1246770088255, 1459.2438396514551, 1447.6736190187348]",22,11,5,-13.969999999999999,-24.019999999999996,30,6,20,1,16,17,18,1,27,27
2012-2013,Buffalo Sabres,BUF,48,21,21,6,13,14,48,0.5,125,143,-18,118,139,111.34,142.78,1339,1606,91.34,0.81,0.89,0.7319,0.9175,0.4765,0.4437,0.45549999999999996,0.4512,0.4483,0.08070000000000001,0.9258,18,29,"[11.0, 8.0, 12.0, 18.0, 23.0]","[1500.0, 1513.3741890825063, 1521.9892786708847, 1505.1214391412043, 1490.4981892983697, 1482.1174093333914, 1475.064565288536, 1494.928651995172, 1479.1286999812994, 1469.8490636383162, 1464.04085095643, 1469.1215690443646, 1478.098395573876, 1466.6102050530103, 1457.103170627301, 1472.1368117099908, 1465.4968883794504, 1456.477429009026, 1447.71408804242, 1429.6229266637188, 1440.6945333916683, 1445.5041235772846, 1449.792236157561, 1447.9832525508389, 1442.6611485589897, 1437.2356406301124, 1430.7202852356788, 1446.3936513732813, 1440.9440713209071, 1430.4136403100226, 1441.6058653771793, 1446.7001114575546, 1459.2284549822953, 1452.1360503734566, 1447.5818921570276, 1444.457230013644, 1434.8336410711693, 1462.090071117813, 1476.7372624034106, 1478.7850167110628, 1463.4500255104983, 1450.9599542573435, 1458.2980237848003, 1470.1188612884505, 1477.0427107113828, 1460.796592964224, 1452.7626792681056, 1474.3955014312637, 1479.3262509576598]",23,12,5,6.659999999999997,3.780000000000001,21,18,29,25,28,24,22,30,13,11
2012-2013,Edmonton Oilers,EDM,48,19,22,7,15,17,45,0.469,125,134,-9,123,131,117.06,147.2,1285,1573,91.67,0.8,0.9,0.7856000000000001,1.0083,0.4706,0.4379,0.4512,0.4458,0.4509,0.0809,0.9251999999999999,29,26,"[20.0, 30.0, 30.0, 23.0, 22.0]","[1500.0, 1504.3220114018272, 1488.2466680749048, 1493.5754478692024, 1485.6498491275536, 1500.4739579657407, 1507.3005261610792, 1505.9073386600196, 1493.5933219416395, 1486.8124771636765, 1479.3907514562163, 1472.6432832744783, 1485.1944900764338, 1469.1316631758964, 1480.9699243637442, 1467.2418987148988, 1453.7711502368545, 1458.3932282876297, 1455.9728267576174, 1477.4571606986217, 1466.156772675824, 1455.317235188708, 1451.513352740258, 1440.3231588094109, 1423.3540444302473, 1437.078205515949, 1458.6452166319596, 1452.1168256982176, 1459.8238248706537, 1454.7180954680466, 1440.978994491506, 1434.5948361091043, 1455.674984681806, 1467.9269495176886, 1486.8637949805352, 1498.9093152549, 1516.3611588214085, 1499.2656062219896, 1487.8055571379584, 1482.0114178538945, 1468.794976966106, 1449.1218344767617, 1437.8512134016014, 1452.8268086642436, 1441.0294741709115, 1427.8731235504, 1419.7182601079735, 1444.8582697134082, 1467.3002696303215]",24,12,3,5.939999999999998,16.19999999999999,23,19,26,29,6,16,26,29,14,3
2012-2013,Calgary Flames,CGY,48,19,25,4,17,19,42,0.438,128,160,-32,128,157,117.26,120.13,1293,1413,88.89,0.83,1.21,0.8473,0.8935,0.4069,0.4867,0.4782,0.4736,0.47490000000000004,0.0796,0.8937,26,25,"[14.0, 17.0, 13.0, 20.0, 28.0]","[1500.0, 1483.280805500245, 1475.495752591833, 1472.396320291983, 1480.321919033632, 1463.149324815608, 1460.623272604547, 1479.4432559401782, 1485.8094527683902, 1472.3519726377856, 1467.4805089518477, 1483.9740564448807, 1467.143481311297, 1476.9940384882857, 1461.924848391438, 1449.587200989331, 1462.8161382237356, 1471.204197454724, 1465.5457700429126, 1458.0447095734723, 1472.590159705059, 1488.0115376859064, 1476.675678578257, 1463.8031455361725, 1455.3270835681285, 1471.6149969969472, 1486.0974693696232, 1478.2644895839048, 1465.487309559325, 1450.1162153788343, 1459.599401396191, 1453.028293953742, 1459.572229318513, 1445.7755930101018, 1433.7300727357372, 1416.2782291692286, 1411.5211029946174, 1402.0944760463112, 1415.0649479520505, 1404.0700643700518, 1412.6372648352062, 1432.3104073245506, 1425.4115849499676, 1434.928334267545, 1450.0050473777926, 1469.5217436335488, 1460.245123894336, 1449.3302540550246, 1443.7869442674255]",25,13,4,10.739999999999995,-36.870000000000005,16,30,13,21,12,15,25,17,9,30
2012-2013,Carolina Hurricanes,CAR,48,19,25,4,17,18,42,0.438,128,160,-32,127,159,148.27,151.79,1545,1548,89.73,0.89,1.05,1.0336,1.0603,0.45880000000000004,0.4936,0.5058,0.5153,0.506,0.073,0.9118999999999999,20,33,"[12.0, 24.0, 20.0, 26.0, 27.0]","[1500.0, 1484.174780467345, 1468.590306514158, 1485.458146043838, 1500.081395886673, 1487.118768963029, 1496.1371458730468, 1483.09210491381, 1500.1856261732487, 1508.2959407303754, 1501.7909517574328, 1514.163778920654, 1529.9707087253023, 1541.4270445523132, 1526.5270837561584, 1516.0751789523056, 1498.9109626513357, 1511.796999165446, 1495.6444988982337, 1512.445138216879, 1524.0841940460944, 1530.1927681659388, 1535.5148721577882, 1522.2879178566611, 1533.376802544703, 1549.1575755807212, 1538.0995316291503, 1520.4157439322644, 1516.2938727097635, 1492.7067472522403, 1473.830275238858, 1457.3160944097492, 1446.143991968139, 1461.604034091091, 1452.978934677912, 1441.3446457211344, 1422.888169007935, 1410.4036238668357, 1401.950416011274, 1395.2604863269796, 1389.0483133255511, 1408.389365727377, 1403.7431022833423, 1399.9772970951674, 1388.8376359731942, 1399.110008959448, 1406.5343097644625, 1402.5674085459384, 1395.4352236861548]",26,13,3,-21.27000000000001,-7.210000000000008,13,28,1,30,22,29,3,26,29,18
2012-2013,Nashville Predators,NSH,48,16,23,9,11,14,41,0.427,111,139,-28,109,133,109.95,111.99,1244,1335,90.04,0.74,0.85,0.7904000000000001,0.7729,0.4654,0.5056,0.4802,0.4668,0.473,0.0754,0.92,22,28,"[21.0, 14.0, 8.0, 8.0, 26.0]","[1500.0, 1495.1386701595557, 1490.9419392971968, 1505.921958245426, 1492.3295057026023, 1489.4995989996123, 1472.6664204104184, 1477.8694082121108, 1485.2823682924682, 1509.252773053565, 1521.9063041103552, 1514.6368627203974, 1501.0572816967888, 1507.1105793394945, 1520.492878981755, 1516.797269742064, 1507.9726785185733, 1513.126710697937, 1505.066294115756, 1487.158299652224, 1493.2864117399715, 1480.846654807884, 1473.6333042402784, 1460.7951374756378, 1477.7642518548014, 1473.2067844815256, 1493.9524552720038, 1479.7332709476182, 1465.250798574942, 1457.543799402506, 1450.421617540807, 1463.1987975653867, 1478.5917846191282, 1484.97594300153, 1466.4735530407688, 1459.103911934734, 1459.8831170792, 1469.3866837259957, 1456.0896687047923, 1450.9811748542209, 1444.9510584564362, 1438.4793625127895, 1425.3254985811714, 1411.889331104554, 1401.0150964396896, 1399.9099075910874, 1409.1865273303, 1400.2165444816203, 1393.6437635745342]",27,14,5,-0.9500000000000028,-21.010000000000005,27,16,22,8,20,19,30,8,18,26
2012-2013,Tampa Bay Lightning,TBL,48,18,26,4,16,17,40,0.417,148,150,-2,147,147,113.94,128.23,1323,1451,89.87,1.03,0.98,0.7894,0.8344,0.5124,0.48619999999999997,0.4788,0.47159999999999996,0.4714,0.098,0.9143000000000001,23,23,"[29.0, 28.0, 18.0, 27.0, 18.0]","[1500.0, 1514.067449024315, 1506.097328870224, 1521.681802823411, 1534.232690828714, 1547.6449880223208, 1557.2382901618998, 1570.3977344386417, 1559.1042162382173, 1549.420480724581, 1536.673658989176, 1518.280968049865, 1512.967665951774, 1502.594179273433, 1508.015769485511, 1521.027628107934, 1507.5577213406036, 1524.7219376415735, 1514.3894004700755, 1503.317793742126, 1488.1515647471483, 1482.8255019488934, 1476.898496305944, 1493.3426149948584, 1483.8118176009375, 1477.1165060939672, 1483.9410480763977, 1469.5851589168362, 1487.2689466137222, 1497.911913026077, 1486.3339125047603, 1476.6991001228937, 1469.171852674976, 1476.264257283815, 1479.2995763291756, 1472.6454388223456, 1491.101915535545, 1479.9286539445548, 1470.1395026229736, 1478.5101002864358, 1467.5417298522666, 1463.7880666022015, 1451.9672290985516, 1449.7373844752642, 1444.5158113700084, 1434.243438383755, 1454.6427563829352, 1445.681602675941, 1428.4871837939788]",28,14,4,33.06,-18.77000000000001,4,26,24,15,16,10,24,20,2,25
2012-2013,Colorado Avalanche,COL,48,16,25,7,11,14,39,0.406,116,152,-36,114,150,115.86,140.18,1415,1508,90.05,0.79,0.97,0.8349,0.8906000000000001,0.4489,0.4839,0.4971,0.4882,0.49079999999999996,0.0707,0.9142,19,30,"[28.0, 11.0, 29.0, 17.0, 29.0]","[1500.0, 1488.4099893614673, 1499.785945679953, 1514.629076136546, 1500.38724967953, 1485.5631408413428, 1471.6444481055105, 1488.8170423235342, 1501.1310590419143, 1491.430465674152, 1477.0225194551074, 1470.1442709112573, 1475.0344662508594, 1463.1962050630116, 1472.0207962865024, 1478.3854049708284, 1465.7956832871778, 1462.4698848317369, 1460.0639289851697, 1467.56498945461, 1460.7001990199192, 1454.475871154813, 1451.0375297096962, 1478.0232766839313, 1483.7264982373354, 1462.159487121325, 1452.0410959754972, 1440.6334789977254, 1431.888477337688, 1440.4515530533822, 1428.5769708491348, 1421.7770529124473, 1415.233117547676, 1405.6329160003893, 1413.002557106424, 1407.911610488129, 1398.4080438413337, 1393.7824447905548, 1383.255881019049, 1370.2854091133097, 1396.5242091893003, 1397.1526008788494, 1408.6021940689964, 1404.0035931006914, 1389.0279978380493, 1407.1461285118116, 1399.7544280068694, 1406.8695105845486, 1395.6494997058855]",29,15,5,-1.8599999999999994,-9.819999999999993,24,25,15,20,24,27,13,25,19,20
2012-2013,Florida Panthers,FLA,48,15,27,6,11,12,36,0.375,112,171,-59,109,170,112.97,134.16,1401,1504,88.7,0.64,1.16,0.7902,0.9192,0.3556,0.4623,0.4807,0.4915,0.4843,0.057699999999999994,0.9031999999999999,26,33,"[17.0, 26.0, 25.0, 24.0, 30.0]","[1500.0, 1515.825219532655, 1500.051095592892, 1485.53396460829, 1473.7403129520806, 1451.6269567522515, 1442.0336546126723, 1459.4654681438892, 1468.7451044868724, 1463.1682525946794, 1468.6451505907216, 1448.774310769934, 1441.5805452540533, 1436.1509485637189, 1430.7293583516405, 1418.9104263857391, 1439.702091440084, 1432.2119684707498, 1420.881099663896, 1438.8842740212244, 1434.074683835608, 1422.4356280063928, 1416.3270538865484, 1433.8616843047616, 1419.6428398351006, 1413.9215981026946, 1404.520398609818, 1397.6958566273877, 1391.0979713973563, 1384.797544966324, 1408.3846704238472, 1426.04971908646, 1419.8357394281886, 1407.6924460567195, 1402.8628770035598, 1407.4170352199887, 1414.8236743759498, 1421.47781188278, 1415.2518677564306, 1425.4644349664036, 1410.9212463194465, 1404.491984772107, 1395.96321340727, 1385.1689047619077, 1372.031170827275, 1364.8407327703032, 1377.3272095802122, 1366.7728863521177, 1383.9673052340795]",30,15,5,-3.969999999999999,-35.84,29,29,23,26,12,29,14,24,22,29
