Season,Team,Team Abbreviation,Games Played,Wins,Losses,Overtime/Shootout Losses,Regulation Wins,Regulation/Overtime Wins,Points,Point %,Goals For,Goals Against,Goal Differential,GF,GA,xGF,xGA,SF,SA,SV%,EV_GF,EV_GA,EV_xGF,EV_xGA,EV_GF%,EV_xGF%,EV_SF%,EV_CF%,EV_FF%,EV_SH%,EV_SV%,PP_GF,PK_GA,SRS Rank History,Elo History,League Rank,Conference Rank,Division Rank,GAx,GSAx,gf_rank,ga_rank,xgf_rank,xga_rank,pp_rank,pk_rank,sf_rank,sa_rank,fn_rank,gt_rank
2025-2026,Philadelphia Flyers,PHI,82,43,27,12,27,33,98,0.598,250,243,7,240,239,258.07,239.77,2089,2084,88.53,1.61,1.49,1.6251,1.5795,0.5194,0.5071,0.49979999999999997,0.47729999999999995,0.4865,0.1024,0.9053,33,53,"[30.0, 26.0, 26.0, 27.0, 14.0]","[1500.0, 1492.839657283297, 1487.633285124497, 1503.9113027547733, 1487.7294655242797, 1493.1924988532528, 1508.3261317434817, 1499.3642962701226, 1502.8377970775914, 1507.4104395585064, 1518.835303610229, 1499.8797534588734, 1488.940091409219, 1495.2716556203377, 1506.7381585471126, 1498.8799752760733, 1491.2088721492814, 1494.8774615902869, 1480.902076650701, 1485.31569332018, 1501.0299396448995, 1488.841777616639, 1503.4512785137222, 1508.6464099713148, 1523.3548005523949, 1502.9441497869057, 1515.8917030285504, 1510.2505255433314, 1523.4260554312318, 1515.9616174704852, 1511.387275719323, 1508.7931858642096, 1524.6387901686733, 1510.7237658136155, 1506.491781847486, 1518.478008125839, 1528.6336768660026, 1510.665857043528, 1523.9078547712222, 1506.841783120238, 1524.4664661988238, 1534.1045508071654, 1526.5295636747894, 1511.4375688465627, 1499.0982991808269, 1487.4158407020884, 1474.024158863494, 1454.3865441912014, 1465.560340041807, 1461.64756083004, 1490.6364521903574, 1471.1418195213791, 1460.6985604589906, 1450.5783055787876, 1443.915551147972, 1457.4776522049376, 1452.1241888022214, 1441.9862104861534, 1447.845306713505, 1464.374157171713, 1468.890339985751, 1455.995695493743, 1463.7159373381085, 1441.0216824648626, 1457.604489043537, 1466.2030885139604, 1463.5675903079707, 1471.1163097914878, 1475.5112777932393, 1491.673691636011, 1485.0404948138744, 1497.0192191633362, 1511.8394913374846, 1518.9038360756458, 1506.8939148792786, 1492.4924275424792, 1508.9776990712205, 1515.7026325918866, 1534.5031562009651, 1517.5149010900466, 1538.2342441241324, 1543.6412551958551, 1557.416540023265]",11,8,3,-18.069999999999993,0.7700000000000102,21,5,28,4,29,26,28,4,19,25
2025-2026,Washington Capitals,WSH,82,43,30,9,37,41,95,0.579,263,244,19,261,238,286.48,281.66,2297,2306,89.68,1.79,1.47,1.8912,1.858,0.5490999999999999,0.5044,0.4997,0.4946,0.5025999999999999,0.1026,0.9159,39,49,"[13.0, 21.0, 27.0, 3.0, 12.0]","[1500.0, 1486.2252465400852, 1500.2951322265749, 1509.7084515489505, 1514.8883561042444, 1529.3825794738675, 1520.0318566952765, 1533.034384264173, 1550.663350329404, 1522.629910182428, 1514.4151076218486, 1499.016023814965, 1495.4827638740494, 1509.5756403235546, 1499.0881757364602, 1492.4838796585368, 1512.883845619098, 1497.6783840403143, 1494.018091703956, 1502.2411772969851, 1514.6793744302083, 1531.8809791302403, 1517.8123263955629, 1531.6652338066567, 1538.4263908170726, 1547.06621961335, 1561.8776074510731, 1573.6833613548474, 1590.539996219576, 1584.9022381363009, 1592.115444423762, 1585.2344646681288, 1561.682918784055, 1544.8627134733242, 1558.5190090588633, 1538.0149533489537, 1531.4560129647718, 1508.9572312108403, 1514.724808355564, 1503.0596002309824, 1515.801220263752, 1507.790605537239, 1500.561311984562, 1511.7331996277549, 1496.1360119346598, 1512.394487980583, 1503.5677525254926, 1510.283876581365, 1500.923462275878, 1483.1358603388169, 1475.848266397999, 1464.9858936172557, 1478.7458290137706, 1473.8417559642528, 1458.5560015448082, 1465.6657687150546, 1474.056931040767, 1489.7242486386, 1476.162147581634, 1487.7694660797044, 1497.9074443957725, 1505.8794975774354, 1492.9767329193742, 1485.4216120848616, 1475.7360146031735, 1489.1061862613194, 1472.523379682645, 1486.0948913108618, 1482.3001617891646, 1501.222618009505, 1507.6714879114834, 1502.2785889589277, 1487.0289196071922, 1505.477655422744, 1508.9463206245089, 1520.956241820876, 1502.4110024024956, 1524.2653261792411, 1501.131130079951, 1515.6912899377228, 1535.5118271971962, 1550.57367506145, 1558.4694240564818]",12,9,4,-25.480000000000018,43.660000000000025,9,4,7,24,23,23,16,19,24,4
2025-2026,Vegas Golden Knights,VGK,82,39,26,17,30,38,95,0.579,265,250,15,264,242,273.95,227.04,2372,1999,87.89,1.74,1.72,1.8178999999999998,1.5471000000000001,0.5029,0.5402,0.5442,0.5231,0.5281,0.0935,0.8896999999999999,54,36,"[14.0, 9.0, 14.0, 4.0, 13.0]","[1500.0, 1494.6633600883026, 1501.9364209671942, 1496.4384794784332, 1509.2813516367175, 1516.8917293708028, 1530.222083920068, 1545.6273976602586, 1527.6162005860217, 1520.3743991077158, 1537.9365192852283, 1524.6520983185444, 1531.8461743243763, 1513.9874037040245, 1508.1341101447308, 1498.6583690075213, 1491.7324029952465, 1506.1095465240942, 1499.9355331897025, 1507.3587862845036, 1523.1253085089186, 1517.6878372094825, 1499.7114117801252, 1495.0894594223755, 1478.2635751274493, 1486.0212651232998, 1489.603961187626, 1506.1435146781762, 1513.7280826266126, 1510.8907608862548, 1518.3551988470017, 1524.8778163835284, 1518.2007013983266, 1502.520937578544, 1495.7792471687408, 1512.0208159608778, 1511.6926131644948, 1498.5897133601104, 1483.9722009732357, 1474.8092268434707, 1467.8400964520124, 1473.7666645802274, 1484.9322921348476, 1493.9071571759018, 1515.3061603652295, 1521.1694278062882, 1527.0463851642703, 1542.8937686025652, 1531.7199727519596, 1524.4646496330777, 1540.1042154004492, 1516.849082834122, 1511.1262385738253, 1506.9485748346904, 1498.3198239295998, 1489.606681275645, 1497.4786375829694, 1509.643770381047, 1520.786776185313, 1512.8147230036504, 1499.189557094165, 1494.5764513126876, 1502.5859497816791, 1491.8948129291866, 1477.8780852573668, 1473.1806131077817, 1494.020611102335, 1505.8273686564953, 1497.2564454519547, 1480.9872441510522, 1466.931357316062, 1478.907113361318, 1463.1722512420315, 1456.9997919428815, 1453.5311267411166, 1459.6767434683447, 1472.160751379059, 1494.692612542644, 1498.9670955324011, 1492.824419758388, 1502.4899769927952, 1517.132742703645, 1525.9910072359005]",13,4,1,-9.949999999999989,-14.960000000000008,11,20,11,2,5,3,8,2,15,31
2025-2026,Edmonton Oilers,EDM,82,41,30,11,32,41,93,0.567,282,269,13,282,265,283.14,263.52,2438,2186,87.88,1.74,1.88,1.8959000000000001,1.7956,0.4807,0.5136,0.527,0.5028,0.5105,0.09179999999999999,0.8895000000000001,63,46,"[11.0, 4.0, 5.0, 11.0, 15.0]","[1500.0, 1495.1386701595557, 1507.6189792538858, 1521.7288410207434, 1507.608883356743, 1496.5397608570115, 1486.0883627981557, 1492.436698995198, 1500.8320286964258, 1493.608341573272, 1487.6323336125909, 1505.712541145112, 1497.8134229755665, 1503.8085959331152, 1494.5323299869349, 1491.2609094653883, 1472.4124627189706, 1478.592698642025, 1486.2638017688168, 1478.9510036931615, 1487.8606347371096, 1469.366897613811, 1456.9287004805878, 1452.745255022381, 1472.6477630633792, 1456.2106332452545, 1477.816619627161, 1470.847383544553, 1488.7283703962455, 1504.7921113105006, 1495.9665559309483, 1509.791459379264, 1526.861570456402, 1510.085456128222, 1522.982043982019, 1537.3140818985582, 1525.9999232141845, 1532.7416136239876, 1546.8924968671108, 1537.9368141496102, 1548.1592717397891, 1524.138440468063, 1506.5137573894772, 1521.3004090748116, 1527.311841758132, 1520.8811699323796, 1534.240685369247, 1526.7103879696765, 1517.5037729395892, 1530.00130235085, 1541.9961646975316, 1530.5761189616774, 1512.223049383465, 1517.1271224329828, 1529.26033358542, 1534.62342443626, 1516.584310693596, 1497.3661957092484, 1488.1741710855913, 1480.376568062036, 1500.1087174025408, 1491.4979461614184, 1498.4850201660263, 1486.269576993599, 1500.2863046654188, 1512.1353694132188, 1499.6524796159486, 1493.344215466856, 1504.214359978677, 1515.0684969520337, 1491.9379776844942, 1480.0154359739156, 1499.882150208209, 1506.054609507359, 1518.0501663870166, 1529.0689738583496, 1535.0737453321588, 1512.541884168574, 1507.4665698751376, 1522.0144761617328, 1512.809528294632, 1509.8263320841654, 1517.641815384077]",14,5,2,-1.1399999999999864,-1.4800000000000182,11,27,6,16,2,17,4,8,9,26
2025-2026,Anaheim Ducks,ANA,82,43,33,6,26,35,92,0.561,273,288,-15,265,288,291.11,291.19,2522,2327,87.62,1.71,1.9,1.953,1.8973,0.47369999999999995,0.5072,0.5211,0.5234000000000001,0.5246,0.0888,0.8926000000000001,44,58,"[23.0, 32.0, 30.0, 26.0, 21.0]","[1500.0, 1488.4099893614673, 1495.65599122755, 1503.1772109345752, 1488.1558515634938, 1482.9189966853205, 1499.6509480981151, 1512.6959428354337, 1503.9732640393302, 1508.4081438932865, 1523.6059940181128, 1538.8509018797477, 1551.88801416995, 1563.2001467908856, 1569.0534403501792, 1581.395241627646, 1567.4371540717202, 1548.4900160612783, 1533.6922773535264, 1538.5894497155268, 1545.220970750265, 1535.1615263114738, 1540.59899761091, 1528.769838256468, 1531.4900111578822, 1518.0323884740376, 1530.9651654436216, 1503.1213571036192, 1508.7591151868942, 1525.690538432631, 1530.554659362327, 1516.313430080781, 1498.893386016824, 1515.903305805173, 1507.764798095529, 1491.8887387599489, 1497.5798750001177, 1480.8008649348042, 1463.2480161692342, 1454.966816905786, 1450.710193414057, 1440.6931995965815, 1429.521311953389, 1419.883227345047, 1410.4894791996069, 1404.052312203737, 1422.2400303456288, 1428.1832406871922, 1434.6237511792783, 1446.362993341853, 1456.1696138517889, 1471.2896858164172, 1477.8845459394563, 1465.7513347870197, 1448.6907974565963, 1457.403940110551, 1471.696499816686, 1479.4941028402416, 1484.3732033634046, 1486.4011596792254, 1473.5619406365097, 1492.7504548126408, 1497.7043062316436, 1475.6452820625727, 1491.894000880524, 1476.718616133048, 1468.1581816228145, 1479.2666602987665, 1471.7179408152494, 1492.9497942229605, 1503.3294482803187, 1510.5087098573667, 1515.673640828225, 1503.6780839485673, 1494.742483425868, 1486.290004982037, 1468.0043122940208, 1451.944522646343, 1434.180290739398, 1452.4006855681953, 1441.3899711282024, 1436.3071457612775, 1446.7355173433366]",18,7,3,-26.110000000000014,3.1899999999999977,14,28,3,26,18,32,3,20,25,23
2025-2026,Columbus Blue Jackets,CBJ,82,40,30,12,28,33,92,0.561,253,253,0,246,251,266.14,264.71,2406,2357,89.35,1.74,1.62,1.9046,1.7704,0.5179,0.5183,0.5109,0.5082,0.5053,0.09140000000000001,0.9111,33,50,"[21.0, 31.0, 29.0, 15.0, 16.0]","[1500.0, 1492.6451982555895, 1510.8216496676262, 1501.782936591021, 1486.5255133938545, 1493.6400545459987, 1512.7931709207564, 1495.1642048555254, 1501.5202177252213, 1508.5683712858406, 1521.6743844426185, 1526.9980253491065, 1518.7001173819172, 1497.6246038555578, 1489.0902973987982, 1482.9100614757438, 1487.8458489108857, 1495.1586469865406, 1490.6494657344836, 1493.7738414495414, 1481.0895525380456, 1488.1098712655796, 1482.3584178653084, 1468.5055104542146, 1461.036302553009, 1455.306943119008, 1471.6935575571445, 1474.4794976902283, 1468.1831547872823, 1460.9699484998214, 1449.172015417614, 1433.6869228701212, 1427.1643053335945, 1435.3028130432383, 1425.690499713441, 1419.9993634732728, 1437.332743579119, 1452.8639573416622, 1472.6575621086288, 1462.9360169680697, 1484.10107962221, 1477.4489588688325, 1463.5594670134058, 1452.3938394587856, 1446.4668816924238, 1455.2926633945722, 1467.653856677686, 1477.5166935012337, 1483.413631469709, 1466.3550277615725, 1475.568783856955, 1499.111512048186, 1509.5547711105746, 1519.452056259961, 1528.891214370562, 1541.0552735122687, 1550.8992903378494, 1539.198161497958, 1531.463126120028, 1535.2691192385762, 1540.7287476050128, 1548.9896946800866, 1542.0873608292889, 1532.011409873103, 1551.786834859544, 1543.908289812967, 1546.5437880189568, 1564.6506120397491, 1573.0160469002058, 1581.687889551182, 1571.8926499431243, 1578.525846765261, 1570.8239397152995, 1558.3180302040575, 1553.1437152477924, 1537.5369138317144, 1524.5986108559985, 1514.3714389885654, 1518.326791322235, 1506.0488053641768, 1527.9785409906372, 1519.215066277817, 1511.3193172827853]",17,11,5,-20.139999999999986,13.70999999999998,11,15,5,14,29,25,6,21,21,16
2025-2026,Detroit Red Wings,DET,82,41,31,10,30,39,92,0.561,241,258,-17,239,254,274.39,260.04,2312,2273,88.83,1.42,1.69,1.7413999999999998,1.7990000000000002,0.45659999999999995,0.4919,0.4968,0.48810000000000003,0.4968,0.0808,0.9051,51,43,"[29.0, 24.0, 15.0, 23.0, 19.0]","[1500.0, 1480.3637972338895, 1496.1812568600642, 1504.9788727983566, 1519.494065447349, 1524.3062847170515, 1534.7576827759076, 1520.7784889520628, 1501.7721798719, 1512.4059949054006, 1526.319119342766, 1530.3271151844312, 1515.129265059605, 1518.578854056297, 1511.3847780504648, 1492.882831831412, 1475.7178799528665, 1494.6650179633082, 1485.9057573877487, 1495.361269542931, 1507.512640535403, 1487.8675507521502, 1493.6190041524214, 1486.4685950916853, 1464.513259979812, 1452.6670795584346, 1450.7022071555912, 1459.3037053192656, 1456.5177651861816, 1465.464081164471, 1482.1503206991297, 1491.179389676529, 1477.354486228213, 1496.1822660629225, 1504.882166487328, 1486.579460138308, 1507.0835158482175, 1513.6424562323994, 1521.91533015092, 1507.3795605098524, 1512.820030787994, 1518.393995745579, 1511.5625669985798, 1493.4062872911984, 1507.8266873638445, 1518.6463363813375, 1539.5068462477232, 1545.1883894153395, 1529.615423557717, 1539.875121164951, 1544.1801612972672, 1550.4138308699655, 1544.419155365252, 1558.3903584754155, 1540.3004340084465, 1533.1906668382, 1515.5535459489388, 1532.788242783531, 1519.524950499041, 1526.988643250304, 1515.634860859914, 1527.5240102116968, 1519.514511742705, 1502.5839235105018, 1516.746537932252, 1507.9357972300445, 1496.8789080909428, 1493.6715600599553, 1503.6472831444837, 1517.1584040055236, 1503.8303778805107, 1496.9539726491064, 1521.2280805221528, 1506.4078083480044, 1492.3545575459004, 1506.7560448826998, 1489.8793165881937, 1482.8202098716713, 1478.8648575380016, 1495.8531126489204, 1481.5383014707004, 1478.1294769358176, 1456.9505407443078]",16,10,6,-35.389999999999986,6.0400000000000205,30,18,20,19,7,14,12,16,26,21
2025-2026,Utah Mammoth,UTA,82,43,33,6,33,43,92,0.561,268,240,28,268,240,266.05,266.37,2267,2145,88.81,1.85,1.63,1.8736000000000002,1.6831,0.5316,0.5268,0.5223,0.5314,0.5285,0.1032,0.9005,42,45,"[None, None, None, 17.0, 11.0]","[1500.0, 1493.084131581047, 1500.5947874194062, 1488.0954338386498, 1498.603604267128, 1511.1819798135275, 1518.211835739828, 1525.0015361774654, 1540.1036125791968, 1555.2147559429357, 1563.4483391643578, 1545.3681316318366, 1529.6623478297906, 1535.7277212372207, 1522.7799938327653, 1507.325110557837, 1494.885485826056, 1506.892634030324, 1499.9321823735625, 1495.035010011562, 1488.9772900122596, 1473.2107677878446, 1480.9205620598402, 1498.8969874891973, 1489.7453092191745, 1484.1739695164165, 1475.4515920593954, 1461.8919004379848, 1489.7357087779872, 1503.1886648294496, 1490.037525889331, 1477.2686074027013, 1468.5522439496308, 1479.3535385994796, 1486.9570257432565, 1474.7026561105938, 1493.005362459614, 1483.5297565696872, 1488.7058297141336, 1485.3665581331754, 1476.202044986117, 1499.0416818813528, 1482.2290020020223, 1489.4520361983746, 1501.2315650592798, 1509.927331578797, 1501.1015498766487, 1521.177375119699, 1528.9005271039116, 1541.5007633923692, 1545.4135426041362, 1559.3288081245778, 1550.464198581174, 1558.1134872977989, 1550.7055427448931, 1541.6479283507092, 1548.7938799848191, 1562.0571722693087, 1549.3028844839994, 1565.7144309607895, 1537.2228911459492, 1544.7780119804618, 1557.6726564724702, 1564.574990323268, 1554.295839301454, 1538.9699453957455, 1528.3833717212533, 1519.8582324025892, 1541.2731613176743, 1557.542362618577, 1536.310509210866, 1539.8451402797311, 1519.9784260454378, 1501.529690229886, 1517.302014279897, 1531.9366844183844, 1539.0469884107822, 1544.1223027042186, 1556.6066615559985, 1542.2691046716832, 1520.929679940384, 1530.3526460921055, 1516.9756590007453]",15,6,4,1.9499999999999886,26.370000000000005,5,16,8,9,20,15,20,6,8,8
2025-2026,New York Islanders,NYI,82,43,34,5,29,39,91,0.555,233,241,-8,229,236,265.17,299.05,2313,2269,89.6,1.45,1.59,1.7648,1.9309,0.47700000000000004,0.4775,0.4991,0.49,0.4927,0.0828,0.9095,36,35,"[20.0, 13.0, 20.0, 25.0, 17.0]","[1500.0, 1493.084131581047, 1479.0142458945572, 1463.3067904390082, 1477.4267481030083, 1485.8194175130232, 1492.04860118443, 1511.0549102645928, 1507.581409457124, 1491.1477257648903, 1476.8773847002874, 1492.276468507171, 1500.5743764743604, 1495.5104924415891, 1476.5141564826608, 1498.185263297904, 1506.444143448484, 1513.370109460759, 1520.3305611175206, 1510.2481080614232, 1519.8616669104774, 1539.5067566937305, 1527.5612569392677, 1530.3102946883569, 1515.1738070375116, 1509.978675579919, 1495.1672877421956, 1505.1178348393637, 1527.241455474638, 1542.782784278806, 1524.307178895012, 1527.1445006353697, 1541.3857299169154, 1545.338592764678, 1536.6386923402724, 1514.608275448079, 1510.6124331810668, 1516.7366585800012, 1527.2936788347326, 1511.7624650721896, 1513.7693993074736, 1490.9297624122378, 1497.1551245159494, 1514.588901982478, 1510.2645972250095, 1519.3294623908716, 1509.704806713264, 1518.9114217433512, 1505.3909642299484, 1510.4047401371718, 1494.2943129910834, 1478.9683004524882, 1498.4629331214664, 1508.8306224298624, 1515.01220457487, 1504.9177529918295, 1489.250435393997, 1496.9806269673538, 1507.7770290860644, 1516.5164226129027, 1524.2514579908327, 1530.480342708264, 1511.291828532133, 1495.7739735084258, 1502.375867044746, 1508.5267177409971, 1497.8431640493984, 1503.0825824133, 1514.5047955028435, 1508.183581083269, 1493.8493133141385, 1503.6445529221962, 1492.1134016944618, 1501.1833933662238, 1512.495877224903, 1492.422708914678, 1487.9995267613515, 1471.51425523261, 1467.2369773276455, 1476.6043222135106, 1465.3035660506423, 1454.359465202246, 1449.515296254357]",19,12,6,-36.170000000000016,63.05000000000001,28,11,18,30,27,2,11,14,29,1
2025-2026,Los Angeles Kings,LAK,82,35,27,20,22,30,90,0.549,225,247,-22,220,238,268.17,244.32,2297,2227,89.31,1.52,1.4,1.7790000000000001,1.6298,0.5205,0.5219,0.5163,0.5222,0.5222,0.08410000000000001,0.9174,32,53,"[17.0, 12.0, 11.0, 6.0, 24.0]","[1500.0, 1483.280805500245, 1488.6174454119423, 1481.3327193567388, 1478.7878988222712, 1465.6791226438495, 1460.7214232738088, 1468.95046135781, 1476.384858209862, 1473.1987200753567, 1489.0433784164748, 1496.5969233950364, 1492.5889275533711, 1477.8806621215026, 1496.3916191644294, 1478.551954232856, 1489.0799273376106, 1511.1817990006532, 1517.6156683510517, 1526.032727935811, 1517.809642342782, 1513.8460867923557, 1506.4575273261903, 1514.0588996287845, 1511.3387267273702, 1515.2117703048143, 1503.4060164010405, 1494.5153863710927, 1513.6388595285378, 1526.4077780151674, 1518.373002552568, 1510.316114662388, 1498.6137847136345, 1491.904682491799, 1502.1276557424942, 1484.794275636648, 1474.9615152684353, 1492.5143640340052, 1486.122957361018, 1475.9979867646225, 1482.6441702074835, 1499.1180036806495, 1491.873236394118, 1471.1369352599263, 1477.567607085679, 1466.486920017392, 1460.6236525763331, 1454.6804422347698, 1448.2399317426837, 1455.0246630150946, 1458.6495843322898, 1476.7395087992588, 1468.388846919607, 1475.0516013504227, 1471.2303814750028, 1458.906262900616, 1446.7411301025384, 1435.598124298272, 1415.865974957767, 1429.2825276095484, 1421.62784765048, 1437.1457026741873, 1431.3273272098804, 1441.4032781660662, 1437.9141036662136, 1448.5976573578123, 1436.1625367672202, 1454.8460461092284, 1450.4510781074769, 1442.9684117508573, 1439.4337806819922, 1436.0310779798074, 1448.6695847454605, 1432.8972606954492, 1440.516936467075, 1436.7636836157687, 1442.3830032392748, 1447.1536640547529, 1454.9319582985995, 1464.1369061657006, 1475.82949316051, 1465.7352199575728, 1452.1906335995238]",20,8,4,-48.170000000000016,6.319999999999993,25,3,16,6,31,26,16,11,32,19
2025-2026,New Jersey Devils,NJD,82,42,37,3,29,38,87,0.53,230,254,-24,226,253,273.7,260.64,2426,2246,88.74,1.36,1.83,1.8052000000000001,1.8143,0.4263,0.4987,0.5113,0.5138,0.5132,0.0722,0.8983,43,39,"[25.0, 2.0, 23.0, 13.0, 20.0]","[1500.0, 1485.932550975685, 1499.936400093432, 1508.9751131700368, 1520.1593295758926, 1531.228452075624, 1546.5065179073174, 1557.671258345532, 1564.9937139098058, 1570.015562422246, 1551.9227679282726, 1531.716815211222, 1546.4250806430905, 1531.1801727814557, 1537.027620944025, 1540.449815270773, 1532.1909351201928, 1539.4855804271629, 1543.1458727635213, 1524.9477731420266, 1517.0659115199348, 1501.3516651952152, 1508.5020742559514, 1512.3189898044936, 1530.2747142576154, 1515.5663236765354, 1499.179709238399, 1486.154706456695, 1469.615152966145, 1457.0087075579563, 1466.447882291195, 1452.6707984398397, 1470.0908425037967, 1459.5425305024844, 1466.2196454876862, 1475.695251377613, 1462.4789123844816, 1456.3546869855472, 1450.5871098408236, 1436.9480726457068, 1446.669617786266, 1463.4822976655964, 1450.907816371696, 1433.4740389051676, 1423.0019079365643, 1415.8403942981083, 1440.74508072952, 1448.5632771301082, 1435.9365756434408, 1444.4462035307486, 1455.8662492666028, 1462.151660611294, 1450.9780667098191, 1442.0624057531936, 1448.603484186576, 1437.6030254384443, 1425.4389662967378, 1414.6425641780272, 1409.976605536619, 1402.9654383763875, 1417.3247222151233, 1436.5077070067923, 1439.9700040128346, 1452.581096698364, 1438.4184822766138, 1428.683513618866, 1441.1186342094582, 1449.1786801144306, 1466.1955385521255, 1459.7466686501468, 1478.4158700509793, 1493.630728553884, 1483.5632184005894, 1491.3825004420662, 1474.693655318844, 1493.2388947372244, 1492.003474198331, 1515.569882622151, 1496.7693590130723, 1483.318991831865, 1497.633803010085, 1506.093630760967, 1491.9358448123346]",21,13,7,-47.69999999999999,7.639999999999986,31,26,13,20,19,6,5,13,31,18
2025-2026,St. Louis Blues,STL,82,37,33,12,33,36,86,0.524,231,258,-27,230,254,233.76,248.09,2075,2271,88.82,1.64,1.74,1.665,1.7101,0.4852,0.49329999999999996,0.4854,0.48200000000000004,0.4805,0.09789999999999999,0.902,37,49,"[5.0, 25.0, 19.0, 12.0, 25.0]","[1500.0, 1479.571248498321, 1493.7414880414688, 1510.9771876352158, 1489.313963668938, 1501.8712478025534, 1493.642209718552, 1478.5401333168206, 1467.9063182833202, 1457.3826474346151, 1443.4695229972497, 1439.5328787770377, 1434.2092378705495, 1443.48550381673, 1429.3926273672248, 1448.916073240314, 1442.7746111316485, 1449.690271678943, 1446.0216822379375, 1431.6445387090898, 1426.9107307342194, 1422.4971140647403, 1434.442613819203, 1428.224203690734, 1424.4072881421916, 1434.2153899200885, 1442.9377673771096, 1430.0049904075256, 1418.7355933516574, 1429.5266562225097, 1439.9714757663903, 1426.8722043589405, 1410.0550242197987, 1419.54491015885, 1404.1243820340217, 1413.3975245256356, 1407.6530936417237, 1433.8744727857638, 1424.9954484166428, 1433.8235795398705, 1423.6957724916192, 1418.3724106219197, 1427.535384751685, 1443.9075904575104, 1427.6061585293469, 1418.9103920098294, 1409.935526968775, 1430.5065820564482, 1439.3065352899291, 1427.3116729432477, 1416.7503150300895, 1411.9869785625078, 1408.3620572453126, 1402.7072765095966, 1412.8339862460712, 1403.39482813547, 1397.8502961053848, 1393.9942595642249, 1416.5286173643458, 1402.1693335256102, 1423.4074822304626, 1434.3056664978662, 1442.7659634765691, 1464.82498764564, 1458.6741369493889, 1478.1311628253784, 1484.439426974471, 1476.2175559699483, 1470.8030852636634, 1479.3684743406432, 1494.6181436923785, 1498.949058861206, 1512.0413282381303, 1502.8447213809936, 1495.2250456093675, 1513.510738297384, 1524.0972329902354, 1512.2602870381, 1502.9899626861218, 1511.434491537233, 1527.5327345331837, 1539.6392400547738, 1553.0162271461345]",22,9,5,-3.759999999999991,-5.909999999999997,18,22,24,10,24,23,30,15,10,28
2025-2026,Nashville Predators,NSH,82,38,34,10,28,33,86,0.524,247,269,-22,242,267,265.39,273.12,2284,2428,89.0,1.51,1.8,1.7908000000000002,1.797,0.4562,0.4991,0.4771,0.5008,0.484,0.0874,0.9048999999999999,52,40,"[15.0, 22.0, 13.0, 30.0, 23.0]","[1500.0, 1507.3548017444105, 1499.844145906051, 1516.219966508417, 1500.7680934476011, 1495.503033739186, 1483.1636815378463, 1466.4317301250517, 1474.7239965821652, 1477.9101347166704, 1469.288259025786, 1453.0578808175298, 1441.6330167658073, 1452.78462192422, 1445.9289240699609, 1440.3374604671385, 1428.8709575403632, 1421.5438275167328, 1410.0431862692392, 1419.1293481000846, 1408.7425347357787, 1401.5912447592916, 1386.755291729707, 1408.7106268415805, 1419.940865457138, 1406.633858917981, 1425.9990160833574, 1434.076457529465, 1423.914851194014, 1432.877983068704, 1449.6951632078456, 1444.6655388196396, 1460.086066944468, 1447.055592692268, 1460.583817125043, 1468.376882771491, 1478.7224973354696, 1469.894366212242, 1479.0588793593004, 1493.676391746175, 1478.226909988205, 1488.104099698678, 1473.3174480133437, 1477.641752770812, 1458.7171093051022, 1467.543844760193, 1475.0741421597636, 1505.095492201377, 1489.2481087630824, 1478.1746812245185, 1490.4334185335154, 1476.5181530130735, 1472.3263175213, 1465.7852390879175, 1475.8796906709576, 1481.424222701043, 1476.5752444836107, 1464.9679259855404, 1474.5243742598298, 1470.9888507282055, 1459.099701376423, 1453.640073009986, 1472.9480022055286, 1469.2425890932695, 1483.3461739182967, 1475.9346088503044, 1465.0644643384833, 1469.8007109162106, 1481.2147079993615, 1495.270594834352, 1500.1584680165536, 1511.7142319184902, 1496.4993734155855, 1483.647708165004, 1479.091550951813, 1482.844803803119, 1499.2117002839004, 1494.4410394684223, 1512.2052713753674, 1499.7209125235877, 1508.717489262971, 1497.6459390890006, 1487.2175675069416]",23,10,6,-23.389999999999986,6.1200000000000045,26,24,14,18,6,8,19,26,22,20
