Season,Team,Team Abbreviation,Games Played,Wins,Losses,Overtime/Shootout Losses,Regulation Wins,Regulation/Overtime Wins,Points,Point %,Goals For,Goals Against,Goal Differential,GF,GA,xGF,xGA,SF,SA,SV%,EV_GF,EV_GA,EV_xGF,EV_xGA,EV_GF%,EV_xGF%,EV_SF%,EV_CF%,EV_FF%,EV_SH%,EV_SV%,PP_GF,PK_GA,SRS Rank History,Elo History,League Rank,Conference Rank,Division Rank,GAx,GSAx,gf_rank,ga_rank,xgf_rank,xga_rank,pp_rank,pk_rank,sf_rank,sa_rank,fn_rank,gt_rank
2018-2019,Carolina Hurricanes,CAR,82,46,29,7,39,44,99,0.604,245,223,22,243,221,285.87,223.98,2822,2343,90.57,1.6,1.48,1.9824000000000002,1.5924,0.5195000000000001,0.5545,0.5447,0.5479999999999999,0.5478000000000001,0.0717,0.9207,40,42,"[26.0, 24.0, 22.0, 23.0, 13.0]","[1500.0, 1492.8684017444104, 1507.2579481497366, 1519.929038591249, 1530.6375586374531, 1536.6426230323596, 1523.2860324131937, 1510.9655124831274, 1498.1016398339343, 1509.4163202120458, 1513.0388775871763, 1504.0465437484231, 1495.8427135259813, 1491.125671780819, 1475.695805902766, 1461.764120848327, 1470.2493513682166, 1465.2632437624918, 1470.1443083243269, 1456.0222834199883, 1464.1110901989296, 1484.218925329776, 1498.630314751111, 1485.0442882466898, 1493.280168670489, 1485.232336493439, 1470.7459488942752, 1455.729740928086, 1474.0909119864882, 1461.928122968451, 1451.0266563429564, 1449.8206855596263, 1465.194311625583, 1447.942568054092, 1434.3323852840467, 1450.3854914380606, 1443.8647965238742, 1432.7068490313852, 1445.087600255513, 1458.0681557091932, 1473.2067067023845, 1479.895903141087, 1491.140930480438, 1485.2930754757458, 1493.005760542096, 1509.677492883502, 1488.0783769177956, 1468.1535029859367, 1484.334356271445, 1481.547805798224, 1498.8345920915456, 1515.3694997851826, 1509.0032761894356, 1529.4286934209586, 1534.624684788584, 1547.0230451290568, 1536.341854308342, 1548.4718579353373, 1555.03359109772, 1567.0566699939106, 1555.514464463272, 1562.6675502735725, 1576.6434817921097, 1585.5715209951106, 1599.9014825675226, 1604.5705474419876, 1599.0599465698135, 1569.464697069069, 1580.2280172388198, 1591.868577181898, 1573.680955557341, 1578.7744083482164, 1581.0048544620013, 1569.520924826796, 1579.6787097130814, 1583.787057530395, 1568.3592902519058, 1559.7418629126014, 1570.93159344887, 1558.4506075454076, 1572.7616367736964, 1578.3117283097436, 1583.7040368685182]",10,7,4,-42.870000000000005,2.9799999999999898,18,6,1,15,18,17,1,3,31,6
2018-2019,St. Louis Blues,STL,82,45,28,9,36,42,99,0.604,247,223,24,244,220,233.49,209.06,2604,2345,90.62,1.66,1.47,1.6484,1.4358000000000002,0.5304,0.5345,0.5243,0.515,0.52,0.081,0.9209,48,40,"[2.0, 9.0, 12.0, 16.0, 12.0]","[1500.0, 1481.1916913357595, 1474.7408737461385, 1488.2353184463634, 1482.7773791924187, 1474.728005201061, 1468.3499031788128, 1488.523042330945, 1483.7203950318155, 1466.5151028298549, 1485.0482070071764, 1496.261293302999, 1478.3713392290874, 1492.3030242835266, 1509.027697102779, 1501.3092134455349, 1491.8697476274078, 1508.079999476542, 1491.8999951775156, 1474.9859678421544, 1465.9407505384374, 1489.4562013636028, 1472.7861588529438, 1465.377162988132, 1475.7778089781475, 1459.3751820273335, 1454.4327516013416, 1466.0107597499505, 1443.8404269212213, 1451.903940907889, 1460.2120018203148, 1447.5938800520896, 1467.2803752879515, 1452.4601955908058, 1471.9156588842443, 1488.341197146725, 1470.7575705333277, 1461.6652654340896, 1481.9078037271076, 1475.3321753623836, 1488.753440775641, 1475.202421326726, 1490.615661342082, 1504.6609846246192, 1524.620283461316, 1520.111114830328, 1506.4796611642987, 1512.3315220486209, 1502.9279889166714, 1517.040102103652, 1530.4310054220668, 1537.8819580655015, 1547.402986434352, 1554.8170363294512, 1561.6162969081013, 1572.0272047214703, 1585.8351640571057, 1594.9145283353107, 1605.336298118047, 1609.6278678599997, 1589.0643109112698, 1591.9427688343317, 1581.9064781405646, 1590.7168067825007, 1576.3868452100887, 1555.2651816453929, 1559.9827480831211, 1570.9581684068344, 1565.840625548997, 1549.2636862564452, 1529.6961559300803, 1551.2671475049626, 1543.3666309139303, 1554.5779300369147, 1561.5110050926212, 1572.7105130357234, 1583.997855521358, 1563.9240328584387, 1566.9369401666504, 1568.4578904824632, 1562.605004711534, 1572.9144324213637, 1572.5778848250409]",12,5,3,10.509999999999991,-10.939999999999998,13,5,10,3,9,10,15,4,17,13
2018-2019,Columbus Blue Jackets,CBJ,82,47,31,4,37,45,98,0.598,258,232,26,256,231,231.01,212.67,2592,2418,90.45,1.87,1.7,1.6653,1.5963,0.5238,0.5106,0.5121,0.5021,0.5107,0.08810000000000001,0.9159,30,30,"[22.0, 26.0, 2.0, 15.0, 9.0]","[1500.0, 1507.1315982555896, 1492.7420518502634, 1508.6560707556878, 1517.0769422027877, 1496.6517423752434, 1510.3530806224894, 1492.3496516153823, 1474.4185200121424, 1491.623812214103, 1497.8521626150794, 1481.4369020635825, 1500.2584401130553, 1481.7828267312766, 1475.263795156857, 1491.5903028340438, 1500.6496904690548, 1495.2416027887452, 1504.247495477356, 1520.9617535110758, 1535.0837784154144, 1524.7885182967682, 1537.7531265867865, 1523.5488845260384, 1535.599523213762, 1547.0320546899788, 1538.4812409773306, 1522.6220527536143, 1528.51548561792, 1511.047912742077, 1500.9309105972557, 1511.1875853509985, 1503.434675830414, 1511.6145607419835, 1517.08159429975, 1524.3644684566095, 1537.1276775637637, 1542.119888521384, 1530.4692542581283, 1539.2914072297406, 1524.1528562365493, 1530.104263957661, 1520.0905623780552, 1526.6024424794348, 1535.0164418055406, 1542.3050665673586, 1552.8950703328062, 1534.4379536349472, 1524.455288648612, 1514.14945364921, 1508.0793386206506, 1494.6884353022356, 1508.2217097148275, 1520.218574002508, 1529.2389247845597, 1541.710746235268, 1526.6832556197166, 1542.1595548175933, 1530.0445578156675, 1521.8307192743198, 1533.204853364079, 1552.8118353577338, 1533.875871859085, 1538.7674373846237, 1512.7965497551102, 1495.159898220115, 1497.9635723516524, 1486.178152270479, 1503.9519134930888, 1493.769164179654, 1514.0778576426865, 1532.2654792672438, 1527.7215482257095, 1518.124212000368, 1499.1534073274634, 1516.2961953327406, 1533.2144949174942, 1548.553251741194, 1564.038355218921, 1571.463483535696, 1553.0154707879096, 1553.6769205281894, 1564.7749809084935]",13,8,5,24.99000000000001,-18.330000000000013,6,18,8,16,28,1,16,7,12,19
2018-2019,Montreal Canadiens,MTL,82,44,30,8,37,41,96,0.585,249,236,13,246,236,236.11,214.82,2796,2549,90.74,1.88,1.63,1.7529,1.4872,0.5356000000000001,0.541,0.5332,0.5412,0.534,0.0816,0.9190999999999999,31,40,"[7.0, 19.0, 8.0, 29.0, 16.0]","[1500.0, 1494.2547982555895, 1513.7686022210198, 1496.152892098438, 1499.327454564822, 1512.5834498726233, 1518.9615518948715, 1512.960132188197, 1520.7663938291803, 1512.913987799075, 1531.1664935716503, 1512.2821568040388, 1523.3586648877672, 1507.044578599207, 1513.0353219273657, 1499.7994571593752, 1492.3980160549245, 1499.548775333223, 1482.0354538049144, 1491.7157404063296, 1500.0788806725652, 1492.86025945181, 1477.8777689970398, 1473.7032566308014, 1466.393878239955, 1458.1579978161558, 1473.5785419181598, 1459.6999359698991, 1475.058702693807, 1491.4799776391003, 1497.6342590063805, 1478.570281823906, 1489.4717484494004, 1502.1244344830288, 1482.707122912718, 1476.5144886263288, 1484.4802353449113, 1493.0096134011446, 1506.6334355741194, 1502.5607813831157, 1509.6520516199907, 1520.896036419991, 1503.3333570255186, 1494.2796059031443, 1501.2342168930272, 1485.8209768776712, 1499.2153635784043, 1507.6503159367055, 1519.7866238384274, 1538.2437405362864, 1515.570834856962, 1522.3852380936912, 1513.4120844082772, 1517.1188473058714, 1525.3536243070855, 1541.8623026007697, 1534.958862814093, 1522.899317506328, 1514.773023744521, 1498.3649457989056, 1506.5787843402534, 1521.8558998459782, 1508.2907581839563, 1498.9339336291337, 1515.8517776101778, 1527.372327776084, 1508.1890126403466, 1518.510958912379, 1507.6332475562012, 1480.910651090241, 1488.499711786298, 1482.6654405610118, 1469.6237735334255, 1485.7091363042491, 1504.0763175963268, 1512.4447677522537, 1508.3364199349398, 1524.6559620284334, 1509.3172052047337, 1523.7177554417335, 1542.0738287040308, 1535.910423936312, 1537.748320901307]",14,9,4,9.889999999999986,-21.180000000000007,5,16,6,6,27,10,3,13,18,21
2018-2019,Vegas Golden Knights,VGK,82,43,32,7,36,40,93,0.567,249,230,19,246,228,262.93,211.13,2815,2400,90.5,1.73,1.62,1.8391,1.4981,0.5164,0.5511,0.5382,0.5436,0.5418999999999999,0.0775,0.9154000000000001,38,40,"[None, None, None, 5.0, 14.0]","[1500.0, 1483.280805500245, 1488.2178412371918, 1476.790849154418, 1464.5126599144594, 1453.8379958537232, 1463.7475526585852, 1479.7226163731575, 1493.4667639169445, 1488.6109584185126, 1481.3847527520072, 1487.269022248941, 1475.990240568584, 1464.7771542727612, 1480.207020150814, 1470.7251882588862, 1484.6786803581283, 1477.5279210798296, 1466.0785588644187, 1482.0785468822369, 1465.8682950331024, 1483.183027459483, 1468.063758010551, 1475.915605359042, 1490.6294427185426, 1511.0410049603984, 1527.0055339813475, 1533.4960457538457, 1524.0863264799632, 1536.8534934155457, 1540.9498179438078, 1517.2371411430593, 1529.283115702175, 1536.913112243719, 1528.6038891490482, 1533.883198978614, 1525.7033140670446, 1536.8512549037748, 1528.3218768475415, 1518.8417842133956, 1525.888325264151, 1539.1411671241756, 1553.559381349365, 1561.2928073574965, 1567.2238252261852, 1572.44855395038, 1578.5319059471003, 1569.8411579730212, 1573.76412608104, 1559.0302753555882, 1574.7470668812314, 1555.5974938900044, 1546.0239993084326, 1529.4890916147956, 1515.2304661584994, 1523.3065593012975, 1530.433592278542, 1521.4132414964902, 1501.6376742299112, 1487.2614083701849, 1505.9492178879334, 1487.0127519536309, 1484.740843843235, 1468.3923512303952, 1484.2766216218931, 1488.0395739725836, 1499.046270919864, 1510.1040727457034, 1519.400469254805, 1533.1056720535223, 1520.206402283549, 1529.6199180107983, 1539.797284936358, 1561.0305777458746, 1577.6778383209942, 1565.446649120721, 1554.1593066350863, 1545.2444677018882, 1533.6751811210734, 1527.277381578573, 1535.119063079967, 1515.74567699124, 1496.4110839686684]",16,7,3,-16.930000000000007,-16.870000000000005,10,15,2,7,22,10,2,5,29,18
2018-2019,Dallas Stars,DAL,82,43,32,7,36,42,93,0.567,210,202,8,209,200,224.45,223.29,2520,2591,92.28,1.36,1.33,1.5627000000000002,1.5288,0.5056,0.5055,0.49060000000000004,0.4832,0.48450000000000004,0.0687,0.9353,41,35,"[18.0, 3.0, 26.0, 14.0, 17.0]","[1500.0, 1514.067449024315, 1530.1646959309371, 1511.8172744638134, 1523.7657882693993, 1508.1275981514143, 1495.6133355606387, 1481.1195838528383, 1491.2597424441751, 1505.200672361641, 1489.9594960062352, 1508.8438327738468, 1517.8876487088555, 1524.2577121358672, 1518.5515775306585, 1502.2250698534715, 1509.9380604023108, 1504.9287607709111, 1495.9228680823005, 1502.5055402219557, 1523.5568155522562, 1515.486209500874, 1496.5818352206531, 1506.7475133231424, 1500.8277756153627, 1493.5974450503522, 1502.2235604569546, 1509.1728497913082, 1521.243038707009, 1528.043589289049, 1515.997614729933, 1499.6034861514545, 1492.7500035065032, 1483.0054630098912, 1499.9797858789727, 1477.8428106240865, 1485.224374469637, 1472.247812933436, 1487.315216941552, 1501.0366604102026, 1493.9453901733273, 1501.0423617360157, 1508.2738286573888, 1493.9703319327784, 1507.5213513816934, 1496.9046114978748, 1482.8592882153375, 1475.325502066467, 1465.7951569507395, 1482.982059877166, 1490.201456207561, 1501.604017348844, 1517.4252554654097, 1523.9153940951146, 1518.6905622787754, 1509.558421506342, 1524.6900633457046, 1513.471985836748, 1501.4489069405572, 1488.3475618700274, 1508.9111188187571, 1494.93518730022, 1503.3585602506764, 1487.4742898591785, 1492.669527318042, 1513.791190882738, 1519.4897409193172, 1533.110165654375, 1522.253614392426, 1531.2211258827083, 1544.736852682043, 1535.3233369547936, 1527.4894294267676, 1538.7100309071195, 1522.2066584839802, 1514.178681387892, 1532.866812145195, 1542.7800412316014, 1545.0521858623083, 1536.0047435096492, 1548.1750512987464, 1526.5360256259228, 1536.9644200214466]",15,6,4,-15.449999999999989,23.289999999999992,29,3,16,10,16,4,21,16,28,2
2018-2019,Colorado Avalanche,COL,82,38,30,14,33,36,90,0.549,260,246,14,258,244,224.4,227.14,2676,2619,90.68,1.56,1.53,1.4797,1.5075,0.5049,0.4954,0.5084000000000001,0.4986,0.5025999999999999,0.0762,0.9226000000000001,56,48,"[20.0, 21.0, 30.0, 10.0, 15.0]","[1500.0, 1514.067449024315, 1528.2699593254697, 1512.3559404200453, 1532.225078589769, 1524.3824711092952, 1517.0360786636904, 1532.3206844302313, 1545.1845570794244, 1559.237845754894, 1549.8629762837827, 1561.417429412773, 1552.6826088612422, 1544.309734695835, 1537.2667198691977, 1522.6729052081353, 1507.9559456821903, 1523.5470749556837, 1538.6057800511012, 1530.1322145442507, 1534.667586981892, 1547.9859424826925, 1563.3212776703388, 1569.2410153781184, 1578.223506358942, 1588.6546718745494, 1578.2540258845338, 1588.5502183893389, 1568.476334059564, 1581.1438501306195, 1563.6456601306422, 1546.7645625506275, 1538.4565016382016, 1548.2010421348136, 1528.0501335547276, 1534.2427678411168, 1522.341999939357, 1507.1450308075118, 1500.0984897567564, 1491.1960001950438, 1482.8093612261323, 1475.4331426419942, 1491.2002204211362, 1479.9677664055257, 1472.45167537294, 1459.0572886722068, 1481.0532877591547, 1463.1929748172029, 1481.0277252016326, 1465.8058874553913, 1449.261787365092, 1431.9567863623938, 1418.423511949802, 1414.403973051771, 1412.347117465171, 1409.4541484955794, 1398.9202047808606, 1423.5046897661578, 1414.4253254879527, 1433.3617914222552, 1457.3588571807302, 1472.927702502417, 1497.3708604198746, 1490.373829925761, 1492.3774139587113, 1486.963907334526, 1476.0620714074817, 1479.7077588558927, 1466.087334120835, 1477.6364031348137, 1465.9958431917355, 1449.4733151373468, 1461.9995847459008, 1475.76065884454, 1492.2640312676797, 1503.757887340111, 1497.349603219931, 1506.264442153129, 1508.973422514926, 1507.4524721991131, 1518.7278519429196, 1523.8829339369972, 1508.367331727446]",17,8,5,33.599999999999994,-16.860000000000014,19,9,27,8,5,24,11,20,8,17
2018-2019,Arizona Coyotes,ARI,82,39,35,8,30,35,86,0.524,213,223,-10,209,220,229.5,226.28,2521,2527,91.29,1.31,1.57,1.5727000000000002,1.5678,0.4549,0.5008,0.4975,0.4885,0.4938,0.0661,0.9216,36,30,"[29.0, 27.0, 29.0, 28.0, 19.0]","[1500.0, 1485.932550975685, 1478.021578751014, 1484.2440691688587, 1467.4953853377383, 1460.2519455533268, 1479.3190289967508, 1469.2250415198148, 1487.156173123055, 1501.8055978217606, 1523.577693905256, 1537.042162823909, 1541.7592045690712, 1521.149040604062, 1514.5416690799486, 1496.9254501768978, 1513.5011384241318, 1493.5945142944906, 1503.3762546424236, 1495.1169845417485, 1487.2651371932575, 1471.9298020056112, 1455.2910062957849, 1466.4424974549918, 1488.550026481838, 1504.952653432652, 1511.7951129128364, 1499.175229333548, 1485.1458576687546, 1478.4700143055384, 1468.0899271461897, 1475.097413896819, 1459.7237878308624, 1447.7832164332117, 1439.817469714629, 1455.014438846474, 1461.974110615531, 1454.2911278041, 1461.629846674803, 1447.211632449614, 1433.2346732655603, 1429.6329444314797, 1447.2424063344974, 1455.179708469255, 1463.8145056394353, 1453.348905786247, 1475.744968424721, 1470.5632214016423, 1487.4193247162225, 1494.9231919493366, 1488.1087887126073, 1484.0405714961796, 1477.5504328664747, 1466.177549232149, 1454.1806849444686, 1463.312825716902, 1483.0883929834808, 1469.2804336478457, 1484.9241799120823, 1475.1517016780206, 1477.8049008311093, 1484.3453968728795, 1499.6452846610282, 1503.0649249806038, 1514.459866810543, 1521.5860019330914, 1501.3745693787043, 1515.99889398322, 1523.3440920070532, 1501.195577147878, 1517.7725164404296, 1529.100238581333, 1519.534753704465, 1512.2322710753565, 1500.438870538363, 1494.1067728289622, 1483.7739015993593, 1491.158101546613, 1488.4491211848158, 1502.343383231895, 1484.6442696615068, 1504.0176557502336, 1489.651067763985]",18,9,4,-20.5,6.280000000000001,31,12,14,13,24,1,20,11,30,5
2018-2019,Florida Panthers,FLA,82,36,32,14,26,33,86,0.524,267,280,-13,264,273,228.98,235.39,2705,2517,89.15,1.62,1.89,1.5391,1.6537,0.46149999999999997,0.48200000000000004,0.506,0.49420000000000003,0.4999,0.0786,0.9061,62,34,"[23.0, 4.0, 23.0, 19.0, 18.0]","[1500.0, 1496.8613298404443, 1488.4404583933444, 1480.1578351739877, 1477.1987306715214, 1482.6686826951368, 1474.156113293353, 1458.9631322540731, 1466.989169558862, 1460.8176190129889, 1449.3483091883702, 1466.4950091298174, 1482.4120565184317, 1496.0759015997116, 1510.9723279841442, 1519.6335641584417, 1502.919306124722, 1490.5577425147294, 1504.082581637874, 1490.952977450149, 1476.5415880288144, 1468.1772290836875, 1474.0568180910986, 1464.6421753300788, 1472.602261811935, 1467.9208548567717, 1487.843792492225, 1475.1762764211694, 1470.0580708972402, 1461.9945569105728, 1448.56072363833, 1457.4816507519663, 1478.0313558192136, 1466.13279744824, 1475.0412011886233, 1489.4920714230811, 1475.8682492501064, 1482.76075721349, 1486.2700137616007, 1478.8028868196309, 1472.8514790985191, 1461.9745092325268, 1458.4275227910566, 1454.245306749357, 1439.2857999107728, 1427.149492009051, 1441.735834920501, 1459.2271199672443, 1481.967955529524, 1467.947716114366, 1482.206341570662, 1474.7553889272274, 1481.5913372715722, 1489.0419618423518, 1478.7798611038356, 1463.648219264473, 1469.9566733270285, 1486.3647512726438, 1495.8030512830846, 1488.6499654727843, 1502.4618094198772, 1509.4588399139911, 1506.0391995944155, 1502.276247243725, 1497.60718236926, 1485.353395518682, 1480.9591200040206, 1476.8102760582128, 1493.7368840599815, 1504.9100471774805, 1523.5724118197622, 1529.039374431724, 1518.6132601565812, 1507.3926586762293, 1519.1860592132227, 1505.563027718467, 1494.1994504036677, 1477.8799083101742, 1491.476568928414, 1515.1533940325105, 1530.6386412834456, 1523.3523228001566, 1512.8043574494177]",19,10,5,35.02000000000001,-37.610000000000014,16,29,21,23,2,3,7,10,7,27
2018-2019,Chicago Blackhawks,CHI,82,36,34,12,24,33,84,0.512,270,292,-22,267,291,226.46,268.16,2671,2852,89.8,1.83,1.84,1.5799,1.8729,0.4986,0.4576,0.48469999999999996,0.49340000000000006,0.4839,0.0858,0.9188,39,56,"[4.0, 7.0, 7.0, 20.0, 20.0]","[1500.0, 1507.1315982555896, 1513.5824158452108, 1505.8611317982002, 1499.464062334337, 1504.9220015882818, 1485.8549181448575, 1503.8583471519646, 1487.9888984138404, 1500.1245205552543, 1512.575877589121, 1494.0427734117995, 1487.302078393324, 1475.5606798678575, 1461.4648151314932, 1452.3464244339702, 1443.8611939140806, 1430.8422600448723, 1425.9611954830375, 1435.4006613011643, 1430.1159402333249, 1446.4478227719635, 1437.1567104680885, 1430.336814117487, 1438.7011730626136, 1422.7366440416645, 1418.0236989067507, 1409.7407509914617, 1404.517980321599, 1395.8289782442605, 1391.732653715998, 1385.5783723487182, 1378.9269819370509, 1399.9965140590962, 1396.9330529480033, 1385.1452030630176, 1396.7627398348038, 1418.8997150896903, 1430.80048299145, 1416.3496127569922, 1433.7636917093796, 1442.6661812710922, 1431.5297311076172, 1428.7355579292182, 1449.2991999149133, 1443.9135354185582, 1439.3176480278871, 1435.3946799198686, 1422.3818608191968, 1415.3575347378378, 1434.823097566545, 1442.6691246320288, 1463.128459030453, 1470.5568449353668, 1486.7043637756078, 1492.2129795435258, 1503.903241189196, 1491.6296000067669, 1502.6515544146769, 1487.1752552168002, 1493.1998004843476, 1498.8017567311983, 1483.2329114095114, 1474.809538459055, 1481.025796167006, 1463.022627001645, 1454.1187608332518, 1456.1966500757858, 1467.053201337735, 1489.20171619691, 1499.8261365397386, 1512.8678035673247, 1503.5993697778383, 1489.964651397666, 1478.4707953252346, 1484.8790794454146, 1477.4948794981613, 1487.366745140053, 1479.68171449175, 1473.3297730775262, 1479.1826588484553, 1500.821684521279, 1487.676158121923]",20,10,6,40.53999999999999,-22.839999999999975,8,25,12,31,20,31,12,30,4,22
2018-2019,Minnesota Wild,MIN,82,37,36,9,33,36,83,0.506,211,237,-26,210,233,221.15,205.65,2567,2419,90.37,1.4,1.55,1.5572,1.3359,0.4746,0.5382,0.5272,0.5094,0.5185,0.0676,0.9166,43,41,"[6.0, 14.0, 3.0, 8.0, 21.0]","[1500.0, 1485.932550975685, 1480.995515238738, 1487.3925847026012, 1481.3875203076948, 1471.6976452215708, 1478.9410850059824, 1493.4348367137827, 1500.0608297353183, 1511.0149293484278, 1519.7497498999585, 1502.9090587898284, 1511.997757907803, 1529.8877119817143, 1521.9325271331218, 1532.7500585563776, 1547.0708934528484, 1554.7893771100926, 1534.0094309065169, 1547.4708871430664, 1537.852628691588, 1521.5207461529494, 1531.0876724215943, 1542.9811906804043, 1531.8296995211974, 1520.3971680449806, 1509.033820676256, 1515.6367237375655, 1506.259383337464, 1486.212977969874, 1505.2769551523484, 1518.710788424591, 1511.736645638646, 1494.4191624046248, 1487.2634806072008, 1479.88191676165, 1462.4678378092626, 1480.5386882293474, 1473.6693910787092, 1485.3495495433058, 1491.8993517961228, 1500.953102918497, 1487.1904360222552, 1496.5854535934027, 1475.4769984501434, 1457.1677485104483, 1460.0870061616351, 1440.0355195242896, 1450.018184510625, 1469.1677575018518, 1485.711857592151, 1474.309296450868, 1466.8809105459543, 1463.2638017563409, 1443.650223836459, 1457.3493755114876, 1453.0550577654683, 1445.073119382296, 1437.2057247106693, 1426.783954927933, 1405.184547747762, 1425.6582388146594, 1434.4743026527167, 1444.5105933464838, 1454.5823564387058, 1475.5316626189808, 1471.0900842141773, 1468.6187577248334, 1495.8281613821953, 1478.9015533804263, 1468.1313904620365, 1454.6156636627018, 1466.894000874178, 1461.6810718454406, 1447.9199977468013, 1459.7157137269892, 1449.557928840704, 1442.1920706502603, 1453.7613572310752, 1439.8670951839963, 1460.2127912039389, 1450.0433639316311, 1439.6149695361073]",21,11,7,-11.150000000000006,-27.349999999999994,27,11,18,1,13,15,18,8,27,23
2018-2019,Philadelphia Flyers,PHI,82,37,37,8,28,34,82,0.5,244,281,-37,241,280,231.52,232.54,2583,2665,89.49,1.65,1.9,1.5372999999999999,1.6325999999999998,0.4648,0.485,0.4828,0.48450000000000004,0.4892,0.08349999999999999,0.9103,38,48,"[24.0, 16.0, 21.0, 17.0, 23.0]","[1500.0, 1516.719194499755, 1502.5166841986004, 1478.9179403762378, 1496.3632707337704, 1486.4537139289084, 1489.4128184313747, 1475.7114801841287, 1492.985699590735, 1478.9324109152656, 1467.382899874494, 1448.0387851902035, 1457.3523987218225, 1472.792821345022, 1467.7996761085597, 1488.4098400735688, 1495.0172115976825, 1508.0361454668905, 1499.3749092925927, 1481.2391297486015, 1475.9921633692024, 1464.588447461616, 1483.88169415755, 1469.360222597251, 1459.8546899287785, 1474.9917841818144, 1469.098351317509, 1491.2970836117229, 1476.4673746596195, 1473.1899088093492, 1460.6792751718915, 1445.2174970701096, 1453.046047492716, 1462.396313947815, 1455.113439790956, 1460.058392355164, 1458.24687095255, 1451.3543629891665, 1438.9736117650386, 1426.4867874241222, 1413.506231970442, 1410.311653116363, 1396.8903877031055, 1390.9431078348928, 1401.5598477187114, 1395.451940014425, 1413.76118995412, 1424.6431489037466, 1447.316054583071, 1464.5610700490436, 1473.000491035282, 1481.5053849207775, 1486.0392236916834, 1493.5644623965484, 1487.9875966788588, 1497.5414106945125, 1481.1795183669094, 1489.1614567500817, 1493.9402979861095, 1505.6831485097591, 1496.9279432567323, 1481.6508277510077, 1488.3366647821051, 1499.8858279047126, 1494.9942623791742, 1508.9427978458086, 1528.942579734335, 1514.9989295925875, 1533.9469444800247, 1537.6725897021229, 1521.4346808803114, 1514.7473375455515, 1522.9480885847113, 1506.862725813888, 1520.49744419406, 1506.29823258125, 1496.3808925190526, 1500.2649825783517, 1489.075252042083, 1468.3157180891403, 1456.145410300043, 1445.8359825902137, 1440.4436740314388]",22,11,6,9.47999999999999,-47.46000000000001,14,30,22,20,22,24,17,22,19,30
2018-2019,Vancouver Canucks,VAN,82,35,36,11,22,29,81,0.494,225,254,-29,219,248,204.6,228.39,2433,2597,90.45,1.45,1.75,1.3873,1.6296000000000002,0.4531,0.4598,0.47259999999999996,0.4789,0.4802,0.0775,0.9162,39,45,"[13.0, 30.0, 28.0, 27.0, 22.0]","[1500.0, 1514.067449024315, 1498.543707708645, 1487.8351876624406, 1505.355194600311, 1513.6378178196678, 1520.2589288018842, 1505.2009940519629, 1511.33002245309, 1493.6601245578015, 1498.5159300562332, 1483.8665053575276, 1466.8561103828677, 1483.6968014929976, 1495.4382000184642, 1502.4812148451017, 1497.9749355177755, 1516.4529679249808, 1512.7573868737722, 1504.7012500673638, 1491.2467728603096, 1477.78531662376, 1469.4221763575244, 1456.286241720998, 1448.0070941978315, 1435.517269980372, 1448.759499937457, 1441.0390706848173, 1434.548558912319, 1427.5992695779655, 1420.9963665166558, 1438.833149343915, 1461.0034821726442, 1471.1204843174655, 1467.063225417135, 1482.5250035189172, 1495.5936529483977, 1485.0873137131734, 1499.9074934103191, 1493.080254948554, 1506.077673686038, 1515.2487271067914, 1496.4885102696417, 1501.3412174662, 1490.0972326661995, 1477.4912990115697, 1469.553996876812, 1484.5135037153964, 1479.025727955688, 1486.2687142265263, 1492.4051677894613, 1475.1183814961396, 1492.4233824988378, 1484.8981437939728, 1477.47043726041, 1471.9618214924922, 1478.5432800818055, 1465.1942011830226, 1454.7590719164743, 1459.732738574773, 1455.31169217103, 1448.7711961292598, 1436.7687799445098, 1450.067027102881, 1448.0634430699304, 1436.6685012399912, 1425.6106994141517, 1435.4528031603825, 1428.514913468231, 1414.8097106695136, 1430.3004089348997, 1424.9494030163296, 1432.7833105443556, 1442.051744333842, 1454.7444733423874, 1446.4842120038534, 1429.341423998576, 1420.4419283139448, 1423.514236618178, 1432.5616789708374, 1447.2588657805138, 1441.569102072211, 1441.905649668534]",23,12,5,14.400000000000006,-19.610000000000014,25,22,31,19,20,20,24,18,15,20
