Season,Team,Team Abbreviation,Games Played,Wins,Losses,Overtime/Shootout Losses,Regulation Wins,Regulation/Overtime Wins,Points,Point %,Goals For,Goals Against,Goal Differential,GF,GA,xGF,xGA,SF,SA,SV%,EV_GF,EV_GA,EV_xGF,EV_xGA,EV_GF%,EV_xGF%,EV_SF%,EV_CF%,EV_FF%,EV_SH%,EV_SV%,PP_GF,PK_GA,SRS Rank History,Elo History,League Rank,Conference Rank,Division Rank,GAx,GSAx,gf_rank,ga_rank,xgf_rank,xga_rank,pp_rank,pk_rank,sf_rank,sa_rank,fn_rank,gt_rank
2009-2010,Nashville Predators,NSH,82,47,29,6,33,39,100,0.61,225,225,0,217,221,222.0,209.54,2508,2396,90.78,1.49,1.42,1.5174,1.4391,0.512,0.5132,0.5096,0.5154,0.5168,0.0771,0.9236,38,50,"[None, None, 10.0, 21.0, 14.0]","[1500.0, 1504.8613298404443, 1512.809191449814, 1503.7589959932438, 1482.9691225312367, 1466.2138691917037, 1454.822678840206, 1453.338321286834, 1446.7006562182833, 1455.969972064744, 1446.7258214831045, 1455.37887772441, 1470.346353479633, 1483.9110127675292, 1466.0352731752268, 1483.8478300875136, 1478.9100209010262, 1492.8867103199675, 1503.436232455037, 1512.996144058638, 1517.8986307077537, 1520.7199209449889, 1532.377207574506, 1538.758243462835, 1522.233093500408, 1533.7131139478663, 1514.7149944509658, 1507.7577060107596, 1528.2965539466834, 1512.3614596942975, 1525.5121702627073, 1526.9653660623444, 1518.86947400717, 1529.7378601100966, 1539.7351609450152, 1554.2274822990526, 1568.016891296763, 1552.5525255529103, 1538.0533461556415, 1532.504006836799, 1539.6404975793332, 1543.3929010815862, 1552.189549981522, 1538.299104011848, 1544.7781570170296, 1534.3790837982526, 1544.995660789777, 1553.1242575617298, 1560.9015563973926, 1548.177876770627, 1535.0686829741303, 1527.5082703767655, 1516.9357506024962, 1503.672285608426, 1509.6375079244665, 1505.663417283917, 1517.8203891131714, 1511.9447058015487, 1505.7405377454836, 1512.9387818000307, 1497.3486290812018, 1502.3546420900727, 1506.1547930808854, 1521.483878566434, 1506.3707006271582, 1495.654022198999, 1502.8867593321136, 1493.1523005390866, 1501.6094665435216, 1512.1273008478329, 1515.1877588675547, 1531.9745930719864, 1536.1976007127023, 1544.378783705397, 1527.208542856426, 1531.162093116879, 1527.46052809125, 1532.8192151139838, 1517.7737914200384, 1525.399488650546, 1534.0825353633188, 1520.4273780880064, 1524.120426289431]",11,7,3,-5.0,-11.460000000000008,11,11,9,17,29,15,12,8,22,19
2009-2010,Colorado Avalanche,COL,82,43,30,9,34,36,95,0.579,244,233,11,237,228,207.47,225.04,2288,2629,91.33,1.53,1.46,1.3597,1.482,0.5117,0.47850000000000004,0.46549999999999997,0.44780000000000003,0.4608,0.0889,0.9261,48,56,"[None, None, 7.0, 28.0, 11.0]","[1500.0, 1514.067449024315, 1526.8556614202175, 1518.907799810848, 1515.406165481723, 1523.251807067316, 1536.0762508478767, 1543.28160224502, 1546.8270634688697, 1538.4030681698666, 1543.7658929225242, 1553.16940166792, 1567.8398011276877, 1575.8558611006165, 1562.983330345419, 1544.8485131418508, 1557.93894075695, 1559.7887339362392, 1541.891794565784, 1538.294445090662, 1513.3996132897096, 1523.2715463495333, 1508.992133996222, 1495.3418808768256, 1503.7478917618205, 1497.3668558734912, 1483.7331880663876, 1478.2992493733632, 1495.7500602937282, 1491.3683265899906, 1479.7923351490315, 1487.9912698332878, 1506.67891670536, 1497.309303703854, 1499.271393400813, 1508.4846486103877, 1490.7763016803317, 1501.9334452981193, 1510.584484041181, 1495.428053126711, 1508.477284551467, 1516.7519349067925, 1503.7129333962343, 1509.71207769822, 1498.5652803505782, 1488.2231783966645, 1495.3296200090865, 1501.4097997032145, 1516.8228592480627, 1527.3737618602163, 1534.934174457581, 1545.9189059426635, 1536.225751531355, 1526.079662420745, 1507.825341726298, 1519.0778448509643, 1506.92087302171, 1514.696736732382, 1526.6459584904844, 1530.3970543212183, 1538.1332113148535, 1525.3802189008325, 1516.0867711059138, 1525.3162872629932, 1512.5929002800049, 1529.0162003650737, 1517.8211990528357, 1529.7710893248536, 1540.2931103804344, 1552.851004613993, 1542.6150257331938, 1526.8950653011907, 1521.591066826438, 1525.5316534054864, 1511.1703285816343, 1504.7891540587648, 1488.8295346094944, 1480.9285259621097, 1488.297465038965, 1495.4152531431466, 1486.5454359292055, 1474.3908098923132, 1468.614479776394]",12,8,2,29.53,-2.960000000000008,7,16,22,21,15,24,29,25,3,13
2009-2010,Ottawa Senators,OTT,82,44,32,6,34,39,94,0.573,225,238,-13,220,233,217.17,212.68,2438,2340,90.04,1.44,1.69,1.4694999999999998,1.3297999999999999,0.46009999999999995,0.525,0.5246999999999999,0.5202,0.5235,0.078,0.8989,42,44,"[None, None, 16.0, 22.0, 21.0]","[1500.0, 1485.5567495055193, 1494.2081638251343, 1499.982820425892, 1512.771042751412, 1496.4513372401254, 1514.8902121851283, 1526.8183796399674, 1517.5490637935063, 1511.7652155320925, 1518.618339240552, 1502.7010209215257, 1489.2538878573043, 1494.897421717956, 1487.3268306402251, 1490.3264324265904, 1477.318047064697, 1472.9023519172522, 1478.797154349186, 1496.624852516551, 1508.6506800549846, 1515.14626856444, 1505.158631584392, 1511.7533574073923, 1508.3375223227497, 1497.9555550659231, 1484.5737302614898, 1477.914010599828, 1481.9723965751816, 1464.526166525084, 1479.079233971553, 1487.1326292553356, 1479.557895276943, 1494.1825629311447, 1485.935784330149, 1501.4637181978358, 1487.0268328662062, 1472.522525060829, 1479.09285015451, 1491.2666652834578, 1482.9920149281324, 1484.3671054151648, 1498.253443666097, 1482.581210548944, 1472.1908867326963, 1454.7684693641852, 1437.930902115038, 1419.73522745795, 1436.255660554241, 1452.5844443772512, 1474.4860129048095, 1497.3068281598044, 1504.1419474309769, 1512.02319215201, 1528.25193915428, 1544.7621500977405, 1548.6771037885158, 1562.4133002558328, 1576.2241558726282, 1547.8849112803452, 1553.3995596098855, 1563.5327142343322, 1545.4190164068448, 1550.7965463449125, 1529.599012656362, 1515.1758533260452, 1507.2598024745892, 1517.0594937371366, 1504.8473528985326, 1493.8529172025678, 1472.774208788943, 1455.8765577765828, 1448.6550035829644, 1465.538916748296, 1477.751158738144, 1493.991309115173, 1500.594346548874, 1510.79650404075, 1513.7071681776138, 1496.4455889684823, 1510.169025423529, 1504.0924274821568, 1488.1012873090324]",13,5,2,2.8300000000000125,-20.319999999999993,16,28,11,8,24,10,18,4,18,24
2009-2010,Boston Bruins,BOS,82,39,30,13,25,29,91,0.555,206,200,6,196,191,203.68,195.1,2599,2445,92.19,1.32,1.39,1.3939,1.2906,0.48710000000000003,0.5193,0.5193,0.5262,0.524,0.0663,0.9246,39,33,"[None, None, 23.0, 1.0, 15.0]","[1500.0, 1483.280805500245, 1500.6527381641326, 1478.7129379733638, 1482.1626454566017, 1474.3170038710089, 1493.624508988187, 1480.8922952275173, 1487.529960296068, 1484.9015877218883, 1490.6854359833026, 1482.5387278339138, 1494.9327035007082, 1488.0552786094784, 1477.053216978469, 1471.8706752037888, 1485.9515596131705, 1502.1149833671918, 1495.7793690407034, 1490.02947273131, 1473.2715738638387, 1480.1587448098824, 1488.2193908871052, 1501.756783393925, 1505.2290948312493, 1502.0724593054545, 1505.4882943900975, 1518.0336503341991, 1497.2338641524425, 1512.1480247335558, 1524.18193485245, 1516.556553636169, 1500.2659819697417, 1499.3519832629383, 1486.1058670140958, 1500.5427523457254, 1511.5896262823658, 1519.348372828582, 1509.9359388514283, 1523.209452130931, 1528.013073335547, 1518.467678456601, 1534.139911573754, 1522.8165270755044, 1506.693897273965, 1499.5638079979678, 1507.011721420931, 1504.8691907435698, 1482.9676222160117, 1472.2380874620003, 1464.3568427409673, 1445.56848461675, 1440.7678796521395, 1439.293288573691, 1431.8388294439426, 1428.2713728844265, 1428.1396960573402, 1448.307604733818, 1456.8447350482284, 1466.972942933866, 1471.1247715735235, 1453.908050104313, 1455.6249101824972, 1463.2541310775543, 1457.4194219197043, 1450.2023087859795, 1474.2009744014963, 1467.6984065412494, 1460.603393549305, 1480.286524576977, 1464.6803316472412, 1471.9753881947356, 1490.6400509078965, 1473.9491342905571, 1493.4991293258186, 1485.7890570024747, 1493.015919905989, 1482.8684383623802, 1489.111189108682, 1486.247542415784, 1499.7923514122394, 1511.7428565157554, 1519.899536038626]",14,6,3,-7.680000000000007,4.099999999999994,29,8,18,3,27,2,7,14,24,10
2009-2010,St. Louis Blues,STL,82,40,32,10,30,33,90,0.549,225,223,2,218,218,225.84,231.28,2445,2474,91.19,1.43,1.42,1.4206999999999999,1.4646000000000001,0.5018,0.4924,0.5034000000000001,0.5081,0.5036,0.07980000000000001,0.9196,49,40,"[None, None, 24.0, 15.0, 12.0]","[1500.0, 1508.7411982555896, 1519.608374019586, 1505.5952781653093, 1496.9716523356042, 1491.6889405277368, 1512.545944659866, 1498.857334117251, 1508.7205768303352, 1491.6950930700807, 1506.10915099734, 1493.1709673448129, 1471.2626141793737, 1465.496810850907, 1464.4334533036367, 1462.4339839464556, 1483.6055958044844, 1469.6289063855431, 1460.36638328922, 1467.066163553052, 1482.6842228007497, 1469.1468302939295, 1475.3069762453345, 1491.8321262077611, 1486.7129468116652, 1471.6238340511254, 1479.8025839609986, 1485.93263368781, 1467.2449868157378, 1476.757993507331, 1463.6015099574065, 1473.5678911743485, 1464.057763095182, 1445.168083447001, 1463.8888486007106, 1484.794678228752, 1491.220194840606, 1484.0961617860896, 1472.1474662992546, 1465.01097555672, 1460.6468090990406, 1451.463602558838, 1448.9091694776023, 1438.3479597408868, 1450.0431894121955, 1462.9215621703972, 1471.9234873682278, 1485.7191708731916, 1470.570924380827, 1477.463349508373, 1470.6282302372006, 1467.0557983014664, 1481.3595679795542, 1477.1382359530785, 1482.8396650478965, 1473.8301930125926, 1486.0300178912485, 1477.615447134215, 1471.5739527489134, 1459.6247309908108, 1463.7071280339258, 1477.6969902941962, 1485.4040714556088, 1503.786631382581, 1522.976940322657, 1506.553640237588, 1508.4456418617378, 1524.7678822494072, 1511.68387791935, 1499.1259836857914, 1507.0917310381112, 1515.5130463445985, 1507.3318633519036, 1497.4768081495597, 1511.140291793625, 1515.3386753214954, 1527.8956884748522, 1520.2699912443445, 1527.317463571805, 1531.9459165031672, 1525.6152158682194, 1539.759429033162, 1536.0663808317374]",16,10,4,-7.840000000000003,13.280000000000001,18,11,15,19,14,5,17,16,25,5
2009-2010,Calgary Flames,CGY,82,40,32,10,35,37,90,0.549,204,210,-6,201,203,195.58,199.9,2351,2372,91.44,1.33,1.35,1.3013,1.2941,0.4963,0.5014,0.5044,0.5184000000000001,0.5109,0.07400000000000001,0.9236,39,46,"[None, None, 11.0, 14.0, 17.0]","[1500.0, 1511.5900106385327, 1520.0164209796092, 1527.2139653571558, 1531.144895550916, 1512.3639879484847, 1506.5509449292174, 1499.5209491387006, 1510.647060204964, 1526.1656623984222, 1540.9929847207302, 1532.9769247478014, 1517.187007105966, 1523.935461158875, 1529.7012644873414, 1540.7939329361384, 1547.351980683391, 1543.585323158571, 1554.5611637534505, 1544.6892306936268, 1522.732540054485, 1539.0452720359317, 1533.1925430841734, 1539.3335402802193, 1553.8977865592108, 1556.339684770351, 1575.3378042672514, 1565.9519137692953, 1575.2997054572056, 1566.394403750155, 1575.9897302677978, 1566.6472383942337, 1557.433983184659, 1547.467601967717, 1554.5686619651997, 1540.779252967489, 1534.353736355635, 1517.3386110935971, 1529.767911024302, 1536.7265000902994, 1541.5670370090793, 1549.497960015147, 1563.3884059848217, 1544.3343280801582, 1531.6633259115215, 1538.672846646997, 1532.592666952869, 1517.304065090906, 1509.5267662552433, 1502.0981729879268, 1488.0459564851944, 1479.3343643454184, 1465.030594667331, 1460.943914493953, 1459.5564755033618, 1470.72562326479, 1455.803709416566, 1470.4528626319095, 1479.7087111970477, 1474.1069459332252, 1468.592297603685, 1454.6574152100372, 1469.948907920175, 1453.7457702138086, 1467.182039736195, 1486.8331186339358, 1502.3519125792243, 1514.5640534178283, 1506.5563036550411, 1498.4927701901056, 1508.7287490709048, 1517.0226061362164, 1508.627742580197, 1520.9742492289604, 1511.099021021862, 1491.5490259866006, 1511.528050268788, 1519.9904922715584, 1527.8915009189434, 1514.664408688855, 1506.4570366227747, 1499.5142111387422, 1486.5002786034136]",15,9,3,5.4199999999999875,-3.0999999999999943,28,6,28,4,27,13,24,7,17,14
2009-2010,Anaheim Ducks,ANA,82,39,32,11,31,34,89,0.543,238,251,-13,233,243,222.64,250.8,2472,2737,91.12,1.47,1.45,1.3906999999999998,1.6018999999999999,0.5034000000000001,0.4647,0.4714,0.47259999999999996,0.4669,0.0819,0.9279000000000001,51,57,"[None, None, 5.0, 13.0, 18.0]","[1500.0, 1482.5448689117154, 1477.0582827428284, 1498.9980829335973, 1504.6136015639722, 1491.523620051132, 1498.4000593688245, 1477.543055236695, 1464.543157730138, 1452.7636542592527, 1433.9837607534137, 1455.965595684698, 1455.099719064652, 1448.832638850302, 1466.7083784426045, 1475.646657144501, 1466.835979567973, 1464.177268841823, 1453.3790650334497, 1441.6575963733976, 1449.1979985232483, 1443.9227967759623, 1449.7755257277206, 1455.5678728908665, 1477.6358741025367, 1470.9668401795643, 1463.1081265511784, 1452.413506874628, 1449.9425702040342, 1445.8841842286806, 1452.7995216711538, 1447.885657680739, 1462.3372169783718, 1473.8530661228076, 1463.6116167264524, 1478.6311090588265, 1493.7875399732966, 1480.311415749543, 1471.0428609362723, 1484.5799193350429, 1472.5317154229638, 1463.735066523028, 1456.766170939709, 1473.941692715507, 1484.502902452223, 1494.901975671, 1515.2001622736127, 1522.3302515496098, 1506.755896346474, 1514.1844896137904, 1523.3311261477284, 1515.492528761681, 1519.0649606974148, 1509.1886487871848, 1499.229187731861, 1503.3365799607634, 1520.2007150599927, 1531.3184621623973, 1521.4689015216013, 1536.0121447032602, 1539.2864132750462, 1523.9949205649084, 1533.9260966349746, 1524.6965804778952, 1508.106366272743, 1502.7942428822143, 1482.6985510580582, 1474.2413850536232, 1491.1318501916935, 1506.236784261285, 1510.7565657758316, 1526.4765262078347, 1514.1300195590711, 1502.9275668375296, 1508.561001070536, 1519.4256422879348, 1535.3852617372052, 1531.321910780056, 1536.428291200897, 1531.520836943315, 1527.1235705092374, 1512.9793573442948, 1523.7528086336088]",17,11,4,10.360000000000014,7.800000000000011,13,14,19,26,11,25,15,29,13,9
2009-2010,Philadelphia Flyers,PHI,82,41,35,6,35,37,88,0.537,236,225,11,232,222,247.9,214.11,2589,2348,90.55,1.4,1.42,1.6019999999999999,1.4203000000000001,0.4965,0.5301,0.5144,0.5093,0.5162,0.0742,0.9203,62,54,"[None, None, 14.0, 8.0, 13.0]","[1500.0, 1513.7747534599148, 1529.7788833989785, 1535.4609767995903, 1525.6230435993004, 1520.0075249689255, 1505.487453306196, 1508.1158258803755, 1520.9348363144202, 1504.492906574263, 1493.947090619637, 1507.4992057545703, 1522.5998563864523, 1540.6209645856272, 1541.6843221328977, 1554.6927074947905, 1545.2534540328131, 1553.6300328190111, 1561.5406048635623, 1548.0738139166206, 1533.962507247826, 1525.5564963628317, 1533.2543046204796, 1517.3805728683924, 1510.6794828099523, 1496.2414520015998, 1478.6394484844045, 1466.0655648180089, 1482.568802541913, 1468.015735095444, 1458.5089201502633, 1474.7994918166908, 1461.7060539892732, 1459.587999798379, 1450.48254073548, 1435.02623632964, 1452.751423580405, 1455.2574220407232, 1463.175895851987, 1485.599241796246, 1480.7956205916298, 1466.9092823406977, 1481.6043980457464, 1499.8081660874775, 1512.6765969833582, 1523.509004959336, 1500.2908128690294, 1491.6577014686757, 1500.4043273925947, 1511.491119349307, 1519.6278330469586, 1510.4469172906547, 1499.7201727752415, 1505.6312202507409, 1520.5531340989648, 1508.666695977015, 1501.186837610833, 1508.4425538282164, 1515.0938359413458, 1521.653058850838, 1537.9364828209964, 1554.2302298348634, 1533.3360223958232, 1526.3913870411525, 1533.594479712577, 1537.963385078399, 1513.964719462882, 1523.3296114423754, 1509.3877061477403, 1506.3272481280185, 1514.055019927717, 1495.837678711109, 1480.248867025124, 1468.036625035276, 1460.9973006728335, 1448.865007149619, 1468.2336061189926, 1455.4487180121669, 1447.5879916105737, 1458.5094641991304, 1471.6062528506536, 1465.2297449353266, 1469.8240418189348]",18,7,3,-15.900000000000006,-7.889999999999986,20,11,5,15,2,19,8,5,27,17
2009-2010,Montreal Canadiens,MTL,82,39,33,10,24,32,88,0.537,217,223,-6,210,218,210.22,230.24,2346,2634,91.72,1.3,1.41,1.3259999999999998,1.5294999999999999,0.4797,0.4644,0.4647,0.47130000000000005,0.46880000000000005,0.0754,0.929,53,42,"[None, None, 4.0, 16.0, 20.0]","[1500.0, 1507.1315982555896, 1514.0748041708475, 1506.877259793301, 1485.608045960488, 1478.3929316836948, 1471.1875802865516, 1459.2594128317126, 1464.7757960809656, 1480.034911490879, 1487.1766434324309, 1491.623114391297, 1477.6212698540803, 1471.3015244119763, 1473.1625724008738, 1465.7743695917763, 1470.9569113664566, 1457.5549034827484, 1450.996855735496, 1467.5638263812416, 1457.014304246172, 1457.895191220248, 1469.3215477209792, 1465.8840876567097, 1478.4338763849178, 1468.2188248362788, 1465.4397109904082, 1446.427480114329, 1434.700906993972, 1455.5006931757289, 1468.0745768421243, 1485.5208068922218, 1478.071989016898, 1472.8030539292156, 1465.9027897839703, 1461.180126037321, 1449.136916481455, 1464.846554578134, 1472.791901537665, 1486.6226430264016, 1492.9022969163836, 1480.7284817874358, 1487.1682720044464, 1495.3716634897455, 1488.0967071626765, 1479.0002046754628, 1490.2140572465826, 1485.6494883629848, 1495.1831752777405, 1478.8543914547304, 1461.5116226835903, 1454.6191975560444, 1472.977649061214, 1491.5601967416198, 1484.3770255947916, 1468.91956493665, 1465.004611245875, 1476.87631054459, 1480.4437671041062, 1493.6878656210365, 1473.5199569445588, 1484.4473292117102, 1477.888106302218, 1461.6046823320596, 1478.8214038012704, 1474.0577430397502, 1492.2541704693217, 1497.5662938598498, 1507.967756216067, 1507.0919946926783, 1513.5945625529257, 1526.0633429333302, 1520.3833375272752, 1503.4994243619435, 1498.412906137134, 1511.4645033770273, 1496.9466439079597, 1488.1244142627538, 1495.985140664347, 1512.0304375598582, 1507.6917664036248, 1492.8988189878417, 1483.7518366066358]",20,8,4,-0.21999999999999886,12.240000000000009,30,10,25,23,8,9,25,26,20,6
2009-2010,Dallas Stars,DAL,82,37,31,14,28,30,88,0.537,237,254,-17,230,244,215.29,214.96,2524,2560,90.47,1.5,1.54,1.3156,1.3822,0.49340000000000006,0.4876,0.48950000000000005,0.4828,0.483,0.08130000000000001,0.92,55,61,"[None, None, 2.0, 25.0, 19.0]","[1500.0, 1495.1386701595557, 1491.898063480534, 1510.678971082965, 1506.787915250184, 1523.543168589717, 1504.2356634725388, 1513.8039755724233, 1495.6878865291742, 1508.6877840357313, 1502.8545319642096, 1519.880015724464, 1523.5382875794637, 1516.213155840476, 1502.64849655258, 1495.9000424996711, 1504.2559112640745, 1495.2173141769792, 1502.621127416608, 1495.165696749843, 1511.0175533111787, 1493.1381161171253, 1508.0602092044358, 1515.3991542485562, 1509.2390082971517, 1493.636285414422, 1499.4981878375515, 1484.8366339081751, 1495.5312535847256, 1490.0498491947951, 1483.134511752322, 1490.383317226029, 1488.6122548013825, 1472.211092404457, 1467.0869402827557, 1475.8286833917562, 1465.7201884706942, 1475.0930198425156, 1462.0437884177595, 1473.721007345491, 1485.76921125757, 1475.8668380227698, 1466.4898736465193, 1452.0132909425215, 1458.878620602542, 1445.2979888689515, 1434.465580892974, 1424.9318939782183, 1430.6191520863854, 1439.959707906719, 1436.001859601433, 1443.0036730454465, 1432.018941560364, 1436.105621733742, 1446.251710844352, 1435.9462417638128, 1450.8512148427385, 1442.390122416518, 1464.7191181416815, 1464.867911159283, 1478.8027935529308, 1498.5767364096012, 1484.2219507715324, 1465.031641831457, 1453.2444282357735, 1463.0267097751405, 1453.0049726694986, 1451.3085161139786, 1440.7864950583978, 1468.6354590902265, 1460.9076872905275, 1468.1292414841462, 1466.029833720999, 1483.20007456997, 1471.0972672372577, 1491.016453810868, 1480.151812593469, 1500.4493638846554, 1508.6088881056737, 1501.561415778213, 1487.7111194095146, 1492.1083858435925, 1495.4167642720492]",19,12,5,14.710000000000008,-29.039999999999992,10,20,27,11,5,28,11,19,8,26
2009-2010,New York Rangers,NYR,82,38,33,11,34,35,87,0.53,222,218,4,219,214,249.93,249.64,2425,2450,91.27,1.46,1.39,1.6122999999999998,1.6551,0.5123,0.49340000000000006,0.49729999999999996,0.4978,0.49670000000000003,0.0799,0.9247,47,40,"[None, None, 13.0, 19.0, 16.0]","[1500.0, 1492.6451982555895, 1507.0884487500705, 1515.205000919049, 1524.1220539005976, 1537.212035413438, 1549.8370706839034, 1560.4628322385763, 1570.9964306325537, 1548.7270491757895, 1532.5338258825425, 1525.392093940991, 1539.3378236752797, 1522.9401248606014, 1513.137305818095, 1520.0147307093248, 1505.1398398434765, 1517.72333329578, 1506.6306648469829, 1492.866990603545, 1497.28268575099, 1485.4736280535158, 1476.8251885599664, 1492.294961692248, 1497.1078395081056, 1480.375624685349, 1465.2106352931823, 1451.727915020737, 1462.7516926187154, 1449.817866695446, 1446.7685965185804, 1440.3584472749317, 1437.2685515047042, 1428.564979382749, 1446.268037193442, 1455.3734962563412, 1466.6411474028944, 1481.933183915425, 1473.0375913211683, 1450.6142453769094, 1457.9092364317012, 1448.9408017952917, 1458.4861966742376, 1472.9627793782354, 1468.6346361460678, 1484.7572659476073, 1483.0777830606155, 1466.5573499643249, 1452.7616664593609, 1470.1044352305007, 1488.2835588082164, 1477.1967668515042, 1458.6142191710985, 1447.1146649499665, 1427.4665804207118, 1422.4894587991253, 1440.7437794935722, 1436.4190154680898, 1432.7062479169338, 1447.7817555664462, 1440.5835115118991, 1449.6066168742038, 1465.6286127979006, 1486.8261464864509, 1480.1713626546016, 1474.4509038849014, 1467.860585026193, 1453.6753889536774, 1468.9216103356712, 1482.8635156303062, 1470.3947352499015, 1462.4289878975817, 1455.133931350087, 1471.82155147561, 1477.477538838701, 1470.604519060452, 1478.743600732026, 1496.6508181568183, 1511.081810569307, 1497.361468283204, 1509.525586030322, 1515.902093945649, 1511.307797062041]",21,9,4,-30.930000000000007,35.639999999999986,14,8,3,28,18,5,19,15,30,1
2009-2010,Minnesota Wild,MIN,82,38,36,8,28,33,84,0.512,219,246,-27,214,239,195.34,194.36,2266,2415,90.1,1.35,1.54,1.2602,1.2606,0.4671,0.4999,0.47200000000000003,0.47840000000000005,0.48100000000000004,0.0816,0.9168000000000001,54,48,"[None, None, 9.0, 10.0, 22.0]","[1500.0, 1492.6451982555895, 1498.1317844244766, 1483.941730955583, 1473.2808884999426, 1466.4044491822503, 1454.5456176175865, 1447.783535122621, 1456.207530421624, 1446.34428770854, 1452.2523032981258, 1443.4889900946148, 1434.8359338533091, 1444.6387528958155, 1456.597526821551, 1443.0565915118586, 1452.0951885989537, 1468.5867480311847, 1466.1418847776636, 1457.7769194101822, 1452.107889679207, 1444.353462049094, 1453.40595931053, 1449.9336478732057, 1463.567315680309, 1469.0012543733335, 1475.9585428135397, 1478.4294794841337, 1494.364573736519, 1483.7438573318384, 1493.1134703333444, 1502.4559622069085, 1496.2206187622671, 1502.107177874004, 1514.1503874298703, 1498.622453562184, 1489.9714148191222, 1499.9572052034755, 1507.081238257992, 1516.2826279021508, 1502.7455695033802, 1486.2861928731888, 1476.8897542861291, 1469.7116852775766, 1488.76576318224, 1496.498238435276, 1504.0852835217163, 1522.8213559061512, 1513.8194307083206, 1502.4847974524716, 1493.1442416321383, 1488.528734069613, 1497.4630680350956, 1511.238966667201, 1520.93212107851, 1511.9608292740982, 1497.0558561951725, 1503.976995706245, 1511.4568540724267, 1503.3937731369197, 1492.8980930362532, 1515.1360164627022, 1531.339154169069, 1522.9213380117342, 1503.2702591139937, 1495.1612286564737, 1480.2651480528368, 1489.867344046873, 1502.9513483769304, 1508.6890232247642, 1491.9021890203326, 1478.803416219549, 1487.1982797755684, 1471.525887005424, 1478.5652113678666, 1467.0783007182642, 1475.6598800397198, 1459.720104160827, 1452.9628511910726, 1449.8599031596998, 1431.0977413518835, 1438.040566835916, 1434.732188407459]",22,13,4,18.659999999999997,-44.639999999999986,25,20,30,2,7,14,30,10,7,30
2009-2010,Atlanta Thrashers,ATL,82,35,34,13,29,31,83,0.506,234,256,-22,230,250,208.11,251.93,2410,2717,90.8,1.61,1.68,1.3794,1.5957,0.4894,0.4636,0.4739,0.48590000000000005,0.47759999999999997,0.0897,0.9157,46,50,"[None, None, 30.0, 24.0, 23.0]","[1500.0, 1514.067449024315, 1528.0805448785918, 1515.292322553072, 1528.184257293762, 1542.3534401218385, 1536.8370568725852, 1527.5148784036517, 1518.4928747341005, 1510.3459633733012, 1523.7930964375223, 1531.18129924662, 1521.4212419619462, 1504.8891617422444, 1506.8886310994255, 1520.6523053428634, 1540.9532959667658, 1546.517661136239, 1539.6304901901954, 1529.669501518124, 1521.3238176267969, 1534.642317112218, 1542.446525069809, 1549.147615128249, 1554.2611053707449, 1533.3740691360367, 1535.7331384959507, 1516.818204491, 1507.2228779733573, 1496.797510689, 1502.0664457766825, 1505.1563415469095, 1496.743892822229, 1501.8680449439307, 1495.3962076272117, 1487.450860667681, 1476.4039867310405, 1467.9625960486892, 1463.626222284607, 1450.3527090051043, 1446.8857357191805, 1442.9245001310824, 1431.5578210588628, 1435.8859642910304, 1421.8919829514716, 1440.0876576085595, 1435.9909374955698, 1449.237294984603, 1443.090884389139, 1450.029723123005, 1430.838268601481, 1428.3860915713528, 1438.2624034815829, 1448.989147996996, 1443.023925680956, 1434.8862999191058, 1429.5974398996937, 1443.3619126612846, 1439.6108168305504, 1450.106496931217, 1447.4576745379416, 1458.6582349733146, 1471.1395940993236, 1454.1820912604678, 1439.0311550855042, 1431.7984179523896, 1425.1444929897343, 1409.8982716077403, 1409.0237179149, 1418.8205330854062, 1435.7181840977664, 1453.9355253143744, 1469.5243370003593, 1450.8596742871985, 1443.0961632833366, 1465.2773744032188, 1449.2143666826894, 1457.720470544108, 1453.7606634113365, 1449.0633296929043, 1434.8993408905108, 1428.8410617796924, 1438.2897068205082]",23,10,2,21.889999999999986,1.9300000000000068,6,27,20,25,20,15,20,27,5,11
