Season,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Player ID,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2024-2025,Alexander Romanov,NYI,D,41.0,56.6,21.7,,13.5,85.2,65.2,46.7,61.5,68.9,86.1,13.1,19.3,32.4,70.9,145,107,192,,149.0,37,86,131,95,73,35,213,198,166,72,244,84,171,First Pair,64.0,1427.65,4.0,18.0,22.0,3.848385456691994,50.0,49.45094408627878,8481014,D,73.0,220.0,2000-01-06,RUS,2018.0,2.0,38.0,L,24,"[53, 18, 26, 34, 48]","[47, 32, 18, 54, 63]","[52, 53, 38, 16, 28]","['MTL', 'MTL', 'NYI', 'NYI', 'NYI']"
2024-2025,Alexandre Carrier,MTL,D,44.3,34.0,75.4,,85.4,20.1,31.6,51.6,65.6,12.7,63.1,9.0,39.8,46.7,95.1,137,162,61,,26.0,196,168,119,85,197,91,223,148,131,13,244,84,171,Second Pair,79.0,1626.3666666666666,3.0,22.0,25.0,3.8709846083700343,43.69747899159664,45.17189085927911,8478851,D,71.0,174.0,1996-10-08,CAN,2015.0,4.0,115.0,R,27,"[58, 19, 44, 72, 27]","[36, 9, 34, 38, 31]","[56, 69, 57, 85, 68]","['NSH', 'NSH', 'NSH', 'NSH', 'MTL']"
2024-2025,Andreas Englund,NSH,D,25.4,11.9,39.8,,,43.4,16.4,2.9,9.0,72.1,96.3,67.6,81.6,63.1,2.5,183,216,148,,,139,205,238,223,66,10,80,46,91,239,244,84,171,Third Pair,35.0,464.15,1.0,2.0,3.0,0.455299885769087,36.36363636363637,47.93668307105389,8477971,D,76.0,200.0,1996-01-21,SWE,2014.0,2.0,40.0,L,28,"[None, None, 43, 23, 33]","[None, None, 26, 6, 18]","[None, None, 49, 28, 48]","[None, None, 'CHI', 'LAK', 'NSH']"
2024-2025,Andrew Peeke,BOS,D,22.5,4.9,77.9,,5.8,9.4,7.0,15.6,76.6,58.6,85.7,53.7,60.7,16.8,84.0,190,233,55,,162.0,222,228,207,58,92,36,114,97,204,40,244,84,171,Second Pair,76.0,1414.1166666666666,1.0,16.0,17.0,3.2430250361548603,41.23711340206185,48.32674549040995,8479369,D,75.0,214.0,1998-03-17,USA,2016.0,2.0,34.0,R,26,"[None, 20, 44, 28, 24]","[None, 7, 3, 14, 4]","[None, 83, 82, 62, 83]","[None, 'CBJ', 'CBJ', 'BOS', 'BOS']"
2024-2025,Arber Xhekaj,MTL,D,2.5,23.8,15.6,,20.5,31.1,40.6,34.4,40.2,4.5,95.5,70.5,69.3,13.9,12.3,239,187,207,,137.0,169,146,161,147,217,12,73,76,211,215,244,84,171,Third Pair,70.0,1023.6833333333334,1.0,5.0,6.0,2.8923847462068393,40.57971014492754,46.42210170621232,8482964,D,76.0,240.0,2001-01-30,CAN,,,,L,23,"[None, None, 7, 13, 2]","[None, None, 20, 38, 19]","[None, None, 11, 17, 16]","[None, None, 'MTL', 'MTL', 'MTL']"
2024-2025,Artem Zub,OTT,D,78.3,32.4,90.6,,89.5,38.5,15.6,12.3,32.8,46.3,61.5,29.1,49.2,86.5,91.0,54,166,24,,19.0,151,207,215,165,119,95,174,125,34,23,244,84,171,Second Pair,56.0,1155.4666666666667,2.0,11.0,13.0,2.684543540427122,47.82608695652174,56.07519881913353,8482245,D,75.0,201.0,1995-10-03,RUS,,,,R,28,"[38, 14, 33, 86, 75]","[25, 36, 9, 62, 27]","[72, 71, 84, 88, 90]","['OTT', 'OTT', 'OTT', 'OTT', 'OTT']"
2024-2025,Artyom Levshunov,CHI,D,28.7,46.3,24.2,31.0,,39.3,0.8,6.1,13.9,49.4,46.3,100.0,98.8,2.5,71.7,175,132,186,59.0,,149,242,230,211,113,132,1,4,239,70,244,84,171,Second Pair,18.0,365.68333333333334,0.0,6.0,6.0,1.0927574177712345,36.0,38.38117819106593,8484783,D,74.0,208.0,2005-10-28,BLR,2024.0,1.0,2.0,R,18,"[None, None, None, None, 30]","[None, None, None, None, 48]","[None, None, None, None, 22]","[None, None, None, None, 'CHI']"
2024-2025,Ben Chiarot,DET,D,0.4,5.3,4.9,,5.3,50.8,43.0,43.0,43.9,2.9,69.7,4.9,10.2,41.8,79.9,244,232,233,,163.0,121,140,140,138,221,75,233,220,143,50,244,84,171,Second Pair,81.0,1719.8166666666666,4.0,10.0,14.0,4.349786786965603,43.333333333333336,44.04156825284286,8475279,D,75.0,222.0,1991-05-09,CAN,2009.0,4.0,120.0,L,33,"[3, 0, 2, 1, 0]","[5, 68, 5, 12, 3]","[58, 4, 23, 18, 3]","['MTL', 'FLA', 'DET', 'DET', 'DET']"
2024-2025,Bowen Byram,BUF,D,14.8,48.4,14.8,21.4,63.7,92.6,94.3,81.6,78.3,12.3,52.0,29.9,26.2,68.0,47.1,209,127,209,67.0,63.0,19,15,46,54,198,118,172,181,79,130,244,84,171,First Pair,82.0,1861.1666666666667,7.0,31.0,38.0,8.268894304418538,54.48275862068965,47.2741265325391,8481524,D,73.0,205.0,2001-06-13,CAN,2019.0,1.0,4.0,L,23,"[26, 62, 58, 10, 13]","[34, 62, 54, 55, 41]","[58, 49, 57, 5, 17]","['COL', 'COL', 'COL', 'BUF', 'BUF']"
2024-2025,Braden Schneider,NYR,D,16.0,30.3,4.1,,65.5,75.8,62.7,44.7,41.4,77.0,94.3,8.2,31.6,34.0,29.5,206,171,235,,60.0,60,92,136,144,54,15,225,168,162,173,244,84,171,Third Pair,80.0,1429.35,6.0,15.0,21.0,3.9121508174657325,50.476190476190474,47.18973138351893,8482073,D,75.0,206.0,2001-09-20,CAN,2020.0,1.0,19.0,R,22,"[None, 26, 12, 22, 20]","[None, 11, 2, 29, 49]","[None, 27, 10, 9, 7]","[None, 'NYR', 'NYR', 'NYR', 'NYR']"
2024-2025,Brady Skjei,NSH,D,36.5,64.8,14.3,57.1,91.2,91.4,89.3,94.3,39.3,19.3,16.4,23.4,8.2,83.2,62.7,156,87,210,37.0,16.0,22,27,15,149,181,205,188,225,42,92,244,84,171,Second Pair,82.0,1795.0666666666666,10.0,23.0,33.0,8.363256842624049,37.93103448275862,47.54253158387664,8476869,D,75.0,210.0,1994-03-26,USA,2012.0,1.0,28.0,L,30,"[4, 18, 41, 78, 12]","[69, 72, 60, 45, 70]","[5, 3, 31, 59, 4]","['CAR', 'CAR', 'CAR', 'CAR', 'NSH']"
2024-2025,Brandon Carlo,TOR,D,48.4,0.8,88.5,,99.4,17.2,13.5,18.4,20.5,14.3,71.3,0.4,29.5,64.8,78.3,127,243,29,,2.0,203,212,200,195,193,71,244,173,87,54,244,84,171,Second Pair,83.0,1568.7,1.0,11.0,12.0,3.0633934575042203,48.45360824742268,47.469680114016406,8478443,D,77.0,227.0,1996-11-26,USA,2015.0,2.0,37.0,R,27,"[68, 32, 76, 34, 47]","[19, 0, 9, 0, 2]","[70, 71, 94, 79, 88]","['BOS', 'BOS', 'BOS', 'BOS', 'TOR']"
2024-2025,Brandon Montour,SEA,D,50.4,85.7,3.3,78.6,,81.1,94.7,98.8,27.9,36.9,34.4,18.0,14.8,61.9,72.5,122,36,237,19.0,,47,14,4,177,140,161,201,209,94,68,244,84,171,First Pair,81.0,1861.0666666666664,18.0,23.0,41.0,14.721557505547905,44.44444444444444,46.6665513439811,8477986,D,72.0,199.0,1994-04-11,CAN,2014.0,2.0,55.0,R,30,"[2, 38, 59, 80, 23]","[48, 82, 90, 84, 85]","[2, 14, 3, 20, 2]","['FLA', 'FLA', 'FLA', 'FLA', 'SEA']"
2024-2025,Brandt Clarke,LAK,D,50.0,83.6,29.1,53.6,,3.7,42.6,88.9,97.1,18.4,22.1,61.9,44.7,84.4,21.3,123,41,174,40.0,,236,141,28,8,183,191,94,136,39,193,244,84,171,Third Pair,78.0,1269.7666666666669,5.0,28.0,33.0,6.561251958281717,57.99999999999999,53.808984465017275,8482730,D,74.0,200.0,2003-02-09,CAN,2021.0,1.0,8.0,R,21,"[None, None, None, None, 47]","[None, None, None, None, 82]","[None, None, None, None, 29]","[None, None, None, None, 'LAK']"
2024-2025,Brayden McNabb,VGK,D,82.4,74.2,97.1,,49.7,32.8,37.3,47.1,48.8,8.6,67.2,20.1,13.9,61.1,44.7,44,64,8,,87.0,165,154,130,126,207,81,196,211,96,136,244,84,171,Second Pair,82.0,1649.25,5.0,15.0,20.0,4.141105070578398,61.261261261261254,54.658901614536845,8475188,D,76.0,215.0,1991-01-21,CAN,2009.0,3.0,66.0,L,33,"[74, 55, 79, 80, 84]","[76, 63, 50, 72, 77]","[71, 77, 94, 87, 98]","['VGK', 'VGK', 'VGK', 'VGK', 'VGK']"
2024-2025,Brayden Pachal,CGY,D,11.1,18.9,23.4,,55.6,54.5,51.2,54.5,22.5,18.0,94.7,72.1,67.2,25.8,8.2,218,199,188,,77.0,112,120,112,190,184,14,69,81,182,225,244,84,171,Third Pair,76.0,1082.25,3.0,9.0,12.0,2.408372431078856,53.84615384615385,47.943793206112254,8481167,D,74.0,202.0,1999-08-23,CAN,,,,R,25,"[None, None, None, 11, 14]","[None, None, None, 15, 24]","[None, None, None, 30, 23]","[None, None, None, 'CGY', 'CGY']"
2024-2025,Brendan Smith,DAL,D,54.5,47.5,32.8,,88.3,26.6,28.3,92.6,34.8,75.4,84.4,86.5,87.3,53.3,16.4,112,129,165,,21.0,180,176,19,160,58,39,34,32,115,205,244,84,171,Third Pair,32.0,422.68333333333334,1.0,5.0,6.0,1.8280479096944615,35.13513513513514,46.100720574969706,8474090,D,74.0,200.0,1989-02-08,CAN,2007.0,1.0,27.0,L,35,"[68, 31, 37, 51, 60]","[19, 52, 59, 25, 57]","[33, 24, 42, 43, 29]","['NYR', 'CAR', 'NJD', 'NJD', 'DAL']"
2024-2025,Brenden Dillon,NJD,D,45.9,36.9,89.8,,12.9,88.1,57.8,9.0,14.3,2.5,93.4,25.0,27.5,60.7,34.4,133,155,26,,150.0,30,104,223,210,222,17,184,178,97,161,244,84,171,Second Pair,82.0,1523.2,2.0,14.0,16.0,2.612759586499508,49.122807017543856,51.01030781597596,8475455,D,76.0,225.0,1990-11-13,CAN,,,,L,33,"[78, 35, 85, 71, 17]","[56, 78, 51, 64, 17]","[95, 35, 100, 89, 85]","['WSH', 'WPG', 'WPG', 'WPG', 'NJD']"
2024-2025,Brent Burns,CAR,D,86.5,91.0,44.7,82.1,87.1,94.7,83.2,72.1,66.4,27.9,0.4,38.5,19.7,99.2,84.4,34,23,136,16.0,23.0,14,42,69,83,160,244,151,197,3,39,244,84,171,Second Pair,82.0,1718.3666666666668,6.0,23.0,29.0,6.471351267671728,50.413223140495866,54.898714337787226,8470613,D,77.0,228.0,1985-03-09,CAN,2003.0,1.0,20.0,R,39,"[34, 17, 91, 88, 79]","[97, 58, 96, 89, 90]","[7, 21, 58, 50, 36]","['SJS', 'SJS', 'CAR', 'CAR', 'CAR']"
2024-2025,Brett Kulak,EDM,D,81.6,57.8,91.8,,78.9,75.0,61.5,61.1,24.2,38.1,23.0,23.8,15.6,93.0,20.5,46,104,21,,37.0,62,95,96,186,137,189,187,207,18,195,244,84,171,Second Pair,82.0,1683.8666666666666,7.0,18.0,25.0,6.3731352865339534,43.80165289256198,54.96107705989929,8476967,D,73.0,192.0,1994-01-06,CAN,2012.0,4.0,105.0,L,30,"[51, 83, 32, 66, 90]","[50, 56, 17, 49, 65]","[77, 89, 68, 85, 94]","['MTL', 'EDM', 'EDM', 'EDM', 'EDM']"
2024-2025,Brett Pesce,NJD,D,88.1,83.2,76.6,,96.5,2.0,9.4,55.7,45.5,86.9,7.4,32.8,20.5,84.0,59.8,30,42,58,,7.0,240,222,109,134,33,227,165,195,40,99,244,84,171,Second Pair,72.0,1535.0166666666669,3.0,14.0,17.0,4.386392909451086,46.236559139784944,53.53021570669109,8477488,D,75.0,206.0,1994-11-15,USA,2013.0,3.0,66.0,R,29,"[99, 86, 87, 83, 89]","[98, 90, 87, 87, 79]","[78, 47, 67, 53, 84]","['CAR', 'CAR', 'CAR', 'CAR', 'NJD']"
2024-2025,Brian Dumoulin,NJD,D,75.0,13.1,85.2,,74.3,21.7,29.1,38.5,62.7,97.5,43.4,25.4,21.3,16.4,48.8,62,213,37,,45.0,192,174,151,92,7,139,183,193,205,126,244,84,171,Second Pair,80.0,1563.5,3.0,19.0,22.0,3.9974315403872054,46.0,42.45218281811289,8475208,D,76.0,215.0,1991-09-06,USA,2009.0,2.0,51.0,L,32,"[87, 57, 70, 84, 70]","[61, 31, 13, 35, 9]","[68, 64, 77, 92, 78]","['PIT', 'PIT', 'PIT', 'SEA', 'NJD']"
2024-2025,Brock Faber,MIN,D,18.0,24.2,21.3,54.8,7.6,82.8,69.7,63.5,34.4,66.0,9.8,7.4,1.6,61.5,87.3,201,186,193,39.0,159.0,43,75,90,161,76,221,227,241,95,32,244,84,171,First Pair,78.0,1990.95,10.0,19.0,29.0,6.066738026865263,48.97959183673469,46.95864284629326,8482122,D,73.0,200.0,2002-08-22,USA,2020.0,2.0,45.0,R,22,"[None, None, None, 18, 24]","[None, None, None, 29, 20]","[None, None, None, 40, 13]","[None, None, None, 'MIN', 'MIN']"
2024-2025,Cale Makar,COL,D,98.8,88.1,91.4,89.3,4.1,99.2,99.6,100.0,98.4,100.0,3.7,54.5,17.6,98.8,93.0,4,30,22,10.0,165.0,3,2,1,5,1,236,112,202,4,18,244,84,171,First Pair,80.0,2057.3,30.0,62.0,92.0,21.15503855708769,58.87096774193549,55.92850423520987,8480069,D,72.0,187.0,1998-10-30,CAN,2017.0,1.0,4.0,R,25,"[95, 99, 96, 97, 98]","[85, 91, 85, 74, 90]","[74, 95, 87, 92, 89]","['COL', 'COL', 'COL', 'COL', 'COL']"
2024-2025,Calvin de Haan,NYR,D,59.0,50.8,77.5,,41.5,17.6,9.8,39.8,52.9,37.3,72.1,51.6,73.4,62.7,4.1,101,121,56,,101.0,202,221,148,116,139,69,119,66,92,235,244,84,171,Third Pair,47.0,703.7666666666667,0.0,8.0,8.0,1.8518890585174903,42.592592592592595,51.90244894223548,8475177,D,73.0,192.0,1991-05-09,CAN,2009.0,1.0,12.0,L,33,"[86, 65, 57, 69, 53]","[77, 21, 56, 59, 43]","[89, 89, 73, 82, 73]","['CHI', 'CHI', 'CAR', 'TBL', 'NYR']"
2024-2025,Cam Fowler,STL,D,25.0,76.6,36.9,7.1,0.6,76.2,56.6,43.9,85.2,47.5,1.6,25.8,22.1,9.8,80.7,184,58,155,79.0,171.0,59,107,138,37,116,241,182,191,221,48,244,84,171,Second Pair,68.0,1464.9333333333334,9.0,31.0,40.0,5.035197343622456,56.36363636363636,50.48853433849831,8475764,D,74.0,213.0,1991-12-05,CAN,2010.0,1.0,12.0,L,32,"[40, 72, 14, 5, 62]","[82, 89, 73, 62, 80]","[25, 59, 7, 29, 59]","['ANA', 'ANA', 'ANA', 'ANA', 'STL']"
2024-2025,Cam York,PHI,D,67.2,68.0,68.0,,73.1,38.9,65.6,80.7,21.7,53.7,47.5,23.0,28.7,76.6,63.9,81,79,79,,47.0,150,85,48,192,104,129,189,175,58,89,244,84,171,Second Pair,67.0,1371.6833333333334,4.0,13.0,17.0,4.880757792851346,43.689320388349515,54.96700561371668,8481546,D,72.0,194.0,2001-01-05,USA,2019.0,1.0,14.0,L,23,"[None, 60, 72, 61, 66]","[None, 50, 65, 48, 72]","[None, 42, 54, 73, 70]","[None, 'PHI', 'PHI', 'PHI', 'PHI']"
2024-2025,Carson Soucy,NYR,D,29.5,9.0,75.8,,39.2,65.2,44.7,40.6,12.3,23.0,72.5,48.0,63.1,59.4,56.6,173,223,60,,105.0,86,136,146,215,172,68,128,91,100,107,244,84,171,Third Pair,75.0,1343.6333333333334,4.0,9.0,13.0,3.1081900014769936,46.34146341463415,44.88462137192385,8477369,D,76.0,211.0,1994-07-27,CAN,2013.0,5.0,137.0,L,30,"[7, 25, 27, 74, 10]","[6, 27, 28, 19, 5]","[69, 74, 73, 78, 71]","['MIN', 'SEA', 'SEA', 'VAN', 'NYR']"
2024-2025,Charlie McAvoy,BOS,D,88.9,89.3,84.8,3.6,86.5,79.1,86.5,87.3,66.8,45.1,80.7,69.3,53.3,54.9,92.2,28,27,38,82.0,24.0,52,34,32,82,121,48,76,115,111,20,244,84,171,First Pair,50.0,1183.5166666666669,7.0,16.0,23.0,6.12402680520871,52.307692307692314,51.32849426956777,8479325,D,73.0,211.0,1997-12-21,USA,2016.0,1.0,14.0,R,26,"[94, 98, 85, 96, 75]","[95, 99, 87, 94, 82]","[94, 99, 80, 94, 74]","['BOS', 'BOS', 'BOS', 'BOS', 'BOS']"
2024-2025,Chris Tanev,TOR,D,96.7,56.1,100.0,,88.9,53.7,15.2,1.6,32.4,73.8,31.6,2.9,36.1,81.6,92.6,9,108,1,,20.0,114,208,241,166,62,168,238,157,46,19,244,84,171,Second Pair,75.0,1481.2,3.0,15.0,18.0,1.6845777371140114,61.53846153846154,53.13630347236057,8475690,D,75.0,200.0,1989-12-20,CAN,,,,R,34,"[98, 90, 97, 92, 96]","[4, 5, 81, 47, 50]","[100, 97, 99, 99, 100]","['CGY', 'CGY', 'CGY', 'DAL', 'TOR']"
2024-2025,Cody Ceci,DAL,D,3.3,42.2,0.8,,17.0,66.0,35.7,26.2,35.2,64.8,44.3,6.1,11.5,72.1,75.0,237,142,243,,143.0,84,158,181,159,79,137,230,217,69,62,244,84,171,Second Pair,85.0,1803.0,4.0,20.0,24.0,3.241905092885218,49.6551724137931,40.64394031653491,8476879,D,75.0,210.0,1993-12-21,CAN,2012.0,1.0,15.0,R,30,"[36, 65, 15, 32, 1]","[33, 68, 23, 69, 25]","[11, 72, 37, 8, 0]","['PIT', 'EDM', 'EDM', 'EDM', 'DAL']"
2024-2025,Colin Miller,WPG,D,64.3,32.0,73.4,,,77.9,78.3,49.2,56.6,63.5,85.2,77.5,70.9,62.3,27.9,88,167,66,,,55,54,125,107,82,37,56,72,93,177,244,84,171,Third Pair,60.0,871.0833333333334,4.0,11.0,15.0,2.666608766844502,60.86956521739131,55.24455867375598,8476525,D,73.0,200.0,1992-10-29,CAN,2012.0,5.0,151.0,R,31,"[80, 44, 54, 46, 72]","[53, 26, 15, 32, 39]","[86, 67, 75, 53, 80]","['BUF', 'BUF', 'DAL', 'WPG', 'WPG']"
2024-2025,Colton Parayko,STL,D,70.1,4.5,92.6,,8.8,98.4,97.1,93.9,25.0,70.1,50.8,4.5,12.7,18.4,95.9,74,234,19,,157.0,5,8,16,184,70,121,234,214,200,11,244,84,171,First Pair,64.0,1520.1666666666663,16.0,20.0,36.0,8.975617198701128,54.46428571428571,50.32273668745057,8476892,D,78.0,228.0,1993-05-12,CAN,2012.0,3.0,86.0,R,31,"[66, 91, 32, 59, 75]","[30, 35, 3, 4, 8]","[82, 93, 88, 90, 92]","['STL', 'STL', 'STL', 'STL', 'STL']"
2024-2025,Connor Clifton,BUF,D,7.8,15.6,41.8,,82.5,8.6,24.2,66.4,75.8,4.1,98.0,20.9,50.4,22.5,23.4,226,207,143,,31.0,224,186,83,60,218,6,194,122,190,188,244,84,171,Third Pair,73.0,1171.55,1.0,15.0,16.0,3.2171674162609865,43.82022471910113,44.803897384485595,8477365,D,72.0,196.0,1995-04-28,USA,2013.0,5.0,133.0,R,29,"[12, 70, 30, 2, 12]","[1, 9, 20, 7, 25]","[80, 86, 64, 60, 24]","['BOS', 'BOS', 'BOS', 'BUF', 'BUF']"
2024-2025,Connor Murphy,CHI,D,60.2,17.6,86.5,,21.6,9.8,10.7,31.1,19.3,60.2,83.6,17.2,46.7,0.8,77.5,98,202,34,,135.0,221,219,169,198,88,41,203,131,243,56,244,84,171,Second Pair,68.0,1401.8166666666666,2.0,17.0,19.0,3.860153745104504,45.744680851063826,44.69784293878955,8476473,D,76.0,212.0,1993-03-26,USA,2011.0,1.0,20.0,R,31,"[87, 36, 67, 60, 61]","[55, 5, 3, 32, 22]","[73, 90, 91, 72, 87]","['CHI', 'CHI', 'CHI', 'CHI', 'CHI']"
2024-2025,Conor Timmins,PIT,D,60.7,69.3,64.3,,52.6,55.3,58.2,29.5,84.4,35.7,68.9,91.0,86.1,39.3,9.4,97,76,88,,82.0,110,103,173,39,143,77,23,35,149,222,244,84,171,Third Pair,68.0,1150.7,3.0,12.0,15.0,3.040501989622597,55.55555555555556,51.19738818227131,8479982,D,75.0,213.0,1998-09-18,CAN,2017.0,2.0,32.0,R,25,"[55, None, 48, 48, 67]","[58, None, 38, 58, 75]","[52, None, 47, 55, 69]","['COL', None, 'TOR', 'TOR', 'PIT']"
