Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2015-2016,Alexander Burmistrov,WPG,F,399.0,359.0,198.0,110.0,357.0,282.0,393.0,398.0,326.0,374.0,277.0,197.0,157.0,352.0,Second Line,81,1309.9833333333,7,6,33,1991-10-21,RUS,RUS,73,180,2010,1,8,8,,
2015-2016,Alexander Steen,STL,F,55.0,213.0,16.0,50.0,71.0,194.0,87.0,93.0,193.0,35.0,152.0,369.0,82.0,22.0,First Line,67,1364.8666666667,17,20,41,1984-03-01,CAN,SWE,72,211,2002,1,24,24,,
2015-2016,Alexander Wennberg,CBJ,F,347.0,176.0,170.0,192.0,183.0,274.0,374.0,392.0,201.0,62.0,30.0,348.0,138.0,235.0,Second Line,69,1094.3833333333,8,23,30,1994-09-22,SWE,SWE,74,190,2013,1,14,14,,
2015-2016,Alexandre Burrows,VAN,F,282.0,238.0,126.0,33.0,185.0,272.0,183.0,251.0,170.0,282.0,245.0,211.0,,205.0,Bottom 6,79,1198.4166666667,9,7,44,1981-04-11,CAN,CAN,73,197,-,-,-,-,,
2015-2016,Anders Lee,NYI,F,51.0,325.0,201.0,,62.0,347.0,29.0,43.0,76.0,193.0,391.0,87.0,,116.0,Bottom 6,80,1166.1666666667,15,13,35,1990-07-03,USA,USA,75,235,2009,6,1,152,,
2015-2016,Andre Burakovsky,WSH,F,137.0,281.0,241.0,,79.0,260.0,230.0,124.0,113.0,234.0,220.0,375.0,190.0,243.0,Bottom 6,79,1028.9333333333,17,8,30,1995-02-09,AUT,SWE,75,209,2013,1,23,23,,
2015-2016,Andreas Athanasiou,DET,F,32.0,408.0,,,218.0,418.0,80.0,8.0,46.0,324.0,1.0,320.0,155.0,278.0,Bottom 6,37,333.65,9,2,30,1994-08-06,CAN,CAN,74,190,2012,4,19,110,,
2015-2016,Andreas Martinsen,COL,F,404.0,222.0,,,423.0,312.0,384.0,374.0,392.0,335.0,361.0,22.0,,390.0,Bottom 6,55,610.35,4,4,35,1990-06-13,NOR,NOR,75,225,-,-,-,-,,
2015-2016,Andrej Nestrasil,CAR,F,182.0,115.0,175.0,,78.0,103.0,172.0,265.0,189.0,130.0,243.0,303.0,,248.0,Bottom 6,55,789.3,9,9,34,1991-02-22,CZE,CZE,75,200,2009,3,14,75,,
2015-2016,Andrew Cogliano,ANA,F,184.0,250.0,,24.0,124.0,137.0,212.0,233.0,263.0,187.0,135.0,171.0,,226.0,Bottom 6,82,1183.4,9,12,38,1987-06-14,CAN,CAN,70,179,2005,1,25,25,,
2015-2016,Andrew Copp,WPG,F,322.0,199.0,,107.0,396.0,95.0,372.0,254.0,367.0,348.0,270.0,131.0,154.0,419.0,Fringe,77,616.25,7,4,31,1994-07-08,USA,USA,73,199,2013,4,13,104,,
2015-2016,Andrew Desjardins,CHI,F,359.0,132.0,,53.0,312.0,147.0,331.0,357.0,417.0,410.0,292.0,115.0,172.0,363.0,Bottom 6,77,1030.4166666667,8,4,38,1986-07-27,CAN,CAN,73,195,-,-,-,-,,
2015-2016,Andrew Ladd,"CHI, WPG",F,107.0,338.0,52.0,82.0,105.0,281.0,121.0,85.0,161.0,168.0,339.0,146.0,,61.0,First Line,78,1474.5666666667,25,9,39,1985-12-12,CAN,CAN,75,205,2004,1,4,4,,
2015-2016,Andrew Shaw,CHI,F,224.0,285.0,139.0,,133.0,255.0,136.0,172.0,97.0,314.0,226.0,123.0,85.0,188.0,Bottom 6,78,1142.7833333333,14,8,33,1991-07-20,CAN,CAN,71,182,2011,5,18,139,,
2015-2016,Andy Andreoff,LAK,F,271.0,373.0,,,205.0,336.0,369.0,138.0,139.0,406.0,380.0,72.0,143.0,417.0,Bottom 6,60,527.58333333333,8,2,34,1991-05-17,CAN,CAN,73,208,2011,3,19,80,,
2015-2016,Anthony Duclair,ARI,F,261.0,324.0,188.0,,221.0,316.0,364.0,96.0,148.0,171.0,314.0,394.0,,218.0,Bottom 6,81,1164.7333333333,20,13,29,1995-08-26,CAN,CAN,71,197,2013,3,19,80,,
2015-2016,Anthony Peluso,WPG,F,420.0,138.0,,,419.0,26.0,392.0,409.0,54.0,364.0,436.0,5.0,,436.0,Fringe,35,223.45,1,1,36,1989-04-18,CAN,CAN,75,225,2007,6,9,160,,
2015-2016,Antoine Roussel,DAL,F,154.0,269.0,,61.0,20.0,351.0,275.0,206.0,339.0,271.0,365.0,116.0,,229.0,Bottom 6,80,1108.5666666667,13,10,35,1989-11-21,FRA,FRA,71,200,-,-,-,-,,
2015-2016,Antoine Vermette,ARI,F,317.0,318.0,96.0,84.0,208.0,396.0,352.0,191.0,225.0,209.0,413.0,280.0,8.0,155.0,Second Line,76,1264.7166666667,17,11,42,1982-07-20,CAN,CAN,73,197,2000,2,25,55,,
2015-2016,Anton Lander,EDM,F,400.0,409.0,267.0,189.0,229.0,391.0,385.0,413.0,371.0,367.0,100.0,194.0,37.0,367.0,Bottom 6,61,736.71666666667,1,1,34,1991-04-24,SWE,SWE,72,184,2009,2,10,40,,
2015-2016,Anze Kopitar,LAK,F,84.0,20.0,38.0,85.0,5.0,15.0,276.0,143.0,231.0,31.0,21.0,295.0,24.0,40.0,First Line,81,1690.2,25,24,37,1987-08-24,SVN,SVN,75,225,2005,1,11,11,,
2015-2016,Artem Anisimov,CHI,F,216.0,220.0,147.0,67.0,203.0,257.0,289.0,181.0,70.0,166.0,111.0,365.0,105.0,152.0,First Line,77,1392.85,20,9,37,1988-05-24,RUS,RUS,76,199,2006,2,24,54,,
2015-2016,Artemi Panarin,CHI,F,156.0,414.0,185.0,,227.0,350.0,190.0,39.0,14.0,17.0,313.0,382.0,,54.0,First Line,80,1480.8666666667,30,29,33,1991-10-30,RUS,RUS,72,173,-,-,-,-,,
2015-2016,Austin Watson,NSH,F,409.0,2.0,,,430.0,6.0,338.0,400.0,434.0,322.0,426.0,133.0,,374.0,Bottom 6,57,570.15,3,4,33,1992-01-13,USA,USA,76,204,2010,1,18,18,,
2015-2016,Beau Bennett,PIT,F,167.0,209.0,,,159.0,101.0,130.0,217.0,68.0,298.0,343.0,109.0,,274.0,Bottom 6,33,392.55,6,1,33,1991-11-27,USA,USA,74,195,2010,1,20,20,,
2015-2016,Ben Smith,"SJS, TOR",F,337.0,30.0,,164.0,272.0,136.0,390.0,325.0,422.0,312.0,103.0,268.0,35.0,317.0,Bottom 6,22,266.03333333333,2,2,36,1988-07-11,USA,USA,71,203,2008,6,18,169,,
2015-2016,Benoit Pouliot,EDM,F,111.0,332.0,61.0,193.0,139.0,335.0,195.0,61.0,71.0,119.0,261.0,240.0,,122.0,Second Line,55,882.71666666667,14,12,38,1986-09-29,CAN,CAN,75,200,2005,1,4,4,,
2015-2016,Blake Comeau,COL,F,179.0,243.0,246.0,187.0,261.0,187.0,129.0,227.0,293.0,207.0,383.0,56.0,179.0,179.0,Second Line,81,1427.8,12,11,39,1986-02-18,CAN,CAN,73,200,2004,2,17,47,,
2015-2016,Blake Wheeler,WPG,F,5.0,182.0,103.0,51.0,33.0,203.0,44.0,70.0,143.0,9.0,229.0,223.0,,14.0,First Line,82,1621.8166666667,26,37,38,1986-08-31,USA,USA,77,220,2004,1,5,5,,
2015-2016,Bo Horvat,VAN,F,270.0,407.0,226.0,188.0,342.0,432.0,262.0,175.0,350.0,243.0,246.0,262.0,117.0,197.0,Second Line,82,1404.85,16,13,30,1995-04-05,CAN,CAN,72,215,2013,1,9,9,,
2015-2016,Bobby Farnham,"NJD, PIT",F,342.0,37.0,,,435.0,43.0,320.0,110.0,390.0,425.0,322.0,40.0,,393.0,Bottom 6,53,493.6,8,1,36,1989-01-21,USA,USA,70,190,-,-,-,-,,
2015-2016,Bobby Ryan,OTT,F,71.0,379.0,100.0,,186.0,398.0,69.0,99.0,36.0,49.0,58.0,210.0,,74.0,Second Line,81,1391.1666666667,22,23,38,1987-03-17,USA,USA,74,208,2005,1,2,2,,
2015-2016,Boone Jenner,CBJ,F,105.0,230.0,22.0,,173.0,359.0,62.0,31.0,319.0,190.0,72.0,59.0,163.0,73.0,Second Line,82,1345.55,30,12,32,1993-06-15,CAN,CAN,74,203,2011,2,7,37,,
2015-2016,Boyd Gordon,ARI,F,427.0,18.0,,52.0,409.0,140.0,415.0,399.0,435.0,415.0,211.0,383.0,2.0,358.0,Bottom 6,65,793.11666666667,2,1,41,1983-10-19,CAN,CAN,72,200,2002,1,17,17,,
2015-2016,Brad Boyes,TOR,F,157.0,91.0,104.0,,120.0,100.0,147.0,205.0,169.0,110.0,269.0,362.0,,195.0,Bottom 6,60,718.21666666667,8,9,43,1982-04-17,CAN,CAN,72,199,2000,1,24,24,,
2015-2016,Brad Malone,CAR,F,368.0,305.0,,140.0,388.0,162.0,391.0,338.0,156.0,359.0,425.0,12.0,197.0,418.0,Bottom 6,57,544.08333333333,2,3,36,1989-05-20,CAN,CAN,74,217,2007,4,14,105,,
2015-2016,Brad Marchand,BOS,F,15.0,157.0,207.0,8.0,11.0,44.0,61.0,12.0,331.0,157.0,309.0,265.0,,48.0,First Line,77,1432.2166666667,37,15,37,1988-05-11,CAN,CAN,69,176,2006,3,8,71,,
2015-2016,Brad Richards,DET,F,125.0,304.0,54.0,,48.0,235.0,22.0,243.0,10.0,74.0,242.0,420.0,76.0,138.0,Bottom 6,68,1006.0166666667,10,14,45,1980-05-02,CAN,CAN,72,199,1998,3,6,64,,
2015-2016,Brad Richardson,ARI,F,279.0,323.0,,29.0,279.0,386.0,327.0,258.0,316.0,194.0,328.0,249.0,38.0,227.0,Second Line,82,1280.9666666667,11,12,40,1985-02-04,CAN,CAN,72,190,2003,5,27,163,,
2015-2016,Brandon Bollig,CGY,F,397.0,124.0,,,407.0,186.0,189.0,417.0,389.0,424.0,432.0,13.0,,405.0,Bottom 6,54,501.65,2,0,38,1987-01-31,USA,USA,74,220,-,-,-,-,,
2015-2016,Brandon Dubinsky,CBJ,F,53.0,327.0,120.0,77.0,56.0,309.0,191.0,158.0,373.0,52.0,248.0,58.0,32.0,94.0,First Line,75,1407.2333333333,17,22,39,1986-04-29,USA,USA,74,208,2004,2,30,60,,
2015-2016,Brandon Mashinter,CHI,F,365.0,432.0,,,371.0,408.0,401.0,201.0,334.0,433.0,393.0,46.0,,431.0,Fringe,41,307.18333333333,4,0,36,1988-09-20,CAN,CAN,76,212,-,-,-,-,,
2015-2016,Brandon Pirri,"ANA, FLA",F,124.0,280.0,20.0,,289.0,207.0,28.0,15.0,112.0,275.0,114.0,256.0,182.0,136.0,Bottom 6,61,885.5,14,10,34,1991-04-10,CAN,CAN,72,180,2009,2,29,59,,
2015-2016,Brandon Prust,VAN,F,391.0,383.0,,171.0,328.0,357.0,435.0,420.0,341.0,222.0,341.0,127.0,,391.0,Bottom 6,35,447.45,1,4,41,1984-03-16,CAN,CAN,72,195,2004,3,5,70,,
2015-2016,Brandon Saad,CBJ,F,23.0,291.0,135.0,198.0,102.0,259.0,55.0,26.0,62.0,156.0,11.0,372.0,,71.0,Second Line,78,1343.0333333333,31,11,32,1992-10-27,USA,USA,73,215,2011,2,13,43,,
2015-2016,Brayden Schenn,PHI,F,169.0,303.0,32.0,,178.0,302.0,132.0,75.0,56.0,70.0,82.0,96.0,200.0,97.0,Second Line,80,1351.5166666667,26,19,33,1991-08-22,CAN,CAN,73,199,2009,1,5,5,,
2015-2016,Brendan Gallagher,MTL,F,14.0,179.0,94.0,,51.0,276.0,11.0,33.0,40.0,78.0,17.0,330.0,,41.0,Second Line,53,878.53333333333,19,12,33,1992-05-06,CAN,CAN,69,186,2010,5,27,147,,
2015-2016,Brett Connolly,BOS,F,222.0,134.0,264.0,,187.0,114.0,238.0,162.0,335.0,285.0,410.0,107.0,,277.0,Bottom 6,71,920.23333333333,9,10,33,1992-05-02,CAN,CAN,75,198,2010,1,6,6,,
2015-2016,Brian Boyle,TBL,F,236.0,14.0,,32.0,340.0,22.0,162.0,186.0,364.0,358.0,264.0,118.0,49.0,247.0,Bottom 6,76,981.18333333333,13,4,40,1984-12-18,USA,USA,78,245,2003,1,26,26,,
2015-2016,Brian Flynn,MTL,F,380.0,235.0,,16.0,403.0,304.0,310.0,379.0,419.0,330.0,120.0,345.0,39.0,320.0,Bottom 6,56,657.05,4,3,36,1988-07-26,USA,USA,73,185,-,-,-,-,,
2015-2016,Brian Gionta,BUF,F,249.0,313.0,157.0,89.0,339.0,334.0,178.0,270.0,381.0,180.0,138.0,355.0,,149.0,Second Line,79,1400.8666666667,12,15,46,1979-01-18,USA,USA,67,178,1998,3,24,82,,
2015-2016,Brian O'Neill,NJD,F,436.0,68.0,,,422.0,106.0,432.0,432.0,418.0,396.0,400.0,91.0,,428.0,Bottom 6,22,227.95,0,1,37,1988-06-01,USA,USA,69,175,-,-,-,-,,
2015-2016,Brock McGinn,CAR,F,348.0,397.0,,,391.0,361.0,325.0,214.0,399.0,431.0,421.0,153.0,,378.0,Bottom 6,21,234.86666666667,3,0,31,1994-02-02,CAN,CAN,72,187,2012,2,17,47,,
2015-2016,Brock Nelson,NYI,F,99.0,234.0,113.0,205.0,103.0,366.0,102.0,52.0,159.0,308.0,46.0,264.0,97.0,133.0,Second Line,81,1280.0666666667,26,7,33,1991-10-15,USA,USA,76,210,2010,1,30,30,,
2015-2016,Brooks Laich,"TOR, WSH",F,311.0,168.0,273.0,75.0,239.0,180.0,270.0,397.0,204.0,290.0,215.0,145.0,100.0,299.0,Bottom 6,81,926.23333333333,2,6,42,1983-06-23,CAN,CAN,74,200,2001,6,28,193,,
2015-2016,Bryan Bickell,CHI,F,272.0,126.0,,,29.0,81.0,245.0,343.0,3.0,347.0,93.0,32.0,,368.0,Bottom 6,25,244.7,0,1,39,1986-03-09,CAN,CAN,76,223,2004,2,11,41,,
2015-2016,Bryan Little,WPG,F,91.0,341.0,63.0,83.0,39.0,278.0,236.0,87.0,152.0,102.0,77.0,333.0,61.0,67.0,First Line,57,1116.55,17,14,37,1987-11-12,CAN,CAN,72,191,2006,1,12,12,,
2015-2016,Bryan Rust,PIT,F,302.0,72.0,,,281.0,67.0,174.0,354.0,413.0,287.0,56.0,158.0,,293.0,Bottom 6,41,512.4,4,4,33,1992-05-11,USA,USA,71,192,2010,3,20,80,,
2015-2016,Byron Froese,TOR,F,398.0,232.0,,103.0,318.0,211.0,358.0,429.0,426.0,402.0,387.0,251.0,149.0,412.0,Bottom 6,56,707.06666666667,2,3,34,1991-03-12,CAN,CAN,73,202,2009,4,28,119,,
2015-2016,Cal Clutterbuck,NYI,F,286.0,278.0,283.0,88.0,275.0,238.0,211.0,184.0,352.0,353.0,68.0,8.0,,290.0,Bottom 6,77,917.38333333333,15,4,37,1987-11-18,CAN,CAN,72,212,2006,3,9,72,,
2015-2016,Calle Jarnkrok,NSH,F,297.0,83.0,,96.0,191.0,29.0,323.0,282.0,140.0,369.0,119.0,385.0,130.0,298.0,Second Line,81,1306.9666666667,16,6,33,1991-09-25,SWE,SWE,72,192,2010,2,21,51,,
2015-2016,Cam Atkinson,CBJ,F,50.0,347.0,90.0,111.0,190.0,380.0,43.0,54.0,287.0,162.0,157.0,356.0,,75.0,Second Line,81,1441.65,27,19,36,1989-06-05,USA,USA,68,176,2008,6,6,157,,
2015-2016,Carl Hagelin,"ANA, PIT",F,48.0,297.0,,1.0,36.0,225.0,88.0,182.0,129.0,186.0,306.0,241.0,,153.0,Second Line,80,1256.55,14,15,36,1988-08-23,SWE,SWE,72,183,2007,6,17,168,,
2015-2016,Carl Soderberg,COL,F,275.0,102.0,43.0,181.0,305.0,169.0,202.0,273.0,307.0,20.0,189.0,353.0,92.0,118.0,First Line,82,1477.2333333333,12,27,39,1985-10-12,SWE,SWE,75,210,2004,2,19,49,,
2015-2016,Casey Cizikas,NYI,F,307.0,120.0,,62.0,321.0,271.0,340.0,323.0,305.0,242.0,130.0,79.0,64.0,285.0,Bottom 6,80,1014.4,8,12,34,1991-02-27,CAN,CAN,71,190,2009,4,1,92,,
2015-2016,Cedric Paquette,TBL,F,335.0,24.0,,100.0,325.0,42.0,367.0,247.0,299.0,398.0,48.0,65.0,120.0,315.0,Bottom 6,56,713.4,6,2,31,1993-08-13,CAN,CAN,72,205,2012,4,10,101,,
2015-2016,Charlie Coyle,MIN,F,237.0,34.0,155.0,,236.0,84.0,282.0,190.0,209.0,216.0,10.0,178.0,96.0,169.0,Second Line,82,1419.2,21,11,33,1992-03-02,USA,USA,75,223,2010,1,28,28,,
2015-2016,Chris Higgins,VAN,F,274.0,398.0,237.0,157.0,300.0,411.0,146.0,322.0,271.0,277.0,133.0,315.0,,221.0,Bottom 6,33,454.68333333333,3,1,42,1983-06-02,USA,USA,72,205,2002,1,14,14,,
2015-2016,Chris Kreider,NYR,F,49.0,400.0,115.0,,65.0,372.0,117.0,69.0,86.0,144.0,335.0,94.0,,134.0,Second Line,79,1260.6,21,13,34,1991-04-30,USA,USA,75,230,2009,1,19,19,,
2015-2016,Chris Kunitz,PIT,F,67.0,159.0,112.0,,4.0,122.0,156.0,122.0,59.0,138.0,316.0,64.0,,119.0,Second Line,80,1345.9666666667,17,15,45,1979-09-26,CAN,CAN,72,188,-,-,-,-,,
2015-2016,Chris Neil,OTT,F,388.0,207.0,,,323.0,142.0,349.0,317.0,321.0,354.0,419.0,7.0,,406.0,Bottom 6,80,743.85,5,4,46,1979-06-18,CAN,CAN,73,209,1998,6,16,161,,
2015-2016,Chris Porter,MIN,F,407.0,197.0,,162.0,404.0,109.0,330.0,396.0,378.0,422.0,180.0,15.0,,425.0,Bottom 6,61,587.81666666667,4,1,41,1984-05-29,CAN,CAN,73,206,2003,9,21,282,,
2015-2016,Chris Stewart,ANA,F,189.0,418.0,228.0,,280.0,378.0,152.0,160.0,145.0,81.0,386.0,140.0,,241.0,Bottom 6,56,604.51666666667,8,9,37,1987-10-30,CAN,CAN,74,242,2006,1,18,18,,
2015-2016,Chris Terry,CAR,F,266.0,330.0,261.0,,181.0,318.0,290.0,195.0,153.0,345.0,274.0,207.0,,345.0,Bottom 6,68,766.68333333333,8,2,36,1989-04-07,CAN,CAN,70,191,2007,5,11,132,,
2015-2016,Chris Thorburn,WPG,F,349.0,194.0,,,334.0,247.0,359.0,330.0,144.0,370.0,382.0,38.0,,402.0,Bottom 6,82,829.95,6,4,42,1983-06-03,CAN,CAN,75,235,2001,2,20,50,,
2015-2016,Chris Tierney,SJS,F,285.0,333.0,,185.0,202.0,327.0,351.0,318.0,259.0,83.0,38.0,417.0,135.0,292.0,Bottom 6,79,1042.1833333333,7,10,31,1994-07-01,CAN,CAN,73,191,2012,2,25,55,,
2015-2016,Chris VandeVelde,PHI,F,379.0,239.0,,93.0,364.0,333.0,402.0,380.0,240.0,392.0,312.0,121.0,,365.0,Bottom 6,79,1070.6,2,5,38,1987-03-15,USA,USA,74,190,2005,4,6,97,,
2015-2016,Chris Wagner,"ANA, COL",F,318.0,119.0,,,415.0,191.0,140.0,295.0,200.0,412.0,408.0,27.0,142.0,370.0,Bottom 6,43,393.66666666667,4,1,34,1991-05-27,USA,USA,72,192,2010,5,2,122,,
2015-2016,Claude Giroux,PHI,F,89.0,315.0,5.0,138.0,63.0,305.0,47.0,114.0,146.0,48.0,62.0,269.0,4.0,13.0,First Line,78,1602.6166666667,22,25,37,1988-01-12,CAN,CAN,71,190,2006,1,22,22,,
2015-2016,Cody Eakin,DAL,F,220.0,301.0,149.0,66.0,84.0,370.0,253.0,180.0,252.0,261.0,275.0,255.0,86.0,163.0,Second Line,82,1342.1833333333,16,13,34,1991-05-24,CAN,CAN,72,196,2009,3,24,85,,
2015-2016,Cody Hodgson,NSH,F,292.0,264.0,245.0,,294.0,181.0,74.0,333.0,234.0,244.0,61.0,306.0,185.0,286.0,Bottom 6,39,418.58333333333,3,4,35,1990-02-18,CAN,CAN,72,191,2008,1,10,10,,
2015-2016,Cody McLeod,COL,F,395.0,288.0,,74.0,417.0,337.0,343.0,320.0,285.0,419.0,402.0,10.0,,383.0,Bottom 6,82,864.23333333333,8,2,41,1984-06-26,CAN,CAN,74,204,-,-,-,-,,
2015-2016,Colin Greening,"OTT, TOR",F,254.0,158.0,232.0,207.0,162.0,193.0,104.0,262.0,221.0,301.0,296.0,17.0,,262.0,Bottom 6,31,436.98333333333,7,5,39,1986-03-09,CAN,CAN,74,210,2005,7,10,204,,
2015-2016,Colin Wilson,NSH,F,158.0,44.0,161.0,,109.0,30.0,186.0,263.0,58.0,134.0,125.0,294.0,196.0,184.0,Bottom 6,64,925.21666666667,6,10,35,1989-10-20,USA,USA,73,215,2008,1,7,7,,
2015-2016,Colton Sceviour,DAL,F,86.0,75.0,270.0,158.0,146.0,153.0,84.0,179.0,262.0,258.0,145.0,222.0,,186.0,Bottom 6,71,900.11666666667,11,8,36,1989-04-20,CAN,CAN,72,190,2007,4,21,112,,
2015-2016,Colton Sissons,NSH,F,344.0,1.0,,,232.0,1.0,409.0,232.0,423.0,434.0,359.0,183.0,141.0,400.0,Bottom 6,34,338.61666666667,4,0,31,1993-11-05,CAN,CAN,73,200,2012,2,20,50,,
2015-2016,Connor Brickley,FLA,F,372.0,252.0,,,432.0,215.0,433.0,403.0,127.0,38.0,433.0,31.0,,420.0,Bottom 6,23,200.68333333333,1,4,33,1992-02-25,USA,USA,72,203,2010,2,20,50,,
2015-2016,Connor McDavid,EDM,F,36.0,399.0,184.0,,50.0,401.0,233.0,62.0,375.0,14.0,122.0,425.0,159.0,37.0,First Line,45,849.81666666667,16,16,28,1997-01-13,CAN,CAN,73,193,2015,1,1,1,,
2015-2016,Conor Sheary,PIT,F,133.0,104.0,,,135.0,18.0,229.0,111.0,105.0,394.0,49.0,374.0,,381.0,Bottom 6,44,429.13333333333,7,2,33,1992-06-08,USA,USA,69,179,-,-,-,-,,
2015-2016,Corey Perry,ANA,F,13.0,312.0,29.0,,169.0,213.0,41.0,5.0,122.0,58.0,225.0,243.0,,19.0,Second Line,82,1452.0333333333,34,22,40,1985-05-16,CAN,CAN,75,208,2003,1,28,28,,
2015-2016,Craig Smith,NSH,F,16.0,181.0,142.0,,69.0,90.0,20.0,55.0,2.0,183.0,294.0,257.0,,113.0,Bottom 6,82,1245.15,21,14,35,1989-09-05,USA,USA,72,204,2009,4,7,98,,
2015-2016,Curtis Lazar,OTT,F,356.0,226.0,257.0,182.0,308.0,296.0,353.0,376.0,362.0,251.0,87.0,102.0,125.0,333.0,Bottom 6,76,1053.2666666667,6,10,30,1995-02-02,CAN,CAN,72,203,2013,1,17,17,,
2015-2016,Dainius Zubrus,SJS,F,412.0,70.0,,178.0,298.0,31.0,425.0,390.0,258.0,411.0,371.0,167.0,194.0,394.0,Bottom 6,50,579.48333333333,3,1,47,1978-06-16,LTU,LTU,77,225,1996,1,15,15,,
2015-2016,Dale Weise,"CHI, MTL",F,170.0,192.0,217.0,,249.0,202.0,209.0,173.0,72.0,152.0,80.0,81.0,,256.0,Bottom 6,71,952.45,14,8,36,1988-08-05,CAN,CAN,74,196,2008,4,20,111,,
2015-2016,Daniel Carr,MTL,F,209.0,103.0,,,257.0,51.0,107.0,29.0,266.0,427.0,395.0,202.0,,252.0,Bottom 6,23,277.68333333333,6,0,33,1991-11-01,CAN,CAN,72,186,-,-,-,-,,
2015-2016,Daniel Sedin,VAN,F,77.0,317.0,71.0,208.0,269.0,197.0,45.0,95.0,52.0,26.0,179.0,423.0,,34.0,First Line,82,1503.3666666667,28,20,44,1980-09-26,SWE,SWE,73,190,1999,1,2,2,,
2015-2016,Daniel Winnik,"TOR, WSH",F,241.0,88.0,,20.0,141.0,158.0,348.0,370.0,333.0,175.0,151.0,244.0,,260.0,Bottom 6,76,1042.4,6,7,40,1985-03-06,CAN,CAN,74,210,2004,9,7,265,,
2015-2016,Darren Helm,DET,F,120.0,178.0,268.0,17.0,199.0,112.0,95.0,174.0,138.0,253.0,4.0,166.0,176.0,180.0,Bottom 6,77,1160.25,13,7,38,1987-01-21,CAN,CAN,72,192,2005,5,7,132,,
2015-2016,Dave Bolland,FLA,F,375.0,348.0,269.0,196.0,379.0,275.0,370.0,345.0,353.0,232.0,429.0,155.0,112.0,289.0,Bottom 6,25,352.3,1,2,39,1986-06-05,CAN,CAN,72,188,2004,2,2,32,,
2015-2016,David Backes,STL,F,135.0,100.0,37.0,44.0,98.0,170.0,218.0,84.0,408.0,142.0,407.0,66.0,30.0,60.0,First Line,79,1519.1833333333,21,17,41,1984-05-01,USA,USA,75,215,2003,2,32,62,,
