Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2019-2020,Andreas Englund,OTT,D,195.0,166.0,,166.0,224.0,202.0,226.0,229.0,5.0,8.0,2.0,3.0,,228.0,Fringe,24,261.75,0,3,3,0.3,23.53,43.37,23,1996-01-21,SWE,SWE,75,189,2014,2,40,8477971.0
2019-2020,Andrej Sekera,DAL,D,187.0,179.0,,25.0,151.0,66.0,165.0,213.0,151.0,138.0,104.0,195.0,,187.0,Second Pair,57,1026.0666666667,2,6,8,2.85,60.00,49.82,33,1986-06-08,SVK,SVK,72,200,2004,3,71,8471284.0
2019-2020,Andrew Peeke,CBJ,D,177.0,3.0,,,204.0,1.0,104.0,78.0,210.0,144.0,29.0,91.0,,216.0,Third Pair,22,304.83333333333,1,2,3,1.2,52.38,52.77,21,1998-03-17,USA,USA,75,210,2016,2,34,8479369.0
2019-2020,Andy Greene,NJD,D,202.0,50.0,,21.0,186.0,194.0,201.0,161.0,148.0,226.0,75.0,204.0,,81.0,Second Pair,63,1231.4166666667,2,12,14,2.71,45.95,46.07,36,1982-10-30,USA,USA,71,190,-,-,-,8472382.0
2019-2020,Andy Greene,NYI,D,202.0,50.0,,21.0,186.0,194.0,201.0,161.0,148.0,226.0,75.0,204.0,,81.0,Second Pair,63,1231.4166666667,2,12,14,2.71,45.95,46.07,36,1982-10-30,USA,USA,71,190,-,-,-,8472382.0
2019-2020,Anthony Bitetto,WPG,D,212.0,143.0,,116.0,210.0,167.0,126.0,220.0,208.0,22.0,199.0,8.0,,218.0,Third Pair,51,773.21666666667,0,8,8,1.6,48.21,44.03,29,1990-07-15,USA,USA,73,222,2010,6,168,8475868.0
2019-2020,Anton Stralman,FLA,D,137.0,163.0,,119.0,106.0,198.0,155.0,124.0,136.0,191.0,41.0,148.0,,117.0,Second Pair,69,1453.5166666667,5,14,19,3.85,45.53,45.67,33,1986-08-01,SWE,SWE,71,193,2005,7,216,8471873.0
2019-2020,Ben Chiarot,MTL,D,61.0,113.0,,138.0,76.0,83.0,81.0,51.0,98.0,100.0,216.0,49.0,,74.0,First Pair,69,1596.2166666667,9,12,21,5.85,49.09,52.9,28,1991-05-09,CAN,CAN,75,232,2009,4,120,8475279.0
2019-2020,Ben Hutton,LAK,D,84.0,110.0,,69.0,63.0,122.0,49.0,111.0,161.0,162.0,115.0,168.0,,112.0,Second Pair,65,1186.9833333333,4,12,16,4.15,51.81,54.1,26,1993-04-20,CAN,CAN,75,201,2012,5,147,8477018.0
2019-2020,Brad Hunt,MIN,D,76.0,23.0,41.0,,124.0,23.0,34.0,34.0,144.0,33.0,81.0,224.0,,107.0,Third Pair,59,893.1,8,11,19,4.75,50.82,53.23,31,1988-08-24,CAN,CAN,69,177,-,-,-,8476779.0
2019-2020,Brady Skjei,CAR,D,86.0,203.0,,145.0,90.0,219.0,41.0,29.0,187.0,149.0,175.0,74.0,,71.0,Second Pair,67,1386.2833333333,8,16,24,6.18,43.59,47.37,25,1994-03-26,USA,USA,75,210,2012,1,28,8476869.0
2019-2020,Brady Skjei,NYR,D,86.0,203.0,,145.0,90.0,219.0,41.0,29.0,187.0,149.0,175.0,74.0,,71.0,Second Pair,67,1386.2833333333,8,16,24,6.18,43.59,47.37,25,1994-03-26,USA,USA,75,210,2012,1,28,8476869.0
2019-2020,Brandon Carlo,BOS,D,182.0,32.0,,111.0,188.0,11.0,88.0,182.0,167.0,52.0,159.0,72.0,,135.0,Second Pair,67,1371.9833333333,4,15,19,4.3,56.16,47.63,22,1996-11-26,USA,USA,78,218,2015,2,37,8478443.0
2019-2020,Brandon Montour,BUF,D,134.0,160.0,,162.0,202.0,119.0,65.0,59.0,142.0,88.0,186.0,134.0,,79.0,Second Pair,54,1052.9166666667,5,13,18,4.59,56.52,44.33,25,1994-04-11,CAN,CAN,72,194,2014,2,55,8477986.0
2019-2020,Brayden McNabb,VGK,D,127.0,25.0,,89.0,11.0,89.0,198.0,189.0,173.0,125.0,197.0,22.0,,145.0,Second Pair,71,1421.0333333333,2,7,9,3.86,48.04,53.75,28,1991-01-21,CAN,CAN,76,215,2009,3,66,8475188.0
2019-2020,Braydon Coburn,TBL,D,125.0,124.0,,29.0,91.0,94.0,69.0,154.0,166.0,133.0,214.0,59.0,,212.0,Third Pair,40,562.16666666667,1,3,4,1.65,54.17,49.31,34,1985-02-27,CAN,CAN,77,224,2003,1,8,8470601.0
2019-2020,Brendan Guhle,ANA,D,93.0,212.0,,44.0,193.0,224.0,77.0,4.0,153.0,58.0,119.0,167.0,,113.0,Third Pair,30,512.0,4,4,8,1.55,50.00,42.35,22,1997-07-29,CAN,CAN,74,197,2015,2,51,8478425.0
2019-2020,Brendan Smith,NYR,D,164.0,207.0,,125.0,223.0,196.0,125.0,45.0,115.0,65.0,141.0,25.0,,219.0,Fringe,62,688.3,3,5,8,3.96,30.56,40.38,30,1989-02-08,CAN,CAN,74,200,2007,1,27,8474090.0
2019-2020,Brenden Dillon,SJS,D,160.0,70.0,,66.0,65.0,31.0,214.0,214.0,92.0,104.0,217.0,17.0,,198.0,Second Pair,69,1342.6,1,13,14,3.3,47.52,51.72,28,1990-11-13,CAN,CAN,76,224,-,-,-,8475455.0
2019-2020,Brenden Dillon,WSH,D,160.0,70.0,,66.0,65.0,31.0,214.0,214.0,92.0,104.0,217.0,17.0,,198.0,Second Pair,69,1342.6,1,13,14,3.3,47.52,51.72,28,1990-11-13,CAN,CAN,76,224,-,-,-,8475455.0
2019-2020,Brent Burns,SJS,D,3.0,161.0,3.0,110.0,44.0,148.0,2.0,32.0,1.0,15.0,125.0,163.0,,3.0,First Pair,70,1777.3333333333,12,33,45,12.23,45.97,48.31,34,1985-03-09,CAN,CAN,77,230,2003,1,20,8470613.0
2019-2020,Brent Seabrook,CHI,D,180.0,187.0,,150.0,157.0,225.0,112.0,85.0,222.0,168.0,158.0,77.0,,78.0,Second Pair,32,580.76666666667,3,1,4,1.75,48.57,41.21,34,1985-04-20,CAN,CAN,75,220,2003,1,14,8470607.0
2019-2020,Brett Kulak,MTL,D,58.0,69.0,,,20.0,17.0,30.0,167.0,177.0,96.0,113.0,106.0,,157.0,Third Pair,56,959.81666666667,0,7,7,3.17,49.30,55.69,25,1994-01-06,CAN,CAN,73,197,2012,4,105,8476967.0
2019-2020,Brett Pesce,CAR,D,33.0,28.0,,86.0,13.0,99.0,92.0,65.0,60.0,84.0,82.0,212.0,,82.0,Second Pair,61,1334.8,4,14,18,5.37,51.46,50.3,24,1994-11-15,USA,USA,75,206,2013,3,66,8477488.0
2019-2020,Brian Dumoulin,PIT,D,111.0,40.0,,15.0,15.0,32.0,182.0,203.0,118.0,143.0,112.0,90.0,,122.0,Second Pair,28,589.55,1,7,8,1.86,57.63,54.82,27,1991-09-06,USA,USA,76,207,2009,2,51,8475208.0
2019-2020,Cale Fleury,MTL,D,199.0,169.0,,4.0,143.0,104.0,87.0,176.0,224.0,12.0,105.0,12.0,,220.0,Third Pair,41,588.41666666667,1,0,1,1.42,42.86,49.07,20,1998-11-19,CAN,CAN,73,204,2017,3,87,8479985.0
2019-2020,Cale Makar,COL,D,13.0,59.0,24.0,,42.0,46.0,68.0,3.0,8.0,5.0,24.0,169.0,,14.0,Second Pair,57,1197.6,12,38,50,8.49,61.29,53.65,20,1998-10-30,CAN,CAN,71,187,2017,1,4,8480069.0
2019-2020,Caleb Jones,EDM,D,109.0,130.0,,,173.0,103.0,189.0,17.0,69.0,166.0,13.0,145.0,,189.0,Third Pair,43,607.6,4,5,9,1.34,51.92,49.72,22,1997-06-06,USA,USA,73,194,2015,4,117,8478452.0
2019-2020,Calvin de Haan,CHI,D,72.0,67.0,,121.0,46.0,178.0,80.0,178.0,71.0,99.0,20.0,26.0,,92.0,Second Pair,29,577.41666666667,1,5,6,0.95,63.33,46.7,28,1991-05-09,CAN,CAN,73,195,2009,1,12,8475177.0
2019-2020,Cam Fowler,ANA,D,126.0,155.0,52.0,,79.0,147.0,166.0,37.0,176.0,73.0,134.0,220.0,,58.0,Second Pair,59,1296.75,9,20,29,5.52,54.88,50.97,27,1991-12-05,CAN,USA,74,215,2010,1,12,8475764.0
2019-2020,Carl Gunnarsson,STL,D,162.0,39.0,,35.0,139.0,86.0,200.0,30.0,190.0,161.0,160.0,172.0,,168.0,Third Pair,36,567.93333333333,2,5,7,1.02,58.33,45.05,32,1986-11-09,SWE,SWE,74,198,2007,7,194,8474125.0
2019-2020,Carson Soucy,MIN,D,94.0,10.0,,30.0,215.0,9.0,143.0,9.0,38.0,120.0,21.0,87.0,,173.0,Third Pair,55,859.58333333333,7,7,14,2.74,62.07,51.65,25,1994-07-27,CAN,CAN,77,208,2013,5,137,8477369.0
2019-2020,Chad Ruhwedel,PIT,D,207.0,76.0,,50.0,197.0,18.0,101.0,92.0,225.0,30.0,32.0,45.0,,217.0,Third Pair,41,605.53333333333,2,4,6,1.32,51.28,48.77,29,1990-05-07,USA,USA,71,191,-,-,-,8477244.0
2019-2020,Charlie McAvoy,BOS,D,46.0,19.0,89.0,12.0,53.0,22.0,167.0,115.0,14.0,153.0,51.0,73.0,,50.0,First Pair,67,1551.9333333333,5,27,32,6.12,59.62,55.38,21,1997-12-21,USA,USA,73,209,2016,1,14,8479325.0
2019-2020,Chris Tanev,VAN,D,217.0,66.0,,117.0,195.0,177.0,223.0,207.0,135.0,184.0,174.0,211.0,,111.0,Second Pair,69,1347.6666666667,2,18,20,2.25,46.88,48.09,29,1989-12-20,CAN,CAN,74,193,-,-,-,8475690.0
2019-2020,Cody Ceci,TOR,D,153.0,168.0,,132.0,102.0,181.0,181.0,159.0,128.0,132.0,88.0,86.0,,130.0,Second Pair,56,1150.3,1,7,8,2.43,49.30,50.32,25,1993-12-21,CAN,CAN,74,210,2012,1,15,8476879.0
2019-2020,Cody Goloubef,DET,D,228.0,229.0,,101.0,219.0,218.0,217.0,137.0,229.0,106.0,86.0,39.0,,227.0,Third Pair,26,394.88333333333,1,1,2,0.63,41.94,43.72,29,1989-11-30,CAN,CAN,73,190,2008,2,37,8474597.0
2019-2020,Cody Goloubef,OTT,D,228.0,229.0,,101.0,219.0,218.0,217.0,137.0,229.0,106.0,86.0,39.0,,227.0,Third Pair,26,394.88333333333,1,1,2,0.63,41.94,43.72,29,1989-11-30,CAN,CAN,73,190,2008,2,37,8474597.0
2019-2020,Colin Miller,BUF,D,99.0,111.0,71.0,,108.0,40.0,64.0,216.0,58.0,40.0,133.0,43.0,,119.0,Third Pair,51,873.83333333333,1,10,11,3.17,42.11,48.75,26,1992-10-29,CAN,CAN,73,200,2012,5,151,8476525.0
2019-2020,Colton Parayko,STL,D,108.0,8.0,26.0,70.0,190.0,27.0,21.0,55.0,184.0,201.0,25.0,122.0,,29.0,First Pair,64,1470.9333333333,10,18,28,6.62,55.17,47.82,26,1993-05-12,CAN,CAN,78,228,2012,3,86,8476892.0
2019-2020,Connor Carrick,NJD,D,185.0,148.0,,,209.0,203.0,168.0,112.0,127.0,159.0,210.0,130.0,,167.0,Third Pair,29,417.88333333333,1,5,6,0.84,39.39,40.97,25,1994-04-13,USA,USA,70,198,2012,5,137,8476941.0
2019-2020,Connor Clifton,BOS,D,226.0,20.0,,,227.0,108.0,222.0,46.0,227.0,152.0,8.0,6.0,,226.0,Third Pair,31,447.06666666667,2,0,2,1.0,54.84,44.93,24,1995-04-28,USA,USA,71,190,2013,5,133,8477365.0
2019-2020,Connor Murphy,CHI,D,83.0,97.0,,131.0,100.0,174.0,39.0,82.0,130.0,208.0,38.0,38.0,,57.0,Second Pair,58,1232.5333333333,5,14,19,4.73,45.65,48.35,26,1993-03-26,USA,USA,76,212,2011,1,20,8476473.0
2019-2020,Damon Severson,NJD,D,103.0,202.0,44.0,51.0,140.0,175.0,191.0,49.0,33.0,212.0,131.0,138.0,,66.0,First Pair,69,1584.4333333333,8,23,31,8.13,41.75,49.92,25,1994-08-07,CAN,CAN,74,205,2012,2,60,8476923.0
2019-2020,Dan Hamhuis,NSH,D,209.0,96.0,,126.0,184.0,33.0,211.0,225.0,104.0,112.0,195.0,111.0,,224.0,Third Pair,60,870.81666666667,0,8,8,2.42,52.94,50.05,36,1982-12-13,CAN,CAN,73,204,2001,1,12,8469465.0
2019-2020,Dante Fabbro,NSH,D,193.0,72.0,,,196.0,91.0,116.0,142.0,211.0,141.0,66.0,160.0,,143.0,Second Pair,64,1217.6166666667,5,6,11,3.67,46.07,47.1,21,1998-06-20,CAN,CAN,72,189,2016,1,17,8479371.0
2019-2020,Darnell Nurse,EDM,D,44.0,159.0,65.0,100.0,103.0,187.0,16.0,66.0,88.0,115.0,172.0,52.0,,24.0,First Pair,71,1665.2666666667,5,28,33,7.36,47.41,48.7,24,1995-02-04,CAN,CAN,76,221,2013,1,7,8477498.0
2019-2020,David Savard,CBJ,D,148.0,16.0,,28.0,153.0,74.0,118.0,172.0,141.0,187.0,101.0,76.0,,93.0,Second Pair,68,1406.6166666667,0,11,11,3.1,49.45,51.31,28,1990-10-22,CAN,CAN,73,235,2009,4,94,8475233.0
2019-2020,Dean Kukan,CBJ,D,140.0,14.0,79.0,,156.0,4.0,127.0,223.0,51.0,35.0,170.0,157.0,,204.0,Third Pair,33,527.11666666667,1,4,5,2.07,38.24,54.87,26,1993-07-08,CHE,CHE,74,190,-,-,-,8478567.0
2019-2020,Dennis Cholowski,DET,D,215.0,208.0,90.0,,185.0,176.0,164.0,201.0,221.0,13.0,78.0,218.0,,144.0,Second Pair,36,691.96666666667,2,6,8,2.3,31.71,46.84,21,1998-02-15,CAN,CAN,74,210,2016,1,20,8479395.0
2019-2020,Dennis Gilbert,CHI,D,229.0,195.0,,10.0,203.0,228.0,229.0,131.0,228.0,195.0,98.0,5.0,,209.0,Third Pair,21,329.81666666667,1,2,3,0.3,34.48,41.82,22,1996-10-30,USA,USA,74,216,2015,3,91,8478502.0
2019-2020,Deryk Engelland,VGK,D,135.0,54.0,,78.0,33.0,139.0,134.0,179.0,215.0,55.0,137.0,24.0,,131.0,Third Pair,49,860.26666666667,1,5,6,1.47,50.79,53.28,37,1982-04-03,CAN,CAN,74,212,2000,6,194,8468674.0
2019-2020,Devon Toews,NYI,D,75.0,146.0,64.0,,49.0,60.0,85.0,102.0,107.0,91.0,71.0,187.0,,84.0,Second Pair,68,1394.8333333333,6,22,28,5.82,50.00,51.84,25,1994-02-21,CAN,CAN,73,191,2014,4,108,8478038.0
2019-2020,Dmitry Kulikov,WPG,D,213.0,173.0,,107.0,178.0,129.0,205.0,181.0,209.0,117.0,200.0,55.0,,188.0,Second Pair,51,1020.9833333333,2,8,10,2.7,44.78,44.26,28,1990-10-29,RUS,RUS,73,201,2009,1,14,8475179.0
2019-2020,Dmitry Orlov,WSH,D,97.0,151.0,93.0,9.0,57.0,137.0,174.0,152.0,45.0,123.0,91.0,101.0,,96.0,First Pair,69,1530.6333333333,4,23,27,5.6,49.15,52.43,28,1991-07-23,RUS,RUS,71,214,2009,2,55,8475200.0
2019-2020,Dougie Hamilton,CAR,D,1.0,48.0,5.0,34.0,1.0,16.0,1.0,1.0,9.0,64.0,189.0,104.0,,4.0,First Pair,47,1094.35,14,26,40,10.74,63.93,58.5,26,1993-06-17,CAN,CAN,78,230,2011,1,9,8476462.0
2019-2020,Drew Doughty,LAK,D,204.0,198.0,23.0,154.0,179.0,96.0,206.0,215.0,102.0,165.0,178.0,97.0,,35.0,First Pair,67,1730.1833333333,7,28,35,8.7,45.65,48.7,29,1989-12-08,CAN,CAN,73,210,2008,1,2,8474563.0
2019-2020,Duncan Keith,CHI,D,124.0,190.0,63.0,148.0,66.0,211.0,131.0,205.0,114.0,43.0,161.0,222.0,,45.0,First Pair,61,1487.5166666667,3,24,27,4.87,47.78,46.83,36,1983-07-16,CAN,CAN,73,192,2002,2,54,8470281.0
2019-2020,Dylan DeMelo,OTT,D,85.0,152.0,95.0,113.0,24.0,136.0,147.0,212.0,54.0,128.0,149.0,65.0,,142.0,Second Pair,59,1188.4333333333,0,10,10,2.23,50.00,53.75,26,1993-05-01,CAN,CAN,72,195,2011,6,179,8476331.0
2019-2020,Dylan DeMelo,WPG,D,85.0,152.0,95.0,113.0,24.0,136.0,147.0,212.0,54.0,128.0,149.0,65.0,,142.0,Second Pair,59,1188.4333333333,0,10,10,2.23,50.00,53.75,26,1993-05-01,CAN,CAN,72,195,2011,6,179,8476331.0
2019-2020,Erik Brannstrom,OTT,D,167.0,172.0,83.0,,114.0,162.0,135.0,224.0,164.0,67.0,205.0,178.0,,194.0,Third Pair,31,460.11666666667,0,4,4,2.65,40.63,49.88,19,1999-09-02,SWE,SWE,70,185,2017,1,15,8480073.0
2019-2020,Erik Cernak,TBL,D,55.0,109.0,,13.0,105.0,51.0,18.0,54.0,169.0,174.0,153.0,15.0,,98.0,Second Pair,67,1269.65,5,7,12,5.44,52.44,52.0,22,1997-05-28,SVK,SVK,76,224,2015,2,43,8478416.0
2019-2020,Erik Gudbranson,PIT,D,155.0,214.0,,96.0,155.0,190.0,107.0,90.0,205.0,197.0,213.0,35.0,,170.0,Second Pair,51,987.56666666667,4,5,9,2.63,46.27,46.67,27,1992-01-07,CAN,CAN,77,222,2010,1,3,8475790.0
2019-2020,Erik Gudbranson,ANA,D,155.0,214.0,,96.0,155.0,190.0,107.0,90.0,205.0,197.0,213.0,35.0,,170.0,Second Pair,51,987.56666666667,4,5,9,2.63,46.27,46.67,27,1992-01-07,CAN,CAN,77,222,2010,1,3,8475790.0
2019-2020,Erik Gustafsson,CGY,D,51.0,218.0,45.0,,56.0,216.0,136.0,36.0,64.0,29.0,117.0,120.0,,51.0,Second Pair,66,1345.1666666667,6,23,29,6.1,54.00,45.46,27,1992-03-14,SWE,SWE,72,197,2012,4,93,8476979.0
2019-2020,Erik Gustafsson,CHI,D,51.0,218.0,45.0,,56.0,216.0,136.0,36.0,64.0,29.0,117.0,120.0,,51.0,Second Pair,66,1345.1666666667,6,23,29,6.1,54.00,45.46,27,1992-03-14,SWE,SWE,72,197,2012,4,93,8476979.0
2019-2020,Erik Johnson,COL,D,79.0,46.0,,109.0,98.0,105.0,56.0,106.0,79.0,97.0,155.0,96.0,,67.0,Second Pair,59,1241.75,3,13,16,6.73,54.43,51.08,31,1988-03-21,USA,USA,76,225,2006,1,1,8473446.0
2019-2020,Erik Karlsson,SJS,D,7.0,118.0,12.0,118.0,19.0,106.0,27.0,101.0,2.0,41.0,23.0,214.0,,12.0,First Pair,56,1373.2833333333,6,34,40,5.15,48.28,50.4,29,1990-05-31,SWE,SWE,72,190,2008,1,15,8474578.0
2019-2020,Esa Lindell,DAL,D,178.0,157.0,34.0,97.0,120.0,130.0,190.0,186.0,147.0,160.0,26.0,115.0,,70.0,First Pair,69,1615.2166666667,3,20,23,5.99,47.31,51.07,25,1994-05-23,FIN,FIN,75,220,2012,3,74,8476902.0
2019-2020,Ethan Bear,EDM,D,115.0,204.0,,83.0,52.0,184.0,177.0,122.0,125.0,47.0,77.0,193.0,,99.0,Second Pair,71,1559.7,5,16,21,3.66,47.76,49.06,22,1997-06-26,CAN,CAN,71,197,2015,5,124,8478451.0
2019-2020,Filip Hronek,DET,D,205.0,225.0,66.0,160.0,217.0,179.0,150.0,69.0,201.0,192.0,58.0,94.0,,63.0,First Pair,65,1553.2333333333,9,22,31,8.11,34.65,42.6,21,1997-11-02,CZE,CZE,72,190,2016,2,53,8479425.0
2019-2020,Hampus Lindholm,ANA,D,139.0,193.0,28.0,124.0,93.0,142.0,91.0,195.0,155.0,220.0,208.0,182.0,,62.0,First Pair,55,1268.7166666667,2,20,22,4.27,39.74,47.89,25,1994-01-20,SWE,SWE,76,215,2012,1,6,8476854.0
2019-2020,Haydn Fleury,CAR,D,15.0,52.0,,,107.0,69.0,15.0,24.0,11.0,45.0,7.0,89.0,,134.0,Third Pair,45,614.93333333333,4,10,14,3.07,47.73,51.05,23,1996-07-08,CAN,CAN,76,208,2014,1,7,8477938.0
2019-2020,Henri Jokiharju,BUF,D,142.0,142.0,,161.0,152.0,58.0,122.0,169.0,99.0,129.0,201.0,117.0,,171.0,Third Pair,69,1187.9666666667,4,11,15,2.68,47.56,49.08,20,1999-06-17,FIN,FIN,72,200,2017,1,29,8480035.0
2019-2020,Ian Cole,COL,D,50.0,18.0,,60.0,81.0,71.0,93.0,94.0,32.0,223.0,224.0,79.0,,73.0,Third Pair,65,1150.4,4,22,26,3.83,60.76,52.89,30,1989-02-21,USA,USA,73,225,2007,1,18,8474013.0
2019-2020,Ilya Lyubushkin,ARI,D,179.0,45.0,,,75.0,85.0,203.0,226.0,129.0,60.0,124.0,4.0,,225.0,Third Pair,51,723.76666666667,0,4,4,1.64,54.00,56.39,25,1994-04-06,RUS,RUS,74,200,-,-,-,8480950.0
2019-2020,Ivan Provorov,PHI,D,121.0,147.0,68.0,47.0,131.0,70.0,117.0,41.0,165.0,203.0,28.0,136.0,,33.0,First Pair,69,1714.15,13,23,36,7.58,51.92,52.56,22,1997-01-13,RUS,RUS,73,201,2015,1,7,8478500.0
2019-2020,Jaccob Slavin,CAR,D,26.0,5.0,56.0,17.0,9.0,43.0,66.0,99.0,37.0,107.0,18.0,210.0,,47.0,First Pair,68,1591.5833333333,6,30,36,6.01,58.04,55.3,25,1994-05-01,USA,USA,75,207,2012,4,120,8476958.0
2019-2020,Jack Johnson,PIT,D,214.0,103.0,,64.0,172.0,153.0,210.0,218.0,194.0,90.0,171.0,27.0,,172.0,Second Pair,67,1304.1333333333,3,8,11,2.75,45.56,47.46,32,1987-01-13,USA,USA,73,227,2005,1,3,8471677.0
2019-2020,Jacob Larsson,ANA,D,183.0,216.0,,159.0,164.0,214.0,158.0,184.0,149.0,80.0,129.0,181.0,,214.0,Third Pair,60,968.43333333333,2,9,11,1.85,43.06,43.62,22,1997-04-29,SWE,SWE,74,193,2015,1,27,8478491.0
2019-2020,Jacob Trouba,NYR,D,48.0,128.0,58.0,163.0,126.0,200.0,24.0,120.0,46.0,177.0,114.0,67.0,,25.0,First Pair,70,1579.5,7,20,27,8.38,41.41,46.32,25,1994-02-26,USA,USA,75,203,2012,1,9,8476885.0
2019-2020,Jake Gardiner,CAR,D,81.0,170.0,37.0,,7.0,121.0,159.0,155.0,117.0,36.0,191.0,171.0,,116.0,Third Pair,68,1132.8833333333,4,20,24,3.74,39.74,52.92,29,1990-07-04,USA,USA,74,203,2008,1,17,8474581.0
2019-2020,Jake McCabe,BUF,D,190.0,30.0,,57.0,192.0,47.0,173.0,160.0,139.0,214.0,162.0,85.0,,148.0,Second Pair,66,1222.9,3,10,13,2.28,43.37,49.97,25,1993-10-12,USA,USA,73,204,2012,2,44,8476931.0
2019-2020,Jake Muzzin,TOR,D,21.0,171.0,,24.0,23.0,118.0,50.0,26.0,48.0,205.0,140.0,48.0,,39.0,Second Pair,53,1144.5333333333,6,17,23,4.04,51.96,51.87,30,1989-02-21,CAN,CAN,75,227,2007,5,141,8474162.0
2019-2020,Jakob Chychrun,ARI,D,87.0,88.0,53.0,26.0,112.0,131.0,44.0,42.0,157.0,157.0,95.0,118.0,,43.0,First Pair,63,1413.3833333333,12,14,26,7.51,53.33,49.32,21,1998-03-31,USA,USA,74,220,2016,1,16,8479345.0
2019-2020,Jamie Oleksiak,DAL,D,114.0,71.0,,,70.0,19.0,148.0,83.0,160.0,175.0,194.0,20.0,,208.0,Third Pair,69,1090.8833333333,3,7,10,3.37,46.15,57.35,26,1992-12-21,CAN,CAN,79,257,2011,1,14,8476467.0
2019-2020,Jan Rutta,TBL,D,37.0,189.0,,137.0,26.0,97.0,75.0,109.0,44.0,186.0,185.0,186.0,,190.0,Third Pair,33,512.88333333333,1,6,7,2.51,58.70,55.17,29,1990-07-29,CZE,CZE,75,204,-,-,-,8480172.0
