Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2025-2026,Brett Kulak,PIT,D,156.0,60.0,,28.0,174.0,67.0,82.0,162.0,166.0,71.0,185.0,208.0,,135.0,Second Pair,56,1057.0,1,8,9,2.09,43.59,47.62,31,1994-01-06,CAN,CAN,73,197,2012,4,105,8476967.0
2025-2026,Brett Pesce,NJD,D,98.0,10.0,,24.0,61.0,73.0,78.0,177.0,127.0,66.0,40.0,207.0,,91.0,Second Pair,33,672.15,1,5,6,2.18,37.84,50.43,30,1994-11-15,USA,USA,75,206,2013,3,66,8477488.0
2025-2026,Brian Dumoulin,LAK,D,173.0,114.0,,31.0,165.0,83.0,188.0,196.0,115.0,144.0,51.0,150.0,,165.0,Second Pair,56,1037.1833333333,1,11,12,2.06,49.09,48.58,33,1991-09-06,USA,USA,76,207,2009,2,51,8475208.0
2025-2026,Brock Faber,MIN,D,61.0,129.0,32.0,158.0,83.0,184.0,53.0,8.0,137.0,169.0,42.0,209.0,,26.0,First Pair,58,1448.6666666667,13,24,37,6.12,53.21,51.2,23,2002-08-22,USA,USA,73,200,2020,2,45,8482122.0
2025-2026,Cale Makar,COL,D,1.0,68.0,17.0,71.0,6.0,107.0,10.0,2.0,2.0,3.0,3.0,192.0,,2.0,First Pair,55,1379.45,15,42,57,12.99,66.67,53.82,26,1998-10-30,CAN,CAN,71,187,2017,1,4,8480069.0
2025-2026,Cam Fowler,STL,D,149.0,198.0,37.0,153.0,133.0,154.0,171.0,159.0,124.0,86.0,90.0,231.0,,89.0,Second Pair,57,1217.2166666667,1,17,18,3.24,39.76,47.47,33,1991-12-05,CAN,USA,74,215,2010,1,12,8475764.0
2025-2026,Cam York,PHI,D,165.0,33.0,15.0,52.0,172.0,56.0,193.0,86.0,160.0,184.0,145.0,190.0,,54.0,First Pair,49,1120.0666666667,4,18,22,5.2,49.33,50.82,24,2001-01-05,USA,USA,71,175,2019,1,14,8481546.0
2025-2026,Carson Soucy,NYI,D,214.0,111.0,,73.0,218.0,103.0,145.0,73.0,215.0,190.0,189.0,48.0,,167.0,Third Pair,52,880.3,4,5,9,2.07,50.98,46.24,31,1994-07-27,CAN,CAN,77,208,2013,5,137,8477369.0
2025-2026,Charle-Edouard D'Astous,TBL,D,68.0,46.0,79.0,,39.0,16.0,151.0,64.0,78.0,68.0,222.0,82.0,,109.0,Second Pair,43,833.8,3,14,17,3.4,53.42,57.68,27,1998-04-21,CAN,,74,188,-,-,-,8480426.0
2025-2026,Charlie McAvoy,BOS,D,42.0,107.0,22.0,102.0,65.0,157.0,88.0,50.0,21.0,76.0,162.0,66.0,,20.0,First Pair,45,1087.5833333333,4,35,39,5.79,56.00,47.48,27,1997-12-21,USA,USA,73,209,2016,1,14,8479325.0
2025-2026,Cody Ceci,LAK,D,174.0,126.0,,95.0,100.0,164.0,180.0,178.0,201.0,189.0,95.0,164.0,,156.0,Third Pair,56,978.86666666667,1,7,8,3.26,43.64,50.9,31,1993-12-21,CAN,CAN,74,210,2012,1,15,8476879.0
2025-2026,Colton Parayko,STL,D,123.0,26.0,,97.0,195.0,144.0,73.0,68.0,128.0,210.0,27.0,106.0,,45.0,First Pair,57,1277.3333333333,1,12,13,3.28,40.66,49.77,32,1993-05-12,CAN,CAN,78,228,2012,3,86,8476892.0
2025-2026,Colton White,NJD,D,228.0,120.0,,,217.0,9.0,201.0,228.0,224.0,140.0,10.0,59.0,,223.0,Fringe,23,281.88333333333,0,4,4,0.52,52.94,47.36,28,1997-05-03,CAN,CAN,73,187,2015,4,97,
2025-2026,Connor Clifton,PIT,D,190.0,32.0,,32.0,132.0,93.0,175.0,165.0,206.0,201.0,211.0,5.0,,173.0,Third Pair,26,425.31666666667,1,2,3,0.71,50.00,55.82,30,1995-04-28,USA,USA,71,190,2013,5,133,8477365.0
2025-2026,Connor Murphy,CHI,D,211.0,58.0,,69.0,230.0,118.0,100.0,101.0,196.0,229.0,174.0,56.0,,116.0,Third Pair,57,939.35,4,8,12,2.15,45.61,45.8,32,1993-03-26,USA,USA,76,212,2011,1,20,8476473.0
2025-2026,Conor Timmins,BUF,D,116.0,170.0,,106.0,89.0,189.0,116.0,200.0,106.0,143.0,131.0,114.0,,128.0,Second Pair,33,634.8,0,6,6,1.16,40.00,45.43,26,1998-09-18,CAN,CAN,74,202,2017,2,32,8479982.0
2025-2026,Daemon Hunt,MIN,D,219.0,86.0,,44.0,232.0,216.0,215.0,229.0,73.0,182.0,11.0,111.0,,199.0,Fringe,26,310.56666666667,0,5,5,0.52,47.06,41.54,23,2002-05-15,CAN,,73,201,2020,3,65,8482094.0
2025-2026,Damon Severson,CBJ,D,67.0,149.0,55.0,,44.0,119.0,128.0,69.0,63.0,122.0,173.0,152.0,,88.0,Second Pair,55,1139.9333333333,4,17,21,6.4,51.16,55.54,31,1994-08-07,CAN,CAN,74,205,2012,2,60,8476923.0
2025-2026,Dante Fabbro,CBJ,D,63.0,103.0,,104.0,54.0,207.0,84.0,36.0,81.0,87.0,128.0,120.0,,105.0,Third Pair,50,804.1,4,4,8,1.29,40.74,46.53,27,1998-06-20,CAN,CAN,72,189,2016,1,17,8479371.0
2025-2026,Darnell Nurse,EDM,D,27.0,87.0,,62.0,55.0,149.0,6.0,33.0,52.0,51.0,157.0,44.0,,37.0,Second Pair,58,1208.05,7,11,18,5.01,43.68,49.93,30,1995-02-04,CAN,CAN,76,221,2013,1,7,8477498.0
2025-2026,Darren Raddysh,TBL,D,20.0,97.0,21.0,43.0,25.0,42.0,24.0,19.0,33.0,38.0,101.0,121.0,,15.0,First Pair,49,1104.7666666667,17,35,52,8.26,60.87,56.02,29,1996-02-28,CAN,CAN,73,200,-,-,-,8478178.0
2025-2026,David Jiricek,MIN,D,194.0,232.0,,,72.0,231.0,190.0,220.0,222.0,168.0,229.0,155.0,,231.0,Fringe,25,292.78333333333,0,0,0,0.52,50.00,44.99,21,2003-11-28,CZE,CZE,76,199,2022,1,6,
2025-2026,Declan Carlile,TBL,D,224.0,42.0,,1.0,210.0,7.0,138.0,150.0,232.0,37.0,70.0,54.0,,223.0,Third Pair,34,491.63333333333,1,2,3,1.3,59.38,47.78,25,2000-05-18,USA,,75,192,-,-,-,8483398.0
2025-2026,Declan Chisholm,WSH,D,124.0,177.0,,,121.0,110.0,131.0,141.0,122.0,173.0,32.0,171.0,,186.0,Third Pair,21,292.13333333333,1,3,4,0.71,50.00,45.78,25,2000-01-12,CAN,CAN,73,185,2018,5,150,8480990.0
2025-2026,Denton Mateychuk,CBJ,D,66.0,148.0,,156.0,101.0,125.0,124.0,4.0,79.0,123.0,22.0,194.0,,85.0,Second Pair,49,981.35,9,13,22,3.2,53.95,52.34,21,2004-07-12,CAN,,71,188,2022,1,12,8483485.0
2025-2026,Devon Toews,COL,D,25.0,89.0,83.0,116.0,5.0,95.0,46.0,103.0,84.0,8.0,120.0,204.0,,57.0,First Pair,42,939.5,1,12,13,4.57,62.86,53.91,31,1994-02-21,CAN,CAN,73,191,2014,4,108,8478038.0
2025-2026,Dmitri Simashev,UTA,D,193.0,222.0,,,164.0,166.0,133.0,221.0,186.0,64.0,198.0,185.0,,219.0,Third Pair,24,371.35,0,1,1,0.97,31.82,50.2,20,2005-02-04,RUS,,76,198,2023,1,6,
2025-2026,Dmitry Orlov,SJS,D,110.0,190.0,57.0,140.0,82.0,89.0,127.0,157.0,126.0,127.0,109.0,65.0,,115.0,Second Pair,55,1175.8,1,22,23,2.77,44.44,45.4,34,1991-07-23,RUS,RUS,71,214,2009,2,55,8475200.0
2025-2026,Donovan Sebrango,FLA,D,188.0,185.0,,,159.0,52.0,172.0,233.0,146.0,50.0,233.0,11.0,,229.0,Fringe,19,241.2,0,2,2,0.41,38.10,51.85,23,2002-01-12,CAN,CAN,73,194,2020,3,63,8482131.0
2025-2026,Dougie Hamilton,NJD,D,16.0,207.0,1.0,130.0,35.0,77.0,2.0,43.0,39.0,74.0,199.0,105.0,,34.0,Second Pair,52,1127.8166666667,7,14,21,7.41,48.33,53.34,32,1993-06-17,CAN,CAN,78,230,2011,1,9,8476462.0
2025-2026,Drew Doughty,LAK,D,142.0,93.0,70.0,50.0,74.0,23.0,163.0,143.0,176.0,98.0,178.0,153.0,,71.0,First Pair,48,1103.3333333333,3,11,14,4.29,51.67,54.45,35,1989-12-08,CAN,CAN,73,210,2008,1,2,8474563.0
2025-2026,Drew Helleson,ANA,D,181.0,151.0,,20.0,185.0,218.0,184.0,125.0,156.0,120.0,187.0,58.0,,155.0,Third Pair,48,838.13333333333,2,9,11,1.02,41.10,46.43,24,2001-03-26,USA,USA,75,190,2019,2,47,8481563.0
2025-2026,Dylan DeMelo,WPG,D,140.0,77.0,,107.0,64.0,49.0,197.0,154.0,169.0,42.0,170.0,57.0,,129.0,Second Pair,56,1206.0666666667,3,14,17,2.05,54.95,53.09,32,1993-05-01,CAN,CAN,72,195,2011,6,179,8476331.0
2025-2026,Dylan Samberg,WPG,D,129.0,20.0,,63.0,120.0,30.0,71.0,188.0,144.0,219.0,83.0,130.0,,95.0,Second Pair,40,850.38333333333,0,9,9,2.06,46.00,50.62,26,1999-01-24,USA,USA,76,219,2017,2,43,8480049.0
2025-2026,Egor Zamula,CBJ,D,220.0,15.0,,,205.0,36.0,224.0,209.0,187.0,60.0,127.0,212.0,,202.0,Third Pair,23,327.58333333333,0,2,2,0.33,61.54,44.9,25,2000-03-30,RUS,RUS,75,177,-,-,-,8481178.0
2025-2026,Elias Pettersson,VAN,D,213.0,223.0,,133.0,189.0,203.0,200.0,124.0,217.0,54.0,4.0,17.0,,216.0,Third Pair,47,677.66666666667,2,6,8,1.18,43.40,41.64,21,2004-02-16,SWE,,74,185,2022,3,80,8483678.0
2025-2026,Emil Andrae,PHI,D,136.0,79.0,,,139.0,46.0,206.0,180.0,64.0,34.0,37.0,84.0,,182.0,Third Pair,40,676.06666666667,1,10,11,2.04,61.22,49.86,23,2002-02-23,SWE,,69,189,2020,2,54,8482126.0
2025-2026,Emil Lilleberg,TBL,D,150.0,96.0,,79.0,150.0,58.0,194.0,138.0,107.0,67.0,215.0,26.0,,204.0,Third Pair,32,555.0,2,4,6,1.51,59.52,50.54,24,2001-02-02,NOR,,74,192,2021,4,107,8482929.0
2025-2026,Erik Cernak,TBL,D,179.0,51.0,,94.0,149.0,62.0,183.0,182.0,171.0,205.0,204.0,18.0,,138.0,Second Pair,36,665.58333333333,1,6,7,1.22,47.92,55.07,28,1997-05-28,SVK,SVK,76,224,2015,2,43,8478416.0
2025-2026,Erik Karlsson,PIT,D,17.0,211.0,14.0,129.0,21.0,140.0,22.0,98.0,16.0,61.0,54.0,222.0,,32.0,First Pair,51,1207.4166666667,4,31,35,6.29,57.50,52.48,35,1990-05-31,SWE,SWE,72,190,2008,1,15,8474578.0
2025-2026,Esa Lindell,DAL,D,146.0,23.0,,80.0,126.0,35.0,185.0,88.0,158.0,208.0,63.0,179.0,,61.0,First Pair,57,1353.55,5,17,22,5.37,58.02,55.56,31,1994-05-23,FIN,FIN,75,220,2012,3,74,8476902.0
2025-2026,Evan Bouchard,EDM,D,4.0,113.0,4.0,161.0,4.0,72.0,12.0,18.0,10.0,31.0,30.0,196.0,,4.0,First Pair,58,1434.6333333333,15,48,63,10.7,53.21,55.47,25,1999-10-20,CAN,CAN,75,194,2018,1,10,8480803.0
2025-2026,Filip Hronek,VAN,D,82.0,121.0,47.0,131.0,52.0,100.0,137.0,166.0,55.0,72.0,93.0,94.0,,50.0,First Pair,57,1392.9,5,27,32,4.52,54.32,50.0,27,1997-11-02,CZE,CZE,72,190,2016,2,53,8479425.0
2025-2026,Gustav Forsling,FLA,D,34.0,94.0,,76.0,28.0,59.0,42.0,115.0,37.0,78.0,137.0,134.0,,77.0,First Pair,57,1292.75,2,19,21,2.82,45.10,52.3,29,1996-06-12,SWE,SWE,72,186,2014,5,126,8478055.0
2025-2026,Hampus Lindholm,BOS,D,71.0,73.0,45.0,81.0,103.0,96.0,93.0,102.0,38.0,226.0,161.0,227.0,,52.0,First Pair,43,950.98333333333,4,15,19,3.06,43.08,50.31,31,1994-01-20,SWE,SWE,76,215,2012,1,6,8476854.0
2025-2026,Haydn Fleury,WPG,D,225.0,208.0,,77.0,221.0,233.0,191.0,224.0,199.0,159.0,206.0,33.0,,211.0,Third Pair,17,236.75,0,0,0,0.74,20.00,36.79,29,1996-07-08,CAN,CAN,76,208,2014,1,7,8477938.0
2025-2026,Henri Jokiharju,BOS,D,127.0,225.0,,100.0,90.0,153.0,176.0,204.0,82.0,183.0,154.0,140.0,,184.0,Third Pair,33,592.8,0,9,9,1.38,54.72,49.55,26,1999-06-17,FIN,FIN,72,200,2017,1,29,8480035.0
2025-2026,Hunter Brzustewicz,CGY,D,112.0,214.0,84.0,,154.0,61.0,81.0,70.0,153.0,29.0,1.0,146.0,,225.0,Third Pair,18,251.76666666667,1,1,2,0.66,47.06,45.76,20,2004-11-29,USA,,72,190,2023,3,75,8484150.0
2025-2026,Ian Cole,UTA,D,152.0,30.0,,113.0,95.0,50.0,202.0,171.0,135.0,132.0,216.0,98.0,,110.0,Second Pair,57,1046.9166666667,2,14,16,2.7,55.07,53.48,36,1989-02-21,USA,USA,73,225,2007,1,18,8474013.0
2025-2026,Ian Moore,ANA,D,69.0,5.0,,,76.0,63.0,64.0,62.0,98.0,95.0,196.0,158.0,,137.0,Third Pair,41,580.81666666667,2,7,9,3.1,47.50,53.73,23,2002-01-04,USA,USA,74,171,2020,3,67,8482178.0
2025-2026,Ilya Lyubushkin,DAL,D,223.0,104.0,,61.0,225.0,156.0,227.0,201.0,170.0,214.0,190.0,46.0,,170.0,Third Pair,40,646.25,1,6,7,1.03,45.71,40.56,31,1994-04-06,RUS,RUS,74,200,-,-,-,8480950.0
2025-2026,Ilya Solovyov,PIT,D,15.0,1.0,,,2.0,12.0,91.0,94.0,15.0,73.0,224.0,43.0,,172.0,Fringe,21,254.2,1,5,6,0.48,60.87,59.22,25,2000-07-20,BLR,BLR,75,208,2020,7,205,8482470.0
2025-2026,Ivan Provorov,CBJ,D,104.0,210.0,60.0,148.0,128.0,167.0,79.0,59.0,150.0,157.0,106.0,203.0,,53.0,First Pair,56,1421.8,6,14,20,5.79,55.79,49.68,28,1997-01-13,RUS,RUS,73,201,2015,1,7,8478500.0
2025-2026,J.J. Moser,TBL,D,79.0,56.0,,86.0,27.0,27.0,92.0,81.0,172.0,138.0,36.0,133.0,,104.0,First Pair,53,1174.9666666667,5,14,19,4.56,68.00,57.81,25,2000-06-06,CHE,CHE,73,173,2021,2,60,8482655.0
2025-2026,Jaccob Slavin,CAR,D,60.0,3.0,,11.0,13.0,3.0,54.0,176.0,140.0,63.0,15.0,230.0,,108.0,Second Pair,17,343.31666666667,0,3,3,1.36,65.22,57.91,31,1994-05-01,USA,USA,75,207,2012,4,120,8476958.0
2025-2026,Jack St. Ivany,PIT,D,75.0,142.0,,2.0,143.0,158.0,178.0,225.0,6.0,170.0,208.0,10.0,,113.0,Third Pair,17,266.03333333333,0,7,7,0.83,65.00,46.2,26,1999-07-22,USA,USA,75,198,2018,4,112,8481030.0
2025-2026,Jackson LaCombe,ANA,D,54.0,153.0,48.0,151.0,78.0,182.0,77.0,27.0,46.0,204.0,33.0,132.0,,33.0,First Pair,56,1372.1,6,31,37,8.03,46.15,50.98,24,2001-01-09,USA,USA,73,171,2019,2,39,8481605.0
2025-2026,Jacob Bernard-Docker,DET,D,168.0,35.0,,84.0,130.0,113.0,162.0,191.0,165.0,128.0,132.0,70.0,,190.0,Third Pair,42,630.45,0,4,4,1.24,60.00,50.31,25,2000-06-30,CAN,CAN,72,190,2018,1,26,8480879.0
2025-2026,Jacob Bryson,BUF,D,197.0,122.0,,,179.0,130.0,232.0,104.0,162.0,206.0,167.0,187.0,,227.0,Fringe,35,351.23333333333,2,3,5,0.88,50.00,49.57,27,1997-11-18,CAN,CAN,69,176,2017,4,99,8480196.0
2025-2026,Jacob Trouba,ANA,D,39.0,102.0,,157.0,62.0,220.0,28.0,54.0,51.0,158.0,111.0,34.0,,40.0,First Pair,55,1241.65,9,16,25,5.1,47.13,50.73,31,1994-02-26,USA,USA,75,203,2012,1,9,8476885.0
2025-2026,Jake Christiansen,CBJ,D,167.0,181.0,,,160.0,129.0,72.0,217.0,182.0,111.0,48.0,77.0,,230.0,Fringe,32,326.16666666667,0,2,2,0.73,23.53,47.45,25,1999-09-12,CAN,CAN,72,193,-,-,-,8481161.0
2025-2026,Jake McCabe,TOR,D,139.0,90.0,,127.0,142.0,145.0,199.0,144.0,86.0,231.0,130.0,52.0,,70.0,First Pair,55,1227.05,3,15,18,2.5,53.93,47.65,31,1993-10-12,USA,USA,73,204,2012,2,44,8476931.0
2025-2026,Jake Middleton,MIN,D,121.0,81.0,,105.0,169.0,159.0,158.0,116.0,80.0,171.0,165.0,55.0,,107.0,Third Pair,51,912.0,1,12,13,2.42,47.27,50.53,29,1996-01-02,CAN,CAN,75,219,2014,7,210,8478136.0
2025-2026,Jake Sanderson,OTT,D,47.0,21.0,27.0,57.0,69.0,21.0,45.0,23.0,57.0,147.0,12.0,205.0,,8.0,First Pair,57,1426.2333333333,11,35,46,9.56,54.76,56.4,23,2002-07-08,USA,USA,75,195,2020,1,5,8482105.0
2025-2026,Jake Walman,EDM,D,29.0,204.0,49.0,120.0,79.0,230.0,15.0,39.0,35.0,93.0,110.0,177.0,,27.0,Second Pair,29,574.98333333333,5,10,15,2.68,42.55,45.15,29,1996-02-20,CAN,CAN,74,215,2014,3,82,8478013.0
2025-2026,Jakob Chychrun,WSH,D,8.0,123.0,12.0,,33.0,116.0,5.0,3.0,32.0,17.0,155.0,129.0,,7.0,First Pair,57,1348.4333333333,21,25,46,14.56,65.93,52.88,27,1998-03-31,USA,USA,74,220,2016,1,16,8479345.0
2025-2026,Jalen Chatfield,CAR,D,56.0,134.0,,25.0,26.0,48.0,49.0,117.0,92.0,32.0,125.0,160.0,,151.0,Second Pair,50,1003.4666666667,1,12,13,2.82,57.83,48.58,29,1996-05-15,USA,USA,73,188,-,-,-,8478970.0
2025-2026,Jamie Drysdale,PHI,D,176.0,124.0,72.0,,138.0,138.0,195.0,128.0,195.0,56.0,38.0,215.0,,98.0,Second Pair,53,1141.0833333333,5,18,23,4.5,48.10,50.29,23,2002-04-08,CAN,CAN,71,183,2020,1,6,8482142.0
2025-2026,Jamie Oleksiak,SEA,D,202.0,72.0,,168.0,219.0,139.0,139.0,108.0,197.0,221.0,88.0,88.0,,142.0,Third Pair,54,915.51666666667,3,6,9,2.39,54.39,44.23,32,1992-12-21,CAN,CAN,79,257,2011,1,14,8476467.0
2025-2026,Jared Spurgeon,MIN,D,107.0,37.0,65.0,114.0,110.0,128.0,98.0,121.0,113.0,185.0,43.0,96.0,,63.0,Second Pair,58,1162.0666666667,6,11,17,4.34,47.46,50.67,35,1989-11-29,CAN,CAN,69,166,2008,6,156,8474716.0
2025-2026,Jayden Struble,MTL,D,177.0,193.0,,,140.0,94.0,229.0,210.0,85.0,23.0,207.0,12.0,,222.0,Third Pair,39,548.4,0,8,8,0.77,46.34,45.56,23,2001-09-08,USA,,72,202,2019,2,46,8481593.0
