Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2017-2018,Dougie Hamilton,CGY,D,2.0,132.0,25.0,,6.0,37.0,3.0,8.0,16.0,84.0,217.0,154.0,,19.0,Second Pair,82,1765.5333333333,17,27,44,14.98,52.03,57.22,24,1993-06-17,CAN,CAN,78,230,2011,1,9,8476462.0
2017-2018,Drew Doughty,LAK,D,103.0,144.0,6.0,144.0,84.0,35.0,158.0,112.0,83.0,172.0,115.0,127.0,,16.0,First Pair,82,2200.5166666667,10,50,60,11.6,54.55,49.51,27,1989-12-08,CAN,CAN,73,210,2008,1,2,8474563.0
2017-2018,Duncan Keith,CHI,D,90.0,172.0,82.0,135.0,49.0,190.0,60.0,201.0,157.0,60.0,136.0,224.0,,33.0,First Pair,82,1953.8166666667,2,30,32,7.55,39.50,48.57,34,1983-07-16,CAN,CAN,73,192,2002,2,54,8470281.0
2017-2018,Dustin Byfuglien,WPG,D,45.0,89.0,54.0,154.0,126.0,32.0,22.0,22.0,72.0,113.0,221.0,67.0,,10.0,First Pair,69,1679.3833333333,8,37,45,11.81,56.31,53.03,32,1985-03-27,USA,USA,77,260,2003,8,245,8470834.0
2017-2018,Dylan DeMelo,SJS,D,50.0,40.0,,,89.0,74.0,106.0,210.0,5.0,69.0,118.0,71.0,,160.0,Third Pair,63,894.96666666667,0,20,20,2.7,50.70,53.38,24,1993-05-01,CAN,CAN,72,195,2011,6,179,8476331.0
2017-2018,Erik Gudbranson,VAN,D,194.0,187.0,,131.0,219.0,173.0,170.0,165.0,102.0,163.0,53.0,28.0,,180.0,Second Pair,52,957.88333333333,2,3,5,1.91,41.67,42.57,25,1992-01-07,CAN,CAN,77,222,2010,1,3,8475790.0
2017-2018,Erik Gustafsson,CHI,D,4.0,135.0,46.0,,1.0,157.0,35.0,9.0,19.0,37.0,58.0,163.0,,62.0,Second Pair,35,649.43333333333,5,11,16,3.32,55.17,55.07,25,1992-03-14,SWE,SWE,72,197,2012,4,93,8476979.0
2017-2018,Erik Johnson,COL,D,79.0,45.0,85.0,122.0,168.0,144.0,24.0,39.0,140.0,153.0,89.0,75.0,,23.0,First Pair,62,1577.05,9,16,25,7.5,50.00,48.33,29,1988-03-21,USA,USA,76,225,2006,1,1,8473446.0
2017-2018,Erik Karlsson,OTT,D,17.0,116.0,60.0,132.0,116.0,155.0,29.0,34.0,3.0,85.0,27.0,197.0,,2.0,First Pair,71,1898.5666666667,9,53,62,9.29,42.66,48.67,27,1990-05-31,SWE,SWE,72,190,2008,1,15,8474578.0
2017-2018,Esa Lindell,DAL,D,138.0,105.0,73.0,60.0,35.0,94.0,155.0,136.0,188.0,75.0,72.0,144.0,,78.0,First Pair,80,1766.2833333333,7,20,27,7.5,55.86,54.14,23,1994-05-23,FIN,FIN,75,220,2012,3,74,8476902.0
2017-2018,Francois Beauchemin,ANA,D,124.0,137.0,,76.0,167.0,203.0,96.0,103.0,77.0,100.0,177.0,106.0,,79.0,Third Pair,67,1159.8833333333,3,14,17,4.24,53.85,45.48,37,1980-06-04,CAN,CAN,71,208,1998,3,75,8467400.0
2017-2018,Fredrik Claesson,OTT,D,184.0,65.0,,20.0,208.0,34.0,178.0,123.0,122.0,57.0,77.0,16.0,,206.0,Third Pair,64,982.0,1,6,7,2.18,43.33,47.03,24,1992-11-24,SWE,SWE,73,196,2011,5,126,8476368.0
2017-2018,Greg Pateryn,DAL,D,162.0,25.0,,121.0,165.0,26.0,111.0,207.0,132.0,211.0,174.0,37.0,,125.0,Second Pair,73,1431.9666666667,1,12,13,3.52,48.19,52.63,27,1990-06-20,USA,USA,75,212,2008,5,128,8474688.0
2017-2018,Gustav Forsling,CHI,D,106.0,225.0,28.0,157.0,137.0,214.0,30.0,135.0,176.0,41.0,6.0,198.0,,111.0,Second Pair,41,785.4,3,10,13,3.53,43.86,43.99,21,1996-06-12,SWE,SWE,72,186,2014,5,126,8478055.0
2017-2018,Gustav Olofsson,MIN,D,207.0,24.0,,,177.0,16.0,223.0,228.0,88.0,70.0,194.0,173.0,,223.0,Fringe,41,523.73333333333,0,8,8,1.07,51.28,53.38,22,1994-12-01,SWE,SWE,74,199,2013,2,46,8477467.0
2017-2018,Hampus Lindholm,ANA,D,77.0,119.0,33.0,88.0,27.0,33.0,134.0,74.0,121.0,191.0,155.0,146.0,,63.0,First Pair,69,1569.05,13,18,31,7.57,56.44,52.15,23,1994-01-20,SWE,SWE,76,215,2012,1,6,8476854.0
2017-2018,Haydn Fleury,CAR,D,186.0,80.0,,75.0,118.0,148.0,87.0,225.0,220.0,32.0,104.0,107.0,,187.0,Third Pair,67,1125.2666666667,0,8,8,2.65,47.14,46.79,21,1996-07-08,CAN,CAN,76,208,2014,1,7,8477938.0
2017-2018,Ian Cole,CBJ,D,83.0,34.0,,26.0,72.0,112.0,123.0,72.0,109.0,131.0,227.0,61.0,,94.0,Third Pair,67,1190.95,5,15,20,3.14,54.02,50.18,28,1989-02-21,USA,USA,73,225,2007,1,18,8474013.0
2017-2018,Ian Cole,PIT,D,83.0,34.0,,26.0,72.0,112.0,123.0,72.0,109.0,131.0,227.0,61.0,,94.0,Third Pair,67,1190.95,5,15,20,3.14,54.02,50.18,28,1989-02-21,USA,USA,73,225,2007,1,18,8474013.0
2017-2018,Ian McCoshen,FLA,D,212.0,193.0,,82.0,187.0,90.0,203.0,25.0,230.0,8.0,166.0,26.0,,222.0,Third Pair,38,572.88333333333,3,1,4,1.17,38.46,50.55,22,1995-08-05,USA,USA,75,210,2013,2,31,8477452.0
2017-2018,Ivan Provorov,PHI,D,57.0,121.0,94.0,42.0,203.0,67.0,43.0,11.0,46.0,151.0,39.0,98.0,,22.0,First Pair,82,1980.5333333333,17,24,41,11.54,54.62,48.32,20,1997-01-13,RUS,RUS,73,201,2015,1,7,8478500.0
2017-2018,Jaccob Slavin,CAR,D,65.0,4.0,,43.0,52.0,38.0,114.0,117.0,61.0,185.0,12.0,221.0,,59.0,First Pair,82,1852.2,8,22,30,6.18,45.80,54.58,23,1994-05-01,USA,USA,75,207,2012,4,120,8476958.0
2017-2018,Jack Johnson,CBJ,D,163.0,92.0,,136.0,90.0,160.0,177.0,146.0,185.0,202.0,111.0,128.0,,135.0,Second Pair,77,1505.0666666667,3,8,11,3.85,46.00,49.06,30,1987-01-13,USA,USA,73,227,2005,1,3,8471677.0
2017-2018,Jacob Trouba,WPG,D,9.0,62.0,69.0,123.0,86.0,72.0,14.0,52.0,6.0,118.0,75.0,95.0,,26.0,Second Pair,55,1204.3833333333,3,21,24,5.44,55.06,52.96,23,1994-02-26,USA,USA,75,203,2012,1,9,8476885.0
2017-2018,Jake Dotchin,TBL,D,91.0,141.0,,,53.0,30.0,147.0,130.0,80.0,47.0,108.0,30.0,,173.0,Third Pair,48,791.26666666667,3,8,11,1.82,60.66,54.66,23,1994-03-24,CAN,CAN,75,210,2012,6,161,8477009.0
2017-2018,Jake Gardiner,TOR,D,56.0,198.0,53.0,,32.0,133.0,146.0,126.0,28.0,104.0,96.0,193.0,,55.0,First Pair,82,1847.0666666667,5,47,52,7.24,55.65,50.08,27,1990-07-04,USA,USA,74,203,2008,1,17,8474581.0
2017-2018,Jake McCabe,BUF,D,205.0,123.0,,25.0,213.0,120.0,218.0,188.0,112.0,115.0,49.0,82.0,,159.0,Second Pair,53,1033.55,3,9,12,1.99,43.28,47.05,23,1993-10-12,USA,USA,73,204,2012,2,44,8476931.0
2017-2018,Jake Muzzin,LAK,D,51.0,117.0,14.0,38.0,31.0,60.0,37.0,101.0,106.0,125.0,188.0,47.0,,35.0,Second Pair,74,1602.1833333333,8,34,42,7.49,56.32,51.28,28,1989-02-21,CAN,CAN,75,227,2007,5,141,8474162.0
2017-2018,Jakob Chychrun,ARI,D,99.0,148.0,86.0,,176.0,187.0,49.0,108.0,67.0,80.0,105.0,73.0,,81.0,Second Pair,50,1012.0,4,10,14,5.74,52.46,49.22,19,1998-03-31,USA,USA,74,220,2016,1,16,8479345.0
