Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2009-2010,Alexandre Picard,CAR,D,131.0,89.0,65.0,12.0,97.0,61.0,79.0,88.0,199.0,40.0,108.0,89.0,,95.0,Second Pair,54,992.73333333333,4,11,15,3.69,48.05,50.91,24,1985-07-05,CAN,CAN,75,215,2003,3,85,8470678.0
2009-2010,Alexandre Picard,OTT,D,131.0,89.0,65.0,12.0,97.0,61.0,79.0,88.0,199.0,40.0,108.0,89.0,,95.0,Second Pair,54,992.73333333333,4,11,15,3.69,48.05,50.91,24,1985-07-05,CAN,CAN,75,215,2003,3,85,8470678.0
2009-2010,Andrei Markov,MTL,D,38.0,204.0,5.0,162.0,50.0,200.0,86.0,105.0,9.0,136.0,70.0,169.0,,7.0,First Pair,45,1071.4166666667,6,28,34,6.6,62.50,47.93,30,1978-12-20,RUS,RUS,72,200,1998,6,162,8467496.0
2009-2010,Andrej Meszaros,TBL,D,111.0,124.0,80.0,61.0,124.0,138.0,36.0,103.0,166.0,103.0,140.0,109.0,,70.0,Second Pair,81,1634.7833333333,6,11,17,6.73,42.86,49.29,23,1985-10-13,SVK,SVK,74,223,2004,1,23,8471236.0
2009-2010,Andrej Sekera,BUF,D,83.0,157.0,96.0,,66.0,119.0,110.0,33.0,127.0,94.0,6.0,144.0,,141.0,Third Pair,49,855.03333333333,4,7,11,2.54,47.37,47.96,23,1986-06-08,SVK,SVK,72,200,2004,3,71,8471284.0
2009-2010,Andrew Alberts,CAR,D,139.0,168.0,,98.0,101.0,164.0,164.0,161.0,70.0,112.0,187.0,7.0,,189.0,Third Pair,76,1169.1166666667,3,9,12,1.96,52.13,47.05,28,1981-06-30,USA,USA,77,218,2001,6,179,8469626.0
2009-2010,Andrew Alberts,VAN,D,139.0,168.0,,98.0,101.0,164.0,164.0,161.0,70.0,112.0,187.0,7.0,,189.0,Third Pair,76,1169.1166666667,3,9,12,1.96,52.13,47.05,28,1981-06-30,USA,USA,77,218,2001,6,179,8469626.0
2009-2010,Andrew Ference,BOS,D,158.0,58.0,114.0,128.0,140.0,45.0,89.0,208.0,110.0,105.0,38.0,117.0,,131.0,Second Pair,51,1004.9666666667,0,8,8,2.19,45.76,51.26,30,1979-03-17,CAN,CAN,71,182,1997,8,208,8466333.0
2009-2010,Andrew MacDonald,NYI,D,186.0,3.0,124.0,54.0,150.0,126.0,182.0,209.0,136.0,115.0,94.0,176.0,,130.0,Second Pair,46,924.1,1,6,7,2.44,54.00,49.61,22,1986-09-07,CAN,CAN,73,204,2006,6,160,8473584.0
2009-2010,Andy Greene,NJD,D,172.0,19.0,88.0,7.0,178.0,29.0,185.0,149.0,80.0,19.0,22.0,190.0,,80.0,First Pair,78,1835.5833333333,6,31,37,4.94,55.29,48.51,26,1982-10-30,USA,USA,71,190,-,-,-,8472382.0
2009-2010,Andy Sutton,NYI,D,104.0,57.0,,106.0,58.0,190.0,114.0,45.0,185.0,134.0,209.0,19.0,,75.0,Second Pair,72,1469.6333333333,5,8,13,3.97,44.68,50.21,34,1975-03-10,CAN,CAN,78,245,-,-,-,8467304.0
2009-2010,Andy Sutton,OTT,D,104.0,57.0,,106.0,58.0,190.0,114.0,45.0,185.0,134.0,209.0,19.0,,75.0,Second Pair,72,1469.6333333333,5,8,13,3.97,44.68,50.21,34,1975-03-10,CAN,CAN,78,245,-,-,-,8467304.0
2009-2010,Anssi Salmela,NJD,D,57.0,198.0,,,49.0,188.0,44.0,153.0,83.0,14.0,144.0,65.0,,160.0,Third Pair,38,511.96666666667,2,6,8,1.5,47.73,47.40,25,1984-08-13,FIN,FIN,73,200,-,-,-,8474557.0
2009-2010,Anssi Salmela,ATL,D,57.0,198.0,,,49.0,188.0,44.0,153.0,83.0,14.0,144.0,65.0,,160.0,Third Pair,38,511.96666666667,2,6,8,1.5,47.73,47.40,25,1984-08-13,FIN,FIN,73,200,-,-,-,8474557.0
2009-2010,Anton Stralman,CBJ,D,157.0,96.0,75.0,,158.0,58.0,84.0,134.0,161.0,114.0,71.0,119.0,,96.0,Second Pair,73,1495.7833333333,6,28,34,6.88,41.46,50.41,23,1986-08-01,SWE,SWE,71,193,2005,7,216,8471873.0
2009-2010,Anton Volchenkov,OTT,D,100.0,9.0,,23.0,90.0,81.0,82.0,67.0,122.0,111.0,111.0,33.0,,67.0,Second Pair,64,1324.1666666667,4,10,14,3.53,46.59,52.36,27,1982-02-25,RUS,RUS,73,220,2000,1,21,8468501.0
2009-2010,Barret Jackman,STL,D,142.0,180.0,,41.0,145.0,133.0,122.0,203.0,48.0,212.0,155.0,126.0,,111.0,First Pair,66,1496.7,2,15,17,2.01,50.00,46.32,28,1981-03-05,CAN,CAN,72,203,1999,1,17,8467890.0
2009-2010,Brad Stuart,DET,D,69.0,128.0,63.0,121.0,65.0,111.0,26.0,133.0,134.0,57.0,17.0,46.0,,78.0,First Pair,82,1899.8166666667,4,16,20,7.92,41.75,49.79,29,1979-11-06,CAN,CAN,74,215,1998,1,3,8467331.0
2009-2010,Braydon Coburn,PHI,D,42.0,149.0,40.0,92.0,17.0,124.0,65.0,126.0,85.0,156.0,169.0,75.0,,83.0,Second Pair,81,1712.0333333333,5,14,19,6.12,48.04,53.68,24,1985-02-27,CAN,CAN,77,224,2003,1,8,8470601.0
2009-2010,Brendan Mikkelson,ANA,D,206.0,214.0,,,186.0,174.0,181.0,212.0,200.0,16.0,74.0,123.0,,216.0,Third Pair,28,419.83333333333,0,2,2,0.95,42.42,43.85,22,1987-06-22,CAN,CAN,75,210,2005,2,31,8471705.0
2009-2010,Brendan Witt,NYI,D,161.0,202.0,,176.0,106.0,215.0,176.0,109.0,156.0,181.0,139.0,27.0,,151.0,Third Pair,42,640.25,2,3,5,0.76,27.91,45.82,34,1975-02-20,CAN,CAN,74,223,1993,1,11,8459433.0
2009-2010,Brent Burns,MIN,D,95.0,154.0,41.0,117.0,199.0,82.0,13.0,138.0,100.0,157.0,36.0,85.0,,42.0,First Pair,47,1051.5,3,17,20,6.36,42.37,49.98,24,1985-03-09,CAN,CAN,77,230,2003,1,20,8470613.0
2009-2010,Brent Seabrook,CHI,D,53.0,40.0,68.0,82.0,63.0,32.0,56.0,136.0,46.0,49.0,98.0,31.0,,55.0,First Pair,78,1811.6666666667,4,26,30,6.64,55.65,54.90,24,1985-04-20,CAN,CAN,75,220,2003,1,14,8470607.0
2009-2010,Brent Sopel,CHI,D,106.0,26.0,,73.0,38.0,50.0,128.0,182.0,146.0,21.0,11.0,162.0,,158.0,Third Pair,73,1084.8833333333,1,7,8,1.76,48.00,54.61,32,1977-01-07,CAN,CAN,74,205,1995,6,144,8462176.0
2009-2010,Brett Carson,CAR,D,147.0,117.0,86.0,180.0,83.0,201.0,175.0,112.0,138.0,38.0,15.0,66.0,,139.0,Third Pair,54,937.98333333333,2,10,12,1.45,50.88,45.41,23,1985-11-29,CAN,CAN,76,210,2004,4,109,8471321.0
2009-2010,Brett Clark,COL,D,151.0,1.0,99.0,21.0,183.0,109.0,139.0,183.0,38.0,138.0,117.0,141.0,,49.0,Second Pair,64,1224.9,3,17,20,4.46,53.03,48.60,32,1976-12-23,CAN,CAN,72,194,1996,6,154,8465122.0
2009-2010,Brett Festerling,ANA,D,215.0,136.0,,,208.0,73.0,184.0,214.0,208.0,22.0,20.0,1.0,,215.0,Fringe,42,525.0,0,3,3,0.92,50.00,44.69,23,1986-03-03,CAN,CAN,73,210,-,-,-,8471978.0
2009-2010,Brett Lebda,DET,D,84.0,83.0,,,163.0,8.0,48.0,66.0,69.0,15.0,176.0,180.0,,203.0,Third Pair,63,944.48333333333,1,7,8,3.06,50.77,51.56,27,1982-01-15,USA,USA,69,195,-,-,-,8471187.0
2009-2010,Brian Campbell,CHI,D,48.0,36.0,55.0,,31.0,4.0,97.0,100.0,47.0,12.0,7.0,210.0,,35.0,First Pair,68,1578.6,7,31,38,7.09,54.46,59.68,30,1979-05-23,CAN,CAN,70,192,1997,6,156,8466285.0
2009-2010,Brian Pothier,CAR,D,96.0,125.0,94.0,36.0,75.0,187.0,63.0,68.0,169.0,85.0,86.0,103.0,,84.0,Second Pair,61,1160.2333333333,5,10,15,4.11,53.85,44.51,32,1977-04-15,USA,USA,72,204,-,-,-,8468427.0
2009-2010,Brian Pothier,WSH,D,96.0,125.0,94.0,36.0,75.0,187.0,63.0,68.0,169.0,85.0,86.0,103.0,,84.0,Second Pair,61,1160.2333333333,5,10,15,4.11,53.85,44.51,32,1977-04-15,USA,USA,72,204,-,-,-,8468427.0
2009-2010,Brian Rafalski,DET,D,27.0,97.0,18.0,16.0,14.0,18.0,92.0,127.0,24.0,98.0,56.0,212.0,,23.0,First Pair,78,1889.75,8,34,42,8.56,56.48,56.01,35,1973-09-28,USA,USA,70,194,-,-,-,8467856.0
2009-2010,Brooks Orpik,PIT,D,101.0,112.0,,53.0,42.0,147.0,191.0,177.0,36.0,42.0,127.0,3.0,,129.0,Second Pair,73,1467.1333333333,2,23,25,2.39,52.34,52.71,28,1980-09-26,USA,USA,75,217,2000,1,18,8468498.0
2009-2010,Bruno Gervais,NYI,D,68.0,208.0,103.0,163.0,29.0,213.0,103.0,116.0,107.0,116.0,103.0,142.0,,121.0,Second Pair,71,1421.05,3,14,17,5.13,41.00,49.78,24,1984-10-03,CAN,CAN,73,200,2003,6,182,8470774.0
2009-2010,Bryan Allen,FLA,D,138.0,179.0,,151.0,135.0,206.0,105.0,156.0,91.0,192.0,110.0,74.0,,125.0,Second Pair,74,1417.9,4,9,13,2.85,43.96,45.00,29,1980-08-21,CAN,CAN,77,223,1998,1,4,8467332.0
2009-2010,Bryan McCabe,FLA,D,82.0,203.0,62.0,140.0,134.0,192.0,70.0,91.0,56.0,165.0,154.0,107.0,,21.0,First Pair,82,1912.7833333333,8,35,43,8.73,49.06,44.79,34,1975-06-08,CAN,CAN,74,223,1993,2,40,8459462.0
2009-2010,Bryce Salvador,NJD,D,208.0,31.0,,10.0,203.0,28.0,187.0,99.0,213.0,80.0,161.0,97.0,,161.0,Second Pair,79,1490.2666666667,4,10,14,1.3,51.95,49.79,33,1976-02-11,CAN,CAN,75,215,1994,6,138,8460626.0
2009-2010,Cam Barker,CHI,D,72.0,139.0,45.0,,114.0,53.0,67.0,155.0,27.0,32.0,204.0,77.0,,98.0,Third Pair,70,1086.4833333333,5,16,21,5.5,55.41,50.68,23,1986-04-04,CAN,CAN,75,223,2004,1,3,8471216.0
2009-2010,Cam Barker,MIN,D,72.0,139.0,45.0,,114.0,53.0,67.0,155.0,27.0,32.0,204.0,77.0,,98.0,Third Pair,70,1086.4833333333,5,16,21,5.5,55.41,50.68,23,1986-04-04,CAN,CAN,75,223,2004,1,3,8471216.0
2009-2010,Carl Gunnarsson,TOR,D,133.0,127.0,121.0,170.0,120.0,132.0,183.0,83.0,73.0,144.0,130.0,137.0,,77.0,Second Pair,43,921.95,3,12,15,1.89,53.33,49.58,22,1986-11-09,SWE,SWE,74,198,2007,7,194,8474125.0
2009-2010,Carlo Colaiacovo,STL,D,26.0,61.0,83.0,,28.0,38.0,85.0,77.0,12.0,31.0,105.0,114.0,,99.0,Third Pair,67,1159.2666666667,7,25,32,5.78,56.00,56.49,26,1983-01-27,CAN,CAN,73,202,2001,1,17,8469470.0
2009-2010,Chris Butler,BUF,D,145.0,191.0,60.0,84.0,72.0,122.0,151.0,147.0,160.0,154.0,42.0,170.0,,136.0,Second Pair,59,1181.4333333333,1,20,21,2.97,41.43,51.18,22,1986-10-27,USA,USA,73,196,2005,4,96,8471761.0
2009-2010,Chris Campoli,OTT,D,114.0,47.0,117.0,,86.0,55.0,168.0,74.0,82.0,39.0,43.0,78.0,,115.0,Third Pair,67,1195.9333333333,4,14,18,4.94,45.71,54.93,25,1984-07-09,CAN,CAN,72,200,2004,7,227,8470329.0
2009-2010,Chris Phillips,OTT,D,122.0,175.0,,102.0,81.0,105.0,142.0,37.0,173.0,73.0,120.0,135.0,,104.0,First Pair,82,1832.6,8,16,24,3.58,48.67,51.71,31,1978-03-09,CAN,CAN,75,219,1996,1,1,8464956.0
2009-2010,Chris Pronger,PHI,D,49.0,16.0,13.0,81.0,61.0,33.0,41.0,35.0,114.0,81.0,174.0,136.0,,4.0,First Pair,82,2123.9833333333,10,45,55,8.16,57.58,56.10,34,1974-10-10,CAN,CAN,78,188,1993,1,2,8459424.0
2009-2010,Christian Ehrhoff,VAN,D,21.0,70.0,1.0,37.0,39.0,24.0,29.0,38.0,37.0,53.0,63.0,165.0,,25.0,First Pair,80,1822.6833333333,14,30,44,9.98,65.81,53.54,27,1982-07-06,DEU,DEU,74,201,2001,4,106,8469555.0
2009-2010,Christoph Schubert,ATL,D,59.0,193.0,,100.0,202.0,181.0,4.0,20.0,153.0,54.0,216.0,2.0,,155.0,Third Pair,47,741.46666666667,2,5,7,3.01,41.51,44.45,27,1982-02-05,DEU,DEU,75,230,2001,4,127,8469575.0
2009-2010,Cody Franson,NSH,D,4.0,17.0,16.0,,34.0,23.0,20.0,9.0,6.0,20.0,121.0,101.0,,103.0,Third Pair,61,866.13333333333,6,15,21,5.0,67.92,54.62,22,1987-08-08,CAN,CAN,77,224,2005,3,79,8471742.0
2009-2010,Colin White,NJD,D,189.0,23.0,,47.0,152.0,20.0,188.0,181.0,183.0,124.0,81.0,60.0,,164.0,Second Pair,81,1626.0666666667,2,10,12,1.52,52.43,51.30,31,1977-12-12,CAN,CAN,76,215,1996,2,49,8465005.0
2009-2010,Cory Sarich,CGY,D,150.0,98.0,,97.0,130.0,15.0,140.0,166.0,77.0,88.0,208.0,24.0,,198.0,Third Pair,57,909.03333333333,1,5,6,2.01,50.91,51.60,31,1978-08-16,CAN,CAN,76,207,1996,2,27,8464981.0
2009-2010,Craig Rivet,BUF,D,140.0,195.0,90.0,86.0,89.0,106.0,162.0,175.0,78.0,163.0,199.0,133.0,,154.0,Second Pair,78,1421.1333333333,1,14,15,3.57,44.59,48.97,34,1974-09-13,CAN,CAN,74,207,1992,3,68,8459004.0
2009-2010,Dan Boyle,SJS,D,13.0,62.0,4.0,50.0,27.0,56.0,40.0,19.0,8.0,102.0,45.0,197.0,,3.0,First Pair,76,1992.3333333333,15,43,58,14.07,54.89,53.14,33,1976-07-12,CAN,CAN,71,194,-,-,-,8467096.0
2009-2010,Dan Girardi,NYR,D,44.0,190.0,,58.0,10.0,209.0,74.0,86.0,125.0,99.0,52.0,41.0,,69.0,Second Pair,82,1761.55,6,18,24,4.64,47.50,46.48,25,1984-04-29,CAN,CAN,73,212,-,-,-,8471958.0
2009-2010,Dan Hamhuis,NSH,D,78.0,142.0,,76.0,107.0,112.0,46.0,106.0,93.0,197.0,41.0,62.0,,92.0,Second Pair,78,1657.9166666667,5,19,24,4.82,50.00,52.16,26,1982-12-13,CAN,CAN,73,204,2001,1,12,8469465.0
2009-2010,Darryl Sydor,STL,D,194.0,32.0,,111.0,149.0,99.0,195.0,201.0,171.0,29.0,37.0,208.0,,150.0,Third Pair,47,785.28333333333,0,8,8,1.2,43.90,45.00,37,1972-05-13,CAN,CAN,73,211,1990,1,7,8458172.0
2009-2010,David Hale,TBL,D,171.0,209.0,,179.0,204.0,163.0,179.0,164.0,28.0,216.0,84.0,48.0,,213.0,Third Pair,39,548.15,0,4,4,0.9,44.44,45.23,28,1981-06-18,USA,USA,73,222,2000,1,22,8468502.0
2009-2010,Davis Drewiske,LAK,D,152.0,4.0,,45.0,162.0,6.0,159.0,216.0,20.0,131.0,13.0,153.0,,166.0,Third Pair,42,640.3,1,7,8,1.61,41.67,53.59,24,1984-11-22,USA,USA,74,222,-,-,-,8474518.0
2009-2010,Denis Grebeshkov,EDM,D,74.0,216.0,104.0,166.0,76.0,203.0,192.0,10.0,60.0,196.0,96.0,179.0,,101.0,Second Pair,51,1091.5333333333,7,14,21,3.25,38.89,44.43,25,1983-10-11,RUS,RUS,72,206,2002,1,18,8470268.0
2009-2010,Denis Grebeshkov,NSH,D,74.0,216.0,104.0,166.0,76.0,203.0,192.0,10.0,60.0,196.0,96.0,179.0,,101.0,Second Pair,51,1091.5333333333,7,14,21,3.25,38.89,44.43,25,1983-10-11,RUS,RUS,72,206,2002,1,18,8470268.0
2009-2010,Dennis Seidenberg,BOS,D,61.0,18.0,42.0,77.0,70.0,159.0,33.0,135.0,71.0,177.0,35.0,45.0,,16.0,First Pair,79,1810.75,4,28,32,6.14,52.81,49.41,28,1981-07-18,DEU,DEU,72,199,2001,6,172,8469619.0
2009-2010,Dennis Seidenberg,FLA,D,61.0,18.0,42.0,77.0,70.0,159.0,33.0,135.0,71.0,177.0,35.0,45.0,,16.0,First Pair,79,1810.75,4,28,32,6.14,52.81,49.41,28,1981-07-18,DEU,DEU,72,199,2001,6,172,8469619.0
2009-2010,Dennis Wideman,BOS,D,91.0,109.0,54.0,138.0,80.0,68.0,43.0,62.0,177.0,79.0,33.0,152.0,,27.0,First Pair,76,1790.2833333333,6,24,30,7.24,42.71,50.47,26,1983-03-20,CAN,CAN,72,202,2002,8,241,8469770.0
2009-2010,Derek Meech,DET,D,64.0,133.0,67.0,,200.0,39.0,21.0,64.0,39.0,2.0,152.0,98.0,,204.0,Fringe,49,583.68333333333,2,4,6,2.95,28.57,45.83,25,1984-04-21,CAN,CAN,71,200,2002,7,229,8470061.0
2009-2010,Derek Morris,BOS,D,129.0,44.0,53.0,96.0,115.0,63.0,66.0,111.0,170.0,27.0,99.0,160.0,,66.0,Second Pair,76,1629.7833333333,4,25,29,4.9,50.57,53.79,31,1978-08-24,CAN,CAN,72,210,1996,1,13,8464966.0
2009-2010,Derek Morris,PHX,D,129.0,44.0,53.0,96.0,115.0,63.0,66.0,111.0,170.0,27.0,99.0,160.0,,66.0,Second Pair,76,1629.7833333333,4,25,29,4.9,50.57,53.79,31,1978-08-24,CAN,CAN,72,210,1996,1,13,8464966.0
2009-2010,Dion Phaneuf,TOR,D,10.0,189.0,33.0,123.0,36.0,130.0,7.0,29.0,44.0,55.0,2.0,34.0,,10.0,First Pair,81,1963.5,12,20,32,12.32,49.07,49.20,24,1985-04-10,CAN,CAN,75,222,2003,1,9,8470602.0
2009-2010,Dion Phaneuf,CGY,D,10.0,189.0,33.0,123.0,36.0,130.0,7.0,29.0,44.0,55.0,2.0,34.0,,10.0,First Pair,81,1963.5,12,20,32,12.32,49.07,49.20,24,1985-04-10,CAN,CAN,75,222,2003,1,9,8470602.0
2009-2010,Dmitry Kulikov,FLA,D,163.0,137.0,91.0,,165.0,191.0,96.0,114.0,178.0,121.0,128.0,93.0,,119.0,Third Pair,68,1219.6666666667,3,13,16,4.68,51.61,44.68,18,1990-10-29,RUS,RUS,73,201,2009,1,14,8475179.0
2009-2010,Douglas Murray,SJS,D,144.0,99.0,,108.0,68.0,51.0,133.0,158.0,163.0,149.0,129.0,12.0,,173.0,Second Pair,79,1606.6666666667,4,13,17,3.43,50.00,49.86,29,1980-03-12,SWE,SWE,75,240,1999,8,241,8468114.0
2009-2010,Drew Doughty,LAK,D,94.0,120.0,39.0,131.0,98.0,26.0,143.0,46.0,75.0,139.0,89.0,87.0,,31.0,First Pair,82,2047.95,16,43,59,9.85,57.89,53.72,19,1989-12-08,CAN,CAN,73,210,2008,1,2,8474563.0
2009-2010,Duncan Keith,CHI,D,5.0,52.0,50.0,65.0,32.0,34.0,16.0,28.0,5.0,72.0,115.0,213.0,,5.0,First Pair,82,2181.3166666667,14,55,69,10.58,53.90,56.10,26,1983-07-16,CAN,CAN,73,192,2002,2,54,8470281.0
2009-2010,Dustin Byfuglien,CHI,D,2.0,51.0,64.0,,189.0,14.0,1.0,1.0,45.0,17.0,109.0,5.0,,47.0,Third Pair,82,1346.4666666667,17,17,34,18.89,47.89,53.54,24,1985-03-27,USA,USA,77,260,2003,8,245,
2009-2010,Ed Jovanovski,PHX,D,47.0,162.0,27.0,167.0,155.0,168.0,23.0,71.0,29.0,24.0,124.0,71.0,,20.0,Second Pair,66,1427.55,10,24,34,6.12,44.05,47.77,33,1976-06-26,CAN,CAN,75,220,1994,1,1,8460492.0
2009-2010,Eric Brewer,STL,D,115.0,77.0,79.0,56.0,171.0,145.0,55.0,15.0,190.0,91.0,91.0,115.0,,71.0,Second Pair,59,1265.25,8,7,15,3.8,40.26,47.40,30,1979-04-17,CAN,CAN,76,216,1997,1,5,8466142.0
2009-2010,Erik Johnson,STL,D,54.0,141.0,12.0,17.0,64.0,104.0,42.0,96.0,76.0,10.0,145.0,121.0,,37.0,Second Pair,79,1693.9166666667,10,29,39,10.31,53.00,50.22,21,1988-03-21,USA,USA,76,225,2006,1,1,8473446.0
2009-2010,Erik Karlsson,OTT,D,43.0,163.0,110.0,,53.0,69.0,32.0,58.0,95.0,13.0,3.0,187.0,,68.0,Second Pair,60,1206.8,5,21,26,5.68,43.84,50.62,19,1990-05-31,SWE,SWE,72,190,2008,1,15,8474578.0
2009-2010,Fedor Tyutin,CBJ,D,175.0,34.0,31.0,90.0,193.0,27.0,83.0,102.0,195.0,161.0,113.0,125.0,,48.0,First Pair,80,1881.8833333333,6,26,32,7.84,47.62,48.88,26,1983-07-19,RUS,RUS,74,221,2001,2,40,8469492.0
2009-2010,Filip Kuba,OTT,D,36.0,72.0,25.0,154.0,57.0,79.0,107.0,167.0,4.0,47.0,177.0,199.0,,33.0,First Pair,53,1211.05,3,25,28,4.34,45.57,53.14,32,1976-12-29,CZE,CZE,76,225,1995,8,192,8462225.0
2009-2010,Francis Bouillon,NSH,D,181.0,156.0,47.0,79.0,172.0,113.0,137.0,89.0,214.0,56.0,123.0,30.0,,175.0,Second Pair,81,1563.5333333333,3,8,11,4.62,50.70,48.20,33,1975-10-17,USA,USA,68,194,-,-,-,8465914.0
2009-2010,Francois Beauchemin,TOR,D,65.0,110.0,107.0,172.0,25.0,110.0,47.0,187.0,129.0,117.0,30.0,146.0,,54.0,First Pair,82,2088.1333333333,5,21,26,8.72,45.19,53.49,29,1980-06-04,CAN,CAN,71,208,1998,3,75,8467400.0
2009-2010,Freddy Meyer,NYI,D,24.0,64.0,,118.0,40.0,172.0,95.0,8.0,23.0,210.0,143.0,14.0,,112.0,Third Pair,64,1073.0666666667,4,11,15,2.94,48.05,54.76,28,1981-01-04,USA,USA,70,185,-,-,-,8470578.0
2009-2010,Garnet Exelby,TOR,D,185.0,115.0,,114.0,117.0,171.0,190.0,162.0,186.0,187.0,197.0,6.0,,209.0,Fringe,51,514.91666666667,1,3,4,0.49,37.84,48.90,28,1981-08-16,CAN,CAN,73,215,1999,8,217,8468090.0
2009-2010,Greg Zanon,MIN,D,213.0,5.0,,2.0,207.0,74.0,204.0,189.0,191.0,209.0,64.0,43.0,,108.0,First Pair,81,1811.8833333333,2,13,15,2.06,44.12,48.63,29,1980-06-05,CAN,CAN,71,201,2000,5,156,8468636.0
2009-2010,Hal Gill,MTL,D,201.0,81.0,,30.0,184.0,76.0,180.0,131.0,210.0,183.0,210.0,82.0,,135.0,Second Pair,68,1247.35,2,9,11,1.35,41.07,46.47,34,1975-04-06,USA,USA,79,243,1993,8,207,8459628.0
2009-2010,Henrik Tallinder,BUF,D,165.0,182.0,,124.0,91.0,87.0,197.0,122.0,117.0,148.0,80.0,184.0,,177.0,Second Pair,82,1690.2833333333,4,16,20,2.96,54.62,50.09,30,1979-01-10,SWE,SWE,76,209,1997,2,48,8466182.0
2009-2010,Ian White,CGY,D,6.0,118.0,71.0,159.0,12.0,101.0,15.0,6.0,59.0,58.0,78.0,145.0,,34.0,First Pair,83,1891.4833333333,13,25,38,8.36,55.38,54.95,25,1984-06-04,CAN,CAN,70,191,2002,6,191,8470273.0
2009-2010,Ian White,TOR,D,6.0,118.0,71.0,159.0,12.0,101.0,15.0,6.0,59.0,58.0,78.0,145.0,,34.0,First Pair,83,1891.4833333333,13,25,38,8.36,55.38,54.95,25,1984-06-04,CAN,CAN,70,191,2002,6,191,8470273.0
2009-2010,Jack Hillen,NYI,D,56.0,100.0,105.0,168.0,62.0,207.0,109.0,151.0,18.0,147.0,156.0,183.0,,102.0,Second Pair,69,1427.8,3,18,21,5.14,45.16,49.23,23,1986-01-24,USA,USA,70,190,-,-,-,8474519.0
