Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2014-2015,Brad Richards,CHI,F,71.0,337.0,97.0,,44.0,303.0,45.0,156.0,152.0,3.0,205.0,394.0,98.0,94.0,Third Line,76,1131.4833333333,12,25,37,13.31,58.02,48.73,34,1980-05-02,CAN,CAN,72,199,1998,3,64,8467389.0
2014-2015,Brad Richardson,VAN,F,231.0,285.0,,67.0,219.0,355.0,288.0,258.0,140.0,316.0,390.0,222.0,51.0,235.0,Third Line,45,651.21666666667,8,13,21,7.31,47.62,48.91,29,1985-02-04,CAN,CAN,72,190,2003,5,163,8470755.0
2014-2015,Brandon Bollig,CGY,F,372.0,155.0,,,385.0,149.0,102.0,397.0,392.0,404.0,406.0,26.0,,401.0,Fringe,62,533.11666666667,1,4,5,3.74,33.33,41.04,27,1987-01-31,USA,USA,74,220,-,-,-,8475650.0
2014-2015,Brandon Dubinsky,CBJ,F,110.0,287.0,155.0,157.0,138.0,154.0,191.0,114.0,90.0,358.0,342.0,33.0,34.0,83.0,First Line,47,848.88333333333,13,23,36,9.1,57.69,48.91,28,1986-04-29,USA,USA,74,208,2004,2,60,8471273.0
2014-2015,Brandon McMillan,ARI,F,393.0,259.0,,141.0,329.0,321.0,308.0,402.0,407.0,413.0,111.0,90.0,,414.0,Fourth Line,58,607.15,1,3,4,6.45,22.86,47.34,24,1990-03-22,CAN,CAN,71,190,2008,3,85,8474646.0
2014-2015,Brandon McMillan,VAN,F,393.0,259.0,,141.0,329.0,321.0,308.0,402.0,407.0,413.0,111.0,90.0,,414.0,Fourth Line,58,607.15,1,3,4,6.45,22.86,47.34,24,1990-03-22,CAN,CAN,71,190,2008,3,85,8474646.0
2014-2015,Brandon Pirri,FLA,F,116.0,138.0,25.0,,208.0,106.0,43.0,18.0,387.0,119.0,87.0,308.0,130.0,105.0,Third Line,49,723.71666666667,22,2,24,12.4,58.82,53.48,23,1991-04-10,CAN,CAN,72,180,2009,2,59,8475204.0
2014-2015,Brandon Prust,MTL,F,347.0,260.0,,99.0,344.0,182.0,391.0,347.0,197.0,350.0,410.0,112.0,,355.0,Fourth Line,82,1063.2333333333,4,14,18,7.52,54.55,47.61,30,1984-03-16,CAN,CAN,72,195,2004,3,70,8471283.0
2014-2015,Brandon Saad,CHI,F,37.0,151.0,234.0,60.0,21.0,127.0,67.0,46.0,67.0,43.0,23.0,335.0,,104.0,Second Line,82,1415.3833333333,23,29,52,21.0,55.81,53.92,21,1992-10-27,USA,USA,73,215,2011,2,43,8476438.0
2014-2015,Brandon Sutter,PIT,F,319.0,102.0,201.0,162.0,377.0,105.0,165.0,212.0,366.0,313.0,59.0,272.0,80.0,176.0,Second Line,80,1385.9166666667,21,12,33,16.31,52.73,48.08,25,1989-02-14,USA,CAN,75,190,2007,1,11,8474091.0
2014-2015,Brayden Schenn,PHI,F,240.0,237.0,30.0,,211.0,251.0,290.0,225.0,183.0,91.0,98.0,76.0,,133.0,Second Line,82,1400.5666666667,18,29,47,22.76,50.77,48.17,23,1991-08-22,CAN,CAN,73,199,2009,1,5,8475170.0
2014-2015,Brendan Gallagher,MTL,F,12.0,122.0,151.0,,30.0,274.0,11.0,29.0,31.0,65.0,110.0,340.0,,77.0,Second Line,82,1360.2,24,23,47,31.75,58.54,53.59,22,1992-05-06,CAN,CAN,69,186,2010,5,147,8475848.0
2014-2015,Brenden Morrow,TBL,F,377.0,146.0,,,309.0,32.0,422.0,321.0,325.0,242.0,388.0,89.0,,399.0,Fourth Line,70,652.93333333333,3,5,8,4.97,50.00,53.54,35,1979-01-16,CAN,CAN,71,212,1997,1,25,8466160.0
2014-2015,Brett Connolly,TBL,F,164.0,43.0,258.0,,184.0,20.0,125.0,19.0,393.0,204.0,421.0,102.0,,280.0,Fourth Line,55,668.41666666667,12,5,17,8.46,55.88,54.75,22,1992-05-02,CAN,CAN,75,198,2010,1,6,8475792.0
2014-2015,Brett Connolly,BOS,F,164.0,43.0,258.0,,184.0,20.0,125.0,19.0,393.0,204.0,421.0,102.0,,280.0,Fourth Line,55,668.41666666667,12,5,17,8.46,55.88,54.75,22,1992-05-02,CAN,CAN,75,198,2010,1,6,8475792.0
2014-2015,Brett Ritchie,DAL,F,47.0,299.0,153.0,,52.0,101.0,15.0,17.0,329.0,220.0,67.0,31.0,,216.0,Third Line,31,433.56666666667,6,3,9,8.2,54.17,54.7,21,1993-07-01,CAN,CAN,76,215,2011,2,44,8476439.0
2014-2015,Brian Boyle,TBL,F,241.0,51.0,,64.0,298.0,70.0,63.0,181.0,343.0,410.0,253.0,69.0,39.0,251.0,Fourth Line,82,1065.4333333333,15,9,24,12.09,50.91,53.49,29,1984-12-18,USA,USA,78,245,2003,1,26,8470619.0
2014-2015,Brian Flynn,BUF,F,375.0,325.0,,75.0,402.0,365.0,325.0,341.0,342.0,370.0,138.0,309.0,105.0,300.0,Third Line,63,939.11666666667,5,12,17,7.31,46.43,40.09,26,1988-07-26,USA,USA,73,185,-,-,-,8476808.0
2014-2015,Brian Flynn,MTL,F,375.0,325.0,,75.0,402.0,365.0,325.0,341.0,342.0,370.0,138.0,309.0,105.0,300.0,Third Line,63,939.11666666667,5,12,17,7.31,46.43,40.09,26,1988-07-26,USA,USA,73,185,-,-,-,8476808.0
2014-2015,Brian Gibbons,CBJ,F,359.0,4.0,,134.0,302.0,18.0,414.0,409.0,134.0,187.0,207.0,333.0,,359.0,Third Line,25,345.58333333333,0,5,5,2.04,60.00,50.06,26,1988-02-26,USA,USA,68,175,-,-,-,8476207.0
2014-2015,Brian Gionta,BUF,F,270.0,347.0,206.0,184.0,341.0,375.0,137.0,277.0,201.0,363.0,97.0,319.0,,124.0,First Line,69,1245.4,13,22,35,14.05,44.62,42.82,35,1979-01-18,USA,USA,67,178,1998,3,82,8467407.0
2014-2015,Brock Nelson,NYI,F,124.0,89.0,29.0,181.0,13.0,264.0,119.0,137.0,339.0,338.0,19.0,217.0,159.0,129.0,Second Line,82,1302.4166666667,20,22,42,25.39,56.58,56.52,22,1991-10-15,USA,USA,76,210,2010,1,30,8475754.0
2014-2015,Brooks Laich,WSH,F,286.0,174.0,,144.0,207.0,214.0,269.0,308.0,336.0,270.0,320.0,166.0,114.0,247.0,Third Line,66,971.73333333333,7,13,20,11.43,48.15,53.27,31,1983-06-23,CAN,CAN,74,200,2001,6,193,8469639.0
2014-2015,Bryan Bickell,CHI,F,171.0,188.0,,,88.0,87.0,130.0,122.0,312.0,4.0,201.0,53.0,,292.0,Fourth Line,80,966.01666666667,14,14,28,10.22,54.39,50.17,28,1986-03-09,CAN,CAN,76,223,2004,2,41,8471254.0
2014-2015,Bryan Little,WPG,F,151.0,263.0,55.0,152.0,50.0,216.0,328.0,149.0,136.0,186.0,131.0,303.0,127.0,78.0,First Line,70,1394.3666666667,24,28,52,18.28,57.14,54.48,26,1987-11-12,CAN,CAN,72,191,2006,1,12,8473412.0
2014-2015,Cal Clutterbuck,NYI,F,257.0,330.0,,189.0,157.0,241.0,74.0,335.0,372.0,376.0,99.0,4.0,,285.0,Fourth Line,76,967.33333333333,7,9,16,12.43,45.65,52.78,26,1987-11-18,CAN,CAN,72,212,2006,3,72,8473504.0
2014-2015,Calle Jarnkrok,NSH,F,253.0,29.0,,125.0,180.0,4.0,201.0,259.0,293.0,85.0,102.0,356.0,133.0,347.0,Fourth Line,74,950.85,7,11,18,9.42,51.92,57.87,22,1991-09-25,SWE,SWE,72,192,2010,2,51,8475714.0
2014-2015,Cam Atkinson,CBJ,F,101.0,216.0,81.0,1.0,167.0,283.0,38.0,86.0,234.0,265.0,213.0,317.0,,95.0,Second Line,78,1325.3,22,18,40,24.82,48.57,47.74,25,1989-06-05,USA,USA,68,176,2008,6,157,8474715.0
2014-2015,Carl Hagelin,NYR,F,78.0,364.0,,19.0,51.0,306.0,55.0,116.0,187.0,129.0,291.0,260.0,,160.0,Third Line,82,1249.0166666667,17,18,35,18.83,58.02,48.98,26,1988-08-23,SWE,SWE,72,183,2007,6,168,8474176.0
2014-2015,Carl Soderberg,BOS,F,248.0,49.0,24.0,,262.0,49.0,261.0,292.0,135.0,162.0,301.0,292.0,126.0,139.0,Second Line,82,1378.4166666667,13,31,44,16.06,55.84,50.61,28,1985-10-12,SWE,SWE,75,210,2004,2,49,8471262.0
2014-2015,Casey Cizikas,NYI,F,318.0,110.0,,124.0,248.0,276.0,305.0,288.0,338.0,269.0,211.0,83.0,44.0,322.0,Fourth Line,70,876.18333333333,9,9,18,10.71,46.00,51.45,23,1991-02-27,CAN,CAN,71,190,2009,4,92,8475231.0
2014-2015,Cedric Paquette,TBL,F,259.0,16.0,,136.0,316.0,36.0,212.0,77.0,377.0,275.0,49.0,79.0,118.0,240.0,Third Line,64,871.08333333333,12,7,19,9.81,50.00,50.65,21,1993-08-13,CAN,CAN,72,205,2012,4,101,8476975.0
2014-2015,Charlie Coyle,MIN,F,222.0,48.0,225.0,,179.0,67.0,285.0,234.0,167.0,206.0,95.0,172.0,145.0,220.0,Third Line,82,1193.3666666667,11,24,35,13.7,57.47,55.36,22,1992-03-02,USA,USA,75,223,2010,1,28,8475745.0
2014-2015,Chris Higgins,VAN,F,100.0,346.0,207.0,49.0,139.0,352.0,92.0,184.0,87.0,261.0,180.0,254.0,,140.0,Second Line,77,1215.9166666667,12,24,36,16.48,53.85,50.73,31,1983-06-02,USA,USA,72,205,2002,1,14,8470274.0
2014-2015,Chris Kelly,BOS,F,325.0,24.0,,27.0,295.0,34.0,356.0,361.0,203.0,331.0,285.0,179.0,78.0,272.0,Third Line,80,1211.2666666667,7,21,28,10.47,50.79,52.99,33,1980-11-11,CAN,CAN,72,190,1999,3,94,8467967.0
2014-2015,Chris Kreider,NYR,F,56.0,393.0,125.0,,35.0,289.0,85.0,79.0,114.0,58.0,359.0,113.0,,121.0,Second Line,80,1256.9166666667,21,25,46,21.34,66.67,51.26,23,1991-04-30,USA,USA,75,230,2009,1,19,8475184.0
2014-2015,Chris Kunitz,PIT,F,88.0,207.0,47.0,,20.0,145.0,158.0,174.0,95.0,95.0,326.0,107.0,,70.0,Second Line,74,1324.3166666667,17,23,40,17.51,54.43,54.29,34,1979-09-26,CAN,CAN,72,188,-,-,-,8470543.0
2014-2015,Chris Neil,OTT,F,387.0,194.0,,,342.0,159.0,393.0,381.0,369.0,339.0,409.0,5.0,,391.0,Fourth Line,38,369.96666666667,4,3,7,2.95,58.82,45.34,35,1979-06-18,CAN,CAN,73,209,1998,6,161,8467493.0
2014-2015,Chris Stewart,BUF,F,251.0,418.0,147.0,,358.0,404.0,197.0,188.0,161.0,191.0,385.0,193.0,,202.0,Second Line,81,1286.3333333333,14,22,36,16.55,38.37,38.91,26,1987-10-30,CAN,CAN,74,242,2006,1,18,8473485.0
2014-2015,Chris Stewart,MIN,F,251.0,418.0,147.0,,358.0,404.0,197.0,188.0,161.0,191.0,385.0,193.0,,202.0,Second Line,81,1286.3333333333,14,22,36,16.55,38.37,38.91,26,1987-10-30,CAN,CAN,74,242,2006,1,18,8473485.0
2014-2015,Chris Terry,CAR,F,160.0,256.0,194.0,,133.0,233.0,333.0,141.0,102.0,59.0,237.0,281.0,,290.0,Fourth Line,57,725.15,11,9,20,7.63,50.00,51.93,25,1989-04-07,CAN,CAN,70,191,2007,5,132,8474052.0
2014-2015,Chris Thorburn,WPG,F,356.0,160.0,,,315.0,260.0,358.0,300.0,357.0,164.0,372.0,40.0,,403.0,Fringe,81,655.01666666667,7,7,14,5.94,43.48,46.46,31,1983-06-03,CAN,CAN,75,235,2001,2,50,8469501.0
2014-2015,Chris Tierney,SJS,F,168.0,374.0,144.0,,158.0,381.0,337.0,233.0,29.0,172.0,16.0,405.0,164.0,248.0,Fourth Line,43,526.65,6,15,21,4.84,52.50,46.62,20,1994-07-01,CAN,CAN,73,191,2012,2,55,8476919.0
2014-2015,Chris VandeVelde,PHI,F,349.0,104.0,,25.0,372.0,220.0,327.0,132.0,397.0,225.0,114.0,94.0,,350.0,Fourth Line,72,844.53333333333,9,6,15,7.24,43.14,45.89,27,1987-03-15,USA,USA,74,190,2005,4,97,8471762.0
2014-2015,Clarke MacArthur,OTT,F,87.0,388.0,113.0,,76.0,315.0,203.0,123.0,47.0,254.0,229.0,232.0,,115.0,Second Line,62,1054.2833333333,16,20,36,15.28,50.00,49.62,29,1985-04-06,CAN,CAN,72,192,2003,3,74,8470667.0
2014-2015,Claude Giroux,PHI,F,103.0,283.0,7.0,,101.0,270.0,84.0,209.0,111.0,195.0,96.0,255.0,9.0,15.0,First Line,81,1665.7666666667,25,48,73,20.74,52.33,50.8,26,1988-01-12,CAN,CAN,71,190,2006,1,22,8473512.0
2014-2015,Cody Eakin,DAL,F,212.0,183.0,218.0,112.0,82.0,338.0,255.0,172.0,310.0,299.0,216.0,276.0,65.0,152.0,Second Line,78,1341.0833333333,19,21,40,16.18,49.47,50.4,23,1991-05-24,CAN,CAN,72,196,2009,3,85,8475236.0
2014-2015,Cody Hodgson,BUF,F,313.0,419.0,197.0,,380.0,417.0,166.0,290.0,276.0,309.0,88.0,346.0,143.0,228.0,Fourth Line,78,1002.0333333333,6,7,13,10.6,30.51,37.97,24,1990-02-18,CAN,CAN,72,191,2008,1,10,8474570.0
2014-2015,Cody McCormick,BUF,F,413.0,351.0,,178.0,422.0,398.0,378.0,417.0,207.0,408.0,70.0,30.0,71.0,390.0,Fourth Line,33,386.55,1,3,4,2.42,25.00,34.91,31,1983-04-18,CAN,CAN,74,222,2001,5,144,8469591.0
2014-2015,Cody McLeod,COL,F,385.0,289.0,,95.0,417.0,345.0,264.0,306.0,394.0,198.0,407.0,11.0,,365.0,Fourth Line,82,917.06666666667,7,5,12,8.77,48.00,37.87,30,1984-06-26,CAN,CAN,74,204,-,-,-,8471657.0
2014-2015,Colin Greening,OTT,F,346.0,127.0,,,232.0,219.0,94.0,406.0,410.0,321.0,365.0,15.0,,351.0,Fourth Line,26,255.36666666667,1,0,1,2.84,18.18,50.1,28,1986-03-09,CAN,CAN,74,210,2005,7,204,8471862.0
2014-2015,Colin Wilson,NSH,F,98.0,81.0,196.0,,79.0,53.0,222.0,95.0,82.0,34.0,176.0,345.0,,157.0,Second Line,77,1248.2833333333,20,22,42,20.53,63.51,59.78,24,1989-10-20,USA,USA,73,215,2008,1,7,8474569.0
2014-2015,Colton Sceviour,DAL,F,96.0,154.0,222.0,,48.0,238.0,61.0,71.0,251.0,246.0,252.0,245.0,,199.0,Fourth Line,71,902.86666666667,9,17,26,12.34,53.03,54.08,25,1989-04-20,CAN,CAN,72,190,2007,4,112,8474098.0
2014-2015,Corey Perry,ANA,F,6.0,358.0,77.0,,59.0,200.0,42.0,3.0,51.0,239.0,156.0,280.0,,18.0,First Line,67,1212.75,33,22,55,24.5,54.95,54.9,29,1985-05-16,CAN,CAN,75,208,2003,1,28,8470621.0
