Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2023-2024,Anze Kopitar,LAK,F,207.0,91.0,109.0,148.0,137.0,83.0,350.0,191.0,195.0,243.0,162.0,363.0,11.0,85.0,First Line,81,1592.3166666667,26,44,70,16.76,56.04,52.81,36,1987-08-24,SVN,SVN,75,225,2005,1,11,8471685.0
2023-2024,Artemi Panarin,NYR,F,31.0,415.0,8.0,,28.0,160.0,105.0,20.0,71.0,24.0,109.0,429.0,,11.0,First Line,82,1649.75,49,71,120,28.49,55.81,55.5,31,1991-10-30,RUS,RUS,72,173,-,-,-,8478550.0
2023-2024,Arthur Kaliyev,LAK,F,63.0,223.0,55.0,,42.0,69.0,26.0,259.0,99.0,82.0,335.0,276.0,,244.0,Fourth Line,51,601.91666666667,7,8,15,10.49,50.00,59.71,22,2001-06-26,USA,USA,74,210,2019,2,33,8481560.0
2023-2024,Artturi Lehkonen,COL,F,136.0,119.0,93.0,48.0,37.0,75.0,193.0,210.0,174.0,68.0,365.0,232.0,,93.0,First Line,45,831.21666666667,16,18,34,16.16,58.21,56.86,28,1995-07-04,FIN,FIN,71,179,2013,2,55,8477476.0
2023-2024,Auston Matthews,TOR,F,1.0,11.0,7.0,,21.0,141.0,2.0,1.0,19.0,67.0,71.0,274.0,45.0,3.0,First Line,81,1698.2833333333,69,38,107,44.73,60.45,56.41,25,1997-09-17,USA,USA,75,208,2016,1,1,8479318.0
2023-2024,Barclay Goodrow,NYR,F,418.0,201.0,,30.0,387.0,382.0,423.0,414.0,356.0,423.0,406.0,65.0,61.0,363.0,Fourth Line,80,1005.1333333333,4,8,12,8.27,36.84,40.3,30,1993-02-26,CAN,CAN,74,204,-,-,-,8476624.0
2023-2024,Barrett Hayton,ARI,F,299.0,229.0,170.0,188.0,148.0,154.0,285.0,348.0,366.0,342.0,51.0,314.0,87.0,234.0,Second Line,33,561.45,3,7,10,11.4,35.14,55.2,23,2000-06-09,CAN,CAN,73,207,2018,1,5,
2023-2024,Beck Malenstyn,WSH,F,397.0,164.0,,165.0,431.0,398.0,324.0,394.0,263.0,438.0,73.0,33.0,,313.0,Third Line,81,1153.7333333333,6,15,21,10.68,47.76,41.11,25,1998-02-04,CAN,CAN,75,200,2016,5,145,8479359.0
2023-2024,Blake Coleman,CGY,F,69.0,135.0,128.0,37.0,57.0,121.0,50.0,98.0,180.0,388.0,359.0,139.0,,115.0,Second Line,78,1336.3833333333,30,24,54,27.18,52.63,54.29,31,1991-11-28,USA,USA,71,199,2011,3,75,8476399.0
2023-2024,Blake Lizotte,LAK,F,229.0,118.0,,90.0,187.0,32.0,262.0,318.0,158.0,187.0,149.0,162.0,93.0,357.0,Fourth Line,62,732.9,7,8,15,8.09,57.89,52.51,25,1997-12-13,USA,USA,69,170,-,-,-,
2023-2024,Blake Wheeler,NYR,F,235.0,248.0,242.0,,178.0,277.0,235.0,289.0,239.0,29.0,417.0,295.0,,189.0,Fourth Line,54,686.75,9,12,21,9.03,50.98,46.36,37,1986-08-31,USA,USA,77,220,2004,1,5,
2023-2024,Bo Groulx,ANA,F,437.0,230.0,,186.0,420.0,314.0,433.0,438.0,437.0,365.0,436.0,55.0,155.0,434.0,Fourth Line,45,548.48333333333,0,2,2,3.66,26.32,41.56,23,2000-02-06,CAN,CAN,74,200,2018,2,54,
2023-2024,Bo Horvat,NYI,F,103.0,324.0,58.0,,71.0,308.0,103.0,112.0,189.0,181.0,213.0,306.0,27.0,43.0,First Line,81,1595.2,33,35,68,25.1,55.45,53.39,28,1995-04-05,CAN,CAN,72,215,2013,1,9,8477500.0
2023-2024,Bobby Brink,PHI,F,213.0,240.0,259.0,,303.0,223.0,346.0,238.0,51.0,100.0,11.0,299.0,,278.0,Third Line,57,786.2,11,12,23,11.02,55.10,47.98,22,2001-07-08,USA,USA,68,166,2019,2,34,
2023-2024,Bobby McMann,TOR,F,98.0,134.0,,,308.0,155.0,6.0,13.0,306.0,385.0,390.0,52.0,,205.0,Fourth Line,56,647.31666666667,15,9,24,10.49,61.70,49.7,27,1996-06-15,CAN,CAN,74,208,-,-,-,8482259.0
2023-2024,Boone Jenner,CBJ,F,152.0,241.0,153.0,116.0,199.0,400.0,104.0,46.0,350.0,281.0,198.0,120.0,35.0,71.0,First Line,58,1165.5666666667,22,13,35,22.05,48.75,48.45,30,1993-06-15,CAN,CAN,74,203,2011,2,37,8476432.0
2023-2024,Boris Katchouk,CHI,F,379.0,304.0,,32.0,319.0,236.0,286.0,335.0,406.0,317.0,261.0,103.0,,398.0,Fourth Line,59,677.25,7,6,13,6.46,38.46,48.07,25,1998-06-18,CAN,CAN,74,206,2016,2,44,
2023-2024,Brad Marchand,BOS,F,112.0,330.0,56.0,78.0,64.0,135.0,120.0,135.0,178.0,131.0,40.0,188.0,,67.0,First Line,82,1566.35,29,38,67,25.28,54.35,49.81,35,1988-05-11,CAN,CAN,69,176,2006,3,71,8473419.0
2023-2024,Brady Tkachuk,OTT,F,4.0,362.0,29.0,,20.0,284.0,3.0,17.0,7.0,113.0,143.0,36.0,102.0,16.0,First Line,81,1550.5166666667,37,37,74,44.52,52.03,55.15,23,1999-09-16,USA,USA,76,221,2018,1,4,8480801.0
2023-2024,Brandon Duhaime,COL,F,285.0,226.0,,72.0,346.0,241.0,136.0,276.0,298.0,376.0,196.0,13.0,,395.0,Fourth Line,80,868.78333333333,5,8,13,9.41,43.33,45.2,26,1997-05-22,USA,USA,74,200,2016,4,106,
2023-2024,Brandon Hagel,TBL,F,89.0,237.0,150.0,65.0,77.0,210.0,181.0,119.0,65.0,168.0,212.0,322.0,,88.0,First Line,82,1578.9833333333,26,49,75,27.29,49.24,53.76,25,1998-08-27,CAN,CAN,74,179,2016,6,159,8479542.0
2023-2024,Brandon Saad,STL,F,248.0,414.0,234.0,,294.0,406.0,278.0,106.0,313.0,327.0,225.0,423.0,,193.0,Second Line,82,1271.25,26,16,42,19.62,47.47,43.88,30,1992-10-27,USA,USA,73,215,2011,2,43,8476438.0
2023-2024,Brandon Tanev,SEA,F,350.0,48.0,,104.0,357.0,93.0,323.0,284.0,342.0,143.0,156.0,61.0,,294.0,Third Line,66,962.75,7,9,16,10.25,48.94,45.83,31,1991-12-31,CAN,CAN,72,189,-,-,-,8479293.0
2023-2024,Brayden Point,TBL,F,44.0,374.0,28.0,,32.0,348.0,153.0,8.0,157.0,49.0,60.0,410.0,119.0,25.0,First Line,81,1623.1666666667,46,44,90,33.7,48.28,50.66,27,1996-03-13,CAN,CAN,71,180,2014,3,79,8478010.0
2023-2024,Brayden Schenn,STL,F,306.0,394.0,127.0,196.0,347.0,415.0,358.0,263.0,194.0,304.0,333.0,101.0,128.0,124.0,Second Line,82,1458.0333333333,20,26,46,22.91,46.39,42.4,32,1991-08-22,CAN,CAN,73,199,2009,1,5,8475170.0
2023-2024,Brendan Gallagher,MTL,F,53.0,369.0,277.0,,205.0,340.0,31.0,56.0,66.0,288.0,344.0,244.0,,207.0,Third Line,77,1061.8833333333,16,15,31,21.87,41.98,51.6,31,1992-05-06,CAN,CAN,69,186,2010,5,147,8475848.0
2023-2024,Brett Howden,VGK,F,351.0,204.0,,154.0,317.0,353.0,392.0,337.0,283.0,259.0,350.0,122.0,101.0,362.0,Fourth Line,72,952.36666666667,8,11,19,9.7,42.67,44.93,25,1998-03-29,CAN,CAN,74,203,2016,1,27,8479353.0
2023-2024,Brett Leason,ANA,F,359.0,337.0,,177.0,414.0,392.0,229.0,251.0,345.0,275.0,314.0,185.0,,340.0,Fourth Line,68,884.6,11,11,22,7.88,40.82,42.67,24,1999-04-30,CAN,CAN,77,218,2019,2,56,
2023-2024,Brock Boeser,VAN,F,179.0,313.0,47.0,,185.0,276.0,241.0,162.0,163.0,161.0,283.0,340.0,,78.0,First Line,81,1506.7833333333,40,33,73,32.71,62.89,50.02,26,1997-02-25,USA,USA,73,208,2015,1,23,8478444.0
2023-2024,Brock Nelson,NYI,F,41.0,359.0,70.0,,112.0,371.0,83.0,16.0,55.0,71.0,124.0,384.0,143.0,48.0,First Line,82,1482.85,34,35,69,28.0,52.88,49.34,31,1991-10-15,USA,USA,76,210,2010,1,30,8475754.0
2023-2024,Bryan Rust,PIT,F,19.0,382.0,116.0,76.0,11.0,372.0,35.0,26.0,108.0,19.0,216.0,291.0,,57.0,First Line,62,1213.85,28,28,56,25.96,51.72,55.7,31,1992-05-11,USA,USA,71,192,2010,3,80,8475810.0
2023-2024,Cal Clutterbuck,NYI,F,407.0,115.0,,168.0,415.0,165.0,412.0,345.0,341.0,421.0,289.0,12.0,,393.0,Fourth Line,82,974.11666666667,7,12,19,7.75,55.77,44.97,35,1987-11-18,CAN,CAN,72,212,2006,3,72,
2023-2024,Calle Jarnkrok,TOR,F,185.0,246.0,264.0,115.0,149.0,169.0,237.0,140.0,246.0,142.0,179.0,237.0,,241.0,Third Line,52,793.43333333333,10,11,21,11.48,60.00,51.96,31,1991-09-25,SWE,SWE,72,192,2010,2,51,8475714.0
2023-2024,Cam Atkinson,PHI,F,159.0,267.0,243.0,42.0,232.0,309.0,46.0,145.0,271.0,79.0,235.0,370.0,,147.0,Second Line,70,1116.1833333333,13,15,28,17.41,39.19,49.12,34,1989-06-05,USA,USA,68,176,2008,6,157,
2023-2024,Carl Grundstrom,LAK,F,97.0,251.0,,,117.0,105.0,20.0,107.0,250.0,89.0,337.0,41.0,,322.0,Fourth Line,50,546.85,8,4,12,9.14,43.24,55.25,25,1997-12-01,SWE,SWE,72,195,2016,2,57,8479336.0
2023-2024,Carter Verhaeghe,FLA,F,13.0,273.0,43.0,,9.0,139.0,22.0,9.0,70.0,99.0,338.0,334.0,,38.0,Second Line,76,1365.15,34,38,72,28.96,59.38,56.84,28,1995-08-14,CAN,CAN,74,180,2013,3,82,8477409.0
2023-2024,Casey Cizikas,NYI,F,367.0,124.0,,153.0,391.0,204.0,325.0,281.0,323.0,431.0,306.0,77.0,38.0,314.0,Third Line,70,975.86666666667,10,13,23,9.89,49.12,46.63,32,1991-02-27,CAN,CAN,71,190,2009,4,92,8475231.0
2023-2024,Casey Mittelstadt,COL,F,212.0,219.0,256.0,,160.0,152.0,378.0,287.0,86.0,155.0,244.0,414.0,152.0,163.0,Second Line,80,1418.3666666667,18,39,57,14.07,56.20,51.54,24,1998-11-22,USA,USA,73,195,2017,1,8,8479999.0
2023-2024,Chandler Stephenson,VGK,F,309.0,296.0,221.0,120.0,142.0,375.0,431.0,393.0,173.0,115.0,64.0,329.0,50.0,155.0,First Line,75,1386.2666666667,16,35,51,11.27,48.78,45.75,29,1994-04-22,CAN,CAN,72,209,2012,3,77,
2023-2024,Charlie Coyle,BOS,F,208.0,277.0,156.0,88.0,208.0,335.0,307.0,160.0,184.0,394.0,164.0,192.0,59.0,133.0,First Line,82,1481.45,25,35,60,20.08,51.14,47.48,31,1992-03-02,USA,USA,75,223,2010,1,28,8475745.0
2023-2024,Chris Kreider,NYR,F,141.0,346.0,11.0,107.0,164.0,186.0,82.0,60.0,315.0,109.0,318.0,165.0,,50.0,First Line,82,1540.25,39,36,75,39.05,57.95,50.38,32,1991-04-30,USA,USA,75,230,2009,1,19,8475184.0
2023-2024,Chris Tierney,NJD,F,432.0,181.0,,,428.0,191.0,438.0,415.0,388.0,246.0,384.0,318.0,68.0,423.0,Fourth Line,52,469.3,4,8,12,2.85,50.00,43.3,29,1994-07-01,CAN,CAN,73,191,2012,2,55,
2023-2024,Christian Dvorak,MTL,F,393.0,406.0,219.0,182.0,352.0,422.0,417.0,360.0,372.0,384.0,281.0,385.0,26.0,280.0,Second Line,30,465.93333333333,5,4,9,4.26,44.44,41.99,27,1996-02-02,USA,USA,73,193,2014,2,58,8477989.0
2023-2024,Christian Fischer,DET,F,343.0,387.0,,106.0,385.0,352.0,263.0,380.0,208.0,307.0,205.0,92.0,,369.0,Fourth Line,79,901.13333333333,5,14,19,9.43,48.44,46.7,26,1997-04-15,USA,USA,74,212,2015,2,32,
2023-2024,Claude Giroux,OTT,F,108.0,287.0,117.0,183.0,33.0,234.0,162.0,128.0,176.0,222.0,118.0,361.0,23.0,83.0,First Line,82,1647.55,21,43,64,18.59,44.07,51.83,35,1988-01-12,CAN,CAN,71,190,2006,1,22,8473512.0
2023-2024,Clayton Keller,ARI,F,117.0,335.0,105.0,,278.0,245.0,133.0,68.0,82.0,262.0,52.0,428.0,,35.0,First Line,78,1501.1666666667,33,43,76,23.03,46.15,48.04,25,1998-07-29,USA,USA,70,178,2016,1,7,
2023-2024,Cody Glass,NSH,F,255.0,345.0,184.0,,193.0,387.0,169.0,254.0,348.0,261.0,230.0,260.0,115.0,236.0,Fourth Line,41,550.71666666667,6,7,13,10.01,37.84,43.48,24,1999-04-01,CAN,CAN,75,206,2017,1,6,8479996.0
2023-2024,Cole Caufield,MTL,F,66.0,424.0,148.0,,265.0,376.0,17.0,37.0,153.0,73.0,42.0,378.0,,46.0,First Line,82,1592.4833333333,28,37,65,32.66,56.86,49.22,22,2001-01-02,USA,USA,67,174,2019,1,15,8481540.0
2023-2024,Cole Guttman,CHI,F,370.0,436.0,268.0,,423.0,438.0,47.0,361.0,416.0,107.0,8.0,301.0,73.0,267.0,Fourth Line,27,340.73333333333,4,4,8,4.65,22.22,36.56,24,1999-04-06,USA,USA,69,167,2017,6,180,
2023-2024,Cole Perfetti,WPG,F,134.0,62.0,179.0,,197.0,21.0,131.0,187.0,61.0,10.0,352.0,374.0,,176.0,Third Line,71,964.78333333333,19,19,38,15.85,61.90,53.93,21,2002-01-01,CAN,CAN,71,184,2020,1,10,8482149.0
2023-2024,Cole Sillinger,CBJ,F,245.0,322.0,190.0,164.0,307.0,399.0,144.0,308.0,207.0,167.0,414.0,116.0,157.0,231.0,Second Line,77,1241.2,13,19,32,18.23,48.86,43.83,20,2003-05-16,USA,USA,73,201,2021,1,12,8482705.0
2023-2024,Cole Smith,NSH,F,340.0,242.0,,126.0,310.0,166.0,331.0,370.0,302.0,400.0,331.0,26.0,,366.0,Third Line,80,1095.15,9,14,23,14.53,49.23,51.6,27,1995-10-28,USA,USA,75,195,-,-,-,8482062.0
2023-2024,Colin Blackwell,CHI,F,323.0,266.0,,114.0,393.0,244.0,166.0,301.0,278.0,367.0,9.0,181.0,,330.0,Third Line,44,637.66666666667,8,4,12,8.45,43.33,46.59,30,1993-03-28,USA,USA,69,190,2011,7,193,
2023-2024,Colton Sissons,NSH,F,332.0,233.0,113.0,189.0,243.0,304.0,400.0,366.0,284.0,417.0,245.0,102.0,21.0,246.0,Second Line,81,1342.4666666667,15,20,35,22.92,47.89,50.94,29,1993-11-05,CAN,CAN,73,200,2012,2,50,8476925.0
2023-2024,Connor Bedard,CHI,F,150.0,438.0,44.0,,350.0,437.0,97.0,84.0,85.0,52.0,100.0,311.0,179.0,53.0,First Line,68,1345.25,22,39,61,24.02,35.58,43.31,18,2005-07-17,CAN,,70,185,2023,1,1,8484144.0
2023-2024,Connor Brown,EDM,F,254.0,114.0,,19.0,250.0,120.0,171.0,384.0,192.0,302.0,298.0,372.0,,344.0,Fourth Line,71,908.76666666667,4,8,12,11.44,41.03,50.42,29,1994-01-14,CAN,CAN,72,181,2012,6,156,
2023-2024,Connor Dewar,TOR,F,372.0,34.0,,100.0,382.0,72.0,261.0,285.0,363.0,399.0,386.0,81.0,139.0,375.0,Fourth Line,74,862.1,11,8,19,8.18,42.00,48.27,24,1999-06-26,CAN,CAN,70,183,2018,3,92,8480980.0
2023-2024,Connor McDavid,EDM,F,3.0,192.0,1.0,,3.0,102.0,63.0,31.0,1.0,34.0,6.0,219.0,65.0,2.0,First Line,76,1623.3,32,100,132,33.15,61.22,61.88,26,1997-01-13,CAN,CAN,73,193,2015,1,1,8478402.0
2023-2024,Connor McMichael,WSH,F,202.0,220.0,265.0,139.0,263.0,226.0,174.0,150.0,228.0,123.0,309.0,335.0,174.0,245.0,Second Line,80,1278.9333333333,18,15,33,20.41,39.74,48.21,22,2001-01-15,CAN,CAN,72,180,2019,1,25,8481580.0
2023-2024,Connor Zary,CGY,F,188.0,227.0,244.0,,128.0,142.0,376.0,105.0,185.0,18.0,74.0,386.0,,219.0,Third Line,63,962.23333333333,14,20,34,10.77,60.56,52.1,21,2001-09-25,CAN,CAN,72,178,2020,1,24,8482074.0
2023-2024,Conor Garland,VAN,F,43.0,16.0,218.0,,126.0,27.0,28.0,65.0,54.0,300.0,16.0,303.0,,148.0,Third Line,82,1192.15,20,27,47,20.4,64.71,59.77,27,1996-03-11,USA,USA,70,165,2015,5,123,8478856.0
2023-2024,Conor Sheary,TBL,F,294.0,66.0,,,277.0,181.0,314.0,314.0,224.0,133.0,272.0,362.0,,317.0,Fourth Line,57,632.83333333333,4,11,15,5.32,46.67,46.62,31,1992-06-08,USA,USA,69,179,-,-,-,8477839.0
