Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2013-2014,Casey Cizikas,NYI,F,335.0,245.0,,160.0,301.0,325.0,355.0,328.0,288.0,220.0,263.0,98.0,67.0,336.0,Fourth Line,80,1069.8833333333,6,10,16,10.38,32.56,44.14,22,1991-02-27,CAN,CAN,71,190,2009,4,92,8475231.0
2013-2014,Charlie Coyle,MIN,F,236.0,64.0,242.0,,218.0,53.0,234.0,212.0,273.0,78.0,77.0,193.0,159.0,218.0,Second Line,70,1196.3833333333,12,18,30,11.26,46.58,51.52,21,1992-03-02,USA,USA,75,223,2010,1,28,8475745.0
2013-2014,Chris Higgins,VAN,F,114.0,285.0,250.0,10.0,190.0,337.0,84.0,91.0,169.0,331.0,304.0,236.0,,125.0,First Line,78,1495.6333333333,17,22,39,19.16,47.78,48.77,30,1983-06-02,USA,USA,72,205,2002,1,14,8470274.0
2013-2014,Chris Kelly,BOS,F,323.0,41.0,,44.0,281.0,86.0,360.0,307.0,238.0,385.0,335.0,196.0,48.0,288.0,Third Line,57,837.55,9,9,18,7.17,52.83,49.46,32,1980-11-11,CAN,CAN,72,190,1999,3,94,8467967.0
2013-2014,Chris Kreider,NYR,F,81.0,319.0,66.0,,3.0,235.0,141.0,101.0,226.0,36.0,395.0,86.0,,135.0,Second Line,66,1038.1,17,20,37,16.43,61.76,54.88,22,1991-04-30,USA,USA,75,230,2009,1,19,8475184.0
2013-2014,Chris Kunitz,PIT,F,34.0,291.0,36.0,,19.0,152.0,122.0,22.0,63.0,216.0,314.0,130.0,,31.0,First Line,78,1494.2833333333,35,33,68,26.85,60.58,55.57,33,1979-09-26,CAN,CAN,72,188,-,-,-,8470543.0
2013-2014,Chris Neil,OTT,F,281.0,313.0,,,213.0,265.0,215.0,241.0,364.0,275.0,413.0,12.0,,326.0,Fourth Line,76,897.01666666667,8,6,14,11.48,42.59,44.99,34,1979-06-18,CAN,CAN,73,209,1998,6,161,8467493.0
2013-2014,Chris Stewart,STL,F,151.0,362.0,162.0,,262.0,290.0,143.0,71.0,190.0,63.0,383.0,191.0,,168.0,Third Line,63,862.31666666667,15,11,26,12.65,50.82,49.3,25,1987-10-30,CAN,CAN,74,242,2006,1,18,8473485.0
2013-2014,Chris Stewart,BUF,F,151.0,362.0,162.0,,262.0,290.0,143.0,71.0,190.0,63.0,383.0,191.0,,168.0,Third Line,63,862.31666666667,15,11,26,12.65,50.82,49.3,25,1987-10-30,CAN,CAN,74,242,2006,1,18,8473485.0
2013-2014,Chris Thorburn,WPG,F,384.0,69.0,,,341.0,201.0,414.0,378.0,304.0,291.0,409.0,28.0,,391.0,Fringe,55,492.36666666667,2,9,11,3.28,50.00,45.13,30,1983-06-03,CAN,CAN,75,235,2001,2,50,8469501.0
2013-2014,Chuck Kobasew,PIT,F,351.0,67.0,,,368.0,109.0,272.0,247.0,386.0,288.0,278.0,155.0,,358.0,Fourth Line,33,369.95,2,0,2,4.21,54.55,49.51,31,1982-04-17,CAN,CAN,72,192,2001,1,14,8469467.0
2013-2014,Clarke MacArthur,OTT,F,90.0,377.0,150.0,151.0,64.0,284.0,248.0,97.0,64.0,247.0,338.0,216.0,,126.0,Second Line,79,1391.4333333333,24,31,55,19.26,57.95,52.05,28,1985-04-06,CAN,CAN,72,192,2003,3,74,8470667.0
2013-2014,Claude Giroux,PHI,F,80.0,295.0,12.0,120.0,80.0,313.0,164.0,149.0,30.0,164.0,30.0,269.0,38.0,13.0,First Line,82,1675.6333333333,28,58,86,22.0,55.34,50.56,25,1988-01-12,CAN,CAN,71,190,2006,1,22,8473512.0
2013-2014,Cody Eakin,DAL,F,204.0,181.0,202.0,148.0,164.0,268.0,294.0,249.0,117.0,224.0,203.0,214.0,116.0,193.0,Second Line,81,1403.85,16,19,35,18.6,41.03,50.89,22,1991-05-24,CAN,CAN,72,196,2009,3,85,8475236.0
2013-2014,Cody Hodgson,BUF,F,178.0,415.0,79.0,,280.0,415.0,170.0,178.0,138.0,311.0,162.0,339.0,147.0,91.0,First Line,72,1306.2833333333,20,24,44,17.53,37.14,41.3,23,1990-02-18,CAN,CAN,72,191,2008,1,10,8474570.0
2013-2014,Cody McCormick,BUF,F,399.0,163.0,,185.0,414.0,208.0,371.0,386.0,287.0,383.0,101.0,37.0,138.0,392.0,Fringe,43,383.13333333333,2,5,7,1.64,37.50,32.12,30,1983-04-18,CAN,CAN,74,222,2001,5,144,8469591.0
2013-2014,Cody McCormick,MIN,F,399.0,163.0,,185.0,414.0,208.0,371.0,386.0,287.0,383.0,101.0,37.0,138.0,392.0,Fringe,43,383.13333333333,2,5,7,1.64,37.50,32.12,30,1983-04-18,CAN,CAN,74,222,2001,5,144,8469591.0
2013-2014,Cody McLeod,COL,F,321.0,186.0,,179.0,389.0,222.0,199.0,252.0,318.0,92.0,391.0,30.0,,341.0,Fourth Line,71,733.25,5,8,13,5.64,51.61,39.22,29,1984-06-26,CAN,CAN,74,204,-,-,-,8471657.0
2013-2014,Colin Fraser,LAK,F,382.0,36.0,,,353.0,54.0,385.0,406.0,245.0,156.0,75.0,34.0,121.0,395.0,Fringe,33,296.61666666667,0,2,2,1.95,25.00,46.7,28,1985-01-28,CAN,CAN,73,190,2003,3,69,8470662.0
2013-2014,Colin Greening,OTT,F,272.0,324.0,,18.0,127.0,319.0,229.0,360.0,301.0,254.0,180.0,49.0,,277.0,Third Line,76,1044.5,6,11,17,10.34,37.50,46.28,27,1986-03-09,CAN,CAN,74,210,2005,7,204,8471862.0
2013-2014,Colin McDonald,NYI,F,190.0,401.0,,,203.0,383.0,136.0,206.0,213.0,276.0,28.0,26.0,,303.0,Fourth Line,70,867.16666666667,8,10,18,9.29,35.71,46.23,28,1984-09-30,USA,USA,74,219,2003,2,51,8470644.0
2013-2014,Colin Wilson,NSH,F,254.0,127.0,227.0,,224.0,103.0,365.0,243.0,135.0,111.0,123.0,356.0,112.0,210.0,Third Line,81,1232.5,11,22,33,11.37,48.10,51.1,23,1989-10-20,USA,USA,73,215,2008,1,7,8474569.0
2013-2014,Colton Orr,TOR,F,420.0,179.0,,,416.0,133.0,420.0,417.0,409.0,122.0,420.0,4.0,,420.0,Fringe,54,290.46666666667,0,0,0,1.12,40.00,37.1,31,1982-03-03,CAN,CAN,75,222,-,-,-,8468778.0
2013-2014,Colton Sceviour,DAL,F,74.0,351.0,110.0,,144.0,343.0,9.0,9.0,310.0,299.0,258.0,295.0,,102.0,Third Line,26,386.88333333333,8,4,12,6.91,45.16,51.82,24,1989-04-20,CAN,CAN,72,190,2007,4,112,8474098.0
2013-2014,Corey Perry,ANA,F,4.0,344.0,37.0,,54.0,210.0,28.0,4.0,20.0,244.0,105.0,262.0,,16.0,First Line,81,1577.9833333333,43,39,82,38.72,64.35,56.17,28,1985-05-16,CAN,CAN,75,208,2003,1,28,8470621.0
2013-2014,Corey Tropp,BUF,F,373.0,48.0,,,359.0,181.0,382.0,375.0,294.0,108.0,276.0,39.0,,365.0,Fringe,53,473.88333333333,2,9,11,3.05,53.85,46.28,24,1989-07-25,USA,USA,72,192,2007,3,89,8474130.0
2013-2014,Corey Tropp,CBJ,F,373.0,48.0,,,359.0,181.0,382.0,375.0,294.0,108.0,276.0,39.0,,365.0,Fringe,53,473.88333333333,2,9,11,3.05,53.85,46.28,24,1989-07-25,USA,USA,72,192,2007,3,89,8474130.0
2013-2014,Cory Conacher,BUF,F,214.0,292.0,258.0,,226.0,272.0,297.0,298.0,93.0,54.0,9.0,271.0,,276.0,Fourth Line,79,1022.3666666667,7,19,26,10.58,52.05,48.44,23,1989-12-14,CAN,CAN,68,185,-,-,-,8476195.0
2013-2014,Cory Conacher,OTT,F,214.0,292.0,258.0,,226.0,272.0,297.0,298.0,93.0,54.0,9.0,271.0,,276.0,Fourth Line,79,1022.3666666667,7,19,26,10.58,52.05,48.44,23,1989-12-14,CAN,CAN,68,185,-,-,-,8476195.0
2013-2014,Craig Adams,PIT,F,392.0,79.0,,113.0,403.0,94.0,342.0,388.0,340.0,356.0,295.0,32.0,,355.0,Fourth Line,82,1021.7833333333,5,6,11,6.72,28.89,42.43,36,1977-04-26,BRN,CAN,72,200,1996,9,223,8465166.0
2013-2014,Craig Smith,NSH,F,126.0,193.0,115.0,,273.0,139.0,52.0,174.0,126.0,196.0,230.0,297.0,,121.0,Second Line,79,1295.55,24,28,52,20.9,58.24,52.32,23,1989-09-05,USA,USA,72,204,2009,4,98,8475225.0
2013-2014,Curtis Glencross,CGY,F,206.0,388.0,141.0,,292.0,396.0,174.0,58.0,323.0,312.0,302.0,194.0,,89.0,Second Line,38,669.43333333333,12,12,24,10.08,36.96,44.2,30,1982-12-28,CAN,CAN,73,197,-,-,-,8471185.0
2013-2014,Dainius Zubrus,NJD,F,324.0,40.0,,124.0,270.0,9.0,356.0,265.0,339.0,173.0,360.0,220.0,90.0,263.0,Second Line,82,1439.5,13,13,26,12.23,49.38,54.51,35,1978-06-16,LTU,LTU,77,225,1996,1,15,8464977.0
2013-2014,Dale Weise,MTL,F,353.0,165.0,,,360.0,227.0,362.0,309.0,267.0,360.0,201.0,40.0,,369.0,Fringe,61,513.43333333333,6,10,16,4.49,52.94,47.45,25,1988-08-05,CAN,CAN,74,196,2008,4,111,8474668.0
2013-2014,Dale Weise,VAN,F,353.0,165.0,,,360.0,227.0,362.0,309.0,267.0,360.0,201.0,40.0,,369.0,Fringe,61,513.43333333333,6,10,16,4.49,52.94,47.45,25,1988-08-05,CAN,CAN,74,196,2008,4,111,8474668.0
2013-2014,Damien Brunner,NJD,F,141.0,257.0,72.0,,205.0,118.0,72.0,138.0,220.0,30.0,250.0,385.0,,179.0,Third Line,60,812.05,11,14,25,10.37,45.83,51.47,27,1986-03-09,CHE,CHE,71,185,-,-,-,8477059.0
