Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2009-2010,Alexandre Burrows,VAN,F,29.0,78.0,125.0,17.0,48.0,175.0,86.0,21.0,99.0,151.0,196.0,213.0,,74.0,Second Line,82,1464.6,35,32,67,22.18,61.90,54.99,28,1981-04-11,CAN,CAN,73,197,-,-,-,8470358.0
2009-2010,Alexei Ponikarovsky,PIT,F,15.0,142.0,194.0,,6.0,158.0,71.0,36.0,39.0,149.0,353.0,162.0,,87.0,Second Line,77,1267.75,21,29,50,20.59,52.48,61.66,29,1980-04-09,UKR,UKR,76,225,1998,4,87,8467412.0
2009-2010,Alexei Ponikarovsky,TOR,F,15.0,142.0,194.0,,6.0,158.0,71.0,36.0,39.0,149.0,353.0,162.0,,87.0,Second Line,77,1267.75,21,29,50,20.59,52.48,61.66,29,1980-04-09,UKR,UKR,76,225,1998,4,87,8467412.0
2009-2010,Andrei Kostitsyn,MTL,F,104.0,355.0,84.0,,252.0,244.0,131.0,141.0,42.0,367.0,156.0,142.0,,137.0,Second Line,59,943.33333333333,15,18,33,13.23,54.55,47.17,24,1985-02-03,BLR,BLR,72,214,2003,1,10,8470603.0
2009-2010,Andrew Brunette,MIN,F,272.0,235.0,76.0,,225.0,91.0,405.0,215.0,111.0,122.0,84.0,404.0,,146.0,Second Line,82,1396.2166666667,25,36,61,19.16,51.69,53.39,36,1973-08-24,CAN,CAN,73,215,1993,7,174,8459596.0
2009-2010,Andrew Cogliano,EDM,F,250.0,411.0,249.0,191.0,273.0,396.0,263.0,195.0,221.0,251.0,43.0,260.0,160.0,252.0,Third Line,82,1162.35,10,18,28,14.26,47.67,43.97,22,1987-06-14,CAN,CAN,70,179,2005,1,25,8471699.0
2009-2010,Andrew Ebbett,ANA,F,259.0,186.0,,88.0,212.0,188.0,275.0,324.0,182.0,224.0,25.0,290.0,115.0,255.0,Fourth Line,61,774.66666666667,9,6,15,6.69,40.48,47.0,26,1983-01-02,CAN,CAN,69,174,-,-,-,8473682.0
2009-2010,Andrew Ebbett,CHI,F,259.0,186.0,,88.0,212.0,188.0,275.0,324.0,182.0,224.0,25.0,290.0,115.0,255.0,Fourth Line,61,774.66666666667,9,6,15,6.69,40.48,47.0,26,1983-01-02,CAN,CAN,69,174,-,-,-,8473682.0
2009-2010,Andrew Ebbett,MIN,F,259.0,186.0,,88.0,212.0,188.0,275.0,324.0,182.0,224.0,25.0,290.0,115.0,255.0,Fourth Line,61,774.66666666667,9,6,15,6.69,40.48,47.0,26,1983-01-02,CAN,CAN,69,174,-,-,-,8473682.0
2009-2010,Andrew Ladd,CHI,F,60.0,80.0,,,88.0,107.0,73.0,51.0,130.0,264.0,220.0,166.0,,189.0,Third Line,82,1122.95,17,21,38,14.34,50.49,55.31,23,1985-12-12,CAN,CAN,75,205,2004,1,4,8471217.0
2009-2010,Andrew Murray,CBJ,F,306.0,20.0,,156.0,361.0,7.0,98.0,149.0,399.0,413.0,129.0,72.0,,337.0,Fourth Line,46,476.51666666667,5,2,7,6.6,31.58,54.34,27,1981-11-06,CAN,CAN,74,210,2001,8,242,8469685.0
2009-2010,Andrew Peters,NJD,F,419.0,289.0,,,423.0,37.0,346.0,420.0,418.0,6.0,420.0,47.0,,419.0,Fringe,29,150.73333333333,0,0,0,0.86,14.29,43.62,29,1980-05-05,CAN,CAN,76,240,1998,2,34,8467355.0
2009-2010,Andy McDonald,STL,F,172.0,305.0,87.0,112.0,180.0,289.0,150.0,110.0,229.0,231.0,104.0,354.0,41.0,63.0,First Line,79,1432.4,24,33,57,19.61,47.73,47.47,32,1977-08-25,CAN,CAN,70,175,-,-,-,8468434.0
2009-2010,Antoine Vermette,CBJ,F,177.0,307.0,185.0,161.0,251.0,260.0,277.0,145.0,78.0,350.0,273.0,248.0,16.0,109.0,First Line,82,1651.8333333333,27,38,65,19.73,49.09,50.6,27,1982-07-20,CAN,CAN,73,197,2000,2,55,8468535.0
2009-2010,Antti Miettinen,MIN,F,173.0,247.0,159.0,22.0,316.0,83.0,156.0,169.0,85.0,172.0,341.0,257.0,,159.0,First Line,79,1425.6833333333,20,22,42,16.86,51.72,52.36,29,1980-07-03,FIN,FIN,72,190,2000,7,224,8468704.0
2009-2010,Anze Kopitar,LAK,F,109.0,185.0,28.0,141.0,59.0,155.0,125.0,82.0,245.0,218.0,47.0,289.0,123.0,22.0,First Line,82,1786.4166666667,34,47,81,23.47,52.13,54.35,22,1987-08-24,SVN,SVN,75,225,2005,1,11,8471685.0
2009-2010,Arron Asham,PHI,F,116.0,224.0,,,119.0,221.0,240.0,121.0,70.0,102.0,278.0,77.0,,341.0,Fourth Line,72,725.33333333333,10,14,24,9.46,49.21,55.44,31,1978-04-13,CAN,CAN,71,210,1996,3,71,8465025.0
2009-2010,Artem Anisimov,NYR,F,185.0,105.0,,,30.0,284.0,232.0,154.0,323.0,317.0,323.0,320.0,159.0,267.0,Fourth Line,82,1057.9666666667,12,16,28,13.22,49.32,51.57,21,1988-05-24,RUS,RUS,76,199,2006,2,54,8473573.0
2009-2010,B.J. Crombeen,STL,F,328.0,221.0,,93.0,329.0,194.0,158.0,310.0,375.0,358.0,378.0,161.0,,314.0,Fourth Line,79,1033.15,7,8,15,9.34,46.67,45.39,24,1985-07-10,USA,USA,74,209,2003,2,54,8470647.0
2009-2010,Ben Eager,CHI,F,193.0,163.0,,,218.0,65.0,165.0,97.0,263.0,7.0,406.0,113.0,,368.0,Fringe,60,499.71666666667,7,9,16,6.71,62.16,56.35,25,1984-01-22,CAN,CAN,74,226,2002,1,23,8470280.0
2009-2010,Benoit Pouliot,MIN,F,220.0,350.0,117.0,,247.0,307.0,265.0,58.0,292.0,294.0,398.0,221.0,,210.0,Third Line,53,819.56666666667,17,11,28,11.6,58.49,49.42,22,1986-09-29,CAN,CAN,75,200,2005,1,4,8471678.0
2009-2010,Benoit Pouliot,MTL,F,220.0,350.0,117.0,,247.0,307.0,265.0,58.0,292.0,294.0,398.0,221.0,,210.0,Third Line,53,819.56666666667,17,11,28,11.6,58.49,49.42,22,1986-09-29,CAN,CAN,75,200,2005,1,4,8471678.0
2009-2010,Bill Guerin,PIT,F,78.0,400.0,154.0,,93.0,332.0,41.0,180.0,141.0,157.0,352.0,249.0,,93.0,Second Line,78,1367.2666666667,21,24,45,24.94,49.45,52.64,38,1970-11-09,USA,USA,74,220,1989,1,5,8456464.0
2009-2010,Blair Betts,PHI,F,381.0,39.0,,18.0,402.0,154.0,321.0,359.0,344.0,419.0,346.0,114.0,32.0,310.0,Fourth Line,63,793.81666666667,8,10,18,6.47,52.78,42.01,29,1980-02-16,CAN,CAN,75,210,1998,2,33,8467361.0
2009-2010,Blake Comeau,NYI,F,155.0,375.0,,170.0,142.0,392.0,176.0,80.0,209.0,223.0,306.0,130.0,,177.0,Third Line,61,940.08333333333,17,18,35,11.62,44.00,51.95,23,1986-02-18,CAN,CAN,73,200,2004,2,47,8471260.0
2009-2010,Blake Wheeler,BOS,F,88.0,232.0,158.0,122.0,68.0,173.0,164.0,69.0,162.0,189.0,350.0,285.0,,185.0,Second Line,82,1294.6166666667,18,20,38,17.17,48.19,54.08,23,1986-08-31,USA,USA,77,220,2004,1,5,8471218.0
2009-2010,Bobby Ryan,ANA,F,33.0,300.0,8.0,,63.0,243.0,54.0,18.0,204.0,50.0,39.0,192.0,,42.0,First Line,81,1497.7666666667,35,29,64,28.81,57.27,51.63,22,1987-03-17,USA,USA,74,208,2005,1,2,8471676.0
2009-2010,Boyd Gordon,WSH,F,286.0,7.0,,117.0,349.0,34.0,204.0,274.0,261.0,369.0,356.0,287.0,6.0,309.0,Fourth Line,36,370.43333333333,4,6,10,3.87,52.63,51.4,25,1983-10-19,CAN,CAN,72,200,2002,1,17,8470159.0
2009-2010,Brad Boyes,STL,F,170.0,335.0,108.0,,131.0,314.0,149.0,139.0,231.0,325.0,147.0,281.0,124.0,101.0,Second Line,82,1376.7166666667,14,28,42,23.38,54.26,48.76,27,1982-04-17,CAN,CAN,72,199,2000,1,24,8468504.0
2009-2010,Brad May,DET,F,411.0,293.0,,,376.0,169.0,374.0,416.0,396.0,4.0,395.0,61.0,,413.0,Fringe,40,278.98333333333,0,1,1,2.26,33.33,47.84,37,1971-11-29,CAN,CAN,73,213,1990,1,14,8457261.0
2009-2010,Brad Richards,DAL,F,68.0,397.0,26.0,,178.0,364.0,138.0,267.0,9.0,242.0,260.0,421.0,90.0,15.0,First Line,80,1669.15,24,67,91,23.22,49.59,48.28,29,1980-05-02,CAN,CAN,72,199,1998,3,64,8467389.0
2009-2010,Brad Richardson,LAK,F,213.0,231.0,,39.0,312.0,168.0,108.0,305.0,118.0,248.0,99.0,155.0,91.0,301.0,Fourth Line,81,1040.7166666667,11,16,27,12.14,50.70,50.04,24,1985-02-04,CAN,CAN,72,190,2003,5,163,8470755.0
2009-2010,Brad Staubitz,SJS,F,390.0,145.0,,,414.0,8.0,362.0,317.0,342.0,14.0,422.0,18.0,,407.0,Fringe,47,292.05,3,3,6,2.85,50.00,48.19,25,1984-07-28,CAN,CAN,73,207,-,-,-,8471521.0
2009-2010,Brad Winchester,STL,F,358.0,253.0,,,302.0,164.0,318.0,353.0,352.0,81.0,386.0,30.0,,367.0,Fourth Line,64,580.25,3,5,8,7.44,54.84,51.77,28,1981-03-01,USA,USA,77,230,2000,2,35,8468515.0
2009-2010,Brandon Bochenski,TBL,F,205.0,25.0,46.0,,185.0,50.0,215.0,250.0,138.0,330.0,45.0,315.0,,248.0,Fourth Line,28,343.63333333333,4,9,13,5.06,50.00,55.96,27,1982-04-04,USA,USA,73,195,2001,7,223,8469666.0
2009-2010,Brandon Dubinsky,NYR,F,72.0,372.0,155.0,16.0,4.0,379.0,187.0,237.0,86.0,270.0,178.0,95.0,56.0,129.0,First Line,69,1349.3,20,24,44,18.08,53.09,50.52,23,1986-04-29,USA,USA,74,208,2004,2,60,8471273.0
2009-2010,Brandon Prust,CGY,F,296.0,66.0,,,103.0,28.0,380.0,321.0,260.0,52.0,372.0,104.0,,397.0,Fringe,69,524.2,5,9,14,4.75,62.16,55.73,25,1984-03-16,CAN,CAN,72,195,2004,3,70,8471283.0
2009-2010,Brandon Prust,NYR,F,296.0,66.0,,,103.0,28.0,380.0,321.0,260.0,52.0,372.0,104.0,,397.0,Fringe,69,524.2,5,9,14,4.75,62.16,55.73,25,1984-03-16,CAN,CAN,72,195,2004,3,70,8471283.0
2009-2010,Brandon Segal,DAL,F,197.0,323.0,,,332.0,181.0,85.0,57.0,319.0,376.0,404.0,25.0,,333.0,Fringe,44,384.78333333333,6,6,12,4.06,53.33,46.57,26,1983-07-12,CAN,CAN,74,215,2002,4,102,8469755.0
2009-2010,Brandon Segal,LAK,F,197.0,323.0,,,332.0,181.0,85.0,57.0,319.0,376.0,404.0,25.0,,333.0,Fringe,44,384.78333333333,6,6,12,4.06,53.33,46.57,26,1983-07-12,CAN,CAN,74,215,2002,4,102,8469755.0
2009-2010,Brandon Sutter,CAR,F,140.0,255.0,49.0,24.0,214.0,405.0,110.0,229.0,65.0,216.0,18.0,255.0,116.0,193.0,Second Line,72,1191.1833333333,21,19,40,17.37,49.23,42.98,20,1989-02-14,USA,CAN,75,190,2007,1,11,8474091.0
2009-2010,Brandon Yip,COL,F,97.0,373.0,129.0,,343.0,309.0,172.0,147.0,8.0,353.0,401.0,175.0,,140.0,Third Line,32,469.95,11,8,19,7.4,58.62,45.29,24,1985-04-25,CAN,CAN,73,198,2004,8,239,8471450.0
2009-2010,Brendan Morrison,WSH,F,200.0,318.0,199.0,,101.0,311.0,366.0,248.0,67.0,92.0,336.0,371.0,76.0,224.0,Second Line,74,1164.4833333333,12,30,42,11.18,63.51,48.1,34,1975-08-15,CAN,CAN,71,176,1993,2,39,8459461.0
2009-2010,Brenden Morrow,DAL,F,273.0,168.0,48.0,106.0,177.0,76.0,352.0,295.0,192.0,180.0,290.0,62.0,,92.0,First Line,76,1457.2,20,26,46,21.5,51.32,52.58,30,1979-01-16,CAN,CAN,71,212,1997,1,25,8466160.0
2009-2010,Brian Boyle,NYR,F,298.0,214.0,,12.0,282.0,368.0,103.0,197.0,415.0,342.0,391.0,15.0,164.0,374.0,Fringe,71,598.08333333333,4,2,6,7.88,40.00,44.97,24,1984-12-18,USA,USA,78,245,2003,1,26,8470619.0
2009-2010,Brian Gionta,MTL,F,31.0,257.0,39.0,118.0,74.0,263.0,17.0,55.0,139.0,255.0,124.0,375.0,,35.0,First Line,61,1265.9833333333,28,18,46,29.41,54.43,51.13,30,1979-01-18,USA,USA,67,178,1998,3,82,8467407.0
2009-2010,Brian McGrattan,CGY,F,137.0,208.0,,,224.0,93.0,79.0,347.0,35.0,5.0,412.0,54.0,,410.0,Fringe,34,116.95,1,3,4,1.18,66.67,53.06,27,1981-09-02,CAN,CAN,76,235,1999,4,104,8467977.0
2009-2010,Brian Rolston,NJD,F,234.0,159.0,77.0,29.0,334.0,79.0,69.0,191.0,306.0,125.0,281.0,259.0,,121.0,Second Line,80,1354.2,20,17,37,17.86,52.11,48.13,36,1973-02-21,USA,USA,74,215,1991,1,11,8458525.0
2009-2010,Brian Sutherby,DAL,F,311.0,110.0,,,364.0,82.0,199.0,167.0,346.0,34.0,311.0,42.0,,365.0,Fringe,46,396.05,5,4,9,3.15,68.18,47.12,27,1982-03-01,CAN,CAN,74,208,2000,1,26,8468506.0
2009-2010,Brooks Laich,WSH,F,108.0,332.0,6.0,76.0,40.0,334.0,128.0,204.0,143.0,93.0,95.0,227.0,104.0,71.0,First Line,78,1426.4666666667,25,34,59,30.24,58.06,49.82,26,1983-06-23,CAN,CAN,74,200,2001,6,193,8469639.0
2009-2010,Bryan Little,ATL,F,124.0,241.0,229.0,,203.0,330.0,160.0,128.0,68.0,388.0,24.0,347.0,,190.0,Second Line,79,1244.25,13,21,34,18.69,49.38,49.96,21,1987-11-12,CAN,CAN,72,191,2006,1,12,8473412.0
2009-2010,Byron Bitz,BOS,F,329.0,69.0,,,370.0,60.0,351.0,276.0,233.0,297.0,128.0,81.0,,355.0,Fourth Line,52,573.96666666667,5,6,11,5.23,41.86,49.77,25,1984-07-21,CAN,CAN,77,215,2003,4,107,8470700.0
2009-2010,Byron Bitz,FLA,F,329.0,69.0,,,370.0,60.0,351.0,276.0,233.0,297.0,128.0,81.0,,355.0,Fourth Line,52,573.96666666667,5,6,11,5.23,41.86,49.77,25,1984-07-21,CAN,CAN,77,215,2003,4,107,8470700.0
2009-2010,Cal Clutterbuck,MIN,F,322.0,160.0,,23.0,385.0,127.0,113.0,268.0,355.0,402.0,11.0,3.0,,270.0,Third Line,74,1056.6666666667,13,8,21,10.49,44.23,47.19,21,1987-11-18,CAN,CAN,72,212,2006,3,72,8473504.0
2009-2010,Cal O'Reilly,NSH,F,409.0,169.0,212.0,,271.0,199.0,423.0,408.0,371.0,70.0,318.0,424.0,132.0,348.0,Third Line,31,422.61666666667,2,9,11,3.17,57.14,49.09,22,1986-09-30,CAN,CAN,72,188,2005,5,150,8471811.0
2009-2010,Cam Janssen,STL,F,415.0,320.0,,,383.0,208.0,408.0,418.0,416.0,29.0,418.0,1.0,,423.0,Fringe,43,202.51666666667,0,0,0,1.16,42.86,46.86,25,1984-04-15,USA,USA,72,215,2002,4,117,8470123.0
2009-2010,Chad LaRose,CAR,F,77.0,383.0,,126.0,173.0,380.0,49.0,109.0,106.0,137.0,233.0,136.0,,178.0,Second Line,56,879.38333333333,11,17,28,12.47,45.59,46.17,27,1982-03-27,USA,USA,70,181,-,-,-,8469812.0
2009-2010,Chris Clark,CBJ,F,332.0,288.0,,,264.0,275.0,270.0,326.0,361.0,321.0,338.0,147.0,,336.0,Fourth Line,74,878.35,7,13,20,10.89,40.98,48.82,33,1976-03-08,USA,USA,72,191,1994,3,77,8460567.0
2009-2010,Chris Clark,WSH,F,332.0,288.0,,,264.0,275.0,270.0,326.0,361.0,321.0,338.0,147.0,,336.0,Fourth Line,74,878.35,7,13,20,10.89,40.98,48.82,33,1976-03-08,USA,USA,72,191,1994,3,77,8460567.0
2009-2010,Chris Drury,NYR,F,212.0,176.0,112.0,116.0,105.0,419.0,225.0,194.0,276.0,403.0,204.0,302.0,37.0,96.0,Second Line,77,1368.6833333333,14,18,32,18.89,46.55,44.41,33,1976-08-20,USA,USA,70,191,1994,3,72,8460562.0
2009-2010,Chris Durno,COL,F,357.0,72.0,,,378.0,84.0,373.0,155.0,353.0,123.0,409.0,58.0,,388.0,Fringe,41,306.0,4,4,8,2.3,58.82,45.7,28,1980-10-31,CAN,CAN,76,223,-,-,-,8472263.0
2009-2010,Chris Higgins,NYR,F,157.0,217.0,232.0,60.0,108.0,367.0,43.0,222.0,291.0,316.0,136.0,151.0,,174.0,Second Line,67,1175.3,8,9,17,17.06,40.35,48.83,26,1983-06-02,USA,USA,72,205,2002,1,14,8470274.0
2009-2010,Chris Higgins,CGY,F,157.0,217.0,232.0,60.0,108.0,367.0,43.0,222.0,291.0,316.0,136.0,151.0,,174.0,Second Line,67,1175.3,8,9,17,17.06,40.35,48.83,26,1983-06-02,USA,USA,72,205,2002,1,14,8470274.0
2009-2010,Chris Kelly,OTT,F,267.0,122.0,,143.0,287.0,147.0,326.0,185.0,218.0,98.0,343.0,242.0,122.0,259.0,Third Line,81,1212.1833333333,15,17,32,12.77,42.17,50.59,28,1980-11-11,CAN,CAN,72,190,1999,3,94,8467967.0
2009-2010,Chris Kunitz,PIT,F,38.0,264.0,81.0,,12.0,130.0,119.0,75.0,84.0,135.0,229.0,105.0,,110.0,Second Line,50,821.73333333333,13,19,32,13.78,57.14,55.98,29,1979-09-26,CAN,CAN,72,188,-,-,-,8470543.0
2009-2010,Chris Neil,OTT,F,183.0,100.0,,,159.0,126.0,258.0,277.0,71.0,59.0,392.0,8.0,,326.0,Fourth Line,68,814.51666666667,10,12,22,11.3,49.12,55.1,30,1979-06-18,CAN,CAN,73,209,1998,6,161,8467493.0
2009-2010,Chris Stewart,COL,F,43.0,419.0,51.0,,262.0,411.0,58.0,19.0,87.0,124.0,153.0,170.0,,89.0,Second Line,77,1285.7,28,36,64,21.0,54.13,47.04,21,1987-10-30,CAN,CAN,74,242,2006,1,18,8473485.0
2009-2010,Chris Thorburn,ATL,F,346.0,98.0,,154.0,315.0,241.0,335.0,388.0,205.0,304.0,320.0,90.0,,373.0,Fourth Line,76,758.68333333333,4,9,13,5.9,52.78,47.6,26,1983-06-03,CAN,CAN,75,235,2001,2,50,8469501.0
2009-2010,Christian Hanson,TOR,F,342.0,366.0,250.0,133.0,219.0,395.0,259.0,400.0,314.0,76.0,269.0,131.0,61.0,321.0,Fourth Line,31,414.53333333333,2,5,7,4.94,46.15,43.33,23,1986-03-10,USA,USA,76,228,-,-,-,8475087.0
2009-2010,Chuck Kobasew,BOS,F,310.0,182.0,148.0,10.0,398.0,264.0,268.0,163.0,244.0,289.0,253.0,190.0,,212.0,Third Line,49,681.65,9,6,15,7.66,40.48,41.96,27,1982-04-17,CAN,CAN,72,192,2001,1,14,8469467.0
2009-2010,Chuck Kobasew,MIN,F,310.0,182.0,148.0,10.0,398.0,264.0,268.0,163.0,244.0,289.0,253.0,190.0,,212.0,Third Line,49,681.65,9,6,15,7.66,40.48,41.96,27,1982-04-17,CAN,CAN,72,192,2001,1,14,8469467.0
2009-2010,Clarke MacArthur,BUF,F,262.0,317.0,203.0,,191.0,322.0,302.0,165.0,272.0,307.0,259.0,244.0,,231.0,Third Line,81,1190.1166666667,16,19,35,13.88,42.50,47.54,24,1985-04-06,CAN,CAN,72,192,2003,3,74,8470667.0
2009-2010,Clarke MacArthur,ATL,F,262.0,317.0,203.0,,191.0,322.0,302.0,165.0,272.0,307.0,259.0,244.0,,231.0,Third Line,81,1190.1166666667,16,19,35,13.88,42.50,47.54,24,1985-04-06,CAN,CAN,72,192,2003,3,74,8470667.0
2009-2010,Claude Giroux,PHI,F,118.0,178.0,79.0,5.0,38.0,285.0,324.0,249.0,40.0,63.0,65.0,246.0,108.0,163.0,Second Line,82,1362.3,16,31,47,17.83,44.74,53.41,21,1988-01-12,CAN,CAN,71,190,2006,1,22,8473512.0
2009-2010,Cody McLeod,COL,F,269.0,223.0,,95.0,359.0,242.0,174.0,174.0,281.0,258.0,380.0,31.0,,306.0,Fourth Line,74,956.65,7,11,18,10.81,37.50,49.23,25,1984-06-26,CAN,CAN,74,204,-,-,-,8471657.0
2009-2010,Colby Armstrong,ATL,F,243.0,272.0,,155.0,164.0,357.0,328.0,68.0,354.0,378.0,262.0,218.0,,250.0,Third Line,79,1168.6166666667,15,14,29,10.74,51.85,45.39,26,1982-11-23,CAN,CAN,74,185,2001,1,21,8469474.0
2009-2010,Colin Fraser,CHI,F,188.0,16.0,,159.0,194.0,15.0,116.0,206.0,219.0,407.0,21.0,173.0,111.0,323.0,Fourth Line,70,671.98333333333,7,12,19,6.26,55.56,58.48,24,1985-01-28,CAN,CAN,73,190,2003,3,69,8470662.0
2009-2010,Colin Wilson,NSH,F,189.0,150.0,179.0,,158.0,71.0,264.0,62.0,264.0,173.0,15.0,359.0,85.0,229.0,Third Line,35,530.65,8,7,15,5.76,53.13,54.59,19,1989-10-20,USA,USA,73,215,2008,1,7,8474569.0
2009-2010,Colton Orr,TOR,F,407.0,137.0,,,366.0,228.0,399.0,380.0,417.0,161.0,419.0,22.0,,408.0,Fringe,82,563.05,4,2,6,5.22,44.12,46.8,27,1982-03-03,CAN,CAN,75,222,-,-,-,8468778.0
2009-2010,Corey Perry,ANA,F,17.0,321.0,54.0,,69.0,257.0,40.0,31.0,25.0,117.0,230.0,230.0,,24.0,First Line,82,1726.95,27,49,76,32.46,55.37,49.69,24,1985-05-16,CAN,CAN,75,208,2003,1,28,8470621.0
2009-2010,Cory Stillman,FLA,F,175.0,391.0,181.0,,261.0,399.0,234.0,140.0,76.0,213.0,228.0,253.0,,114.0,Second Line,58,1018.9333333333,15,22,37,12.41,52.94,42.03,35,1973-12-20,CAN,CAN,72,193,1992,1,6,8458943.0
2009-2010,Craig Adams,PIT,F,387.0,49.0,,31.0,362.0,95.0,312.0,414.0,337.0,199.0,300.0,32.0,154.0,375.0,Fourth Line,82,910.01666666667,0,10,10,6.78,41.46,46.46,32,1977-04-26,BRN,CAN,72,200,1996,9,223,8465166.0
2009-2010,Craig Conroy,CGY,F,274.0,102.0,,152.0,169.0,89.0,392.0,356.0,66.0,299.0,210.0,284.0,28.0,291.0,Third Line,63,854.68333333333,3,12,15,4.69,38.10,48.48,37,1971-09-04,USA,USA,74,193,1990,6,123,8455919.0
2009-2010,Curtis Glencross,CGY,F,168.0,85.0,153.0,50.0,126.0,42.0,183.0,217.0,153.0,128.0,275.0,188.0,,195.0,Second Line,67,1053.2833333333,15,18,33,11.38,56.52,50.14,26,1982-12-28,CAN,CAN,73,197,-,-,-,8471185.0
2009-2010,Dainius Zubrus,NJD,F,209.0,70.0,223.0,,167.0,36.0,336.0,158.0,144.0,263.0,297.0,214.0,118.0,207.0,Second Line,51,840.23333333333,10,17,27,8.71,54.72,53.84,31,1978-06-16,LTU,LTU,77,225,1996,1,15,8464977.0
2009-2010,Dan Sexton,ANA,F,65.0,322.0,221.0,,90.0,315.0,46.0,70.0,216.0,26.0,35.0,272.0,,181.0,Fourth Line,41,553.25,9,10,19,8.53,48.98,51.6,22,1987-04-29,USA,USA,69,180,-,-,-,8475105.0
2009-2010,Daniel Alfredsson,OTT,F,179.0,164.0,86.0,72.0,129.0,276.0,279.0,142.0,154.0,88.0,187.0,346.0,,29.0,First Line,70,1376.5833333333,20,51,71,18.04,50.00,49.22,36,1972-12-11,SWE,SWE,71,203,1994,6,133,8460621.0
2009-2010,Daniel Briere,PHI,F,35.0,405.0,62.0,,23.0,403.0,192.0,37.0,51.0,55.0,291.0,334.0,,76.0,Second Line,75,1243.9166666667,26,27,53,24.32,52.33,54.96,31,1977-10-06,CAN,CAN,69,174,1996,1,24,
2009-2010,Daniel Carcillo,PHI,F,283.0,291.0,,,296.0,222.0,145.0,281.0,340.0,206.0,131.0,35.0,,300.0,Fourth Line,76,854.88333333333,12,10,22,9.25,54.72,50.63,24,1985-01-28,CAN,CAN,72,200,2003,3,73,8470666.0
