Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2020-2021,Artturi Lehkonen,MTL,F,168.0,84.0,,168.0,159.0,33.0,76.0,193.0,264.0,188.0,152.0,106.0,,243.0,Fourth Line,47,630.91666666667,7,6,13,6.29,43.33,50.54,25,1995-07-04,FIN,FIN,71,179,2013,2,55,8477476.0
2020-2021,Austin Wagner,LAK,F,226.0,303.0,,,316.0,244.0,38.0,221.0,308.0,190.0,120.0,34.0,,373.0,Fourth Line,44,462.03333333333,4,4,8,5.33,31.43,45.73,23,1997-06-23,CAN,CAN,73,195,2015,4,99,8478455.0
2020-2021,Austin Watson,OTT,F,365.0,95.0,,54.0,390.0,398.0,237.0,271.0,397.0,424.0,277.0,7.0,,257.0,Fourth Line,34,408.08333333333,3,7,10,3.94,39.47,47.55,28,1992-01-13,USA,USA,76,204,2010,1,18,8475766.0
2020-2021,Auston Matthews,TOR,F,2.0,60.0,13.0,,13.0,148.0,7.0,1.0,46.0,94.0,53.0,308.0,40.0,2.0,First Line,52,1120.7666666667,41,25,66,26.76,65.06,59.86,22,1997-09-17,USA,USA,75,208,2016,1,1,8479318.0
2020-2021,Barclay Goodrow,TBL,F,327.0,31.0,,119.0,104.0,53.0,325.0,394.0,347.0,321.0,430.0,44.0,75.0,278.0,Third Line,55,831.63333333333,6,14,20,8.75,57.69,57.27,27,1993-02-26,CAN,CAN,74,204,-,-,-,8476624.0
2020-2021,Blake Coleman,TBL,F,92.0,114.0,,64.0,119.0,108.0,24.0,76.0,287.0,344.0,336.0,64.0,,119.0,Third Line,55,850.58333333333,14,17,31,13.89,55.36,58.24,28,1991-11-28,USA,USA,71,199,2011,3,75,8476399.0
2020-2021,Blake Comeau,DAL,F,362.0,168.0,,150.0,286.0,70.0,300.0,381.0,313.0,402.0,384.0,83.0,,334.0,Second Line,51,802.75,4,10,14,7.62,38.64,52.45,34,1986-02-18,CAN,CAN,73,200,2004,2,47,8471260.0
2020-2021,Blake Lizotte,LAK,F,374.0,263.0,,71.0,105.0,287.0,373.0,415.0,363.0,261.0,193.0,281.0,62.0,366.0,Fourth Line,41,520.95,3,7,10,4.66,50.00,46.81,22,1997-12-13,USA,USA,69,170,-,-,-,8481481.0
2020-2021,Blake Wheeler,WPG,F,100.0,384.0,72.0,,161.0,424.0,163.0,154.0,49.0,80.0,388.0,197.0,,35.0,First Line,50,917.03333333333,15,31,46,11.27,40.26,43.61,34,1986-08-31,USA,USA,77,220,2004,1,5,8471218.0
2020-2021,Bo Horvat,VAN,F,213.0,355.0,140.0,,156.0,421.0,212.0,233.0,210.0,377.0,225.0,249.0,44.0,59.0,First Line,56,1113.8166666667,19,20,39,15.34,46.67,44.35,25,1995-04-05,CAN,CAN,72,215,2013,1,9,8477500.0
2020-2021,Bobby Ryan,DET,F,184.0,172.0,199.0,,282.0,231.0,118.0,160.0,212.0,60.0,303.0,151.0,,186.0,Third Line,33,505.71666666667,7,7,14,5.55,36.11,46.94,33,1987-03-17,USA,USA,74,208,2005,1,2,8471676.0
2020-2021,Boone Jenner,CBJ,F,230.0,184.0,269.0,34.0,313.0,367.0,88.0,247.0,218.0,413.0,210.0,127.0,14.0,136.0,Second Line,41,737.96666666667,8,9,17,8.07,37.78,45.47,27,1993-06-15,CAN,CAN,74,203,2011,2,37,8476432.0
2020-2021,Brad Marchand,BOS,F,9.0,163.0,34.0,65.0,27.0,26.0,130.0,10.0,11.0,87.0,320.0,280.0,,11.0,First Line,53,1002.25,29,40,69,17.22,63.89,59.3,32,1988-05-11,CAN,CAN,69,176,2006,3,71,8473419.0
2020-2021,Brad Richardson,NSH,F,277.0,33.0,,172.0,235.0,126.0,219.0,336.0,241.0,435.0,352.0,189.0,24.0,354.0,Fourth Line,17,208.48333333333,1,3,4,1.35,44.44,55.4,35,1985-02-04,CAN,CAN,72,190,2003,5,163,8470755.0
2020-2021,Brady Tkachuk,OTT,F,15.0,398.0,110.0,,59.0,411.0,2.0,50.0,109.0,208.0,25.0,11.0,90.0,36.0,First Line,56,1020.8666666667,17,19,36,25.14,42.25,51.08,20,1999-09-16,USA,USA,76,221,2018,1,4,8480801.0
2020-2021,Brandon Hagel,CHI,F,211.0,141.0,,,359.0,375.0,139.0,259.0,102.0,371.0,26.0,175.0,,208.0,Third Line,51,709.68333333333,8,13,21,8.68,40.00,43.19,22,1998-08-27,CAN,CAN,74,179,2016,6,159,8479542.0
2020-2021,Brandon Saad,COL,F,61.0,382.0,249.0,,34.0,319.0,90.0,8.0,351.0,145.0,200.0,379.0,,152.0,Third Line,44,619.5,15,9,24,7.98,50.88,56.81,27,1992-10-27,USA,USA,73,215,2011,2,43,8476438.0
2020-2021,Brandon Sutter,VAN,F,312.0,392.0,,144.0,321.0,428.0,236.0,204.0,370.0,404.0,27.0,355.0,45.0,263.0,Third Line,43,648.35,9,3,12,7.29,39.02,43.15,31,1989-02-14,USA,CAN,75,190,2007,1,11,8474091.0
2020-2021,Brandon Tanev,PIT,F,288.0,3.0,,41.0,374.0,30.0,298.0,162.0,254.0,425.0,43.0,12.0,,192.0,Third Line,32,461.93333333333,7,9,16,4.99,60.00,52.15,28,1991-12-31,CAN,CAN,72,189,-,-,-,8479293.0
2020-2021,Brayden Point,TBL,F,77.0,71.0,91.0,,56.0,87.0,228.0,32.0,114.0,32.0,14.0,378.0,115.0,38.0,First Line,56,1032.4166666667,23,25,48,16.01,53.97,57.75,24,1996-03-13,CAN,CAN,71,180,2014,3,79,8478010.0
2020-2021,Brayden Schenn,STL,F,254.0,212.0,47.0,,261.0,255.0,363.0,216.0,153.0,247.0,397.0,99.0,81.0,91.0,First Line,56,1072.0333333333,16,20,36,14.58,47.89,47.0,29,1991-08-22,CAN,CAN,73,199,2009,1,5,8475170.0
2020-2021,Brendan Gallagher,MTL,F,1.0,46.0,192.0,,4.0,32.0,1.0,2.0,108.0,359.0,119.0,187.0,,46.0,Third Line,35,525.33333333333,14,9,23,13.43,71.05,61.84,28,1992-05-06,CAN,CAN,69,186,2010,5,147,8475848.0
2020-2021,Brendan Lemieux,LAK,F,314.0,307.0,,,407.0,399.0,213.0,298.0,231.0,163.0,28.0,20.0,,348.0,Fourth Line,49,496.48333333333,4,7,11,4.17,48.15,40.82,24,1996-03-15,USA,USA,73,215,2014,2,31,8477962.0
2020-2021,Brendan Lemieux,NYR,F,314.0,307.0,,,407.0,399.0,213.0,298.0,231.0,163.0,28.0,20.0,,348.0,Fourth Line,49,496.48333333333,4,7,11,4.17,48.15,40.82,24,1996-03-15,USA,USA,73,215,2014,2,31,8477962.0
2020-2021,Brett Connolly,CHI,F,344.0,189.0,208.0,,319.0,121.0,376.0,244.0,336.0,240.0,269.0,176.0,,337.0,Fourth Line,30,363.98333333333,3,3,6,3.54,52.63,47.8,28,1992-05-02,CAN,CAN,75,198,2010,1,6,8475792.0
2020-2021,Brett Connolly,FLA,F,344.0,189.0,208.0,,319.0,121.0,376.0,244.0,336.0,240.0,269.0,176.0,,337.0,Fourth Line,30,363.98333333333,3,3,6,3.54,52.63,47.8,28,1992-05-02,CAN,CAN,75,198,2010,1,6,8475792.0
2020-2021,Brett Howden,NYR,F,422.0,291.0,,116.0,382.0,404.0,412.0,422.0,384.0,249.0,133.0,149.0,105.0,377.0,Fourth Line,42,527.5,1,6,7,4.82,44.44,46.28,22,1998-03-29,CAN,CAN,74,203,2016,1,27,8479353.0
2020-2021,Brett Ritchie,CGY,F,318.0,258.0,,,360.0,75.0,254.0,250.0,335.0,245.0,429.0,13.0,,406.0,Fourth Line,32,363.93333333333,4,4,8,4.59,40.00,47.47,27,1993-07-01,CAN,CAN,76,215,2011,2,44,8476439.0
2020-2021,Brock Boeser,VAN,F,132.0,406.0,85.0,,144.0,390.0,200.0,120.0,112.0,18.0,304.0,377.0,,41.0,First Line,56,1081.9,23,26,49,16.46,49.47,47.44,23,1997-02-25,USA,USA,73,208,2015,1,23,8478444.0
2020-2021,Brock McGinn,CAR,F,217.0,177.0,,47.0,86.0,141.0,208.0,173.0,352.0,200.0,54.0,165.0,,290.0,Third Line,37,554.46666666667,8,5,13,5.79,53.13,54.99,26,1994-02-02,CAN,CAN,72,187,2012,2,47,8476934.0
2020-2021,Brock Nelson,NYI,F,155.0,333.0,51.0,42.0,218.0,310.0,210.0,93.0,206.0,307.0,177.0,345.0,98.0,86.0,Second Line,56,998.83333333333,18,15,33,18.04,51.79,51.01,28,1991-10-15,USA,USA,76,210,2010,1,30,8475754.0
2020-2021,Bryan Rust,PIT,F,109.0,253.0,61.0,,90.0,239.0,120.0,69.0,252.0,7.0,248.0,238.0,,37.0,First Line,56,1104.55,22,20,42,20.46,55.56,51.09,28,1992-05-11,USA,USA,71,192,2010,3,80,8475810.0
2020-2021,Cal Clutterbuck,NYI,F,407.0,117.0,,155.0,391.0,144.0,402.0,408.0,318.0,398.0,139.0,16.0,,376.0,Fourth Line,50,671.56666666667,4,7,11,6.11,42.86,48.81,32,1987-11-18,CAN,CAN,72,212,2006,3,72,8473504.0
2020-2021,Calle Jarnkrok,NSH,F,276.0,158.0,94.0,117.0,254.0,157.0,211.0,150.0,380.0,206.0,71.0,340.0,,163.0,Second Line,48,802.63333333333,13,15,28,8.27,63.41,49.17,28,1991-09-25,SWE,SWE,72,192,2010,2,51,8475714.0
2020-2021,Cam Atkinson,CBJ,F,121.0,374.0,153.0,18.0,283.0,333.0,27.0,145.0,200.0,53.0,209.0,406.0,,68.0,First Line,56,1059.1333333333,15,19,34,14.76,39.44,47.48,31,1989-06-05,USA,USA,68,176,2008,6,157,8474715.0
2020-2021,Carl Grundstrom,LAK,F,347.0,422.0,264.0,,354.0,432.0,203.0,228.0,403.0,253.0,363.0,53.0,,339.0,Fourth Line,47,584.81666666667,6,5,11,5.37,41.03,38.98,22,1997-12-01,SWE,SWE,72,195,2016,2,57,8479336.0
2020-2021,Carl Hagelin,WSH,F,183.0,211.0,,74.0,199.0,77.0,97.0,331.0,138.0,421.0,358.0,343.0,,284.0,Third Line,56,789.65,6,10,16,8.2,53.19,52.47,32,1988-08-23,SWE,SWE,72,183,2007,6,168,8474176.0
2020-2021,Carl Soderberg,CHI,F,323.0,235.0,186.0,26.0,342.0,340.0,267.0,360.0,239.0,373.0,309.0,153.0,100.0,193.0,Third Line,45,648.0,7,10,17,6.11,46.88,42.83,34,1985-10-12,SWE,SWE,75,210,2004,2,49,8471262.0
2020-2021,Carl Soderberg,COL,F,323.0,235.0,186.0,26.0,342.0,340.0,267.0,360.0,239.0,373.0,309.0,153.0,100.0,193.0,Third Line,45,648.0,7,10,17,6.11,46.88,42.83,34,1985-10-12,SWE,SWE,75,210,2004,2,49,8471262.0
2020-2021,Carter Rowney,ANA,F,401.0,166.0,,111.0,419.0,370.0,436.0,433.0,62.0,423.0,183.0,36.0,,365.0,Third Line,19,271.18333333333,0,6,6,0.99,40.00,39.27,31,1989-05-10,CAN,CAN,74,208,-,-,-,8477240.0
2020-2021,Carter Verhaeghe,FLA,F,25.0,123.0,237.0,,5.0,34.0,83.0,17.0,170.0,194.0,374.0,297.0,,118.0,Second Line,43,762.53333333333,18,18,36,13.54,71.15,62.31,25,1995-08-14,CAN,CAN,74,180,2013,3,82,8477409.0
2020-2021,Casey Cizikas,NYI,F,341.0,87.0,,143.0,400.0,60.0,271.0,186.0,353.0,403.0,339.0,43.0,19.0,298.0,Third Line,56,774.48333333333,7,7,14,7.87,47.50,47.87,29,1991-02-27,CAN,CAN,71,190,2009,4,92,8475231.0
2020-2021,Casey Mittelstadt,BUF,F,373.0,350.0,196.0,,311.0,347.0,370.0,302.0,358.0,207.0,170.0,410.0,145.0,241.0,Second Line,41,651.16666666667,10,12,22,7.23,40.00,46.39,21,1998-11-22,USA,USA,73,195,2017,1,8,8479999.0
2020-2021,Cedric Paquette,CAR,F,366.0,25.0,,,281.0,122.0,336.0,267.0,401.0,230.0,334.0,10.0,,388.0,Fourth Line,47,439.28333333333,4,4,8,4.7,34.29,52.63,27,1993-08-13,CAN,CAN,72,205,2012,4,101,8476975.0
2020-2021,Cedric Paquette,OTT,F,366.0,25.0,,,281.0,122.0,336.0,267.0,401.0,230.0,334.0,10.0,,388.0,Fourth Line,47,439.28333333333,4,4,8,4.7,34.29,52.63,27,1993-08-13,CAN,CAN,72,205,2012,4,101,8476975.0
2020-2021,Chandler Stephenson,VGK,F,227.0,85.0,170.0,13.0,51.0,188.0,410.0,191.0,187.0,130.0,190.0,283.0,97.0,185.0,First Line,51,922.93333333333,14,21,35,9.49,62.82,52.59,26,1994-04-22,CAN,CAN,72,209,2012,3,77,8476905.0
2020-2021,Charlie Coyle,BOS,F,285.0,128.0,255.0,8.0,298.0,151.0,216.0,315.0,259.0,225.0,158.0,200.0,119.0,225.0,Second Line,51,830.75,6,10,16,6.5,42.22,45.89,28,1992-03-02,USA,USA,75,223,2010,1,28,8475745.0
2020-2021,Chris Kreider,NYR,F,205.0,279.0,26.0,,177.0,300.0,240.0,110.0,270.0,312.0,381.0,72.0,,80.0,Second Line,50,869.86666666667,20,10,30,16.16,48.21,52.05,29,1991-04-30,USA,USA,75,230,2009,1,19,8475184.0
2020-2021,Chris Tierney,OTT,F,361.0,391.0,,148.0,279.0,389.0,422.0,401.0,174.0,386.0,235.0,365.0,109.0,269.0,Third Line,55,824.45,6,13,19,5.65,38.46,42.42,26,1994-07-01,CAN,CAN,73,191,2012,2,55,8476919.0
2020-2021,Chris Wagner,BOS,F,421.0,91.0,,113.0,427.0,146.0,128.0,405.0,431.0,433.0,390.0,33.0,,392.0,Fourth Line,41,479.16666666667,2,3,5,4.55,26.92,41.31,29,1991-05-27,USA,USA,72,192,2010,5,122,8475780.0
2020-2021,Christian Dvorak,ARI,F,261.0,311.0,176.0,179.0,169.0,371.0,305.0,303.0,217.0,279.0,154.0,304.0,49.0,134.0,First Line,56,1030.7833333333,17,14,31,14.78,43.86,48.46,24,1996-02-02,USA,USA,73,193,2014,2,58,8477989.0
2020-2021,Christian Fischer,ARI,F,371.0,357.0,,11.0,334.0,353.0,295.0,382.0,319.0,383.0,95.0,30.0,,395.0,Fourth Line,52,662.96666666667,3,8,11,5.55,35.71,45.06,23,1997-04-15,USA,USA,74,212,2015,2,32,8478432.0
2020-2021,Claude Giroux,PHI,F,95.0,292.0,115.0,,76.0,143.0,182.0,129.0,100.0,228.0,51.0,362.0,6.0,73.0,First Line,54,977.7,16,27,43,12.14,47.62,54.2,32,1988-01-12,CAN,CAN,71,190,2006,1,22,8473512.0
