Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2025-2026,Alexey Toropchenko,STL,F,414.0,58.0,,68.0,444.0,207.0,288.0,401.0,328.0,410.0,339.0,52.0,,357.0,Fourth Line,41,500.15,3,4,7,5.09,32.43,41.72,26,1999-06-25,RUS,RUS,78,222,2017,4,113,8480281.0
2025-2026,Alexis Lafrenière,NYR,F,165.0,86.0,176.0,,84.0,119.0,179.0,205.0,203.0,56.0,144.0,194.0,,165.0,Second Line,57,972.21666666667,12,20,32,15.94,48.48,53.95,23,2001-10-11,CAN,CAN,73,195,2020,1,1,8482109.0
2025-2026,Aliaksei Protas,WSH,F,55.0,329.0,,22.0,56.0,220.0,125.0,46.0,112.0,190.0,178.0,394.0,,112.0,First Line,56,1031.7,19,19,38,17.82,58.44,53.34,24,2001-01-06,BLR,BLR,78,225,2019,3,91,8481656.0
2025-2026,Anders Lee,NYI,F,22.0,297.0,105.0,,62.0,327.0,40.0,126.0,9.0,156.0,347.0,196.0,,119.0,Third Line,58,894.46666666667,11,20,31,28.25,56.72,53.31,35,1990-07-03,USA,USA,75,235,2009,6,152,8475314.0
2025-2026,Andre Burakovsky,CHI,F,309.0,404.0,209.0,,216.0,431.0,355.0,328.0,267.0,76.0,138.0,400.0,,219.0,Second Line,51,871.73333333333,10,20,30,9.16,40.79,45.82,30,1995-02-09,AUT,SWE,75,209,2013,1,23,8477444.0
2025-2026,Andrei Kuzmenko,LAK,F,286.0,217.0,173.0,,87.0,69.0,381.0,299.0,333.0,103.0,38.0,393.0,,233.0,Third Line,51,762.03333333333,13,10,23,10.14,47.62,54.74,29,1996-02-04,RUS,RUS,71,194,-,-,-,8483808.0
2025-2026,Andrei Svechnikov,CAR,F,30.0,390.0,49.0,,8.0,181.0,34.0,128.0,87.0,54.0,419.0,117.0,,77.0,Second Line,57,966.63333333333,21,28,49,19.78,56.06,54.77,25,2000-03-26,RUS,RUS,74,195,2018,1,2,8480830.0
2025-2026,Andrew Copp,DET,F,310.0,216.0,214.0,134.0,279.0,223.0,326.0,355.0,227.0,295.0,256.0,363.0,47.0,214.0,Second Line,58,933.35,8,25,33,15.91,49.12,52.78,31,1994-07-08,USA,USA,73,199,2013,4,104,8477429.0
2025-2026,Andrew Mangiapane,EDM,F,352.0,238.0,,,277.0,141.0,383.0,287.0,385.0,187.0,201.0,218.0,,348.0,Fourth Line,49,622.33333333333,6,6,12,6.86,32.73,47.91,29,1996-04-04,CAN,CAN,70,184,2015,6,166,8478233.0
2025-2026,Anthony Beauvillier,WSH,F,163.0,227.0,,13.0,113.0,343.0,59.0,99.0,407.0,176.0,236.0,176.0,,240.0,Second Line,59,931.31666666667,12,8,20,16.75,48.68,50.52,28,1997-06-08,CAN,CAN,71,180,2015,1,28,8478463.0
2025-2026,Anthony Cirelli,TBL,F,78.0,100.0,183.0,109.0,14.0,113.0,220.0,72.0,187.0,240.0,265.0,331.0,97.0,107.0,Second Line,49,855.48333333333,15,20,35,16.92,71.19,56.72,28,1997-07-15,CAN,CAN,72,189,2015,3,72,8478519.0
2025-2026,Anthony Duclair,NYI,F,258.0,396.0,101.0,,202.0,433.0,352.0,251.0,231.0,166.0,168.0,410.0,,248.0,Fourth Line,54,724.2,12,14,26,8.6,54.00,41.35,30,1995-08-26,CAN,CAN,71,197,2013,3,80,8477407.0
2025-2026,Anthony Mantha,PIT,F,63.0,346.0,108.0,,94.0,286.0,160.0,14.0,142.0,69.0,217.0,296.0,,115.0,Third Line,56,835.06666666667,20,22,42,14.12,59.09,52.13,30,1994-09-16,CAN,CAN,77,234,2013,1,20,8477511.0
2025-2026,Anton Lundell,FLA,F,188.0,158.0,121.0,27.0,221.0,85.0,108.0,153.0,271.0,228.0,179.0,211.0,41.0,106.0,First Line,54,1042.15,16,24,40,16.93,46.77,48.12,23,2001-10-03,FIN,FIN,73,185,2020,1,12,8482113.0
2025-2026,Anze Kopitar,LAK,F,351.0,26.0,189.0,,264.0,66.0,435.0,342.0,275.0,291.0,95.0,373.0,13.0,157.0,First Line,41,757.81666666667,6,16,22,9.04,68.57,48.34,38,1987-08-24,SVN,SVN,75,225,2005,1,11,8471685.0
2025-2026,Arseny Gritsyuk,NJD,F,90.0,103.0,81.0,,48.0,47.0,30.0,276.0,130.0,324.0,282.0,254.0,,197.0,Third Line,53,805.96666666667,9,14,23,9.66,51.67,54.88,24,2001-03-15,RUS,,72,195,2019,5,129,8481721.0
2025-2026,Arshdeep Bains,VAN,F,370.0,245.0,,,242.0,142.0,434.0,427.0,285.0,65.0,446.0,195.0,,439.0,Fourth Line,28,257.76666666667,1,4,5,2.59,42.86,50.36,24,2001-01-09,CAN,CAN,72,184,-,-,-,
2025-2026,Artemi Panarin,NYR,F,51.0,386.0,30.0,,55.0,123.0,85.0,54.0,81.0,53.0,93.0,436.0,,19.0,First Line,52,1087.3333333333,19,38,57,16.3,52.50,52.19,33,1991-10-30,RUS,RUS,72,173,-,-,-,8478550.0
2025-2026,Artturi Lehkonen,COL,F,26.0,213.0,248.0,8.0,13.0,151.0,120.0,22.0,102.0,64.0,308.0,338.0,,94.0,First Line,55,1053.65,19,23,42,23.03,71.43,56.07,30,1995-07-04,FIN,FIN,71,179,2013,2,55,8477476.0
2025-2026,Auston Matthews,TOR,F,9.0,84.0,33.0,136.0,138.0,345.0,4.0,7.0,38.0,117.0,220.0,340.0,5.0,6.0,First Line,51,1061.9833333333,26,22,48,25.63,53.95,47.97,27,1997-09-17,USA,USA,75,208,2016,1,1,8479318.0
2025-2026,Barclay Goodrow,SJS,F,435.0,233.0,,122.0,426.0,407.0,407.0,415.0,411.0,366.0,423.0,77.0,,399.0,Fourth Line,55,630.21666666667,4,5,9,7.64,31.43,43.15,32,1993-02-26,CAN,CAN,74,204,-,-,-,8476624.0
2025-2026,Barrett Hayton,UTA,F,227.0,60.0,170.0,,80.0,31.0,165.0,350.0,297.0,249.0,234.0,377.0,64.0,209.0,Third Line,52,797.73333333333,7,14,21,17.2,53.45,58.67,25,2000-06-09,CAN,CAN,73,207,2018,1,5,8480849.0
2025-2026,Beck Malenstyn,BUF,F,413.0,55.0,,16.0,440.0,217.0,321.0,402.0,330.0,421.0,128.0,22.0,,387.0,Fourth Line,56,624.63333333333,4,4,8,5.48,37.50,42.43,27,1998-02-04,CAN,CAN,75,200,2016,5,145,8479359.0
2025-2026,Beckett Sennecke,ANA,F,29.0,438.0,140.0,,16.0,425.0,111.0,30.0,123.0,128.0,243.0,236.0,,93.0,Second Line,56,975.88333333333,18,26,44,18.13,49.35,52.46,19,2006-01-28,CAN,,74,177,2024,1,3,8484762.0
2025-2026,Ben Jones,MIN,F,425.0,435.0,,,439.0,446.0,216.0,406.0,424.0,433.0,3.0,45.0,72.0,438.0,Fringe,26,223.8,1,1,2,2.65,20.00,39.26,26,1999-02-26,CAN,CAN,72,187,2017,7,189,
2025-2026,Ben Kindel,PIT,F,129.0,162.0,29.0,,44.0,124.0,119.0,166.0,217.0,159.0,71.0,372.0,160.0,136.0,Third Line,53,817.78333333333,14,13,27,15.53,50.00,54.9,18,2007-04-19,CAN,,71,182,2025,1,11,8485414.0
2025-2026,Ben Meyers,SEA,F,127.0,340.0,,185.0,282.0,263.0,91.0,65.0,159.0,443.0,184.0,161.0,46.0,323.0,Fourth Line,31,360.76666666667,5,6,11,4.42,50.00,52.94,26,1998-11-15,USA,USA,71,194,-,-,-,8483570.0
2025-2026,Berkly Catton,SEA,F,415.0,172.0,191.0,,324.0,312.0,353.0,302.0,446.0,3.0,213.0,442.0,,344.0,Fourth Line,40,495.56666666667,5,6,11,6.46,48.15,46.1,19,2006-01-14,CAN,,71,170,2024,1,8,8484800.0
2025-2026,Blake Coleman,CGY,F,107.0,192.0,263.0,140.0,181.0,127.0,31.0,98.0,179.0,434.0,296.0,95.0,,130.0,Second Line,44,748.16666666667,13,8,21,13.58,51.02,54.51,33,1991-11-28,USA,USA,71,199,2011,3,75,8476399.0
2025-2026,Blake Lizotte,PIT,F,336.0,152.0,,37.0,273.0,80.0,401.0,317.0,305.0,445.0,366.0,209.0,54.0,331.0,Third Line,46,631.98333333333,6,11,17,5.48,55.88,54.6,27,1997-12-13,USA,USA,69,170,-,-,-,
2025-2026,Bo Horvat,NYI,F,44.0,393.0,102.0,189.0,131.0,319.0,53.0,21.0,109.0,262.0,320.0,259.0,16.0,34.0,First Line,44,899.53333333333,24,16,40,17.76,56.86,46.16,30,1995-04-05,CAN,CAN,72,215,2013,1,9,8477500.0
2025-2026,Bobby Brink,PHI,F,285.0,85.0,179.0,,359.0,64.0,302.0,195.0,236.0,219.0,302.0,198.0,,210.0,Third Line,50,764.26666666667,13,11,24,12.28,46.67,49.24,24,2001-07-08,USA,USA,68,166,2019,2,34,8481553.0
2025-2026,Bobby McMann,TOR,F,120.0,246.0,119.0,,258.0,342.0,35.0,84.0,177.0,259.0,370.0,94.0,,162.0,Third Line,56,859.25,19,13,32,15.43,47.95,47.6,29,1996-06-15,CAN,CAN,74,208,-,-,-,8482259.0
2025-2026,Boone Jenner,CBJ,F,39.0,315.0,187.0,129.0,60.0,404.0,61.0,146.0,17.0,192.0,167.0,105.0,86.0,95.0,Second Line,42,697.13333333333,8,19,27,12.82,50.91,48.53,32,1993-06-15,CAN,CAN,74,203,2011,2,37,8476432.0
2025-2026,Brad Marchand,FLA,F,20.0,437.0,69.0,2.0,64.0,434.0,44.0,9.0,85.0,225.0,28.0,261.0,,36.0,First Line,46,836.91666666667,25,25,50,17.37,45.71,48.08,37,1988-05-11,CAN,CAN,69,176,2006,3,71,8473419.0
2025-2026,Brady Tkachuk,OTT,F,7.0,143.0,23.0,,19.0,114.0,1.0,63.0,68.0,9.0,115.0,54.0,79.0,17.0,Second Line,37,631.41666666667,14,23,37,19.2,45.65,58.85,25,1999-09-16,USA,USA,76,221,2018,1,4,8480801.0
2025-2026,Braeden Bowman,VGK,F,192.0,153.0,36.0,,199.0,259.0,346.0,250.0,65.0,70.0,161.0,403.0,,247.0,Third Line,41,572.6,7,13,20,10.73,41.27,52.81,22,2003-06-26,CAN,,73,205,-,-,-,8483890.0
2025-2026,Brandon Duhaime,WSH,F,422.0,62.0,,165.0,358.0,158.0,389.0,384.0,433.0,444.0,407.0,41.0,,409.0,Fourth Line,59,649.55,4,2,6,7.04,37.93,50.4,28,1997-05-22,USA,USA,74,200,2016,4,106,8479520.0
2025-2026,Brandon Hagel,TBL,F,2.0,206.0,149.0,104.0,9.0,96.0,25.0,5.0,6.0,193.0,72.0,313.0,,21.0,First Line,50,985.83333333333,27,27,54,25.36,66.15,59.79,27,1998-08-27,CAN,CAN,74,179,2016,6,159,8479542.0
2025-2026,Brandon Saad,VGK,F,231.0,258.0,,86.0,210.0,177.0,122.0,296.0,240.0,198.0,369.0,427.0,,309.0,Third Line,39,541.18333333333,2,5,7,7.56,50.00,50.78,32,1992-10-27,USA,USA,73,215,2011,2,43,8476438.0
2025-2026,Brandon Tanev,UTA,F,427.0,98.0,,,397.0,209.0,339.0,432.0,401.0,314.0,189.0,37.0,,402.0,Fourth Line,44,414.16666666667,0,2,2,3.31,22.73,43.55,33,1991-12-31,CAN,CAN,72,189,-,-,-,8479293.0
2025-2026,Brayden Point,TBL,F,60.0,248.0,88.0,,112.0,301.0,253.0,52.0,27.0,13.0,59.0,435.0,139.0,54.0,First Line,37,667.33333333333,11,19,30,12.67,58.18,48.98,29,1996-03-13,CAN,CAN,71,180,2014,3,79,8478010.0
2025-2026,Brayden Schenn,STL,F,321.0,266.0,241.0,,297.0,296.0,392.0,289.0,261.0,239.0,382.0,71.0,74.0,201.0,Second Line,57,954.86666666667,12,12,24,13.46,40.00,49.13,34,1991-08-22,CAN,CAN,73,199,2009,1,5,8475170.0
2025-2026,Brendan Gallagher,MTL,F,170.0,350.0,252.0,,185.0,377.0,58.0,240.0,207.0,302.0,312.0,181.0,,261.0,Fourth Line,57,731.03333333333,6,13,19,13.58,53.57,46.78,33,1992-05-06,CAN,CAN,69,186,2010,5,147,8475848.0
2025-2026,Brendan Gaunce,CBJ,F,333.0,6.0,,60.0,376.0,116.0,259.0,446.0,67.0,404.0,441.0,84.0,12.0,329.0,Fourth Line,25,297.56666666667,2,4,6,4.02,42.11,46.74,31,1994-03-25,CAN,CAN,75,219,2012,1,26,
2025-2026,Brett Howden,VGK,F,281.0,243.0,,113.0,250.0,185.0,325.0,89.0,397.0,300.0,349.0,143.0,80.0,277.0,Third Line,39,580.25,9,6,15,6.16,47.83,50.99,27,1998-03-29,CAN,CAN,74,203,2016,1,27,8479353.0
2025-2026,Brock Boeser,VAN,F,256.0,349.0,73.0,,312.0,396.0,200.0,189.0,303.0,196.0,223.0,309.0,,127.0,First Line,50,951.71666666667,12,13,25,15.72,33.93,43.64,28,1997-02-25,USA,USA,73,208,2015,1,23,8478444.0
2025-2026,Brock Nelson,COL,F,36.0,161.0,178.0,74.0,32.0,231.0,113.0,8.0,164.0,218.0,157.0,366.0,93.0,57.0,First Line,55,1058.25,29,20,49,20.29,58.44,58.61,33,1991-10-15,USA,USA,76,210,2010,1,30,8475754.0
2025-2026,Bryan Rust,PIT,F,59.0,413.0,17.0,61.0,54.0,437.0,83.0,24.0,250.0,24.0,255.0,357.0,,35.0,First Line,49,987.83333333333,19,21,40,20.88,52.05,47.9,33,1992-05-11,USA,USA,71,192,2010,3,80,8475810.0
2025-2026,Calle Jarnkrok,TOR,F,402.0,282.0,,184.0,435.0,283.0,341.0,184.0,425.0,418.0,325.0,249.0,,394.0,Fourth Line,37,424.43333333333,6,1,7,3.14,33.33,42.35,33,1991-09-25,SWE,SWE,72,192,2010,2,51,8475714.0
2025-2026,Calum Ritchie,NYI,F,342.0,347.0,122.0,,375.0,364.0,305.0,140.0,416.0,51.0,427.0,395.0,182.0,283.0,Fourth Line,41,501.81666666667,7,8,15,6.24,41.67,42.02,20,2005-01-21,CAN,,74,185,2023,1,27,8484221.0
2025-2026,Carl Grundstrom,PHI,F,318.0,188.0,,161.0,423.0,188.0,104.0,69.0,426.0,317.0,378.0,33.0,,315.0,Fourth Line,27,335.98333333333,8,2,10,3.98,54.55,39.64,27,1997-12-01,SWE,SWE,72,195,2016,2,57,8479336.0
2025-2026,Carter Verhaeghe,FLA,F,42.0,253.0,46.0,,46.0,147.0,63.0,106.0,59.0,93.0,338.0,271.0,,88.0,Second Line,56,986.63333333333,16,26,42,16.45,51.35,51.25,30,1995-08-14,CAN,CAN,74,180,2013,3,82,8477409.0
2025-2026,Casey Cizikas,NYI,F,367.0,69.0,,115.0,404.0,89.0,374.0,353.0,243.0,346.0,257.0,66.0,35.0,345.0,Fourth Line,57,664.51666666667,7,8,15,8.62,47.22,47.91,34,1991-02-27,CAN,CAN,71,190,2009,4,92,8475231.0
2025-2026,Casey Mittelstadt,BOS,F,322.0,397.0,172.0,,263.0,242.0,424.0,165.0,362.0,279.0,119.0,417.0,122.0,217.0,Third Line,47,708.4,12,16,28,8.47,55.36,48.77,26,1998-11-22,USA,USA,73,195,2017,1,8,8479999.0
2025-2026,Chandler Stephenson,SEA,F,431.0,431.0,217.0,182.0,383.0,444.0,446.0,400.0,363.0,401.0,152.0,409.0,51.0,166.0,First Line,54,1066.3333333333,13,23,36,7.21,43.75,33.2,31,1994-04-22,CAN,CAN,72,209,2012,3,77,8476905.0
2025-2026,Charlie Coyle,CBJ,F,137.0,155.0,100.0,180.0,150.0,272.0,278.0,154.0,54.0,386.0,52.0,186.0,67.0,145.0,Second Line,56,991.85,15,27,42,17.54,61.29,54.74,33,1992-03-02,USA,USA,75,223,2010,1,28,8475745.0
2025-2026,Chris Kreider,ANA,F,247.0,389.0,76.0,,88.0,338.0,199.0,186.0,410.0,125.0,396.0,220.0,,128.0,Second Line,50,847.95,19,11,30,17.18,48.48,50.66,34,1991-04-30,USA,USA,75,230,2009,1,19,8475184.0
2025-2026,Christian Dvorak,PHI,F,195.0,369.0,97.0,179.0,235.0,418.0,268.0,232.0,93.0,341.0,171.0,355.0,29.0,180.0,First Line,55,990.18333333333,12,22,34,18.64,50.00,48.42,29,1996-02-02,USA,USA,73,193,2014,2,58,8477989.0
2025-2026,Claude Giroux,OTT,F,238.0,133.0,154.0,82.0,154.0,78.0,265.0,282.0,198.0,294.0,288.0,266.0,18.0,150.0,Second Line,57,974.33333333333,11,28,39,10.72,60.61,53.32,37,1988-01-12,CAN,CAN,71,190,2006,1,22,8473512.0
2025-2026,Clayton Keller,UTA,F,50.0,185.0,167.0,,67.0,70.0,81.0,201.0,23.0,32.0,53.0,443.0,,41.0,First Line,57,1084.05,17,37,54,19.01,62.82,56.29,27,1998-07-29,USA,USA,70,178,2016,1,7,8479343.0
2025-2026,Cody Glass,NJD,F,172.0,81.0,,,253.0,79.0,117.0,70.0,306.0,331.0,175.0,268.0,53.0,237.0,Third Line,45,614.76666666667,13,6,19,9.13,53.19,49.94,26,1999-04-01,CAN,CAN,75,206,2017,1,6,8479996.0
2025-2026,Cole Caufield,MTL,F,19.0,276.0,72.0,,140.0,235.0,18.0,4.0,108.0,102.0,146.0,305.0,,30.0,First Line,57,1037.9833333333,32,25,57,24.29,62.12,56.06,24,2001-01-02,USA,USA,67,174,2019,1,15,8481540.0
2025-2026,Cole Koepke,WPG,F,280.0,338.0,,75.0,422.0,388.0,137.0,104.0,277.0,419.0,310.0,23.0,,375.0,Fourth Line,40,398.13333333333,5,6,11,5.77,52.17,42.83,27,1998-05-17,USA,USA,73,196,2018,6,183,8481043.0
2025-2026,Cole Perfetti,WPG,F,181.0,110.0,188.0,,217.0,55.0,110.0,321.0,113.0,23.0,351.0,275.0,,187.0,Third Line,42,615.91666666667,6,12,18,11.04,48.57,52.74,23,2002-01-01,CAN,CAN,71,184,2020,1,10,8482149.0
2025-2026,Cole Reinhardt,VGK,F,429.0,164.0,,,436.0,9.0,386.0,367.0,400.0,350.0,41.0,69.0,,436.0,Fourth Line,40,390.11666666667,3,4,7,3.49,43.48,50.78,25,2000-02-01,CAN,CAN,72,200,2020,6,181,8481133.0
2025-2026,Cole Sillinger,CBJ,F,264.0,324.0,,144.0,228.0,383.0,187.0,385.0,180.0,277.0,422.0,192.0,,205.0,Third Line,55,849.26666666667,6,20,26,10.27,52.24,51.0,22,2003-05-16,USA,USA,73,201,2021,1,12,8482705.0
2025-2026,Cole Smith,NSH,F,361.0,176.0,,85.0,296.0,140.0,327.0,368.0,382.0,431.0,416.0,48.0,,367.0,Third Line,38,550.48333333333,6,4,10,8.89,35.29,54.2,29,1995-10-28,USA,USA,75,195,-,-,-,8482062.0
2025-2026,Colin Blackwell,DAL,F,412.0,78.0,,112.0,424.0,97.0,354.0,413.0,341.0,385.0,211.0,120.0,115.0,403.0,Fourth Line,46,530.71666666667,2,5,7,4.0,41.94,40.65,32,1993-03-28,USA,USA,69,190,2011,7,193,8476278.0
2025-2026,Collin Graf,SJS,F,366.0,364.0,,128.0,393.0,391.0,411.0,164.0,393.0,266.0,78.0,262.0,,227.0,Second Line,54,891.41666666667,15,16,31,10.92,50.00,43.44,22,2002-09-21,USA,,73,194,-,-,-,8484911.0
2025-2026,Colton Dach,CHI,F,418.0,157.0,282.0,,437.0,310.0,362.0,422.0,274.0,311.0,254.0,17.0,,395.0,Fourth Line,52,611.06666666667,3,6,9,6.59,31.43,38.01,22,2003-01-04,CAN,CAN,76,196,2021,2,62,8482703.0
2025-2026,Colton Sissons,VGK,F,397.0,66.0,,101.0,409.0,154.0,309.0,362.0,379.0,402.0,323.0,119.0,30.0,354.0,Fourth Line,41,484.06666666667,3,3,6,5.08,36.36,42.29,31,1993-11-05,CAN,CAN,73,200,2012,2,50,8476925.0
2025-2026,Connor Bedard,CHI,F,113.0,441.0,74.0,,350.0,443.0,93.0,102.0,28.0,57.0,403.0,387.0,158.0,23.0,First Line,44,923.28333333333,23,30,53,16.74,48.72,42.14,20,2005-07-17,CAN,,70,185,2023,1,1,8484144.0
2025-2026,Connor Brown,NJD,F,332.0,166.0,133.0,118.0,334.0,118.0,273.0,298.0,313.0,359.0,313.0,399.0,,262.0,Second Line,50,838.0,10,12,22,11.57,44.00,46.81,31,1994-01-14,CAN,CAN,72,181,2012,6,156,8477015.0
2025-2026,Connor Dewar,PIT,F,300.0,160.0,,66.0,346.0,98.0,130.0,223.0,365.0,441.0,60.0,65.0,,286.0,Third Line,56,763.45,13,11,24,11.69,56.00,52.24,26,1999-06-26,CAN,CAN,70,183,2018,3,92,8480980.0
2025-2026,Connor McDavid,EDM,F,10.0,352.0,2.0,17.0,4.0,183.0,74.0,75.0,10.0,62.0,11.0,367.0,128.0,3.0,First Line,58,1340.4166666667,34,62,96,32.39,52.00,56.12,28,1997-01-13,CAN,CAN,73,193,2015,1,1,8478402.0
2025-2026,Connor McMichael,WSH,F,57.0,387.0,251.0,93.0,102.0,414.0,121.0,145.0,12.0,244.0,333.0,348.0,167.0,160.0,Second Line,55,937.3,8,23,31,15.6,52.17,48.18,24,2001-01-15,CAN,CAN,72,180,2019,1,25,8481580.0
