Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2022-2023,Alex Killorn,TBL,F,180.0,415.0,192.0,130.0,137.0,288.0,356.0,89.0,210.0,304.0,323.0,272.0,,134.0,Second Line,82,1411.1333333333,27,37,64,20.36,58.00,48.96,32,1989-09-14,CAN,CAN,73,194,2007,3,77,8473986.0
2022-2023,Alex Newhook,COL,F,311.0,90.0,241.0,,270.0,94.0,340.0,244.0,310.0,313.0,305.0,308.0,173.0,276.0,Third Line,82,1144.15,14,16,30,13.85,53.09,49.96,21,2001-01-28,CAN,CAN,70,190,2019,1,16,8481618.0
2022-2023,Alex Ovechkin,WSH,F,35.0,441.0,76.0,,138.0,411.0,19.0,19.0,87.0,1.0,339.0,87.0,,10.0,First Line,73,1474.9,42,33,75,34.51,49.07,49.27,36,1985-09-17,RUS,RUS,75,238,2004,1,1,8471214.0
2022-2023,Alex Tuch,BUF,F,25.0,159.0,149.0,79.0,50.0,327.0,36.0,52.0,19.0,34.0,158.0,341.0,,36.0,First Line,74,1417.4,36,43,79,26.01,57.39,51.43,26,1996-05-10,USA,USA,76,219,2014,1,18,8477949.0
2022-2023,Alexander Barabanov,SJS,F,208.0,422.0,129.0,,113.0,391.0,388.0,295.0,122.0,276.0,188.0,368.0,,197.0,First Line,68,1227.6166666667,15,32,47,17.69,44.86,51.39,28,1994-06-17,RUS,RUS,70,195,-,-,-,8482222.0
2022-2023,Alexander Kerfoot,TOR,F,244.0,75.0,,33.0,184.0,85.0,268.0,359.0,173.0,296.0,151.0,301.0,,232.0,Third Line,82,1198.75,10,22,32,15.04,53.95,53.01,28,1994-08-11,CAN,CAN,71,186,2012,5,150,8477021.0
2022-2023,Alexander Wennberg,SEA,F,391.0,19.0,209.0,81.0,286.0,71.0,442.0,410.0,272.0,196.0,252.0,379.0,147.0,239.0,First Line,82,1532.8666666667,13,25,38,16.52,47.25,49.51,27,1994-09-22,SWE,SWE,74,190,2013,1,14,8477505.0
2022-2023,Alexey Toropchenko,STL,F,379.0,122.0,,39.0,407.0,159.0,215.0,289.0,402.0,358.0,87.0,68.0,,346.0,Fourth Line,69,833.26666666667,10,9,19,8.53,56.00,45.45,23,1999-06-25,RUS,RUS,78,222,2017,4,113,8480281.0
2022-2023,Alexis Lafrenière,NYR,F,293.0,227.0,252.0,,225.0,214.0,325.0,160.0,376.0,140.0,266.0,145.0,,246.0,Third Line,81,1232.7833333333,16,23,39,14.91,52.63,48.87,20,2001-10-11,CAN,CAN,73,195,2020,1,1,8482109.0
2022-2023,Aliaksei Protas,WSH,F,243.0,175.0,,,209.0,39.0,229.0,370.0,190.0,392.0,346.0,294.0,,376.0,Fourth Line,58,668.01666666667,4,11,15,8.42,45.10,54.83,21,2001-01-06,BLR,BLR,78,225,2019,3,91,8481656.0
2022-2023,Anders Lee,NYI,F,70.0,304.0,110.0,,67.0,329.0,85.0,29.0,277.0,36.0,197.0,165.0,,106.0,Second Line,82,1412.2833333333,28,22,50,34.66,54.00,54.59,32,1990-07-03,USA,USA,75,235,2009,6,152,8475314.0
2022-2023,Andre Burakovsky,SEA,F,99.0,261.0,156.0,,134.0,289.0,209.0,152.0,38.0,147.0,175.0,394.0,,111.0,Second Line,49,811.13333333333,13,26,39,8.55,50.00,45.43,27,1995-02-09,AUT,SWE,75,209,2013,1,23,8477444.0
2022-2023,Andreas Athanasiou,CHI,F,192.0,327.0,249.0,,316.0,396.0,92.0,96.0,276.0,198.0,34.0,393.0,,150.0,Second Line,81,1296.2833333333,20,20,40,18.67,40.00,42.71,28,1994-08-06,CAN,CAN,74,190,2012,4,110,8476960.0
2022-2023,Andrei Kuzmenko,VAN,F,139.0,198.0,100.0,,157.0,119.0,366.0,31.0,153.0,98.0,70.0,442.0,,91.0,Second Line,81,1315.5833333333,39,35,74,21.92,57.66,53.51,26,1996-02-04,RUS,RUS,71,194,-,-,-,8483808.0
2022-2023,Andrei Svechnikov,CAR,F,18.0,197.0,37.0,,10.0,37.0,38.0,46.0,54.0,88.0,376.0,81.0,,56.0,First Line,64,1155.0833333333,23,32,55,24.61,57.69,60.54,22,2000-03-26,RUS,RUS,74,195,2018,1,2,8480830.0
2022-2023,Andrew Cogliano,COL,F,424.0,65.0,,135.0,398.0,112.0,379.0,367.0,428.0,406.0,327.0,190.0,,382.0,Fourth Line,79,996.8,10,9,19,7.24,55.56,45.36,35,1987-06-14,CAN,CAN,70,179,2005,1,25,8471699.0
2022-2023,Andrew Copp,DET,F,315.0,354.0,216.0,105.0,312.0,280.0,352.0,366.0,157.0,270.0,283.0,370.0,70.0,159.0,First Line,82,1488.7166666667,9,33,42,14.18,50.00,42.64,28,1994-07-08,USA,USA,73,199,2013,4,104,8477429.0
2022-2023,Andrew Mangiapane,CGY,F,47.0,103.0,204.0,7.0,18.0,62.0,111.0,41.0,151.0,186.0,165.0,245.0,,141.0,Second Line,82,1379.3833333333,17,26,43,25.75,56.86,58.23,26,1996-04-04,CAN,CAN,70,184,2015,6,166,8478233.0
2022-2023,Anthony Beauvillier,NYI,F,220.0,382.0,148.0,,182.0,370.0,213.0,267.0,212.0,128.0,210.0,307.0,,188.0,Second Line,82,1333.8666666667,18,22,40,18.35,46.67,48.03,25,1997-06-08,CAN,CAN,71,180,2015,1,28,8478463.0
2022-2023,Anthony Beauvillier,VAN,F,220.0,382.0,148.0,,182.0,370.0,213.0,267.0,212.0,128.0,210.0,307.0,,188.0,Second Line,82,1333.8666666667,18,22,40,18.35,46.67,48.03,25,1997-06-08,CAN,CAN,71,180,2015,1,28,8478463.0
2022-2023,Anthony Cirelli,TBL,F,163.0,222.0,,114.0,94.0,236.0,212.0,283.0,104.0,340.0,40.0,303.0,84.0,208.0,Second Line,58,960.53333333333,11,18,29,14.77,61.40,51.66,25,1997-07-15,CAN,CAN,72,189,2015,3,72,8478519.0
2022-2023,Anthony Mantha,WSH,F,152.0,162.0,272.0,,200.0,100.0,144.0,173.0,110.0,285.0,281.0,211.0,,203.0,Third Line,67,952.63333333333,11,16,27,12.36,46.67,52.74,27,1994-09-16,CAN,CAN,77,234,2013,1,20,8477511.0
2022-2023,Anton Lundell,FLA,F,143.0,125.0,173.0,99.0,43.0,142.0,135.0,195.0,280.0,209.0,243.0,400.0,155.0,167.0,Second Line,73,1195.05,12,21,33,16.39,52.70,53.89,20,2001-10-03,FIN,FIN,73,185,2020,1,12,8482113.0
2022-2023,Anze Kopitar,LAK,F,150.0,253.0,108.0,181.0,102.0,173.0,271.0,176.0,111.0,293.0,110.0,332.0,14.0,88.0,First Line,82,1664.7833333333,28,46,74,19.51,58.25,51.72,35,1987-08-24,SVN,SVN,75,225,2005,1,11,8471685.0
2022-2023,Artemi Panarin,NYR,F,126.0,431.0,11.0,,144.0,251.0,311.0,165.0,25.0,245.0,156.0,430.0,,30.0,First Line,82,1607.8333333333,29,63,92,21.02,54.31,50.44,30,1991-10-30,RUS,RUS,72,173,-,-,-,8478550.0
2022-2023,Arthur Kaliyev,LAK,F,94.0,335.0,14.0,,79.0,149.0,23.0,232.0,216.0,28.0,302.0,286.0,,204.0,Fourth Line,56,653.95,13,15,28,13.64,51.02,51.18,21,2001-06-26,USA,USA,74,210,2019,2,33,8481560.0
2022-2023,Artturi Lehkonen,COL,F,141.0,111.0,157.0,21.0,83.0,145.0,136.0,164.0,209.0,123.0,294.0,192.0,,114.0,First Line,64,1308.95,21,30,51,19.96,55.17,53.37,27,1995-07-04,FIN,FIN,71,179,2013,2,55,8477476.0
2022-2023,Austin Czarnik,DET,F,399.0,13.0,,,404.0,58.0,380.0,291.0,397.0,89.0,46.0,312.0,157.0,423.0,Fourth Line,29,324.0,3,2,5,3.03,47.37,48.98,29,1992-12-12,USA,USA,69,170,-,-,-,8478512.0
2022-2023,Austin Watson,OTT,F,396.0,97.0,,64.0,408.0,267.0,206.0,296.0,423.0,441.0,437.0,16.0,,352.0,Fourth Line,75,767.46666666667,9,2,11,7.64,36.11,44.29,30,1992-01-13,USA,USA,76,204,2010,1,18,8475766.0
2022-2023,Auston Matthews,TOR,F,1.0,12.0,6.0,,8.0,123.0,3.0,1.0,9.0,29.0,28.0,292.0,34.0,3.0,First Line,74,1500.6,40,45,85,39.04,66.96,57.57,24,1997-09-17,USA,USA,75,208,2016,1,1,8479318.0
2022-2023,Axel Jonsson-Fjallby,WPG,F,326.0,78.0,,134.0,399.0,46.0,234.0,187.0,342.0,311.0,216.0,195.0,,369.0,Fourth Line,50,522.8,6,8,14,5.07,48.48,48.68,24,1998-02-10,SWE,SWE,73,189,2016,5,147,8479536.0
2022-2023,Barclay Goodrow,NYR,F,338.0,249.0,,53.0,299.0,296.0,398.0,320.0,262.0,334.0,358.0,126.0,114.0,277.0,Third Line,82,1162.0,11,20,31,10.46,50.00,45.78,29,1993-02-26,CAN,CAN,74,204,-,-,-,8476624.0
2022-2023,Barrett Hayton,ARI,F,274.0,316.0,210.0,193.0,278.0,262.0,250.0,240.0,311.0,388.0,20.0,215.0,93.0,193.0,Second Line,82,1434.8166666667,19,24,43,22.18,49.04,49.66,22,2000-06-09,CAN,CAN,73,207,2018,1,5,8480849.0
2022-2023,Ben Meyers,COL,F,413.0,6.0,,,327.0,12.0,370.0,193.0,448.0,320.0,193.0,252.0,79.0,441.0,Fourth Line,39,374.26666666667,4,0,4,5.6,37.50,55.73,23,1998-11-15,USA,USA,71,194,-,-,-,8483570.0
2022-2023,Blake Coleman,CGY,F,57.0,67.0,,15.0,47.0,20.0,41.0,141.0,158.0,233.0,373.0,139.0,,173.0,Third Line,82,1246.65,18,20,38,25.12,52.38,58.73,30,1991-11-28,USA,USA,71,199,2011,3,75,8476399.0
2022-2023,Blake Lizotte,LAK,F,179.0,143.0,,84.0,96.0,107.0,280.0,272.0,137.0,136.0,146.0,178.0,61.0,335.0,Fourth Line,81,1048.45,11,23,34,11.88,52.44,52.9,24,1997-12-13,USA,USA,69,170,-,-,-,8481481.0
2022-2023,Blake Wheeler,WPG,F,130.0,225.0,187.0,,103.0,302.0,230.0,287.0,37.0,43.0,411.0,293.0,,102.0,Second Line,72,1227.1833333333,16,39,55,18.79,54.55,50.33,36,1986-08-31,USA,USA,77,220,2004,1,5,8471218.0
2022-2023,Bo Horvat,VAN,F,178.0,206.0,62.0,163.0,188.0,290.0,195.0,113.0,244.0,318.0,207.0,268.0,21.0,49.0,First Line,79,1631.6666666667,38,32,70,29.82,49.07,48.88,27,1995-04-05,CAN,CAN,72,215,2013,1,9,8477500.0
2022-2023,Bo Horvat,NYI,F,178.0,206.0,62.0,163.0,188.0,290.0,195.0,113.0,244.0,318.0,207.0,268.0,21.0,49.0,First Line,79,1631.6666666667,38,32,70,29.82,49.07,48.88,27,1995-04-05,CAN,CAN,72,215,2013,1,9,8477500.0
2022-2023,Boone Jenner,CBJ,F,177.0,318.0,160.0,,260.0,429.0,91.0,107.0,275.0,360.0,206.0,150.0,26.0,71.0,First Line,68,1374.1,26,19,45,30.64,40.38,47.81,29,1993-06-15,CAN,CAN,74,203,2011,2,37,8476432.0
2022-2023,Boris Katchouk,CHI,F,388.0,267.0,,78.0,366.0,263.0,321.0,389.0,322.0,384.0,192.0,77.0,,410.0,Fourth Line,58,701.2,5,11,16,7.51,38.30,43.94,24,1998-06-18,CAN,CAN,74,206,2016,2,44,8479383.0
2022-2023,Brad Marchand,BOS,F,24.0,164.0,29.0,63.0,7.0,11.0,76.0,95.0,20.0,57.0,105.0,226.0,,35.0,First Line,73,1352.55,21,46,67,20.13,70.15,59.11,34,1988-05-11,CAN,CAN,69,176,2006,3,71,8473419.0
2022-2023,Brady Tkachuk,OTT,F,14.0,408.0,17.0,,46.0,308.0,5.0,47.0,34.0,24.0,232.0,41.0,112.0,19.0,First Line,82,1527.8333333333,35,48,83,50.19,49.59,56.63,22,1999-09-16,USA,USA,76,221,2018,1,4,8480801.0
2022-2023,Brandon Duhaime,MIN,F,225.0,106.0,,3.0,324.0,111.0,88.0,124.0,377.0,371.0,220.0,19.0,,368.0,Fourth Line,51,548.6,9,1,10,9.61,60.00,51.63,25,1997-05-22,USA,USA,74,200,2016,4,106,8479520.0
2022-2023,Brandon Hagel,TBL,F,160.0,255.0,206.0,94.0,58.0,307.0,228.0,104.0,273.0,121.0,107.0,297.0,,132.0,First Line,81,1510.4,30,34,64,27.11,56.73,53.54,24,1998-08-27,CAN,CAN,74,179,2016,6,159,8479542.0
2022-2023,Brandon Saad,STL,F,217.0,311.0,172.0,113.0,235.0,326.0,282.0,139.0,245.0,367.0,190.0,423.0,,174.0,Second Line,71,1182.5,19,18,37,15.15,46.59,46.26,29,1992-10-27,USA,USA,73,215,2011,2,43,8476438.0
2022-2023,Brandon Tanev,SEA,F,277.0,17.0,,72.0,352.0,18.0,270.0,224.0,243.0,172.0,120.0,45.0,,212.0,Third Line,82,1166.05,16,19,35,18.44,57.97,53.28,30,1991-12-31,CAN,CAN,72,189,-,-,-,8479293.0
2022-2023,Brayden Point,TBL,F,41.0,363.0,52.0,,25.0,349.0,157.0,16.0,136.0,59.0,47.0,367.0,105.0,29.0,First Line,82,1612.9166666667,51,44,95,36.47,55.22,54.69,26,1996-03-13,CAN,CAN,71,180,2014,3,79,8478010.0
2022-2023,Brayden Schenn,STL,F,285.0,416.0,98.0,,339.0,416.0,400.0,251.0,135.0,315.0,299.0,134.0,138.0,112.0,First Line,82,1511.2,21,44,65,19.17,46.79,41.87,31,1991-08-22,CAN,CAN,73,199,2009,1,5,8475170.0
2022-2023,Brendan Gallagher,MTL,F,45.0,313.0,268.0,,237.0,232.0,9.0,87.0,61.0,297.0,251.0,273.0,,171.0,Third Line,37,528.41666666667,8,6,14,10.0,48.72,49.44,30,1992-05-06,CAN,CAN,69,186,2010,5,147,8475848.0
2022-2023,Brendan Lemieux,LAK,F,268.0,212.0,,,229.0,109.0,272.0,349.0,194.0,92.0,441.0,21.0,,420.0,Fourth Line,45,458.16666666667,2,7,9,3.88,42.86,49.0,26,1996-03-15,USA,USA,73,215,2014,2,31,8477962.0
2022-2023,Brendan Lemieux,PHI,F,268.0,212.0,,,229.0,109.0,272.0,349.0,194.0,92.0,441.0,21.0,,420.0,Fourth Line,45,458.16666666667,2,7,9,3.88,42.86,49.0,26,1996-03-15,USA,USA,73,215,2014,2,31,8477962.0
2022-2023,Brett Howden,VGK,F,366.0,76.0,,104.0,330.0,257.0,411.0,290.0,323.0,268.0,352.0,101.0,81.0,356.0,Fourth Line,54,705.18333333333,6,7,13,7.98,55.00,46.48,24,1998-03-29,CAN,CAN,74,203,2016,1,27,8479353.0
2022-2023,Brett Leason,ANA,F,414.0,428.0,,,405.0,441.0,292.0,294.0,435.0,351.0,293.0,304.0,,425.0,Fourth Line,54,588.16666666667,6,3,9,5.58,27.08,34.73,23,1999-04-30,CAN,CAN,77,218,2019,2,56,8481517.0
2022-2023,Brett Ritchie,ARI,F,269.0,219.0,,,210.0,27.0,110.0,158.0,441.0,169.0,370.0,67.0,,396.0,Fourth Line,50,502.51666666667,8,5,13,5.57,51.43,51.6,29,1993-07-01,CAN,CAN,76,215,2011,2,44,8476439.0
2022-2023,Brett Ritchie,CGY,F,269.0,219.0,,,210.0,27.0,110.0,158.0,441.0,169.0,370.0,67.0,,396.0,Fourth Line,50,502.51666666667,8,5,13,5.57,51.43,51.6,29,1993-07-01,CAN,CAN,76,215,2011,2,44,8476439.0
2022-2023,Brock Boeser,VAN,F,231.0,352.0,69.0,,246.0,373.0,192.0,284.0,220.0,144.0,290.0,361.0,,99.0,Second Line,74,1275.8666666667,18,37,55,22.62,44.17,43.44,25,1997-02-25,USA,USA,73,208,2015,1,23,8478444.0
2022-2023,Brock McGinn,ANA,F,368.0,191.0,,137.0,373.0,231.0,333.0,218.0,408.0,428.0,52.0,164.0,,315.0,Fourth Line,75,977.55,12,7,19,9.81,37.10,44.7,28,1994-02-02,CAN,CAN,72,187,2012,2,47,8476934.0
2022-2023,Brock McGinn,PIT,F,368.0,191.0,,137.0,373.0,231.0,333.0,218.0,408.0,428.0,52.0,164.0,,315.0,Fourth Line,75,977.55,12,7,19,9.81,37.10,44.7,28,1994-02-02,CAN,CAN,72,187,2012,2,47,8476934.0
2022-2023,Brock Nelson,NYI,F,58.0,301.0,59.0,,98.0,377.0,164.0,24.0,75.0,79.0,96.0,383.0,125.0,61.0,First Line,82,1511.7,36,39,75,25.78,61.21,49.24,30,1991-10-15,USA,USA,76,210,2010,1,30,8475754.0
2022-2023,Bryan Rust,PIT,F,71.0,372.0,82.0,67.0,51.0,282.0,62.0,133.0,155.0,4.0,159.0,250.0,,86.0,Second Line,81,1449.8666666667,20,26,46,28.09,54.84,55.0,30,1992-05-11,USA,USA,71,192,2010,3,80,8475810.0
2022-2023,Cal Clutterbuck,NYI,F,428.0,120.0,,126.0,397.0,131.0,405.0,382.0,427.0,432.0,355.0,5.0,,380.0,Fourth Line,49,598.96666666667,6,6,12,5.69,60.00,45.38,34,1987-11-18,CAN,CAN,72,212,2006,3,72,8473504.0
2022-2023,Calle Jarnkrok,TOR,F,240.0,180.0,236.0,110.0,234.0,147.0,301.0,86.0,367.0,255.0,127.0,334.0,,220.0,Third Line,73,1049.9166666667,20,19,39,13.4,55.56,51.89,30,1991-09-25,SWE,SWE,72,192,2010,2,51,8475714.0
2022-2023,Carl Grundstrom,LAK,F,145.0,299.0,,,194.0,177.0,63.0,63.0,302.0,76.0,372.0,36.0,,330.0,Fourth Line,57,612.86666666667,12,7,19,8.53,48.08,53.06,24,1997-12-01,SWE,SWE,72,195,2016,2,57,8479336.0
2022-2023,Carter Verhaeghe,FLA,F,9.0,309.0,103.0,,2.0,219.0,39.0,6.0,85.0,179.0,297.0,387.0,,67.0,Second Line,81,1417.6666666667,42,31,73,31.7,61.82,56.37,27,1995-08-14,CAN,CAN,74,180,2013,3,82,8477409.0
2022-2023,Casey Cizikas,NYI,F,398.0,141.0,,87.0,420.0,155.0,336.0,372.0,349.0,439.0,363.0,71.0,16.0,345.0,Third Line,81,1177.45,6,15,21,12.24,45.90,45.29,31,1991-02-27,CAN,CAN,71,190,2009,4,92,8475231.0
2022-2023,Casey Mittelstadt,BUF,F,241.0,284.0,227.0,,223.0,252.0,305.0,348.0,116.0,193.0,79.0,407.0,148.0,180.0,Second Line,82,1289.7166666667,15,44,59,14.22,50.00,48.04,23,1998-11-22,USA,USA,73,195,2017,1,8,8479999.0
2022-2023,Chandler Stephenson,VGK,F,234.0,146.0,127.0,124.0,114.0,284.0,436.0,383.0,53.0,153.0,116.0,316.0,33.0,123.0,First Line,81,1540.3833333333,16,49,65,18.03,57.28,51.91,28,1994-04-22,CAN,CAN,72,209,2012,3,77,8476905.0
2022-2023,Charlie Coyle,BOS,F,223.0,152.0,,25.0,181.0,204.0,289.0,208.0,238.0,390.0,111.0,267.0,64.0,192.0,Second Line,82,1392.8833333333,16,29,45,14.89,61.45,50.78,30,1992-03-02,USA,USA,75,223,2010,1,28,8475745.0
2022-2023,Chris Kreider,NYR,F,140.0,259.0,12.0,115.0,203.0,133.0,94.0,39.0,306.0,295.0,319.0,135.0,,64.0,First Line,79,1454.6333333333,36,18,54,36.12,62.34,52.66,31,1991-04-30,USA,USA,75,230,2009,1,19,8475184.0
2022-2023,Chris Tierney,FLA,F,436.0,323.0,,173.0,409.0,394.0,443.0,420.0,393.0,345.0,384.0,348.0,129.0,403.0,Fourth Line,36,391.06666666667,3,7,10,1.49,39.02,37.39,28,1994-07-01,CAN,CAN,73,191,2012,2,55,8476919.0
2022-2023,Chris Tierney,MTL,F,436.0,323.0,,173.0,409.0,394.0,443.0,420.0,393.0,345.0,384.0,348.0,129.0,403.0,Fourth Line,36,391.06666666667,3,7,10,1.49,39.02,37.39,28,1994-07-01,CAN,CAN,73,191,2012,2,55,8476919.0
2022-2023,Christian Dvorak,MTL,F,384.0,381.0,243.0,192.0,322.0,433.0,408.0,334.0,359.0,397.0,200.0,413.0,40.0,196.0,Second Line,64,1079.0833333333,10,18,28,13.55,39.68,40.38,26,1996-02-02,USA,USA,73,193,2014,2,58,8477989.0
2022-2023,Christian Fischer,ARI,F,367.0,404.0,,154.0,413.0,374.0,240.0,317.0,340.0,365.0,114.0,107.0,,332.0,Third Line,80,1187.5833333333,13,14,27,11.69,42.86,42.96,25,1997-04-15,USA,USA,74,212,2015,2,32,8478432.0
2022-2023,Claude Giroux,OTT,F,76.0,207.0,80.0,185.0,34.0,157.0,129.0,65.0,191.0,155.0,89.0,302.0,11.0,65.0,First Line,82,1541.2666666667,35,44,79,21.97,50.89,56.19,34,1988-01-12,CAN,CAN,71,190,2006,1,22,8473512.0
2022-2023,Clayton Keller,ARI,F,104.0,332.0,163.0,,277.0,310.0,177.0,60.0,52.0,271.0,72.0,432.0,,48.0,First Line,82,1701.5166666667,37,49,86,22.54,50.39,47.38,24,1998-07-29,USA,USA,70,178,2016,1,7,8479343.0
2022-2023,Cody Glass,NSH,F,287.0,55.0,152.0,,199.0,116.0,328.0,417.0,174.0,165.0,239.0,277.0,132.0,223.0,Third Line,72,1063.2333333333,14,21,35,16.88,61.82,50.46,23,1999-04-01,CAN,CAN,75,206,2017,1,6,8479996.0
2022-2023,Cole Caufield,MTL,F,137.0,426.0,144.0,,347.0,410.0,25.0,5.0,401.0,90.0,23.0,418.0,,59.0,First Line,46,830.28333333333,26,10,36,16.27,51.39,43.52,21,2001-01-02,USA,USA,67,174,2019,1,15,8481540.0
2022-2023,Cole Perfetti,WPG,F,214.0,91.0,158.0,,126.0,95.0,233.0,352.0,159.0,14.0,380.0,333.0,,187.0,Third Line,51,763.43333333333,8,22,30,10.71,60.42,50.69,20,2002-01-01,CAN,CAN,71,184,2020,1,10,8482149.0
2022-2023,Cole Sillinger,CBJ,F,339.0,325.0,182.0,,358.0,393.0,189.0,407.0,300.0,84.0,400.0,127.0,165.0,326.0,Fourth Line,64,851.78333333333,3,8,11,11.23,31.25,44.92,19,2003-05-16,USA,USA,73,201,2021,1,12,8482705.0
2022-2023,Cole Smith,NSH,F,393.0,229.0,,97.0,350.0,243.0,428.0,441.0,203.0,414.0,276.0,26.0,,413.0,Fourth Line,69,879.23333333333,4,13,17,9.91,40.91,46.02,26,1995-10-28,USA,USA,75,195,-,-,-,8482062.0
2022-2023,Colin Blackwell,CHI,F,402.0,298.0,,30.0,421.0,273.0,372.0,384.0,315.0,354.0,8.0,163.0,,381.0,Fourth Line,53,625.45,2,8,10,5.27,31.82,40.2,29,1993-03-28,USA,USA,69,190,2011,7,193,8476278.0
2022-2023,Colin White,FLA,F,345.0,116.0,,,307.0,127.0,317.0,261.0,360.0,171.0,286.0,181.0,,373.0,Fourth Line,68,655.2,8,7,15,6.43,50.00,47.16,25,1997-01-30,USA,USA,73,194,2015,1,21,8478400.0
2022-2023,Colton Sissons,NSH,F,409.0,240.0,,175.0,306.0,300.0,424.0,373.0,399.0,417.0,250.0,80.0,19.0,319.0,Second Line,82,1297.85,12,18,30,12.54,46.05,45.03,28,1993-11-05,CAN,CAN,73,200,2012,2,50,8476925.0
2022-2023,Connor Dewar,MIN,F,395.0,8.0,,36.0,396.0,23.0,248.0,435.0,333.0,382.0,304.0,96.0,150.0,383.0,Fourth Line,81,887.91666666667,6,12,18,9.42,39.53,47.65,23,1999-06-26,CAN,CAN,70,183,2018,3,92,8480980.0
2022-2023,Connor McDavid,EDM,F,6.0,185.0,2.0,46.0,9.0,169.0,57.0,14.0,17.0,78.0,11.0,298.0,63.0,1.0,First Line,82,1835.6166666667,64,89,153,43.97,54.74,57.72,25,1997-01-13,CAN,CAN,73,193,2015,1,1,8478402.0
2022-2023,Conor Garland,VAN,F,111.0,173.0,201.0,,185.0,171.0,80.0,161.0,101.0,224.0,12.0,350.0,,138.0,Third Line,81,1224.2166666667,17,29,46,17.5,49.38,48.68,26,1996-03-11,USA,USA,70,165,2015,5,123,8478856.0
2022-2023,Conor Sheary,WSH,F,174.0,182.0,229.0,172.0,156.0,306.0,147.0,155.0,223.0,73.0,122.0,338.0,,194.0,Second Line,82,1292.7666666667,15,22,37,17.43,53.93,49.99,30,1992-06-08,USA,USA,69,179,-,-,-,8477839.0
