Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2011-2012,Chris Higgins,VAN,F,58.0,131.0,223.0,14.0,65.0,205.0,47.0,76.0,163.0,293.0,124.0,241.0,,133.0,Second Line,71,1158.4,18,25,43,15.31,57.33,51.63,28,1983-06-02,USA,USA,72,205,2002,1,14,8470274.0
2011-2012,Chris Kelly,BOS,F,234.0,86.0,,62.0,233.0,96.0,308.0,112.0,245.0,309.0,211.0,251.0,68.0,209.0,Third Line,82,1208.3,20,19,39,12.75,65.85,52.34,30,1980-11-11,CAN,CAN,72,190,1999,3,94,8467967.0
2011-2012,Chris Kunitz,PIT,F,33.0,290.0,54.0,,3.0,167.0,96.0,26.0,132.0,45.0,233.0,123.0,,74.0,First Line,82,1501.7333333333,26,35,61,29.31,61.40,58.92,31,1979-09-26,CAN,CAN,72,188,-,-,-,8470543.0
2011-2012,Chris Neil,OTT,F,201.0,194.0,189.0,,199.0,158.0,172.0,177.0,265.0,113.0,414.0,7.0,,269.0,Fourth Line,72,921.05,13,15,28,13.89,44.44,51.31,32,1979-06-18,CAN,CAN,73,209,1998,6,161,8467493.0
2011-2012,Chris Porter,STL,F,336.0,193.0,,,339.0,48.0,180.0,283.0,387.0,28.0,31.0,29.0,,381.0,Fourth Line,47,488.46666666667,4,3,7,5.52,48.15,52.43,27,1984-05-29,CAN,CAN,73,206,2003,9,282,8470871.0
2011-2012,Chris Stewart,STL,F,100.0,388.0,82.0,,144.0,311.0,145.0,145.0,59.0,91.0,390.0,194.0,,131.0,Third Line,79,1219.6333333333,15,15,30,17.75,50.00,50.17,23,1987-10-30,CAN,CAN,74,242,2006,1,18,8473485.0
2011-2012,Chris Thorburn,WPG,F,363.0,76.0,,,381.0,247.0,302.0,368.0,279.0,355.0,315.0,63.0,,342.0,Fourth Line,72,733.13333333333,4,7,11,5.74,45.00,44.34,28,1983-06-03,CAN,CAN,75,235,2001,2,50,8469501.0
2011-2012,Chuck Kobasew,COL,F,326.0,258.0,,112.0,384.0,321.0,322.0,195.0,318.0,260.0,236.0,215.0,,326.0,Fourth Line,58,687.21666666667,7,7,14,6.76,36.59,45.58,29,1982-04-17,CAN,CAN,72,192,2001,1,14,8469467.0
2011-2012,Clarke MacArthur,TOR,F,110.0,383.0,188.0,,80.0,284.0,201.0,94.0,119.0,222.0,111.0,272.0,,142.0,Second Line,73,1156.6166666667,20,23,43,14.35,53.16,50.61,26,1985-04-06,CAN,CAN,72,192,2003,3,74,8470667.0
2011-2012,Claude Giroux,PHI,F,25.0,324.0,13.0,89.0,4.0,363.0,161.0,82.0,11.0,257.0,17.0,270.0,72.0,11.0,First Line,77,1657.8,28,65,93,26.54,57.28,52.85,23,1988-01-12,CAN,CAN,71,190,2006,1,22,8473512.0
2011-2012,Cody Eakin,WSH,F,303.0,224.0,,,367.0,180.0,261.0,95.0,380.0,201.0,36.0,307.0,,346.0,Fourth Line,30,278.3,4,4,8,2.35,54.55,44.1,20,1991-05-24,CAN,CAN,72,196,2009,3,85,8475236.0
2011-2012,Cody Hodgson,BUF,F,221.0,240.0,17.0,,270.0,310.0,199.0,170.0,203.0,161.0,28.0,378.0,138.0,176.0,Third Line,83,1147.2666666667,19,22,41,14.76,50.67,45.76,21,1990-02-18,CAN,CAN,72,191,2008,1,10,8474570.0
2011-2012,Cody Hodgson,VAN,F,221.0,240.0,17.0,,270.0,310.0,199.0,170.0,203.0,161.0,28.0,378.0,138.0,176.0,Third Line,83,1147.2666666667,19,22,41,14.76,50.67,45.76,21,1990-02-18,CAN,CAN,72,191,2008,1,10,8474570.0
2011-2012,Cody McCormick,BUF,F,334.0,28.0,,,278.0,14.0,232.0,391.0,311.0,228.0,412.0,78.0,,387.0,Fringe,50,391.53333333333,1,3,4,3.29,29.41,55.09,28,1983-04-18,CAN,CAN,74,222,2001,5,144,8469591.0
2011-2012,Cody McLeod,COL,F,338.0,146.0,,,311.0,142.0,244.0,260.0,382.0,104.0,423.0,21.0,,391.0,Fringe,75,539.55,6,5,11,5.57,48.48,47.04,27,1984-06-26,CAN,CAN,74,204,-,-,-,8471657.0
2011-2012,Colby Armstrong,TOR,F,408.0,297.0,,,371.0,275.0,416.0,327.0,398.0,135.0,49.0,141.0,,369.0,Fourth Line,29,270.3,1,2,3,1.42,25.00,41.27,28,1982-11-23,CAN,CAN,74,185,2001,1,21,8469474.0
