Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2010-2011,Andreas Nodl,PHI,F,279.0,348.0,,,186.0,270.0,318.0,297.0,297.0,364.0,70.0,150.0,,311.0,Fourth Line,67,889.33333333333,11,11,22,11.09,57.41,50.46,23,1987-02-28,AUT,AUT,73,196,2006,2,39,8473568.0
2010-2011,Andrei Kostitsyn,MTL,F,114.0,382.0,143.0,,220.0,305.0,83.0,175.0,61.0,284.0,325.0,149.0,,137.0,Second Line,81,1286.9666666667,20,25,45,19.66,51.28,46.53,25,1985-02-03,BLR,BLR,72,214,2003,1,10,8470603.0
2010-2011,Andrew Brunette,MIN,F,345.0,178.0,95.0,,306.0,78.0,411.0,295.0,215.0,92.0,52.0,391.0,,174.0,Second Line,82,1377.55,18,28,46,16.42,50.00,48.08,37,1973-08-24,CAN,CAN,73,215,1993,7,174,8459596.0
2010-2011,Andrew Cogliano,EDM,F,273.0,397.0,177.0,187.0,269.0,378.0,323.0,282.0,191.0,323.0,291.0,227.0,166.0,242.0,Second Line,82,1415.0333333333,11,24,35,14.05,39.24,45.91,23,1987-06-14,CAN,CAN,70,179,2005,1,25,8471699.0
2010-2011,Andrew Ebbett,PHX,F,363.0,150.0,,203.0,237.0,162.0,362.0,384.0,338.0,205.0,62.0,313.0,122.0,358.0,Fourth Line,33,330.5,2,3,5,2.64,46.67,48.42,27,1983-01-02,CAN,CAN,69,174,-,-,-,8473682.0
2010-2011,Andrew Ladd,ATL,F,110.0,216.0,159.0,176.0,67.0,274.0,172.0,118.0,130.0,275.0,299.0,247.0,,106.0,First Line,81,1625.8333333333,29,30,59,22.02,47.92,50.57,24,1985-12-12,CAN,CAN,75,205,2004,1,4,8471217.0
2010-2011,Andrew Murray,CBJ,F,292.0,5.0,,24.0,311.0,7.0,118.0,197.0,401.0,405.0,49.0,40.0,,309.0,Fourth Line,29,330.05,4,4,8,4.48,50.00,54.63,28,1981-11-06,CAN,CAN,74,210,2001,8,242,8469685.0
2010-2011,Andy McDonald,STL,F,78.0,174.0,74.0,49.0,59.0,198.0,95.0,74.0,155.0,156.0,256.0,342.0,42.0,41.0,First Line,58,1162.0166666667,20,30,50,19.44,63.38,56.79,33,1977-08-25,CAN,CAN,70,175,-,-,-,8468434.0
2010-2011,Anthony Stewart,ATL,F,290.0,317.0,17.0,,284.0,349.0,268.0,324.0,201.0,186.0,313.0,166.0,,245.0,Third Line,80,1197.8333333333,14,25,39,15.46,45.05,46.83,25,1985-01-05,CAN,CAN,75,230,2003,1,25,8470618.0
2010-2011,Antoine Vermette,CBJ,F,186.0,222.0,217.0,73.0,193.0,211.0,233.0,166.0,143.0,172.0,371.0,194.0,16.0,112.0,First Line,82,1542.7666666667,19,28,47,22.15,50.00,51.64,28,1982-07-20,CAN,CAN,73,197,2000,2,55,8468535.0
2010-2011,Antti Miettinen,MIN,F,266.0,175.0,137.0,119.0,331.0,56.0,154.0,266.0,275.0,123.0,334.0,190.0,,159.0,Second Line,73,1242.8666666667,16,19,35,14.95,47.27,50.52,30,1980-07-03,FIN,FIN,72,190,2000,7,224,8468704.0
2010-2011,Anze Kopitar,LAK,F,45.0,71.0,98.0,112.0,114.0,62.0,130.0,71.0,26.0,202.0,69.0,265.0,103.0,19.0,First Line,75,1618.9333333333,25,48,73,22.38,65.59,55.62,23,1987-08-24,SVN,SVN,75,225,2005,1,11,8471685.0
2010-2011,Arron Asham,PIT,F,177.0,169.0,,,280.0,176.0,160.0,151.0,122.0,60.0,324.0,42.0,,329.0,Fourth Line,44,420.28333333333,5,6,11,3.72,48.28,46.14,32,1978-04-13,CAN,CAN,71,210,1996,3,71,8465025.0
2010-2011,Artem Anisimov,NYR,F,92.0,100.0,100.0,8.0,21.0,256.0,128.0,97.0,205.0,206.0,208.0,296.0,140.0,176.0,Second Line,82,1329.0333333333,18,26,44,24.33,53.66,56.03,22,1988-05-24,RUS,RUS,76,199,2006,2,54,8473573.0
2010-2011,B.J. Crombeen,STL,F,355.0,342.0,,170.0,329.0,295.0,190.0,338.0,399.0,276.0,395.0,156.0,,352.0,Fourth Line,80,1023.8,7,7,14,8.44,34.78,44.74,25,1985-07-10,USA,USA,74,209,2003,2,54,8470647.0
2010-2011,Ben Eager,SJS,F,227.0,219.0,,,252.0,156.0,200.0,168.0,235.0,47.0,406.0,127.0,,348.0,Fourth Line,68,723.48333333333,7,10,17,6.55,54.76,47.24,26,1984-01-22,CAN,CAN,74,226,2002,1,23,8470280.0
2010-2011,Ben Eager,ATL,F,227.0,219.0,,,252.0,156.0,200.0,168.0,235.0,47.0,406.0,127.0,,348.0,Fourth Line,68,723.48333333333,7,10,17,6.55,54.76,47.24,26,1984-01-22,CAN,CAN,74,226,2002,1,23,8470280.0
2010-2011,Benn Ferriero,SJS,F,136.0,65.0,124.0,,17.0,22.0,155.0,239.0,158.0,190.0,98.0,155.0,,303.0,Fourth Line,33,431.9,5,4,9,5.36,65.38,59.36,23,1987-04-29,USA,USA,71,195,2006,7,196,8473600.0
2010-2011,Benoit Pouliot,MTL,F,102.0,226.0,173.0,,116.0,223.0,171.0,78.0,97.0,264.0,403.0,151.0,,238.0,Fourth Line,79,911.31666666667,13,17,30,11.21,52.24,54.04,23,1986-09-29,CAN,CAN,75,200,2005,1,4,8471678.0
2010-2011,Blair Betts,PHI,F,404.0,28.0,,56.0,417.0,217.0,374.0,372.0,393.0,417.0,274.0,104.0,29.0,345.0,Fourth Line,75,783.83333333333,5,7,12,4.85,34.48,34.52,30,1980-02-16,CAN,CAN,75,210,1998,2,33,8467361.0
2010-2011,Blake Comeau,NYI,F,129.0,399.0,179.0,95.0,234.0,402.0,143.0,55.0,133.0,315.0,272.0,157.0,,123.0,First Line,77,1439.2333333333,24,22,46,18.21,42.86,43.2,24,1986-02-18,CAN,CAN,73,200,2004,2,47,8471260.0
2010-2011,Blake Wheeler,BOS,F,69.0,225.0,200.0,64.0,43.0,241.0,116.0,42.0,171.0,183.0,383.0,259.0,,153.0,Second Line,81,1316.0333333333,18,26,44,16.67,57.50,52.66,24,1986-08-31,USA,USA,77,220,2004,1,5,8471218.0
2010-2011,Blake Wheeler,ATL,F,69.0,225.0,200.0,64.0,43.0,241.0,116.0,42.0,171.0,183.0,383.0,259.0,,153.0,Second Line,81,1316.0333333333,18,26,44,16.67,57.50,52.66,24,1986-08-31,USA,USA,77,220,2004,1,5,8471218.0
2010-2011,Bobby Butler,OTT,F,124.0,412.0,197.0,,132.0,410.0,139.0,18.0,309.0,144.0,267.0,271.0,,140.0,Third Line,36,555.45,10,11,21,6.97,37.25,46.68,23,1987-04-26,USA,USA,72,189,-,-,-,8475637.0
2010-2011,Bobby Ryan,ANA,F,29.0,306.0,27.0,191.0,119.0,304.0,56.0,15.0,112.0,72.0,61.0,173.0,,31.0,First Line,82,1654.7333333333,34,37,71,27.76,56.56,50.34,23,1987-03-17,USA,USA,74,208,2005,1,2,8471676.0
2010-2011,Boyd Gordon,WSH,F,346.0,27.0,,78.0,360.0,64.0,229.0,369.0,317.0,397.0,368.0,292.0,8.0,335.0,Fourth Line,60,782.83333333333,3,6,9,6.12,40.00,48.42,26,1983-10-19,CAN,CAN,72,200,2002,1,17,8470159.0
2010-2011,Brad Boyes,STL,F,143.0,314.0,193.0,,108.0,310.0,186.0,262.0,66.0,268.0,207.0,277.0,123.0,121.0,Second Line,83,1410.45,17,38,55,18.32,58.33,50.18,28,1982-04-17,CAN,CAN,72,199,2000,1,24,8468504.0
2010-2011,Brad Boyes,BUF,F,143.0,314.0,193.0,,108.0,310.0,186.0,262.0,66.0,268.0,207.0,277.0,123.0,121.0,Second Line,83,1410.45,17,38,55,18.32,58.33,50.18,28,1982-04-17,CAN,CAN,72,199,2000,1,24,8468504.0
2010-2011,Brad Marchand,BOS,F,112.0,389.0,,159.0,94.0,359.0,96.0,92.0,187.0,339.0,310.0,191.0,,165.0,Third Line,77,1076.7833333333,21,20,41,13.26,60.81,48.65,22,1988-05-11,CAN,CAN,69,176,2006,3,71,8473419.0
2010-2011,Brad Richards,DAL,F,54.0,386.0,15.0,,212.0,336.0,138.0,89.0,8.0,141.0,229.0,412.0,77.0,8.0,First Line,72,1564.1666666667,28,49,77,19.79,58.89,47.51,30,1980-05-02,CAN,CAN,72,199,1998,3,64,8467389.0
2010-2011,Brad Richardson,LAK,F,196.0,190.0,,7.0,245.0,85.0,100.0,280.0,149.0,101.0,119.0,152.0,,316.0,Fourth Line,68,799.63333333333,7,12,19,9.34,40.68,53.74,25,1985-02-04,CAN,CAN,72,190,2003,5,163,8470755.0
2010-2011,Brad Staubitz,MIN,F,402.0,177.0,,,418.0,76.0,400.0,319.0,359.0,215.0,412.0,10.0,,406.0,Fringe,71,462.61666666667,4,5,9,2.34,43.33,34.75,26,1984-07-28,CAN,CAN,73,207,-,-,-,8471521.0
2010-2011,Brad Winchester,ANA,F,366.0,224.0,141.0,,341.0,231.0,302.0,299.0,385.0,134.0,295.0,30.0,,361.0,Fourth Line,76,796.73333333333,10,6,16,9.79,35.19,45.74,29,1981-03-01,USA,USA,77,230,2000,2,35,8468515.0
2010-2011,Brad Winchester,STL,F,366.0,224.0,141.0,,341.0,231.0,302.0,299.0,385.0,134.0,295.0,30.0,,361.0,Fourth Line,76,796.73333333333,10,6,16,9.79,35.19,45.74,29,1981-03-01,USA,USA,77,230,2000,2,35,8468515.0
2010-2011,Brandon Dubinsky,NYR,F,77.0,384.0,122.0,90.0,4.0,397.0,159.0,159.0,109.0,251.0,232.0,135.0,55.0,90.0,First Line,77,1557.4666666667,24,30,54,25.22,47.00,52.65,24,1986-04-29,USA,USA,74,208,2004,2,60,8471273.0
2010-2011,Brandon McMillan,ANA,F,389.0,408.0,,194.0,408.0,403.0,353.0,294.0,370.0,70.0,268.0,231.0,160.0,280.0,Third Line,60,844.36666666667,11,10,21,8.86,40.43,38.82,20,1990-03-22,CAN,CAN,71,190,2008,3,85,8474646.0
2010-2011,Brandon Prust,NYR,F,278.0,246.0,,169.0,49.0,181.0,387.0,304.0,282.0,282.0,235.0,88.0,,351.0,Third Line,82,1132.75,13,16,29,11.44,47.62,52.2,26,1984-03-16,CAN,CAN,72,195,2004,3,70,8471283.0
2010-2011,Brandon Segal,DAL,F,287.0,249.0,,,365.0,89.0,196.0,99.0,366.0,145.0,384.0,26.0,,374.0,Fringe,46,381.26666666667,5,5,10,3.91,51.85,47.0,27,1983-07-12,CAN,CAN,74,215,2002,4,102,8469755.0
2010-2011,Brandon Sutter,CAR,F,206.0,244.0,,106.0,275.0,381.0,183.0,194.0,140.0,324.0,34.0,273.0,152.0,194.0,Second Line,82,1382.3666666667,14,15,29,14.51,55.56,44.74,21,1989-02-14,USA,CAN,75,190,2007,1,11,8474091.0
2010-2011,Brandon Yip,COL,F,265.0,378.0,196.0,,349.0,367.0,163.0,217.0,249.0,296.0,385.0,185.0,,224.0,Third Line,71,975.03333333333,12,10,22,11.39,37.14,44.6,25,1985-04-25,CAN,CAN,73,198,2004,8,239,8471450.0
2010-2011,Brendan Morrison,CGY,F,235.0,197.0,212.0,109.0,189.0,148.0,375.0,344.0,22.0,158.0,164.0,380.0,63.0,199.0,Second Line,66,1101.8833333333,9,34,43,8.51,56.25,54.06,35,1975-08-15,CAN,CAN,71,176,1993,2,39,8459461.0
2010-2011,Brenden Morrow,DAL,F,208.0,276.0,46.0,,224.0,178.0,263.0,79.0,242.0,197.0,123.0,71.0,,80.0,First Line,82,1577.3166666667,33,23,56,29.02,51.82,49.08,31,1979-01-16,CAN,CAN,71,212,1997,1,25,8466160.0
2010-2011,Brian Boyle,NYR,F,150.0,159.0,,47.0,145.0,354.0,34.0,100.0,388.0,380.0,292.0,28.0,126.0,204.0,Second Line,82,1290.6,21,14,35,21.89,49.25,52.83,25,1984-12-18,USA,USA,78,245,2003,1,26,8470619.0
2010-2011,Brian Gionta,MTL,F,19.0,279.0,75.0,96.0,55.0,255.0,12.0,43.0,175.0,340.0,131.0,295.0,,42.0,First Line,82,1608.75,29,17,46,29.69,53.85,54.21,31,1979-01-18,USA,USA,67,178,1998,3,82,8467407.0
2010-2011,Brian Rolston,NJD,F,268.0,36.0,149.0,10.0,363.0,3.0,113.0,274.0,244.0,178.0,305.0,241.0,,134.0,Second Line,65,1144.4,14,20,34,12.41,48.21,53.72,37,1973-02-21,USA,USA,74,215,1991,1,11,8458525.0
2010-2011,Brian Sutherby,DAL,F,375.0,186.0,,,409.0,132.0,301.0,296.0,331.0,82.0,328.0,43.0,,396.0,Fringe,51,378.01666666667,2,2,4,3.17,27.27,37.81,28,1982-03-01,CAN,CAN,74,208,2000,1,26,8468506.0
2010-2011,Brooks Laich,WSH,F,148.0,179.0,36.0,105.0,102.0,189.0,132.0,251.0,145.0,109.0,214.0,213.0,86.0,83.0,First Line,82,1504.25,16,32,48,23.91,60.66,53.17,27,1983-06-23,CAN,CAN,74,200,2001,6,193,8469639.0
2010-2011,Bryan Bickell,CHI,F,257.0,206.0,236.0,,364.0,239.0,232.0,96.0,246.0,230.0,142.0,70.0,,228.0,Third Line,78,1079.3666666667,17,20,37,10.77,55.42,43.95,24,1986-03-09,CAN,CAN,76,223,2004,2,41,8471254.0
2010-2011,Bryan Little,ATL,F,183.0,118.0,210.0,188.0,136.0,286.0,242.0,152.0,195.0,307.0,63.0,357.0,148.0,148.0,First Line,76,1402.9833333333,18,30,48,18.41,57.14,52.25,22,1987-11-12,CAN,CAN,72,191,2006,1,12,8473412.0
2010-2011,Cal Clutterbuck,MIN,F,230.0,227.0,225.0,31.0,387.0,179.0,54.0,128.0,265.0,395.0,176.0,7.0,,193.0,Second Line,76,1204.4166666667,19,15,34,16.7,48.53,44.38,22,1987-11-18,CAN,CAN,72,212,2006,3,72,8473504.0
2010-2011,Cal O'Reilly,NSH,F,369.0,91.0,240.0,,191.0,165.0,419.0,356.0,279.0,207.0,124.0,419.0,134.0,297.0,Second Line,38,642.28333333333,6,12,18,5.3,54.76,51.19,23,1986-09-30,CAN,CAN,72,188,2005,5,150,8471811.0
2010-2011,Cam Janssen,STL,F,409.0,263.0,,,392.0,202.0,413.0,412.0,382.0,4.0,417.0,5.0,,418.0,Fringe,54,263.45,1,3,4,1.39,33.33,43.13,26,1984-04-15,USA,USA,72,215,2002,4,117,8470123.0
2010-2011,Chad LaRose,CAR,F,131.0,381.0,,192.0,137.0,390.0,72.0,178.0,192.0,226.0,296.0,101.0,,195.0,Second Line,82,1316.4833333333,16,15,31,17.29,38.20,49.76,28,1982-03-27,USA,USA,70,181,-,-,-,8469812.0
2010-2011,Chris Clark,CBJ,F,313.0,282.0,,137.0,336.0,220.0,231.0,376.0,234.0,373.0,376.0,146.0,,325.0,Third Line,53,776.05,5,10,15,8.09,41.67,46.87,34,1976-03-08,USA,USA,72,191,1994,3,77,8460567.0
2010-2011,Chris Conner,PIT,F,261.0,38.0,,,239.0,28.0,205.0,291.0,245.0,85.0,96.0,226.0,,319.0,Fourth Line,60,709.06666666667,7,9,16,8.02,58.54,54.31,26,1983-12-23,USA,USA,67,181,-,-,-,8472368.0
2010-2011,Chris Higgins,VAN,F,51.0,93.0,260.0,62.0,81.0,216.0,30.0,107.0,144.0,356.0,146.0,169.0,,163.0,Second Line,62,1010.5333333333,13,15,28,15.13,54.39,55.09,27,1983-06-02,USA,USA,72,205,2002,1,14,8470274.0
2010-2011,Chris Higgins,FLA,F,51.0,93.0,260.0,62.0,81.0,216.0,30.0,107.0,144.0,356.0,146.0,169.0,,163.0,Second Line,62,1010.5333333333,13,15,28,15.13,54.39,55.09,27,1983-06-02,USA,USA,72,205,2002,1,14,8470274.0
2010-2011,Chris Kelly,BOS,F,301.0,125.0,,151.0,299.0,114.0,325.0,241.0,304.0,245.0,254.0,228.0,81.0,260.0,Third Line,81,1248.85,14,14,28,12.03,36.11,48.46,29,1980-11-11,CAN,CAN,72,190,1999,3,94,8467967.0
2010-2011,Chris Kelly,OTT,F,301.0,125.0,,151.0,299.0,114.0,325.0,241.0,304.0,245.0,254.0,228.0,81.0,260.0,Third Line,81,1248.85,14,14,28,12.03,36.11,48.46,29,1980-11-11,CAN,CAN,72,190,1999,3,94,8467967.0
2010-2011,Chris Kunitz,PIT,F,55.0,320.0,112.0,,19.0,207.0,187.0,38.0,93.0,237.0,304.0,96.0,,105.0,First Line,66,1206.4666666667,23,25,48,16.61,64.79,51.56,30,1979-09-26,CAN,CAN,72,188,-,-,-,8470543.0
2010-2011,Chris Neil,OTT,F,284.0,122.0,,,232.0,137.0,282.0,339.0,238.0,195.0,393.0,13.0,,350.0,Fourth Line,80,1021.0,6,10,16,11.08,39.44,48.52,31,1979-06-18,CAN,CAN,73,209,1998,6,161,8467493.0
2010-2011,Chris Porter,STL,F,344.0,242.0,,,358.0,150.0,201.0,341.0,341.0,83.0,77.0,59.0,,386.0,Fourth Line,45,467.31666666667,3,4,7,4.76,43.33,46.24,26,1984-05-29,CAN,CAN,73,206,2003,9,282,8470871.0
2010-2011,Chris Stewart,COL,F,33.0,373.0,37.0,,181.0,325.0,119.0,44.0,12.0,146.0,273.0,219.0,,53.0,Second Line,62,1084.2,28,25,53,16.73,51.95,54.62,22,1987-10-30,CAN,CAN,74,242,2006,1,18,8473485.0
2010-2011,Chris Stewart,STL,F,33.0,373.0,37.0,,181.0,325.0,119.0,44.0,12.0,146.0,273.0,219.0,,53.0,Second Line,62,1084.2,28,25,53,16.73,51.95,54.62,22,1987-10-30,CAN,CAN,74,242,2006,1,18,8473485.0
2010-2011,Chris Thorburn,ATL,F,365.0,54.0,,124.0,343.0,259.0,286.0,386.0,303.0,297.0,231.0,111.0,69.0,327.0,Third Line,82,1131.2666666667,9,10,19,8.97,46.67,44.76,27,1983-06-03,CAN,CAN,75,235,2001,2,50,8469501.0
2010-2011,Chuck Kobasew,MIN,F,361.0,232.0,,,403.0,277.0,290.0,157.0,362.0,385.0,82.0,255.0,,300.0,Fourth Line,63,745.71666666667,9,7,16,6.32,43.48,40.56,28,1982-04-17,CAN,CAN,72,192,2001,1,14,8469467.0
2010-2011,Clarke MacArthur,TOR,F,165.0,361.0,158.0,,100.0,278.0,293.0,204.0,64.0,265.0,101.0,218.0,,154.0,Second Line,82,1403.4,21,41,62,15.42,56.25,51.51,25,1985-04-06,CAN,CAN,72,192,2003,3,74,8470667.0
2010-2011,Claude Giroux,PHI,F,64.0,213.0,82.0,27.0,22.0,261.0,304.0,206.0,7.0,221.0,18.0,205.0,93.0,84.0,First Line,82,1590.6166666667,25,51,76,21.21,58.33,53.83,22,1988-01-12,CAN,CAN,71,190,2006,1,22,8473512.0
2010-2011,Cody McCormick,BUF,F,271.0,18.0,,,355.0,74.0,210.0,323.0,137.0,193.0,401.0,90.0,145.0,317.0,Fourth Line,81,887.28333333333,8,12,20,7.67,52.73,49.19,27,1983-04-18,CAN,CAN,74,222,2001,5,144,8469591.0
2010-2011,Cody McLeod,COL,F,332.0,202.0,,,307.0,218.0,265.0,332.0,337.0,258.0,409.0,27.0,,364.0,Fourth Line,71,694.38333333333,5,3,8,7.32,42.86,48.67,26,1984-06-26,CAN,CAN,74,204,-,-,-,8471657.0
2010-2011,Colby Armstrong,TOR,F,245.0,201.0,,155.0,243.0,320.0,342.0,120.0,202.0,332.0,136.0,178.0,,247.0,Second Line,50,806.23333333333,8,15,23,8.77,51.67,48.96,27,1982-11-23,CAN,CAN,74,185,2001,1,21,8469474.0
2010-2011,Colin Fraser,EDM,F,362.0,50.0,,149.0,345.0,101.0,245.0,350.0,363.0,349.0,115.0,128.0,120.0,368.0,Fourth Line,67,688.48333333333,3,2,5,5.97,40.74,44.61,25,1985-01-28,CAN,CAN,73,190,2003,3,69,8470662.0
2010-2011,Colin Wilson,NSH,F,205.0,148.0,202.0,,274.0,45.0,354.0,84.0,92.0,132.0,75.0,355.0,,259.0,Fourth Line,82,1090.1166666667,16,18,34,11.13,58.73,50.69,20,1989-10-20,USA,USA,73,215,2008,1,7,8474569.0
2010-2011,Colton Orr,TOR,F,418.0,245.0,,,415.0,249.0,410.0,364.0,418.0,76.0,418.0,24.0,,411.0,Fringe,46,233.31666666667,2,0,2,0.97,45.45,29.98,28,1982-03-03,CAN,CAN,75,222,-,-,-,8468778.0
2010-2011,Corey Perry,ANA,F,27.0,379.0,13.0,154.0,151.0,363.0,57.0,20.0,53.0,165.0,255.0,283.0,,4.0,First Line,82,1829.6666666667,50,48,98,38.05,50.83,48.48,25,1985-05-16,CAN,CAN,75,208,2003,1,28,8470621.0
2010-2011,Cory Stillman,CAR,F,191.0,358.0,185.0,,233.0,393.0,258.0,188.0,76.0,286.0,238.0,245.0,,144.0,Second Line,65,1099.1666666667,12,27,39,11.65,54.93,44.62,36,1973-12-20,CAN,CAN,72,193,1992,1,6,8458943.0
2010-2011,Cory Stillman,FLA,F,191.0,358.0,185.0,,233.0,393.0,258.0,188.0,76.0,286.0,238.0,245.0,,144.0,Second Line,65,1099.1666666667,12,27,39,11.65,54.93,44.62,36,1973-12-20,CAN,CAN,72,193,1992,1,6,8458943.0
2010-2011,Craig Adams,PIT,F,398.0,44.0,,12.0,388.0,58.0,313.0,415.0,380.0,111.0,250.0,37.0,138.0,357.0,Fourth Line,80,974.93333333333,4,11,15,6.36,34.88,44.56,33,1977-04-26,BRN,CAN,72,200,1996,9,223,8465166.0
2010-2011,Curtis Glencross,CGY,F,164.0,96.0,126.0,83.0,198.0,31.0,238.0,105.0,111.0,128.0,253.0,201.0,,158.0,Second Line,79,1283.3666666667,24,19,43,18.57,53.85,54.86,27,1982-12-28,CAN,CAN,73,197,-,-,-,8471185.0
2010-2011,Dainius Zubrus,NJD,F,302.0,31.0,247.0,,287.0,10.0,361.0,213.0,291.0,203.0,348.0,202.0,78.0,236.0,Second Line,79,1354.9833333333,13,17,30,12.92,45.45,54.8,32,1978-06-16,LTU,LTU,77,225,1996,1,15,8464977.0
2010-2011,Dan Sexton,ANA,F,247.0,311.0,,,330.0,299.0,98.0,337.0,160.0,46.0,57.0,288.0,,257.0,Fourth Line,47,544.78333333333,4,9,13,5.48,37.50,43.64,23,1987-04-29,USA,USA,69,180,-,-,-,8475105.0
2010-2011,Dana Tyrell,TBL,F,379.0,22.0,,3.0,278.0,6.0,386.0,355.0,387.0,388.0,45.0,282.0,,379.0,Fourth Line,78,940.38333333333,6,9,15,6.21,43.48,55.61,21,1989-04-23,CAN,CAN,70,192,2007,2,47,8474095.0
2010-2011,Daniel Alfredsson,OTT,F,283.0,272.0,161.0,98.0,268.0,292.0,333.0,270.0,226.0,55.0,139.0,335.0,,92.0,First Line,54,1040.9,14,17,31,10.9,37.10,46.03,37,1972-12-11,SWE,SWE,71,203,1994,6,133,8460621.0
2010-2011,Daniel Briere,PHI,F,13.0,377.0,79.0,,33.0,389.0,75.0,10.0,51.0,88.0,271.0,358.0,129.0,44.0,First Line,77,1408.95,34,34,68,25.21,59.63,49.71,32,1977-10-06,CAN,CAN,69,174,1996,1,24,
