Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2021-2022,Anthony Beauvillier,NYI,F,224.0,436.0,92.0,,205.0,396.0,252.0,279.0,172.0,262.0,175.0,348.0,,183.0,Second Line,75,1262.5,12,22,34,17.24,47.67,46.56,24,1997-06-08,CAN,CAN,71,180,2015,1,28,8478463.0
2021-2022,Anthony Cirelli,TBL,F,256.0,72.0,199.0,74.0,127.0,103.0,321.0,343.0,210.0,320.0,12.0,242.0,139.0,187.0,First Line,76,1389.9666666667,17,26,43,17.64,54.22,53.89,24,1997-07-15,CAN,CAN,72,189,2015,3,72,8478519.0
2021-2022,Anthony Duclair,FLA,F,22.0,399.0,95.0,,16.0,291.0,96.0,46.0,24.0,77.0,31.0,345.0,,92.0,Third Line,74,1109.75,31,27,58,20.55,61.29,51.93,26,1995-08-26,CAN,CAN,71,197,2013,3,80,8477407.0
2021-2022,Anthony Mantha,WSH,F,93.0,113.0,263.0,,203.0,99.0,131.0,153.0,26.0,213.0,345.0,225.0,,127.0,Third Line,37,561.25,9,14,23,7.87,57.14,53.35,26,1994-09-16,CAN,CAN,77,234,2013,1,20,8477511.0
2021-2022,Antoine Roussel,ARI,F,377.0,412.0,,137.0,354.0,421.0,350.0,382.0,328.0,396.0,450.0,104.0,,415.0,Fourth Line,53,643.21666666667,4,4,8,6.83,32.43,42.59,31,1989-11-21,FRA,FRA,71,200,-,-,-,8474849.0
2021-2022,Anton Blidh,BOS,F,399.0,89.0,,96.0,458.0,227.0,384.0,418.0,56.0,437.0,283.0,20.0,,392.0,Fourth Line,32,343.21666666667,2,7,9,2.34,43.48,39.93,26,1995-03-14,SWE,SWE,73,197,2013,6,180,8477320.0
2021-2022,Anton Lundell,FLA,F,47.0,27.0,,77.0,18.0,168.0,129.0,74.0,71.0,357.0,171.0,422.0,170.0,119.0,Second Line,65,1022.9166666667,18,26,44,14.1,64.04,55.52,19,2001-10-03,FIN,FIN,73,185,2020,1,12,8482113.0
2021-2022,Anze Kopitar,LAK,F,165.0,198.0,77.0,196.0,90.0,182.0,271.0,267.0,117.0,318.0,74.0,328.0,13.0,69.0,First Line,81,1682.3166666667,19,48,67,19.15,46.94,53.65,34,1987-08-24,SVN,SVN,75,225,2005,1,11,8471685.0
2021-2022,Artemi Panarin,NYR,F,83.0,420.0,14.0,,156.0,317.0,274.0,199.0,7.0,204.0,72.0,444.0,,23.0,First Line,75,1441.6833333333,22,74,96,17.07,58.95,47.7,29,1991-10-30,RUS,RUS,72,173,-,-,-,8478550.0
2021-2022,Arthur Kaliyev,LAK,F,70.0,161.0,41.0,,51.0,16.0,14.0,256.0,156.0,58.0,410.0,394.0,,230.0,Fourth Line,80,1011.9333333333,14,13,27,16.0,53.13,57.1,20,2001-06-26,USA,USA,74,210,2019,2,33,8481560.0
2021-2022,Artturi Lehkonen,COL,F,90.0,110.0,245.0,153.0,147.0,82.0,62.0,109.0,124.0,246.0,177.0,176.0,,203.0,Third Line,74,1117.0333333333,19,19,38,18.96,50.00,54.51,26,1995-07-04,FIN,FIN,71,179,2013,2,55,8477476.0
2021-2022,Artturi Lehkonen,MTL,F,90.0,110.0,245.0,153.0,147.0,82.0,62.0,109.0,124.0,246.0,177.0,176.0,,203.0,Third Line,74,1117.0333333333,19,19,38,18.96,50.00,54.51,26,1995-07-04,FIN,FIN,71,179,2013,2,55,8477476.0
2021-2022,Austin Watson,OTT,F,371.0,46.0,,23.0,420.0,344.0,212.0,297.0,376.0,447.0,382.0,15.0,,288.0,Fourth Line,67,803.43333333333,10,6,16,7.96,40.91,44.37,29,1992-01-13,USA,USA,76,204,2010,1,18,8475766.0
2021-2022,Auston Matthews,TOR,F,1.0,5.0,8.0,,2.0,50.0,3.0,1.0,39.0,79.0,97.0,319.0,18.0,1.0,First Line,73,1504.5,60,46,106,38.23,59.46,64.0,23,1997-09-17,USA,USA,75,208,2016,1,1,8479318.0
2021-2022,Barclay Goodrow,NYR,F,351.0,158.0,,109.0,284.0,178.0,385.0,378.0,289.0,321.0,420.0,114.0,95.0,255.0,Second Line,79,1320.2666666667,13,20,33,17.23,56.96,44.46,28,1993-02-26,CAN,CAN,74,204,-,-,-,8476624.0
2021-2022,Barrett Hayton,ARI,F,353.0,317.0,262.0,194.0,281.0,354.0,407.0,338.0,310.0,399.0,36.0,173.0,140.0,270.0,Second Line,60,967.08333333333,10,14,24,9.85,44.78,45.12,21,2000-06-09,CAN,CAN,73,207,2018,1,5,8480849.0
2021-2022,Blake Coleman,CGY,F,71.0,87.0,,11.0,95.0,35.0,19.0,92.0,269.0,309.0,393.0,88.0,,162.0,Third Line,81,1200.4666666667,16,17,33,20.7,56.00,56.56,29,1991-11-28,USA,USA,71,199,2011,3,75,8476399.0
2021-2022,Blake Lizotte,LAK,F,280.0,127.0,,44.0,102.0,133.0,325.0,359.0,276.0,211.0,153.0,222.0,75.0,356.0,Fourth Line,70,851.46666666667,10,14,24,9.44,58.18,52.3,23,1997-12-13,USA,USA,69,170,-,-,-,8481481.0
2021-2022,Blake Wheeler,WPG,F,99.0,410.0,124.0,,120.0,440.0,151.0,170.0,53.0,93.0,389.0,252.0,,54.0,First Line,65,1270.0166666667,17,43,60,19.4,47.78,49.2,35,1986-08-31,USA,USA,77,220,2004,1,5,8471218.0
2021-2022,Bo Horvat,VAN,F,218.0,202.0,91.0,130.0,197.0,368.0,220.0,229.0,207.0,389.0,334.0,216.0,22.0,62.0,First Line,70,1363.6166666667,31,21,52,23.29,52.11,47.81,26,1995-04-05,CAN,CAN,72,215,2013,1,9,8477500.0
2021-2022,Boone Jenner,CBJ,F,207.0,328.0,244.0,79.0,328.0,448.0,135.0,147.0,234.0,416.0,207.0,181.0,25.0,86.0,First Line,59,1207.05,23,21,44,18.86,48.31,42.1,28,1993-06-15,CAN,CAN,74,203,2011,2,37,8476432.0
2021-2022,Boris Katchouk,TBL,F,418.0,91.0,,,330.0,147.0,308.0,419.0,438.0,411.0,113.0,25.0,,440.0,Fourth Line,59,585.78333333333,3,4,7,5.8,39.39,49.13,23,1998-06-18,CAN,CAN,74,206,2016,2,44,8479383.0
2021-2022,Boris Katchouk,CHI,F,418.0,91.0,,,330.0,147.0,308.0,419.0,438.0,411.0,113.0,25.0,,440.0,Fourth Line,59,585.78333333333,3,4,7,5.8,39.39,49.13,23,1998-06-18,CAN,CAN,74,206,2016,2,44,8479383.0
2021-2022,Brad Marchand,BOS,F,5.0,98.0,36.0,50.0,15.0,4.0,34.0,13.0,14.0,80.0,237.0,251.0,,14.0,First Line,70,1347.5833333333,32,48,80,25.64,60.47,64.9,33,1988-05-11,CAN,CAN,69,176,2006,3,71,8473419.0
2021-2022,Brad Richardson,CGY,F,398.0,78.0,,135.0,378.0,155.0,394.0,369.0,351.0,400.0,337.0,143.0,21.0,423.0,Fourth Line,44,453.5,4,4,8,3.45,45.83,44.17,36,1985-02-04,CAN,CAN,72,190,2003,5,163,8470755.0
2021-2022,Brad Richardson,VAN,F,398.0,78.0,,135.0,378.0,155.0,394.0,369.0,351.0,400.0,337.0,143.0,21.0,423.0,Fourth Line,44,453.5,4,4,8,3.45,45.83,44.17,36,1985-02-04,CAN,CAN,72,190,2003,5,163,8470755.0
2021-2022,Brady Tkachuk,OTT,F,41.0,429.0,45.0,,123.0,393.0,18.0,114.0,40.0,53.0,105.0,22.0,106.0,44.0,First Line,79,1485.3333333333,30,37,67,34.66,52.34,48.52,21,1999-09-16,USA,USA,76,221,2018,1,4,8480801.0
2021-2022,Brandon Duhaime,MIN,F,367.0,175.0,,,350.0,115.0,203.0,390.0,375.0,417.0,454.0,18.0,,416.0,Fourth Line,80,817.45,6,11,17,8.18,48.15,48.58,24,1997-05-22,USA,USA,74,200,2016,4,106,8479520.0
2021-2022,Brandon Hagel,CHI,F,220.0,234.0,223.0,49.0,196.0,370.0,292.0,146.0,238.0,237.0,32.0,269.0,,193.0,Second Line,77,1259.4666666667,25,19,44,16.03,42.86,47.51,23,1998-08-27,CAN,CAN,74,179,2016,6,159,8479542.0
2021-2022,Brandon Hagel,TBL,F,220.0,234.0,223.0,49.0,196.0,370.0,292.0,146.0,238.0,237.0,32.0,269.0,,193.0,Second Line,77,1259.4666666667,25,19,44,16.03,42.86,47.51,23,1998-08-27,CAN,CAN,74,179,2016,6,159,8479542.0
2021-2022,Brandon Saad,STL,F,186.0,309.0,69.0,8.0,159.0,278.0,244.0,62.0,335.0,322.0,167.0,434.0,,160.0,Second Line,78,1269.1166666667,24,25,49,20.85,57.50,46.32,28,1992-10-27,USA,USA,73,215,2011,2,43,8476438.0
2021-2022,Brandon Tanev,SEA,F,332.0,9.0,,26.0,398.0,18.0,326.0,225.0,300.0,365.0,118.0,21.0,,188.0,Third Line,30,437.06666666667,9,6,15,7.28,45.83,50.53,29,1991-12-31,CAN,CAN,72,189,-,-,-,8479293.0
2021-2022,Brayden Point,TBL,F,127.0,242.0,62.0,,61.0,285.0,237.0,67.0,237.0,61.0,45.0,321.0,113.0,56.0,First Line,66,1283.3333333333,28,30,58,24.66,51.35,51.18,25,1996-03-13,CAN,CAN,71,180,2014,3,79,8478010.0
2021-2022,Brayden Schenn,STL,F,264.0,320.0,23.0,,358.0,387.0,409.0,183.0,116.0,287.0,329.0,127.0,104.0,91.0,Second Line,62,1101.9666666667,24,34,58,14.23,56.47,43.03,30,1991-08-22,CAN,CAN,73,199,2009,1,5,8475170.0
2021-2022,Brendan Gallagher,MTL,F,28.0,204.0,181.0,,49.0,218.0,6.0,149.0,48.0,329.0,120.0,215.0,,128.0,Third Line,56,841.03333333333,7,17,24,18.57,50.79,49.69,29,1992-05-06,CAN,CAN,69,186,2010,5,147,8475848.0
2021-2022,Brendan Gaunce,CBJ,F,73.0,66.0,,,184.0,153.0,11.0,10.0,422.0,216.0,453.0,69.0,66.0,352.0,Fringe,30,242.88333333333,5,2,7,4.44,55.00,50.62,27,1994-03-25,CAN,CAN,75,219,2012,1,26,8476867.0
2021-2022,Brendan Lemieux,LAK,F,214.0,265.0,,,181.0,190.0,190.0,190.0,267.0,128.0,302.0,29.0,,376.0,Fourth Line,50,537.4,8,5,13,7.34,53.49,55.58,25,1996-03-15,USA,USA,73,215,2014,2,31,8477962.0
2021-2022,Brett Howden,VGK,F,314.0,65.0,,,265.0,243.0,428.0,239.0,240.0,142.0,115.0,142.0,115.0,324.0,Fourth Line,47,500.81666666667,9,11,20,6.19,57.14,52.93,23,1998-03-29,CAN,CAN,74,203,2016,1,27,8479353.0
2021-2022,Brett Leason,WSH,F,305.0,28.0,,,201.0,47.0,106.0,311.0,444.0,297.0,402.0,335.0,,417.0,Fringe,36,322.4,3,3,6,3.28,50.00,53.5,22,1999-04-30,CAN,CAN,77,218,2019,2,56,8481517.0
2021-2022,Brett Ritchie,CGY,F,288.0,246.0,,,148.0,41.0,142.0,315.0,419.0,178.0,440.0,32.0,,426.0,Fourth Line,41,398.61666666667,3,1,4,4.81,40.63,57.72,28,1993-07-01,CAN,CAN,76,215,2011,2,44,8476439.0
2021-2022,Brian Boyle,PIT,F,185.0,84.0,,33.0,361.0,180.0,109.0,78.0,290.0,425.0,291.0,94.0,105.0,292.0,Fourth Line,66,712.06666666667,11,10,21,7.58,54.76,50.97,36,1984-12-18,USA,USA,78,245,2003,1,26,8470619.0
2021-2022,Brock Boeser,VAN,F,229.0,318.0,82.0,,154.0,328.0,180.0,248.0,313.0,38.0,276.0,398.0,,76.0,First Line,71,1318.65,23,23,46,24.94,50.00,49.45,24,1997-02-25,USA,USA,73,208,2015,1,23,8478444.0
2021-2022,Brock McGinn,PIT,F,265.0,132.0,,94.0,262.0,134.0,264.0,192.0,324.0,374.0,131.0,175.0,,273.0,Third Line,64,959.68333333333,12,10,22,11.03,47.27,49.56,27,1994-02-02,CAN,CAN,72,187,2012,2,47,8476934.0
2021-2022,Brock Nelson,NYI,F,128.0,298.0,44.0,,177.0,391.0,245.0,37.0,170.0,227.0,91.0,408.0,93.0,75.0,Second Line,72,1272.6,37,22,59,20.46,52.17,48.05,29,1991-10-15,USA,USA,76,210,2010,1,30,8475754.0
2021-2022,Bryan Rust,PIT,F,97.0,366.0,29.0,15.0,56.0,319.0,92.0,138.0,150.0,9.0,189.0,312.0,,43.0,First Line,60,1126.2166666667,24,34,58,25.19,53.85,51.22,29,1992-05-11,USA,USA,71,192,2010,3,80,8475810.0
2021-2022,Buddy Robinson,ANA,F,275.0,195.0,,,333.0,239.0,143.0,442.0,140.0,288.0,282.0,54.0,,414.0,Fourth Line,32,295.9,1,5,6,3.04,61.54,48.09,29,1991-09-30,USA,USA,78,232,-,-,-,8477210.0
2021-2022,Cal Clutterbuck,NYI,F,448.0,70.0,,150.0,439.0,55.0,401.0,441.0,436.0,432.0,52.0,8.0,,382.0,Third Line,59,828.46666666667,6,9,15,7.66,37.84,46.14,33,1987-11-18,CAN,CAN,72,212,2006,3,72,8473504.0
2021-2022,Calle Jarnkrok,CGY,F,359.0,145.0,157.0,171.0,345.0,142.0,301.0,245.0,417.0,225.0,57.0,367.0,74.0,211.0,Second Line,66,1058.4166666667,12,18,30,11.52,44.44,47.24,29,1991-09-25,SWE,SWE,72,192,2010,2,51,8475714.0
2021-2022,Calle Jarnkrok,SEA,F,359.0,145.0,157.0,171.0,345.0,142.0,301.0,245.0,417.0,225.0,57.0,367.0,74.0,211.0,Second Line,66,1058.4166666667,12,18,30,11.52,44.44,47.24,29,1991-09-25,SWE,SWE,72,192,2010,2,51,8475714.0
2021-2022,Cam Atkinson,PHI,F,86.0,353.0,207.0,69.0,368.0,404.0,42.0,100.0,37.0,87.0,216.0,433.0,,80.0,First Line,73,1331.9333333333,23,27,50,23.04,54.95,44.92,32,1989-06-05,USA,USA,68,176,2008,6,157,8474715.0
2021-2022,Carl Grundstrom,LAK,F,244.0,289.0,,,247.0,238.0,112.0,156.0,394.0,113.0,411.0,44.0,,343.0,Fourth Line,54,588.05,9,6,15,8.42,55.88,50.99,23,1997-12-01,SWE,SWE,72,195,2016,2,57,8479336.0
2021-2022,Carl Hagelin,WSH,F,320.0,225.0,,65.0,238.0,80.0,243.0,427.0,278.0,454.0,368.0,357.0,,350.0,Third Line,53,754.56666666667,3,11,14,7.48,58.33,50.14,33,1988-08-23,SWE,SWE,72,183,2007,6,168,8474176.0
2021-2022,Carter Rowney,DET,F,444.0,124.0,,,449.0,304.0,457.0,348.0,359.0,427.0,165.0,92.0,145.0,389.0,Fourth Line,26,277.38333333333,4,2,6,2.02,40.74,43.98,32,1989-05-10,CAN,CAN,74,208,-,-,-,8477240.0
2021-2022,Carter Verhaeghe,FLA,F,20.0,146.0,275.0,,3.0,67.0,91.0,23.0,73.0,231.0,381.0,337.0,,133.0,Second Line,78,1252.1333333333,24,31,55,19.3,60.82,57.33,26,1995-08-14,CAN,CAN,74,180,2013,3,82,8477409.0
2021-2022,Casey Cizikas,NYI,F,413.0,109.0,,63.0,446.0,101.0,337.0,257.0,407.0,438.0,391.0,72.0,11.0,347.0,Third Line,74,1017.2666666667,10,6,16,10.23,39.58,43.6,30,1991-02-27,CAN,CAN,71,190,2009,4,92,8475231.0
2021-2022,Casey Mittelstadt,BUF,F,384.0,331.0,225.0,,322.0,279.0,313.0,361.0,410.0,212.0,192.0,419.0,147.0,216.0,Second Line,40,644.81666666667,6,13,19,6.78,41.86,45.79,22,1998-11-22,USA,USA,73,195,2017,1,8,8479999.0
2021-2022,Chandler Stephenson,VGK,F,250.0,189.0,145.0,117.0,67.0,281.0,441.0,280.0,180.0,109.0,267.0,313.0,94.0,139.0,First Line,79,1525.1166666667,21,43,64,16.73,52.14,50.52,27,1994-04-22,CAN,CAN,72,209,2012,3,77,8476905.0
2021-2022,Charlie Coyle,BOS,F,290.0,174.0,238.0,9.0,233.0,163.0,341.0,339.0,215.0,282.0,178.0,236.0,97.0,223.0,Second Line,82,1426.8166666667,16,28,44,16.62,47.78,52.06,29,1992-03-02,USA,USA,75,223,2010,1,28,8475745.0
