Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2018-2019,Alex Killorn,TBL,F,87.0,199.0,216.0,58.0,86.0,59.0,107.0,150.0,76.0,278.0,395.0,183.0,,183.0,Third Line,82,1219.7,18,22,40,15.98,62.50,56.23,28,1989-09-14,CAN,CAN,73,194,2007,3,77,8473986.0
2018-2019,Alex Ovechkin,WSH,F,17.0,434.0,31.0,,146.0,418.0,14.0,6.0,79.0,74.0,213.0,90.0,,4.0,First Line,81,1694.6166666667,51,38,89,34.8,56.39,45.13,32,1985-09-17,RUS,RUS,75,238,2004,1,1,8471214.0
2018-2019,Alex Tuch,VGK,F,62.0,34.0,115.0,,67.0,142.0,78.0,127.0,69.0,208.0,173.0,195.0,,110.0,Second Line,74,1237.7833333333,20,32,52,20.12,59.57,55.16,22,1996-05-10,USA,USA,76,219,2014,1,18,8477949.0
2018-2019,Alexander Kerfoot,COL,F,265.0,146.0,212.0,,225.0,122.0,376.0,207.0,223.0,132.0,255.0,378.0,84.0,207.0,Third Line,78,1160.8333333333,15,27,42,12.2,46.38,52.88,24,1994-08-11,CAN,CAN,71,186,2012,5,150,8477021.0
2018-2019,Alexander Radulov,DAL,F,58.0,135.0,78.0,,38.0,194.0,158.0,118.0,54.0,32.0,414.0,274.0,,22.0,First Line,70,1384.8,29,43,72,22.46,62.50,53.73,32,1986-07-05,RUS,RUS,73,200,2004,1,15,8471228.0
2018-2019,Alexander Steen,STL,F,285.0,26.0,130.0,54.0,238.0,32.0,251.0,333.0,267.0,332.0,61.0,299.0,,156.0,Second Line,65,1029.6833333333,10,17,27,9.58,52.63,52.6,34,1984-03-01,CAN,SWE,72,211,2002,1,24,8470257.0
2018-2019,Alexander Wennberg,CBJ,F,385.0,157.0,243.0,12.0,118.0,196.0,435.0,432.0,155.0,114.0,234.0,377.0,128.0,291.0,Third Line,75,1130.8,2,23,25,6.78,46.38,48.71,23,1994-09-22,SWE,SWE,74,190,2013,1,14,8477505.0
2018-2019,Anders Lee,NYI,F,107.0,316.0,21.0,,84.0,356.0,172.0,51.0,244.0,218.0,391.0,173.0,,78.0,Second Line,82,1401.2,28,23,51,29.91,64.29,52.59,28,1990-07-03,USA,USA,75,235,2009,6,152,8475314.0
2018-2019,Andre Burakovsky,WSH,F,190.0,288.0,,,213.0,269.0,218.0,149.0,181.0,259.0,201.0,330.0,,269.0,Fourth Line,76,845.53333333333,12,13,25,8.65,52.24,46.07,23,1995-02-09,AUT,SWE,75,209,2013,1,23,8477444.0
2018-2019,Andreas Athanasiou,DET,F,116.0,408.0,174.0,,357.0,380.0,30.0,24.0,266.0,89.0,21.0,387.0,138.0,101.0,Second Line,76,1290.0666666667,30,24,54,20.01,47.06,43.7,24,1994-08-06,CAN,CAN,74,190,2012,4,110,8476960.0
2018-2019,Andreas Johnsson,TOR,F,33.0,234.0,75.0,,24.0,314.0,214.0,29.0,56.0,195.0,326.0,255.0,,143.0,Third Line,73,997.8,20,23,43,14.45,61.18,49.96,23,1994-11-21,SWE,SWE,70,195,2013,7,202,8477341.0
2018-2019,Andrei Svechnikov,CAR,F,49.0,369.0,156.0,,1.0,207.0,35.0,94.0,333.0,155.0,412.0,125.0,,169.0,Third Line,82,1201.0333333333,20,17,37,25.07,50.00,58.07,18,2000-03-26,RUS,RUS,74,195,2018,1,2,8480830.0
2018-2019,Andrew Cogliano,ANA,F,224.0,333.0,,134.0,196.0,244.0,144.0,360.0,151.0,384.0,221.0,217.0,,286.0,Fourth Line,78,982.08333333333,6,11,17,11.09,51.22,49.45,31,1987-06-14,CAN,CAN,70,179,2005,1,25,8471699.0
2018-2019,Andrew Cogliano,DAL,F,224.0,333.0,,134.0,196.0,244.0,144.0,360.0,151.0,384.0,221.0,217.0,,286.0,Fourth Line,78,982.08333333333,6,11,17,11.09,51.22,49.45,31,1987-06-14,CAN,CAN,70,179,2005,1,25,8471699.0
2018-2019,Andrew Copp,WPG,F,249.0,91.0,,104.0,257.0,21.0,322.0,205.0,234.0,320.0,245.0,169.0,48.0,306.0,Fourth Line,69,839.06666666667,11,14,25,10.48,64.81,51.75,24,1994-07-08,USA,USA,73,199,2013,4,104,8477429.0
2018-2019,Andrew Ladd,NYI,F,306.0,368.0,,,275.0,343.0,317.0,241.0,308.0,306.0,406.0,163.0,,261.0,Third Line,26,359.9,3,8,11,2.77,52.00,43.3,32,1985-12-12,CAN,CAN,75,205,2004,1,4,8471217.0
2018-2019,Andrew Mangiapane,CGY,F,90.0,6.0,,,133.0,5.0,91.0,23.0,258.0,130.0,372.0,172.0,,304.0,Fourth Line,44,463.93333333333,8,5,13,6.58,66.67,59.3,22,1996-04-04,CAN,CAN,70,184,2015,6,166,8478233.0
2018-2019,Andrew Shaw,MTL,F,42.0,306.0,175.0,,49.0,280.0,145.0,69.0,36.0,245.0,355.0,94.0,113.0,126.0,Second Line,63,1002.65,19,28,47,18.11,61.11,53.63,27,1991-07-20,CAN,CAN,71,182,2011,5,139,8476381.0
2018-2019,Anthony Beauvillier,NYI,F,188.0,324.0,206.0,,148.0,377.0,164.0,46.0,390.0,124.0,118.0,205.0,,212.0,Third Line,81,1186.0166666667,18,10,28,19.82,51.22,50.99,21,1997-06-08,CAN,CAN,71,180,2015,1,28,8478463.0
2018-2019,Anthony Cirelli,TBL,F,170.0,36.0,,40.0,79.0,48.0,268.0,165.0,189.0,393.0,36.0,159.0,44.0,203.0,Third Line,82,1217.45,19,20,39,15.8,58.44,56.14,21,1997-07-15,CAN,CAN,72,189,2015,3,72,8478519.0
2018-2019,Anthony Duclair,CBJ,F,192.0,255.0,176.0,,218.0,365.0,180.0,139.0,198.0,37.0,51.0,326.0,,213.0,Fourth Line,74,939.86666666667,19,14,33,12.97,52.11,45.96,23,1995-08-26,CAN,CAN,71,197,2013,3,80,8477407.0
2018-2019,Anthony Duclair,OTT,F,192.0,255.0,176.0,,218.0,365.0,180.0,139.0,198.0,37.0,51.0,326.0,,213.0,Fourth Line,74,939.86666666667,19,14,33,12.97,52.11,45.96,23,1995-08-26,CAN,CAN,71,197,2013,3,80,8477407.0
2018-2019,Anthony Mantha,DET,F,147.0,304.0,63.0,,144.0,157.0,96.0,116.0,233.0,80.0,227.0,256.0,,83.0,Second Line,67,1194.4166666667,25,23,48,17.13,48.72,49.84,23,1994-09-16,CAN,CAN,77,234,2013,1,20,8477511.0
2018-2019,Antoine Roussel,VAN,F,184.0,96.0,,147.0,212.0,117.0,318.0,284.0,28.0,362.0,368.0,140.0,,263.0,Third Line,65,894.33333333333,9,22,31,9.28,53.03,49.71,28,1989-11-21,FRA,FRA,71,200,-,-,-,8474849.0
2018-2019,Antti Suomela,SJS,F,55.0,216.0,,,66.0,163.0,79.0,172.0,50.0,42.0,192.0,371.0,160.0,309.0,Fourth Line,27,305.56666666667,3,5,8,5.13,53.33,54.51,24,1994-03-17,FIN,FIN,72,180,-,-,-,8480965.0
2018-2019,Anze Kopitar,LAK,F,240.0,251.0,113.0,142.0,240.0,306.0,385.0,156.0,165.0,360.0,141.0,349.0,14.0,67.0,First Line,81,1806.1833333333,22,38,60,19.43,45.22,44.47,31,1987-08-24,SVN,SVN,75,225,2005,1,11,8471685.0
2018-2019,Artem Anisimov,CHI,F,234.0,357.0,205.0,132.0,197.0,420.0,284.0,182.0,257.0,190.0,296.0,417.0,154.0,182.0,Second Line,78,1274.7333333333,15,22,37,19.21,50.00,43.52,30,1988-05-24,RUS,RUS,76,199,2006,2,54,8473573.0
2018-2019,Artemi Panarin,CBJ,F,32.0,330.0,96.0,,12.0,179.0,266.0,132.0,4.0,1.0,67.0,431.0,,37.0,First Line,79,1568.6666666667,28,59,87,17.17,57.78,55.92,26,1991-10-30,RUS,RUS,72,173,-,-,-,8478550.0
2018-2019,Artturi Lehkonen,MTL,F,65.0,160.0,,144.0,70.0,105.0,36.0,161.0,109.0,150.0,334.0,174.0,,208.0,Second Line,82,1275.7166666667,11,20,31,16.98,55.68,55.86,23,1995-07-04,FIN,FIN,71,179,2013,2,55,8477476.0
2018-2019,Austin Czarnik,CGY,F,274.0,15.0,240.0,,143.0,24.0,330.0,269.0,277.0,170.0,43.0,405.0,,320.0,Fourth Line,54,611.96666666667,6,12,18,7.68,50.00,55.31,25,1992-12-12,USA,USA,69,170,-,-,-,8478512.0
2018-2019,Austin Wagner,LAK,F,86.0,415.0,,,287.0,320.0,160.0,7.0,141.0,122.0,136.0,15.0,,349.0,Fringe,62,553.6,12,9,21,7.43,52.27,47.96,21,1997-06-23,CAN,CAN,73,195,2015,4,99,8478455.0
2018-2019,Austin Watson,NSH,F,320.0,68.0,,47.0,413.0,113.0,166.0,275.0,311.0,431.0,421.0,26.0,,227.0,Third Line,37,536.25,7,9,16,6.68,58.82,45.85,26,1992-01-13,USA,USA,76,204,2010,1,18,8475766.0
2018-2019,Auston Matthews,TOR,F,2.0,308.0,4.0,,11.0,414.0,15.0,2.0,35.0,45.0,71.0,412.0,52.0,7.0,First Line,68,1261.7333333333,37,36,73,28.03,48.67,51.53,20,1997-09-17,USA,USA,75,208,2016,1,1,8479318.0
2018-2019,Barclay Goodrow,SJS,F,376.0,1.0,,118.0,309.0,15.0,309.0,285.0,411.0,184.0,397.0,75.0,28.0,347.0,Fourth Line,82,902.73333333333,7,10,17,7.7,46.43,50.81,25,1993-02-26,CAN,CAN,74,204,-,-,-,8476624.0
2018-2019,Blake Coleman,NJD,F,150.0,179.0,,29.0,291.0,208.0,32.0,137.0,228.0,418.0,370.0,36.0,117.0,140.0,Second Line,78,1326.95,22,14,36,23.16,41.84,49.92,26,1991-11-28,USA,USA,71,199,2011,3,75,8476399.0
2018-2019,Blake Comeau,DAL,F,360.0,230.0,,129.0,332.0,175.0,343.0,366.0,280.0,409.0,366.0,67.0,,315.0,Second Line,77,1210.9333333333,7,11,18,10.12,46.15,49.82,32,1986-02-18,CAN,CAN,73,200,2004,2,47,8471260.0
2018-2019,Blake Wheeler,WPG,F,97.0,271.0,13.0,117.0,163.0,288.0,86.0,203.0,65.0,159.0,388.0,241.0,,17.0,First Line,82,1698.2,20,71,91,19.8,49.56,47.23,32,1986-08-31,USA,USA,77,220,2004,1,5,8471218.0
2018-2019,Bo Horvat,VAN,F,181.0,313.0,141.0,,186.0,362.0,199.0,169.0,176.0,345.0,133.0,341.0,27.0,72.0,First Line,82,1708.5166666667,27,34,61,26.28,47.62,48.72,23,1995-04-05,CAN,CAN,72,215,2013,1,9,8477500.0
2018-2019,Bobby Ryan,OTT,F,232.0,307.0,157.0,,276.0,411.0,213.0,300.0,132.0,231.0,148.0,188.0,,145.0,Second Line,78,1223.2166666667,15,27,42,15.44,39.80,43.28,31,1987-03-17,USA,USA,74,208,2005,1,2,8471676.0
2018-2019,Boo Nieves,NYR,F,416.0,401.0,,,396.0,430.0,419.0,355.0,396.0,311.0,138.0,177.0,172.0,398.0,Fourth Line,43,415.18333333333,4,6,10,2.98,39.29,39.7,24,1994-01-23,USA,USA,75,214,2012,2,59,8476922.0
2018-2019,Boone Jenner,CBJ,F,85.0,85.0,266.0,65.0,180.0,271.0,62.0,175.0,55.0,410.0,267.0,80.0,30.0,129.0,Second Line,77,1313.9666666667,16,22,38,17.93,53.33,51.26,25,1993-06-15,CAN,CAN,74,203,2011,2,37,8476432.0
2018-2019,Brad Marchand,BOS,F,25.0,344.0,16.0,46.0,28.0,119.0,70.0,36.0,30.0,39.0,220.0,347.0,,12.0,First Line,79,1550.2666666667,36,64,100,24.91,58.65,55.2,30,1988-05-11,CAN,CAN,69,176,2006,3,71,8473419.0
2018-2019,Brad Richardson,ARI,F,226.0,88.0,,92.0,193.0,118.0,169.0,152.0,347.0,425.0,409.0,237.0,13.0,210.0,Second Line,66,1053.4166666667,19,8,27,13.03,50.88,53.77,33,1985-02-04,CAN,CAN,72,190,2003,5,163,8470755.0
2018-2019,Brady Tkachuk,OTT,F,10.0,394.0,80.0,,89.0,361.0,20.0,14.0,42.0,336.0,286.0,55.0,,81.0,Second Line,71,1137.7666666667,22,23,45,25.3,48.96,53.89,18,1999-09-16,USA,USA,76,221,2018,1,4,8480801.0
2018-2019,Brandon Dubinsky,CBJ,F,402.0,166.0,,49.0,338.0,249.0,380.0,391.0,385.0,435.0,347.0,35.0,7.0,339.0,Fourth Line,61,753.68333333333,6,8,14,6.46,25.00,46.68,32,1986-04-29,USA,USA,74,208,2004,2,60,8471273.0
2018-2019,Brandon Pirri,VGK,F,36.0,59.0,58.0,,41.0,36.0,42.0,12.0,260.0,128.0,73.0,238.0,,122.0,Third Line,31,447.86666666667,12,6,18,8.81,72.41,61.11,27,1991-04-10,CAN,CAN,72,180,2009,2,59,8475204.0
2018-2019,Brandon Saad,CHI,F,71.0,373.0,249.0,166.0,51.0,371.0,55.0,99.0,170.0,219.0,108.0,379.0,,123.0,Second Line,80,1415.0833333333,23,24,47,21.5,47.06,47.26,25,1992-10-27,USA,USA,73,215,2011,2,43,8476438.0
2018-2019,Brandon Sutter,VAN,F,415.0,389.0,123.0,100.0,429.0,421.0,319.0,370.0,398.0,432.0,54.0,211.0,75.0,256.0,Second Line,26,454.15,4,2,6,3.31,27.59,36.89,29,1989-02-14,USA,CAN,75,190,2007,1,11,8474091.0
2018-2019,Brandon Tanev,WPG,F,288.0,22.0,,78.0,364.0,23.0,192.0,266.0,275.0,379.0,26.0,12.0,,243.0,Third Line,80,1128.8166666667,14,15,29,12.08,51.72,50.27,26,1991-12-31,CAN,CAN,72,189,-,-,-,8479293.0
2018-2019,Brayden Point,TBL,F,29.0,186.0,117.0,,47.0,233.0,210.0,42.0,12.0,152.0,92.0,402.0,99.0,28.0,First Line,79,1494.6,41,51,92,27.26,61.54,53.14,22,1996-03-13,CAN,CAN,71,180,2014,3,79,8478010.0
2018-2019,Brayden Schenn,STL,F,108.0,217.0,89.0,,25.0,203.0,240.0,230.0,84.0,61.0,264.0,148.0,139.0,84.0,First Line,72,1337.3833333333,17,37,54,21.98,55.79,57.21,27,1991-08-22,CAN,CAN,73,199,2009,1,5,8475170.0
2018-2019,Brendan Gallagher,MTL,F,1.0,110.0,165.0,,10.0,162.0,1.0,3.0,128.0,353.0,107.0,164.0,,59.0,Second Line,82,1343.4,33,19,52,33.1,57.01,57.93,26,1992-05-06,CAN,CAN,69,186,2010,5,147,8475848.0
2018-2019,Brendan Leipsic,LAK,F,256.0,229.0,255.0,,384.0,267.0,288.0,359.0,59.0,92.0,142.0,257.0,,274.0,Third Line,62,854.6,7,16,23,8.22,45.45,44.8,24,1994-05-19,CAN,CAN,70,180,2012,3,89,8476894.0
2018-2019,Brendan Leipsic,VAN,F,256.0,229.0,255.0,,384.0,267.0,288.0,359.0,59.0,92.0,142.0,257.0,,274.0,Third Line,62,854.6,7,16,23,8.22,45.45,44.8,24,1994-05-19,CAN,CAN,70,180,2012,3,89,8476894.0
2018-2019,Brendan Lemieux,NYR,F,215.0,263.0,,,321.0,382.0,201.0,10.0,420.0,143.0,46.0,21.0,,346.0,Fourth Line,63,570.0,12,5,17,6.25,60.47,44.63,22,1996-03-15,USA,USA,73,215,2014,2,31,8477962.0
2018-2019,Brendan Lemieux,WPG,F,215.0,263.0,,,321.0,382.0,201.0,10.0,420.0,143.0,46.0,21.0,,346.0,Fourth Line,63,570.0,12,5,17,6.25,60.47,44.63,22,1996-03-15,USA,USA,73,215,2014,2,31,8477962.0
2018-2019,Brendan Perlini,ARI,F,277.0,404.0,,,316.0,415.0,121.0,93.0,423.0,105.0,336.0,229.0,,244.0,Fourth Line,68,788.91666666667,14,7,21,12.14,38.98,43.98,22,1996-04-27,GBR,GBR,75,211,2014,1,12,8477943.0
2018-2019,Brendan Perlini,CHI,F,277.0,404.0,,,316.0,415.0,121.0,93.0,423.0,105.0,336.0,229.0,,244.0,Fourth Line,68,788.91666666667,14,7,21,12.14,38.98,43.98,22,1996-04-27,GBR,GBR,75,211,2014,1,12,8477943.0
2018-2019,Brett Connolly,WSH,F,99.0,312.0,250.0,,190.0,348.0,252.0,26.0,114.0,177.0,350.0,235.0,,222.0,Fourth Line,81,1079.7333333333,22,24,46,15.29,58.16,50.38,26,1992-05-02,CAN,CAN,75,198,2010,1,6,8475792.0
2018-2019,Brett Howden,NYR,F,305.0,435.0,253.0,77.0,289.0,436.0,421.0,350.0,86.0,290.0,238.0,219.0,116.0,301.0,Third Line,66,985.95,6,17,23,10.05,41.33,41.79,20,1998-03-29,CAN,CAN,74,203,2016,1,27,8479353.0
2018-2019,Brett Ritchie,DAL,F,366.0,213.0,,,331.0,54.0,148.0,320.0,429.0,266.0,436.0,18.0,,401.0,Fourth Line,53,509.05,4,2,6,4.92,37.04,44.93,25,1993-07-01,CAN,CAN,76,215,2011,2,44,8476439.0
2018-2019,Brett Seney,NJD,F,367.0,349.0,,,434.0,358.0,356.0,287.0,185.0,316.0,19.0,170.0,178.0,397.0,Fourth Line,51,526.73333333333,5,8,13,4.31,36.36,43.04,22,1996-02-28,CAN,CAN,69,156,2015,6,157,8478881.0
2018-2019,Brian Boyle,NSH,F,309.0,98.0,147.0,30.0,361.0,149.0,168.0,159.0,405.0,396.0,328.0,57.0,103.0,231.0,Fourth Line,73,980.8,18,6,24,13.58,45.45,46.15,33,1984-12-18,USA,USA,78,245,2003,1,26,8470619.0
2018-2019,Brian Boyle,NJD,F,309.0,98.0,147.0,30.0,361.0,149.0,168.0,159.0,405.0,396.0,328.0,57.0,103.0,231.0,Fourth Line,73,980.8,18,6,24,13.58,45.45,46.15,33,1984-12-18,USA,USA,78,245,2003,1,26,8470619.0
2018-2019,Brian Gibbons,OTT,F,308.0,299.0,,120.0,399.0,402.0,410.0,197.0,127.0,248.0,322.0,296.0,,326.0,Fourth Line,64,699.0,8,11,19,5.11,45.90,40.58,30,1988-02-26,USA,USA,68,175,-,-,-,8476207.0
2018-2019,Brian Gibbons,ANA,F,308.0,299.0,,120.0,399.0,402.0,410.0,197.0,127.0,248.0,322.0,296.0,,326.0,Fourth Line,64,699.0,8,11,19,5.11,45.90,40.58,30,1988-02-26,USA,USA,68,175,-,-,-,8476207.0
2018-2019,Brock Boeser,VAN,F,149.0,329.0,57.0,,220.0,366.0,146.0,49.0,241.0,4.0,235.0,419.0,,46.0,First Line,69,1322.3,26,30,56,19.97,48.45,48.07,21,1997-02-25,USA,USA,73,208,2015,1,23,8478444.0
2018-2019,Brock McGinn,CAR,F,238.0,210.0,,62.0,198.0,188.0,143.0,262.0,294.0,109.0,14.0,111.0,,280.0,Third Line,82,1173.3833333333,10,16,26,16.67,50.00,49.93,24,1994-02-02,CAN,CAN,72,187,2012,2,47,8476934.0
2018-2019,Brock Nelson,NYI,F,219.0,246.0,217.0,,239.0,321.0,238.0,77.0,328.0,287.0,231.0,332.0,137.0,127.0,Second Line,82,1473.7166666667,25,28,53,21.51,59.74,50.34,26,1991-10-15,USA,USA,76,210,2010,1,30,8475754.0
2018-2019,Bryan Little,WPG,F,295.0,291.0,172.0,170.0,262.0,303.0,365.0,299.0,213.0,191.0,143.0,289.0,22.0,189.0,Second Line,82,1298.2833333333,15,26,41,12.12,43.48,44.2,30,1987-11-12,CAN,CAN,72,191,2006,1,12,8473412.0
2018-2019,Bryan Rust,PIT,F,135.0,270.0,,20.0,77.0,260.0,176.0,126.0,188.0,215.0,95.0,141.0,,152.0,Second Line,72,1145.1166666667,18,17,35,16.44,54.22,49.69,26,1992-05-11,USA,USA,71,192,2010,3,80,8475810.0
2018-2019,Cal Clutterbuck,NYI,F,321.0,190.0,236.0,183.0,329.0,151.0,295.0,393.0,202.0,419.0,330.0,16.0,,311.0,Third Line,73,1020.0,8,15,23,14.06,53.19,55.46,30,1987-11-18,CAN,CAN,72,212,2006,3,72,8473504.0
2018-2019,Calle Jarnkrok,NSH,F,368.0,132.0,262.0,156.0,308.0,49.0,316.0,276.0,400.0,303.0,168.0,297.0,78.0,272.0,Third Line,79,1219.0,10,16,26,10.51,57.14,50.23,26,1991-09-25,SWE,SWE,72,192,2010,2,51,8475714.0
2018-2019,Cam Atkinson,CBJ,F,15.0,339.0,111.0,27.0,90.0,291.0,9.0,9.0,122.0,14.0,244.0,407.0,,25.0,First Line,80,1550.2333333333,41,28,69,30.05,52.71,52.58,29,1989-06-05,USA,USA,68,176,2008,6,157,8474715.0
2018-2019,Carl Hagelin,LAK,F,180.0,102.0,,83.0,110.0,57.0,110.0,349.0,162.0,102.0,312.0,198.0,,262.0,Third Line,58,854.3,5,14,19,8.96,55.74,54.65,30,1988-08-23,SWE,SWE,72,183,2007,6,168,8474176.0
2018-2019,Carl Hagelin,PIT,F,180.0,102.0,,83.0,110.0,57.0,110.0,349.0,162.0,102.0,312.0,198.0,,262.0,Third Line,58,854.3,5,14,19,8.96,55.74,54.65,30,1988-08-23,SWE,SWE,72,183,2007,6,168,8474176.0
2018-2019,Carl Hagelin,WSH,F,180.0,102.0,,83.0,110.0,57.0,110.0,349.0,162.0,102.0,312.0,198.0,,262.0,Third Line,58,854.3,5,14,19,8.96,55.74,54.65,30,1988-08-23,SWE,SWE,72,183,2007,6,168,8474176.0
2018-2019,Carl Soderberg,COL,F,187.0,140.0,196.0,70.0,278.0,242.0,135.0,162.0,182.0,372.0,121.0,227.0,106.0,130.0,Second Line,82,1430.8166666667,23,26,49,20.11,49.45,49.83,32,1985-10-12,SWE,SWE,75,210,2004,2,49,8471262.0
2018-2019,Carter Rowney,ANA,F,357.0,244.0,,53.0,279.0,247.0,427.0,383.0,159.0,357.0,270.0,22.0,91.0,395.0,Fourth Line,62,778.16666666667,7,13,20,7.19,46.34,48.22,29,1989-05-10,CAN,CAN,74,208,-,-,-,8477240.0
2018-2019,Casey Cizikas,NYI,F,247.0,72.0,,160.0,343.0,202.0,264.0,103.0,274.0,420.0,260.0,69.0,64.0,214.0,Third Line,73,1023.7333333333,20,13,33,12.18,60.38,51.28,27,1991-02-27,CAN,CAN,71,190,2009,4,92,8475231.0
2018-2019,Casey Mittelstadt,BUF,F,371.0,388.0,85.0,,368.0,322.0,361.0,254.0,379.0,3.0,30.0,369.0,179.0,295.0,Fourth Line,77,1035.7833333333,12,13,25,11.47,42.67,44.45,19,1998-11-22,USA,USA,73,195,2017,1,8,8479999.0
2018-2019,Cedric Paquette,TBL,F,346.0,86.0,,25.0,356.0,164.0,280.0,179.0,413.0,389.0,387.0,8.0,67.0,361.0,Fourth Line,80,960.26666666667,13,4,17,9.42,50.85,48.38,25,1993-08-13,CAN,CAN,72,205,2012,4,101,8476975.0
2018-2019,Chandler Stephenson,WSH,F,427.0,224.0,,96.0,390.0,312.0,436.0,397.0,364.0,354.0,112.0,327.0,,425.0,Fourth Line,64,775.45,5,6,11,4.03,33.33,43.51,24,1994-04-22,CAN,CAN,72,209,2012,3,77,8476905.0
2018-2019,Charles Hudon,MTL,F,279.0,335.0,210.0,,203.0,331.0,45.0,274.0,430.0,214.0,402.0,41.0,,307.0,Fourth Line,32,373.53333333333,3,2,5,4.49,37.50,47.24,24,1994-06-23,CAN,CAN,70,190,2012,5,122,8476948.0
2018-2019,Charlie Coyle,BOS,F,222.0,73.0,261.0,22.0,217.0,89.0,204.0,278.0,180.0,247.0,98.0,236.0,120.0,168.0,Second Line,81,1358.9333333333,12,22,34,15.13,48.31,54.02,26,1992-03-02,USA,USA,75,223,2010,1,28,8475745.0
2018-2019,Charlie Coyle,MIN,F,222.0,73.0,261.0,22.0,217.0,89.0,204.0,278.0,180.0,247.0,98.0,236.0,120.0,168.0,Second Line,81,1358.9333333333,12,22,34,15.13,48.31,54.02,26,1992-03-02,USA,USA,75,223,2010,1,28,8475745.0
2018-2019,Chris Kreider,NYR,F,125.0,260.0,70.0,,108.0,190.0,76.0,63.0,288.0,176.0,417.0,108.0,,89.0,Second Line,79,1375.0666666667,28,24,52,25.25,56.73,53.52,27,1991-04-30,USA,USA,75,230,2009,1,19,8475184.0
2018-2019,Chris Kunitz,CHI,F,335.0,221.0,,,272.0,143.0,384.0,222.0,325.0,334.0,392.0,65.0,,392.0,Fourth Line,56,507.3,5,5,10,5.46,41.67,49.14,38,1979-09-26,CAN,CAN,72,188,-,-,-,8470543.0
