Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2015-2016,Alexander Edler,VAN,D,102.0,76.0,41.0,45.0,171.0,116.0,25.0,54.0,210.0,152.0,198.0,111.0,,25.0,First Pair,52,1271.5333333333,6,3,39,1986-04-21,SWE,SWE,76,210,2004,3,26,91
2015-2016,Alexei Emelin,MTL,D,193.0,152.0,,93.0,111.0,146.0,202.0,200.0,207.0,192.0,188.0,9.0,,142.0,Second Pair,72,1475.85,0,3,39,1986-04-25,RUS,RUS,74,218,2004,3,19,84
2015-2016,Alexey Marchenko,DET,D,204.0,144.0,,109.0,192.0,108.0,223.0,179.0,149.0,154.0,27.0,183.0,,197.0,Third Pair,66,1110.85,2,5,33,1992-01-02,RUS,RUS,75,210,2011,7,24,205
2015-2016,Andrei Markov,MTL,D,49.0,125.0,37.0,70.0,41.0,158.0,120.0,87.0,117.0,13.0,64.0,204.0,,27.0,First Pair,82,1954.5333333333,5,23,46,1978-12-20,RUS,RUS,72,200,1998,6,17,162
2015-2016,Andrej Sekera,EDM,D,87.0,129.0,30.0,19.0,26.0,176.0,62.0,96.0,185.0,55.0,25.0,195.0,,47.0,Second Pair,81,1768.6333333333,6,13,39,1986-06-08,SVK,SVK,72,200,2004,3,6,71
2015-2016,Andrej Sustr,TBL,D,167.0,114.0,,129.0,146.0,53.0,189.0,170.0,153.0,159.0,190.0,200.0,,193.0,Third Pair,77,1296.4,4,5,34,1990-11-29,CZE,CZE,79,217,-,-,-,-
2015-2016,Andrew Bodnarchuk,"CBJ, COL",D,219.0,227.0,,,189.0,227.0,230.0,222.0,127.0,95.0,204.0,71.0,,230.0,Fringe,37,456.56666666667,0,3,36,1988-07-11,CAN,CAN,71,195,2006,5,5,128
2015-2016,Andrew MacDonald,PHI,D,176.0,53.0,99.0,148.0,109.0,150.0,198.0,168.0,36.0,66.0,66.0,202.0,,78.0,Second Pair,28,563.33333333333,1,5,38,1986-09-07,CAN,CAN,73,204,2006,6,7,160
2015-2016,Andy Greene,NJD,D,221.0,11.0,119.0,73.0,223.0,12.0,211.0,141.0,230.0,175.0,55.0,177.0,,97.0,First Pair,82,1882.4,4,5,42,1982-10-30,USA,USA,71,190,-,-,-,-
2015-2016,Anthony Bitetto,NSH,D,188.0,29.0,,,207.0,160.0,175.0,118.0,20.0,167.0,179.0,8.0,,181.0,Fringe,28,339.75,1,1,34,1990-07-15,USA,USA,73,222,2010,6,18,168
2015-2016,Anton Stralman,TBL,D,28.0,40.0,88.0,67.0,16.0,5.0,91.0,56.0,70.0,59.0,56.0,133.0,,71.0,First Pair,73,1611.6666666667,9,10,38,1986-08-01,SWE,SWE,71,193,2005,7,22,216
2015-2016,Barret Jackman,NSH,D,152.0,3.0,,3.0,107.0,4.0,146.0,192.0,99.0,187.0,182.0,63.0,,179.0,Third Pair,73,1011.5833333333,1,1,44,1981-03-05,CAN,CAN,72,203,1999,1,17,17
2015-2016,Ben Chiarot,WPG,D,103.0,63.0,,,86.0,80.0,134.0,167.0,171.0,158.0,126.0,38.0,,171.0,Third Pair,70,1012.05,1,2,34,1991-05-09,CAN,CAN,75,232,2009,4,29,120
2015-2016,Ben Hutton,VAN,D,181.0,224.0,82.0,112.0,214.0,223.0,118.0,219.0,143.0,51.0,17.0,217.0,,107.0,Second Pair,75,1490.5,1,12,32,1993-04-20,CAN,CAN,75,201,2012,5,26,147
2015-2016,Ben Lovejoy,PIT,D,71.0,35.0,,26.0,39.0,63.0,103.0,114.0,158.0,190.0,147.0,26.0,,100.0,Second Pair,66,1245.2166666667,4,1,41,1984-02-20,USA,USA,73,205,-,-,-,-
2015-2016,Brandon Davidson,EDM,D,153.0,44.0,,114.0,170.0,39.0,127.0,82.0,192.0,201.0,192.0,109.0,,108.0,Second Pair,51,979.01666666667,4,2,33,1991-08-21,CAN,CAN,74,204,2010,6,12,162
2015-2016,Brandon Gormley,COL,D,212.0,132.0,,,212.0,113.0,144.0,142.0,9.0,223.0,166.0,128.0,,224.0,Fringe,26,316.56666666667,0,0,33,1992-02-18,CAN,CAN,74,188,2010,1,13,13
2015-2016,Brandon Manning,PHI,D,144.0,204.0,,113.0,118.0,183.0,112.0,210.0,57.0,193.0,20.0,56.0,,208.0,Third Pair,56,925.55,1,2,35,1990-06-04,CAN,CAN,73,205,-,-,-,-
2015-2016,Brayden McNabb,LAK,D,61.0,104.0,113.0,155.0,13.0,21.0,128.0,187.0,98.0,84.0,151.0,21.0,,168.0,Second Pair,81,1524.0166666667,2,6,34,1991-01-21,CAN,CAN,76,215,2009,3,5,66
2015-2016,Braydon Coburn,TBL,D,146.0,68.0,,15.0,165.0,33.0,133.0,202.0,160.0,165.0,152.0,87.0,,153.0,Third Pair,80,1340.1833333333,1,4,40,1985-02-27,CAN,CAN,77,224,2003,1,8,8
2015-2016,Brendan Smith,DET,D,86.0,89.0,,126.0,71.0,6.0,105.0,106.0,11.0,132.0,165.0,99.0,,174.0,Third Pair,63,1109.0,3,6,36,1989-02-08,CAN,CAN,74,200,2007,1,27,27
2015-2016,Brenden Dillon,SJS,D,96.0,127.0,,59.0,42.0,140.0,107.0,172.0,101.0,181.0,169.0,35.0,,145.0,Third Pair,76,1268.2833333333,2,5,34,1990-11-13,CAN,CAN,76,224,-,-,-,-
2015-2016,Brent Burns,SJS,D,1.0,138.0,1.0,134.0,8.0,104.0,1.0,1.0,69.0,4.0,113.0,104.0,,1.0,First Pair,82,2120.85,27,25,40,1985-03-09,CAN,CAN,77,230,2003,1,20,20
2015-2016,Brent Seabrook,CHI,D,45.0,177.0,21.0,58.0,40.0,196.0,35.0,28.0,19.0,39.0,101.0,102.0,,21.0,First Pair,81,1847.8666666667,14,15,40,1985-04-20,CAN,CAN,75,220,2003,1,14,14
2015-2016,Brett Pesce,CAR,D,179.0,115.0,79.0,104.0,150.0,133.0,147.0,112.0,146.0,174.0,76.0,221.0,,146.0,Second Pair,69,1294.7666666667,4,4,30,1994-11-15,USA,USA,75,206,2013,3,5,66
2015-2016,Brian Campbell,FLA,D,158.0,57.0,66.0,40.0,81.0,15.0,165.0,117.0,55.0,60.0,43.0,225.0,,92.0,First Pair,82,1826.7833333333,6,12,46,1979-05-23,CAN,CAN,70,192,1997,6,22,156
2015-2016,Brian Dumoulin,PIT,D,117.0,105.0,,111.0,59.0,35.0,142.0,230.0,177.0,115.0,40.0,162.0,,191.0,Second Pair,79,1491.9666666667,0,8,33,1991-09-06,USA,USA,76,207,2009,2,21,51
2015-2016,Brian Strait,NYI,D,172.0,205.0,,96.0,89.0,226.0,162.0,161.0,120.0,218.0,154.0,31.0,,175.0,Third Pair,52,802.58333333333,1,1,37,1988-01-04,USA,USA,73,188,2006,3,2,65
2015-2016,Brooks Orpik,WSH,D,108.0,18.0,,79.0,15.0,118.0,217.0,148.0,126.0,176.0,197.0,10.0,,88.0,Second Pair,41,812.23333333333,3,2,44,1980-09-26,USA,USA,75,217,2000,1,18,18
2015-2016,Calvin de Haan,NYI,D,56.0,54.0,117.0,16.0,14.0,149.0,102.0,191.0,103.0,119.0,52.0,60.0,,65.0,Second Pair,72,1485.5666666667,2,7,34,1991-05-09,CAN,CAN,73,195,2009,1,12,12
2015-2016,Cam Fowler,ANA,D,137.0,158.0,31.0,65.0,63.0,167.0,137.0,85.0,179.0,52.0,73.0,206.0,,60.0,First Pair,69,1571.8666666667,5,11,33,1991-12-05,CAN,USA,74,215,2010,1,12,12
2015-2016,Carl Gunnarsson,STL,D,200.0,23.0,,6.0,147.0,78.0,213.0,143.0,77.0,194.0,41.0,137.0,,148.0,Third Pair,72,1251.3333333333,3,2,38,1986-11-09,SWE,SWE,74,198,2007,7,13,194
2015-2016,Carlo Colaiacovo,BUF,D,134.0,42.0,,,151.0,43.0,129.0,119.0,41.0,97.0,146.0,92.0,,186.0,Third Pair,36,521.01666666667,1,2,42,1983-01-27,CAN,CAN,73,202,2001,1,17,17
2015-2016,Chris Bigras,COL,D,229.0,230.0,,,229.0,225.0,193.0,149.0,15.0,226.0,229.0,170.0,,229.0,Third Pair,31,413.6,1,0,30,1995-02-22,CAN,CAN,73,191,2013,2,2,32
2015-2016,Chris Tanev,VAN,D,211.0,5.0,106.0,27.0,148.0,52.0,224.0,121.0,223.0,151.0,6.0,227.0,,82.0,Second Pair,69,1501.0,4,6,35,1989-12-20,CAN,CAN,74,193,-,-,-,-
2015-2016,Chris Wideman,OTT,D,62.0,202.0,,,173.0,208.0,45.0,25.0,96.0,127.0,225.0,117.0,,150.0,Third Pair,64,892.81666666667,6,4,35,1990-01-07,USA,USA,70,181,2009,4,9,100
2015-2016,Christian Ehrhoff,"CHI, LAK",D,70.0,151.0,39.0,160.0,125.0,90.0,18.0,115.0,42.0,67.0,110.0,130.0,,86.0,Third Pair,48,743.21666666667,2,5,43,1982-07-06,DEU,DEU,74,201,2001,4,10,106
2015-2016,Christian Folin,MIN,D,183.0,101.0,,,218.0,97.0,185.0,183.0,113.0,69.0,70.0,75.0,,204.0,Third Pair,26,379.08333333333,0,2,34,1991-02-09,SWE,SWE,75,204,-,-,-,-
2015-2016,Clayton Stoner,ANA,D,187.0,56.0,,5.0,114.0,20.0,187.0,204.0,84.0,185.0,208.0,19.0,,220.0,Third Pair,50,768.01666666667,1,1,40,1985-02-19,CAN,CAN,76,216,2004,3,14,79
2015-2016,Cody Ceci,OTT,D,43.0,147.0,98.0,76.0,163.0,180.0,65.0,38.0,140.0,89.0,47.0,153.0,,75.0,Second Pair,75,1447.5166666667,10,8,31,1993-12-21,CAN,CAN,74,210,2012,1,15,15
2015-2016,Cody Franson,BUF,D,101.0,108.0,24.0,156.0,154.0,101.0,50.0,71.0,166.0,38.0,181.0,61.0,,72.0,Third Pair,59,993.4,4,6,37,1987-08-08,CAN,CAN,77,224,2005,3,18,79
2015-2016,Cody Goloubef,CBJ,D,142.0,145.0,,,94.0,135.0,169.0,217.0,206.0,108.0,217.0,116.0,,205.0,Third Pair,43,650.45,1,1,35,1989-11-30,CAN,CAN,73,190,2008,2,7,37
2015-2016,Colin Miller,BOS,D,55.0,135.0,,,127.0,66.0,49.0,72.0,4.0,29.0,206.0,108.0,,115.0,Third Pair,42,663.38333333333,3,6,32,1992-10-29,CAN,CAN,73,200,2012,5,30,151
2015-2016,Colton Parayko,STL,D,12.0,15.0,81.0,106.0,38.0,51.0,22.0,37.0,128.0,28.0,57.0,120.0,,51.0,Second Pair,79,1531.5666666667,9,14,32,1993-05-12,CAN,CAN,78,228,2012,3,25,86
2015-2016,Connor Murphy,ARI,D,135.0,82.0,105.0,124.0,172.0,163.0,140.0,93.0,138.0,196.0,61.0,44.0,,114.0,Second Pair,78,1599.75,6,4,32,1993-03-26,USA,USA,76,212,2011,1,20,20
2015-2016,Dalton Prout,CBJ,D,149.0,81.0,,85.0,143.0,77.0,141.0,165.0,155.0,178.0,226.0,18.0,,185.0,Third Pair,64,1035.05,3,4,35,1990-03-13,CAN,CAN,75,215,2010,6,4,154
2015-2016,Damon Severson,NJD,D,168.0,180.0,77.0,,204.0,61.0,88.0,137.0,118.0,105.0,139.0,187.0,,134.0,Second Pair,72,1307.8666666667,1,11,30,1994-08-07,CAN,CAN,74,205,2012,2,30,60
2015-2016,Dan Boyle,NYR,D,85.0,128.0,36.0,,33.0,125.0,78.0,15.0,13.0,122.0,90.0,173.0,,70.0,Second Pair,74,1392.2666666667,10,7,48,1976-07-12,CAN,CAN,71,194,-,-,-,-
2015-2016,Dan Girardi,NYR,D,161.0,174.0,101.0,31.0,119.0,229.0,172.0,169.0,214.0,133.0,36.0,40.0,,67.0,Second Pair,74,1503.7333333333,2,6,41,1984-04-29,CAN,CAN,73,212,-,-,-,-
2015-2016,Dan Hamhuis,VAN,D,106.0,183.0,71.0,34.0,113.0,145.0,132.0,164.0,170.0,71.0,62.0,134.0,,96.0,Second Pair,58,1242.0833333333,3,6,42,1982-12-13,CAN,CAN,73,204,2001,1,12,12
2015-2016,Danny DeKeyser,DET,D,162.0,77.0,97.0,14.0,161.0,29.0,190.0,97.0,114.0,110.0,122.0,154.0,,109.0,Second Pair,78,1700.75,8,7,35,1990-03-07,USA,USA,75,183,-,-,-,-
2015-2016,Darnell Nurse,EDM,D,171.0,220.0,,116.0,216.0,217.0,79.0,163.0,208.0,213.0,201.0,46.0,,123.0,Second Pair,69,1395.9166666667,3,3,30,1995-02-04,CAN,CAN,76,221,2013,1,7,7
2015-2016,David Savard,CBJ,D,89.0,123.0,85.0,44.0,126.0,134.0,108.0,73.0,183.0,74.0,196.0,62.0,,63.0,First Pair,65,1506.2166666667,4,10,34,1990-10-22,CAN,CAN,73,235,2009,4,3,94
2015-2016,David Schlemko,NJD,D,145.0,22.0,90.0,137.0,168.0,40.0,93.0,102.0,31.0,125.0,106.0,145.0,,102.0,Second Pair,67,1249.4833333333,6,10,38,1987-05-07,CAN,CAN,73,191,-,-,-,-
2015-2016,David Warsofsky,"NJD, PIT",D,173.0,195.0,,,115.0,157.0,26.0,138.0,14.0,227.0,2.0,228.0,,157.0,Third Pair,22,376.71666666667,1,0,35,1990-05-30,USA,USA,69,170,2008,4,4,95
2015-2016,Dennis Seidenberg,BOS,D,164.0,85.0,,2.0,181.0,130.0,159.0,199.0,135.0,144.0,130.0,47.0,,95.0,Second Pair,61,1183.25,1,6,43,1981-07-18,DEU,DEU,72,199,2001,6,7,172
2015-2016,Dennis Wideman,CGY,D,118.0,191.0,35.0,135.0,169.0,222.0,52.0,70.0,22.0,41.0,19.0,163.0,,31.0,Second Pair,51,1051.3666666667,2,8,42,1983-03-20,CAN,CAN,72,202,2002,8,12,241
2015-2016,Derrick Pouliot,PIT,D,78.0,59.0,112.0,,24.0,28.0,66.0,190.0,83.0,75.0,22.0,193.0,,163.0,Third Pair,22,339.96666666667,0,2,31,1994-01-16,CAN,CAN,72,196,2012,1,8,8
2015-2016,Deryk Engelland,CGY,D,175.0,70.0,,127.0,211.0,185.0,145.0,92.0,145.0,204.0,134.0,33.0,,152.0,Third Pair,69,1050.9666666667,3,2,43,1982-04-03,CAN,CAN,74,212,2000,6,27,194
2015-2016,Dion Phaneuf,"OTT, TOR",D,66.0,211.0,45.0,55.0,74.0,221.0,41.0,130.0,152.0,20.0,67.0,36.0,,43.0,First Pair,71,1586.6166666667,4,16,40,1985-04-10,CAN,CAN,75,222,2003,1,9,9
2015-2016,Dmitry Kulikov,FLA,D,178.0,50.0,62.0,83.0,188.0,48.0,150.0,178.0,180.0,116.0,148.0,88.0,,98.0,Second Pair,74,1556.55,1,9,34,1990-10-29,RUS,RUS,73,201,2009,1,14,14
2015-2016,Dmitry Orlov,WSH,D,67.0,124.0,,,83.0,88.0,148.0,61.0,95.0,109.0,5.0,90.0,,155.0,Third Pair,82,1314.1666666667,8,10,33,1991-07-23,RUS,RUS,71,214,2009,2,25,55
2015-2016,Dougie Hamilton,CGY,D,25.0,175.0,3.0,166.0,47.0,112.0,6.0,18.0,102.0,44.0,138.0,123.0,,33.0,Second Pair,82,1620.9166666667,12,11,32,1993-06-17,CAN,CAN,78,230,2011,1,9,9
2015-2016,Drew Doughty,LAK,D,35.0,71.0,8.0,89.0,9.0,11.0,39.0,51.0,108.0,26.0,133.0,115.0,,16.0,First Pair,82,2297.4666666667,14,18,35,1989-12-08,CAN,CAN,73,210,2008,1,2,2
2015-2016,Duncan Keith,CHI,D,24.0,118.0,38.0,78.0,12.0,83.0,51.0,48.0,134.0,17.0,71.0,230.0,,17.0,First Pair,67,1690.7666666667,9,15,41,1983-07-16,CAN,CAN,73,192,2002,2,24,54
2015-2016,Dustin Byfuglien,WPG,D,4.0,179.0,14.0,47.0,66.0,123.0,3.0,4.0,76.0,24.0,218.0,30.0,,8.0,First Pair,81,2041.0,19,20,40,1985-03-27,USA,USA,77,260,2003,8,16,245
2015-2016,Dylan DeMelo,SJS,D,214.0,41.0,,,99.0,13.0,122.0,107.0,49.0,220.0,48.0,125.0,,225.0,Third Pair,45,612.81666666667,2,1,32,1993-05-01,CAN,CAN,72,195,2011,6,28,179
2015-2016,Dylan McIlrath,NYR,D,113.0,141.0,,,117.0,152.0,160.0,78.0,58.0,216.0,230.0,4.0,,223.0,Third Pair,34,480.21666666667,2,1,33,1992-04-20,CAN,CAN,77,232,2010,1,10,10
2015-2016,Eric Gelinas,"COL, NJD",D,110.0,73.0,89.0,,205.0,22.0,15.0,74.0,5.0,35.0,199.0,57.0,,131.0,Third Pair,40,553.38333333333,1,3,34,1991-05-08,CAN,CAN,76,215,2009,2,24,54
2015-2016,Eric Gryba,EDM,D,130.0,182.0,,91.0,134.0,139.0,149.0,212.0,200.0,170.0,221.0,14.0,,195.0,Third Pair,53,947.76666666667,1,2,37,1988-04-14,CAN,CAN,76,222,2006,3,5,68
2015-2016,Erik Gudbranson,FLA,D,159.0,167.0,116.0,43.0,176.0,117.0,115.0,144.0,202.0,214.0,68.0,24.0,,167.0,Second Pair,64,1287.2,2,3,33,1992-01-07,CAN,CAN,77,222,2010,1,3,3
2015-2016,Erik Gustafsson,CHI,D,68.0,148.0,109.0,,46.0,174.0,96.0,180.0,16.0,45.0,79.0,198.0,,117.0,Third Pair,41,633.43333333333,0,7,33,1992-03-14,SWE,SWE,72,197,2012,4,2,93
2015-2016,Erik Johnson,COL,D,41.0,156.0,48.0,37.0,199.0,224.0,31.0,12.0,222.0,91.0,88.0,89.0,,12.0,First Pair,73,1711.3,11,9,37,1988-03-21,USA,USA,76,225,2006,1,1,1
2015-2016,Erik Karlsson,OTT,D,2.0,160.0,32.0,139.0,35.0,151.0,5.0,9.0,65.0,1.0,54.0,174.0,,2.0,First Pair,82,2375.9166666667,16,35,35,1990-05-31,SWE,SWE,72,190,2008,1,15,15
2015-2016,Evgeny Medvedev,PHI,D,75.0,223.0,83.0,,72.0,169.0,56.0,68.0,78.0,117.0,222.0,160.0,,143.0,Second Pair,45,847.28333333333,4,4,42,1982-08-27,RUS,RUS,75,187,-,-,-,-
2015-2016,Fedor Tyutin,CBJ,D,208.0,65.0,118.0,56.0,142.0,58.0,222.0,175.0,176.0,197.0,171.0,59.0,,190.0,Third Pair,61,1073.0,1,2,41,1983-07-19,RUS,RUS,74,221,2001,2,10,40
2015-2016,Francois Beauchemin,COL,D,111.0,93.0,55.0,52.0,156.0,191.0,121.0,42.0,164.0,169.0,140.0,135.0,,34.0,First Pair,82,2056.55,8,6,45,1980-06-04,CAN,CAN,71,208,1998,3,17,75
2015-2016,Frank Corrado,TOR,D,123.0,95.0,,,88.0,70.0,74.0,184.0,63.0,163.0,224.0,86.0,,200.0,Third Pair,39,563.7,1,2,32,1993-03-26,CAN,CAN,72,205,2011,5,29,150
2015-2016,Greg Pateryn,MTL,D,169.0,136.0,,,197.0,94.0,179.0,189.0,226.0,63.0,161.0,16.0,,188.0,Third Pair,38,636.45,1,5,35,1990-06-20,USA,USA,75,212,2008,5,7,128
2015-2016,Griffin Reinhart,EDM,D,220.0,214.0,,,133.0,219.0,203.0,227.0,217.0,230.0,220.0,41.0,,217.0,Second Pair,29,523.98333333333,0,0,31,1994-01-24,CAN,CAN,76,212,2012,1,4,4
2015-2016,Hampus Lindholm,ANA,D,59.0,117.0,27.0,131.0,27.0,34.0,84.0,47.0,124.0,57.0,80.0,182.0,,66.0,First Pair,80,1760.15,10,8,31,1994-01-20,SWE,SWE,76,215,2012,1,6,6
2015-2016,Ian Cole,PIT,D,104.0,19.0,,143.0,48.0,49.0,130.0,146.0,68.0,161.0,189.0,78.0,,133.0,Third Pair,70,1206.7333333333,0,4,36,1989-02-21,USA,USA,73,225,2007,1,18,18
2015-2016,Jaccob Slavin,CAR,D,140.0,86.0,,105.0,70.0,177.0,151.0,193.0,161.0,101.0,10.0,211.0,,83.0,Second Pair,63,1322.1833333333,2,7,31,1994-05-01,USA,USA,75,207,2012,4,29,120
2015-2016,Jack Johnson,CBJ,D,155.0,162.0,51.0,74.0,120.0,165.0,117.0,75.0,204.0,148.0,86.0,93.0,,57.0,First Pair,60,1450.5166666667,6,3,38,1987-01-13,USA,USA,73,227,2005,1,3,3
2015-2016,Jacob Trouba,WPG,D,46.0,64.0,60.0,71.0,36.0,84.0,60.0,65.0,122.0,92.0,83.0,95.0,,45.0,First Pair,81,1787.3833333333,6,9,31,1994-02-26,USA,USA,75,203,2012,1,9,9
2015-2016,Jake Gardiner,TOR,D,72.0,193.0,61.0,,62.0,144.0,87.0,77.0,156.0,72.0,82.0,127.0,,91.0,Second Pair,79,1629.05,7,11,35,1990-07-04,USA,USA,74,203,2008,1,17,17
2015-2016,Jake McCabe,BUF,D,210.0,130.0,,110.0,202.0,115.0,214.0,125.0,205.0,157.0,87.0,98.0,,183.0,Second Pair,77,1472.05,4,7,31,1993-10-12,USA,USA,73,204,2012,2,14,44
2015-2016,Jake Muzzin,LAK,D,6.0,39.0,20.0,121.0,4.0,8.0,13.0,55.0,54.0,37.0,144.0,43.0,,26.0,First Pair,82,1891.0,8,15,36,1989-02-21,CAN,CAN,75,227,2007,5,20,141
2015-2016,Jakub Kindl,"DET, FLA",D,60.0,98.0,91.0,,44.0,10.0,34.0,45.0,6.0,121.0,202.0,126.0,,144.0,Third Pair,44,677.15,2,2,38,1987-02-10,CZE,CZE,75,199,2005,1,19,19
2015-2016,Jakub Nakladal,CGY,D,88.0,107.0,,,198.0,57.0,20.0,53.0,107.0,202.0,11.0,64.0,,166.0,Third Pair,27,383.13333333333,2,1,37,1987-12-30,CZE,CZE,74,212,-,-,-,-
2015-2016,Jamie McBain,LAK,D,99.0,46.0,122.0,170.0,18.0,67.0,126.0,30.0,2.0,100.0,78.0,166.0,,160.0,Fringe,44,538.4,2,3,37,1988-02-25,USA,USA,73,195,2006,2,33,63
2015-2016,Jared Cowen,OTT,D,205.0,184.0,,75.0,191.0,182.0,209.0,173.0,203.0,189.0,159.0,7.0,,180.0,Third Pair,37,628.23333333333,0,2,34,1991-01-25,CAN,CAN,77,238,2009,1,9,9
2015-2016,Jared Spurgeon,MIN,D,54.0,9.0,16.0,11.0,54.0,18.0,94.0,29.0,43.0,82.0,15.0,196.0,,42.0,First Pair,77,1746.25,11,8,35,1989-11-29,CAN,CAN,69,166,2008,6,5,156
2015-2016,Jason Demers,DAL,D,23.0,84.0,59.0,54.0,3.0,55.0,95.0,62.0,169.0,54.0,194.0,97.0,,85.0,Second Pair,62,1293.8166666667,7,10,37,1988-06-09,CAN,CAN,73,195,2008,7,5,186
2015-2016,Jason Garrison,TBL,D,80.0,55.0,95.0,42.0,93.0,50.0,71.0,90.0,147.0,104.0,118.0,155.0,,77.0,Second Pair,72,1329.3833333333,5,3,40,1984-11-13,CAN,CAN,73,218,-,-,-,-
2015-2016,Jay Bouwmeester,STL,D,100.0,146.0,100.0,63.0,61.0,124.0,139.0,182.0,82.0,129.0,85.0,190.0,,93.0,First Pair,72,1664.2166666667,3,7,41,1983-09-27,CAN,CAN,76,206,2002,1,3,3
2015-2016,Jeff Petry,MTL,D,50.0,154.0,56.0,77.0,116.0,109.0,59.0,60.0,189.0,106.0,125.0,74.0,,73.0,Second Pair,51,1089.1666666667,5,5,37,1987-12-09,USA,USA,75,209,2006,2,15,45
2015-2016,Joe Morrow,BOS,D,157.0,149.0,,,138.0,171.0,92.0,176.0,165.0,102.0,75.0,159.0,,164.0,Third Pair,33,524.96666666667,1,3,32,1992-12-09,CAN,CAN,72,196,2011,1,23,23
2015-2016,Joel Edmundson,STL,D,79.0,140.0,,108.0,97.0,100.0,61.0,213.0,137.0,156.0,215.0,13.0,,198.0,Third Pair,67,1000.2666666667,1,4,32,1993-06-28,CAN,CAN,77,221,2011,2,16,46
2015-2016,John Carlson,WSH,D,10.0,94.0,5.0,92.0,50.0,155.0,28.0,27.0,150.0,6.0,31.0,186.0,,7.0,First Pair,56,1327.2833333333,8,17,35,1990-01-10,USA,USA,75,215,2008,1,27,27
2015-2016,John Klingberg,DAL,D,5.0,212.0,74.0,,2.0,179.0,58.0,23.0,186.0,5.0,59.0,197.0,,32.0,First Pair,76,1723.85,10,21,32,1992-08-14,SWE,SWE,75,190,2010,5,11,131
2015-2016,John Moore,NJD,D,154.0,185.0,70.0,145.0,174.0,156.0,64.0,120.0,17.0,126.0,95.0,107.0,,138.0,Second Pair,73,1448.1833333333,4,7,34,1990-11-19,USA,USA,75,207,2009,1,21,21
2015-2016,John-Michael Liles,"BOS, CAR",D,84.0,37.0,49.0,142.0,51.0,44.0,97.0,110.0,71.0,96.0,18.0,140.0,,81.0,Second Pair,81,1644.6,6,8,44,1980-11-25,USA,USA,70,185,2000,5,29,159
