Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2017-2018,Andrej Sustr,TBL,D,83.0,132.0,,141.0,135.0,82.0,138.0,121.0,235.0,99.0,223.0,215.0,,208.0,Fringe,44,564.91666666667,2,5,34,1990-11-29,CZE,CZE,79,217,-,-,-,-,,
2017-2018,Andrew MacDonald,PHI,D,169.0,50.0,,117.0,187.0,111.0,194.0,115.0,154.0,118.0,55.0,209.0,,81.0,Second Pair,66,1310.1833333333,6,2,38,1986-09-07,CAN,CAN,73,204,2006,6,7,160,,
2017-2018,Andy Greene,NJD,D,216.0,51.0,104.0,21.0,204.0,100.0,205.0,171.0,240.0,194.0,23.0,177.0,,114.0,Second Pair,81,1711.0333333333,3,5,42,1982-10-30,USA,USA,71,190,-,-,-,-,,
2017-2018,Anthony Bitetto,NSH,D,212.0,146.0,,,215.0,180.0,192.0,199.0,21.0,178.0,238.0,28.0,,229.0,Third Pair,32,430.06666666667,1,0,34,1990-07-15,USA,USA,73,222,2010,6,18,168,,
2017-2018,Anton Lindholm,COL,D,239.0,215.0,,111.0,235.0,224.0,237.0,229.0,232.0,205.0,181.0,20.0,,239.0,Third Pair,48,632.11666666667,0,2,30,1994-11-29,SWE,SWE,71,191,2014,5,24,144,,
2017-2018,Anton Stralman,TBL,D,76.0,63.0,95.0,61.0,34.0,26.0,112.0,120.0,57.0,135.0,30.0,131.0,,97.0,Second Pair,80,1718.95,4,7,38,1986-08-01,SWE,SWE,71,193,2005,7,22,216,,
2017-2018,Ben Chiarot,WPG,D,157.0,67.0,,118.0,179.0,85.0,166.0,176.0,64.0,95.0,222.0,44.0,,167.0,Third Pair,57,870.55,2,7,34,1991-05-09,CAN,CAN,75,232,2009,4,29,120,,
2017-2018,Ben Harpur,OTT,D,236.0,235.0,,114.0,207.0,233.0,230.0,230.0,230.0,238.0,164.0,48.0,,240.0,Third Pair,41,610.33333333333,0,1,30,1995-01-12,CAN,CAN,78,231,2013,4,17,108,,
2017-2018,Ben Hutton,VAN,D,203.0,143.0,91.0,128.0,218.0,139.0,64.0,213.0,81.0,186.0,47.0,195.0,,124.0,Second Pair,61,1123.2833333333,0,2,32,1993-04-20,CAN,CAN,75,201,2012,5,26,147,,
2017-2018,Ben Lovejoy,NJD,D,181.0,16.0,,11.0,157.0,11.0,159.0,193.0,236.0,226.0,162.0,83.0,,164.0,Third Pair,57,945.63333333333,2,2,41,1984-02-20,USA,USA,73,205,-,-,-,-,,
2017-2018,Brad Hunt,VGK,D,191.0,49.0,63.0,,192.0,64.0,41.0,97.0,26.0,37.0,153.0,225.0,,100.0,Third Pair,45,749.11666666667,3,7,36,1988-08-24,CAN,CAN,69,177,-,-,-,-,,
2017-2018,Brady Skjei,NYR,D,80.0,211.0,61.0,152.0,122.0,185.0,83.0,145.0,17.0,61.0,133.0,74.0,,77.0,Second Pair,82,1724.05,4,9,31,1994-03-26,USA,USA,75,210,2012,1,28,28,,
2017-2018,Brandon Carlo,BOS,D,187.0,127.0,,103.0,53.0,75.0,218.0,200.0,150.0,225.0,226.0,144.0,,206.0,Second Pair,76,1462.0166666667,0,3,28,1996-11-26,USA,USA,78,218,2015,2,7,37,,
2017-2018,Brandon Davidson,"EDM, MTL, NYI",D,143.0,19.0,,131.0,104.0,27.0,128.0,122.0,159.0,216.0,143.0,57.0,,153.0,Third Pair,51,857.73333333333,4,2,33,1991-08-21,CAN,CAN,74,204,2010,6,12,162,,
2017-2018,Brandon Manning,PHI,D,67.0,136.0,,13.0,154.0,113.0,74.0,71.0,157.0,153.0,114.0,47.0,,136.0,Third Pair,65,1166.8833333333,7,6,35,1990-06-04,CAN,CAN,73,205,-,-,-,-,,
2017-2018,Brandon Montour,ANA,D,120.0,230.0,78.0,147.0,92.0,213.0,36.0,62.0,110.0,97.0,63.0,157.0,,94.0,Second Pair,80,1637.5833333333,9,12,31,1994-04-11,CAN,CAN,72,194,2014,2,25,55,,
2017-2018,Brayden McNabb,VGK,D,116.0,20.0,,126.0,11.0,14.0,170.0,138.0,40.0,234.0,197.0,13.0,,155.0,Second Pair,76,1531.4333333333,5,2,34,1991-01-21,CAN,CAN,76,215,2009,3,5,66,,
2017-2018,Braydon Coburn,TBL,D,123.0,122.0,,20.0,163.0,66.0,136.0,189.0,220.0,126.0,210.0,91.0,,199.0,Third Pair,72,1153.7166666667,1,9,40,1985-02-27,CAN,CAN,77,224,2003,1,8,8,,
2017-2018,Brendan Smith,NYR,D,146.0,225.0,,146.0,142.0,197.0,108.0,178.0,41.0,115.0,171.0,75.0,,176.0,Third Pair,44,755.36666666667,1,4,36,1989-02-08,CAN,CAN,74,200,2007,1,27,27,,
2017-2018,Brenden Dillon,SJS,D,96.0,102.0,,55.0,35.0,94.0,149.0,153.0,31.0,173.0,149.0,22.0,,179.0,Third Pair,81,1402.9,5,8,34,1990-11-13,CAN,CAN,76,224,-,-,-,-,,
2017-2018,Brent Burns,SJS,D,1.0,171.0,3.0,65.0,3.0,156.0,1.0,1.0,7.0,4.0,141.0,181.0,,1.0,First Pair,82,2069.9,12,30,40,1985-03-09,CAN,CAN,77,230,2003,1,20,20,,
2017-2018,Brent Seabrook,CHI,D,71.0,189.0,44.0,57.0,24.0,219.0,77.0,79.0,37.0,57.0,138.0,136.0,,45.0,Second Pair,81,1635.9833333333,7,8,40,1985-04-20,CAN,CAN,75,220,2003,1,14,14,,
2017-2018,Brett Kulak,CGY,D,152.0,157.0,,,112.0,106.0,115.0,222.0,80.0,169.0,195.0,163.0,,236.0,Fringe,71,921.98333333333,2,2,31,1994-01-06,CAN,CAN,73,197,2012,4,14,105,,
2017-2018,Brett Pesce,CAR,D,94.0,11.0,111.0,7.0,57.0,16.0,151.0,185.0,172.0,132.0,18.0,190.0,,110.0,Second Pair,65,1358.7666666667,3,7,30,1994-11-15,USA,USA,75,206,2013,3,5,66,,
2017-2018,Brian Dumoulin,PIT,D,93.0,85.0,,25.0,5.0,86.0,180.0,194.0,76.0,143.0,38.0,118.0,,145.0,Second Pair,80,1649.4,5,7,33,1991-09-06,USA,USA,76,207,2009,2,21,51,,
2017-2018,Brooks Orpik,WSH,D,208.0,82.0,,37.0,128.0,167.0,226.0,227.0,87.0,207.0,190.0,19.0,,156.0,Second Pair,81,1568.55,0,3,44,1980-09-26,USA,USA,75,217,2000,1,18,18,,
2017-2018,Calvin de Haan,NYI,D,60.0,56.0,,32.0,74.0,171.0,129.0,177.0,173.0,50.0,48.0,90.0,,62.0,Second Pair,33,618.73333333333,1,6,34,1991-05-09,CAN,CAN,73,195,2009,1,12,12,,
2017-2018,Cam Fowler,ANA,D,98.0,151.0,36.0,96.0,96.0,151.0,90.0,53.0,185.0,88.0,95.0,236.0,,43.0,First Pair,67,1665.1833333333,8,8,33,1991-12-05,CAN,USA,74,215,2010,1,12,12,,
2017-2018,Carl Gunnarsson,STL,D,225.0,1.0,,125.0,227.0,5.0,220.0,135.0,123.0,223.0,29.0,170.0,,203.0,Third Pair,63,1018.45,5,1,38,1986-11-09,SWE,SWE,74,198,2007,7,13,194,,
2017-2018,Casey Nelson,BUF,D,218.0,159.0,,,236.0,104.0,156.0,74.0,225.0,187.0,109.0,182.0,,182.0,Second Pair,37,694.86666666667,3,3,32,1992-07-18,USA,USA,73,185,-,-,-,-,,
2017-2018,Chad Ruhwedel,PIT,D,66.0,187.0,,,73.0,179.0,78.0,127.0,142.0,123.0,98.0,96.0,,183.0,Third Pair,44,691.93333333333,2,1,35,1990-05-07,USA,USA,71,191,-,-,-,-,,
2017-2018,Charlie McAvoy,BOS,D,86.0,97.0,71.0,,54.0,46.0,195.0,63.0,69.0,66.0,213.0,65.0,,78.0,First Pair,63,1395.2833333333,7,10,27,1997-12-21,USA,USA,73,209,2016,1,14,14,,
2017-2018,Chris Tanev,VAN,D,237.0,27.0,120.0,47.0,233.0,52.0,239.0,163.0,222.0,202.0,26.0,230.0,,149.0,Second Pair,42,830.58333333333,2,2,35,1989-12-20,CAN,CAN,74,193,-,-,-,-,,
2017-2018,Christian Djoos,WSH,D,43.0,214.0,,,32.0,204.0,174.0,118.0,18.0,38.0,61.0,223.0,,217.0,Third Pair,63,884.16666666667,3,9,30,1994-08-06,SWE,SWE,72,180,2012,7,14,195,,
2017-2018,Christian Folin,LAK,D,171.0,32.0,,143.0,150.0,69.0,206.0,158.0,122.0,125.0,123.0,26.0,,195.0,Third Pair,65,1017.7166666667,3,7,34,1991-02-09,SWE,SWE,75,204,-,-,-,-,,
2017-2018,Cody Ceci,OTT,D,166.0,169.0,110.0,82.0,223.0,216.0,101.0,143.0,163.0,166.0,49.0,108.0,,65.0,First Pair,82,1913.8333333333,5,8,31,1993-12-21,CAN,CAN,74,210,2012,1,15,15,,
2017-2018,Cody Franson,CHI,D,54.0,83.0,89.0,,20.0,21.0,25.0,144.0,24.0,42.0,152.0,138.0,,113.0,Third Pair,23,382.16666666667,1,4,37,1987-08-08,CAN,CAN,77,224,2005,3,18,79,,
2017-2018,Colin Miller,VGK,D,26.0,33.0,74.0,142.0,46.0,1.0,24.0,28.0,3.0,35.0,99.0,58.0,,89.0,Second Pair,82,1586.1833333333,10,18,32,1992-10-29,CAN,CAN,73,200,2012,5,30,151,,
2017-2018,Colton Parayko,STL,D,39.0,9.0,32.0,18.0,89.0,15.0,19.0,110.0,153.0,28.0,4.0,142.0,,37.0,First Pair,82,1854.3833333333,6,17,32,1993-05-12,CAN,CAN,78,228,2012,3,25,86,,
2017-2018,Connor Carrick,TOR,D,110.0,61.0,,,67.0,67.0,88.0,94.0,20.0,179.0,216.0,128.0,,177.0,Third Pair,47,711.33333333333,4,3,31,1994-04-13,USA,USA,70,198,2012,5,16,137,,
2017-2018,Connor Murphy,CHI,D,142.0,100.0,119.0,88.0,117.0,136.0,116.0,190.0,213.0,159.0,52.0,35.0,,143.0,Third Pair,76,1244.3833333333,2,5,32,1993-03-26,USA,USA,76,212,2011,1,20,20,,
2017-2018,Damon Severson,NJD,D,69.0,194.0,54.0,,131.0,134.0,95.0,85.0,54.0,54.0,118.0,125.0,,118.0,Second Pair,76,1495.55,9,11,30,1994-08-07,CAN,CAN,74,205,2012,2,30,60,,
2017-2018,Dan Girardi,TBL,D,165.0,66.0,,33.0,107.0,206.0,190.0,90.0,132.0,199.0,59.0,60.0,,79.0,Third Pair,77,1338.6666666667,6,4,41,1984-04-29,CAN,CAN,73,212,-,-,-,-,,
2017-2018,Dan Hamhuis,DAL,D,180.0,86.0,99.0,51.0,93.0,73.0,209.0,202.0,223.0,134.0,64.0,150.0,,163.0,Second Pair,80,1615.05,3,8,42,1982-12-13,CAN,CAN,73,204,2001,1,12,12,,
2017-2018,Danny DeKeyser,DET,D,207.0,47.0,,31.0,219.0,70.0,223.0,81.0,139.0,220.0,160.0,143.0,,131.0,Second Pair,65,1320.9333333333,6,2,35,1990-03-07,USA,USA,75,183,-,-,-,-,,
2017-2018,Darnell Nurse,EDM,D,31.0,180.0,,130.0,79.0,162.0,33.0,67.0,137.0,180.0,172.0,41.0,,63.0,First Pair,82,1824.35,6,8,30,1995-02-04,CAN,CAN,76,221,2013,1,7,7,,
2017-2018,David Savard,CBJ,D,37.0,121.0,116.0,72.0,42.0,159.0,70.0,129.0,219.0,116.0,185.0,73.0,,68.0,Second Pair,81,1569.7833333333,4,8,34,1990-10-22,CAN,CAN,73,235,2009,4,3,94,,
2017-2018,David Schlemko,MTL,D,126.0,7.0,80.0,164.0,75.0,30.0,85.0,174.0,52.0,75.0,43.0,178.0,,101.0,Second Pair,37,668.4,1,4,38,1987-05-07,CAN,CAN,73,191,-,-,-,-,,
2017-2018,Dennis Seidenberg,NYI,D,150.0,232.0,,14.0,125.0,238.0,184.0,206.0,191.0,121.0,167.0,36.0,,128.0,Third Pair,28,500.71666666667,0,3,43,1981-07-18,DEU,DEU,72,199,2001,6,7,172,,
2017-2018,Derek Forbort,LAK,D,184.0,99.0,,105.0,169.0,80.0,201.0,223.0,186.0,146.0,145.0,63.0,,126.0,Second Pair,78,1621.4666666667,1,10,33,1992-03-04,USA,USA,76,208,2010,1,15,15,,
2017-2018,Derrick Pouliot,VAN,D,138.0,35.0,84.0,,33.0,54.0,146.0,218.0,88.0,69.0,71.0,156.0,,147.0,Third Pair,71,1267.4666666667,3,9,31,1994-01-16,CAN,CAN,72,196,2012,1,8,8,,
2017-2018,Deryk Engelland,VGK,D,91.0,109.0,,46.0,182.0,157.0,145.0,123.0,129.0,110.0,92.0,66.0,,104.0,Second Pair,79,1601.4666666667,5,13,43,1982-04-03,CAN,CAN,74,212,2000,6,27,194,,
2017-2018,Dion Phaneuf,"LAK, OTT",D,164.0,167.0,30.0,34.0,189.0,200.0,76.0,73.0,97.0,65.0,107.0,61.0,,51.0,Second Pair,79,1579.7666666667,6,11,40,1985-04-10,CAN,CAN,75,222,2003,1,9,9,,
2017-2018,Dmitry Kulikov,WPG,D,210.0,130.0,117.0,98.0,198.0,83.0,221.0,169.0,130.0,191.0,121.0,113.0,,189.0,Third Pair,62,1058.4666666667,3,5,34,1990-10-29,RUS,RUS,73,201,2009,1,14,14,,
2017-2018,Dmitry Orlov,WSH,D,51.0,106.0,76.0,151.0,82.0,105.0,137.0,48.0,145.0,68.0,21.0,99.0,,80.0,First Pair,82,1896.5666666667,10,6,33,1991-07-23,RUS,RUS,71,214,2009,2,25,55,,
2017-2018,Dougie Hamilton,CGY,D,2.0,101.0,18.0,162.0,4.0,29.0,2.0,3.0,82.0,27.0,228.0,162.0,,20.0,Second Pair,82,1765.5333333333,17,15,32,1993-06-17,CAN,CAN,78,230,2011,1,9,9,,
2017-2018,Drew Doughty,LAK,D,89.0,118.0,4.0,91.0,50.0,28.0,65.0,44.0,168.0,24.0,126.0,137.0,,17.0,First Pair,82,2200.5166666667,10,25,35,1989-12-08,CAN,CAN,73,210,2008,1,2,2,,
2017-2018,Duncan Keith,CHI,D,81.0,175.0,48.0,84.0,44.0,181.0,54.0,166.0,60.0,70.0,117.0,237.0,,29.0,First Pair,82,1953.8166666667,2,6,41,1983-07-16,CAN,CAN,73,192,2002,2,24,54,,
2017-2018,Dustin Byfuglien,WPG,D,41.0,75.0,37.0,94.0,141.0,25.0,15.0,32.0,105.0,32.0,234.0,59.0,,9.0,First Pair,69,1679.3833333333,8,13,40,1985-03-27,USA,USA,77,260,2003,8,16,245,,
2017-2018,Dylan DeMelo,SJS,D,52.0,36.0,,,77.0,62.0,102.0,210.0,56.0,18.0,135.0,70.0,,161.0,Third Pair,63,894.96666666667,0,10,32,1993-05-01,CAN,CAN,72,195,2011,6,28,179,,
2017-2018,Eric Gryba,EDM,D,62.0,135.0,,170.0,10.0,119.0,134.0,214.0,77.0,140.0,239.0,3.0,,219.0,Third Pair,21,309.4,0,2,37,1988-04-14,CAN,CAN,76,222,2006,3,5,68,,
2017-2018,Erik Gudbranson,VAN,D,198.0,182.0,,76.0,231.0,170.0,176.0,188.0,158.0,167.0,15.0,34.0,,174.0,Second Pair,52,957.88333333333,2,2,33,1992-01-07,CAN,CAN,77,222,2010,1,3,3,,
2017-2018,Erik Gustafsson,CHI,D,5.0,158.0,102.0,,2.0,174.0,43.0,83.0,27.0,25.0,68.0,176.0,,76.0,Second Pair,35,649.43333333333,5,6,33,1992-03-14,SWE,SWE,72,197,2012,4,2,93,,
2017-2018,Erik Johnson,COL,D,75.0,53.0,53.0,67.0,175.0,138.0,40.0,64.0,174.0,83.0,58.0,89.0,,22.0,First Pair,62,1577.05,9,10,37,1988-03-21,USA,USA,76,225,2006,1,1,1,,
2017-2018,Erik Karlsson,OTT,D,8.0,94.0,39.0,71.0,115.0,141.0,18.0,26.0,74.0,2.0,13.0,198.0,,2.0,First Pair,71,1898.5666666667,9,28,35,1990-05-31,SWE,SWE,72,190,2008,1,15,15,,
2017-2018,Esa Lindell,DAL,D,145.0,148.0,59.0,107.0,66.0,145.0,147.0,93.0,94.0,192.0,113.0,160.0,,90.0,First Pair,80,1766.2833333333,7,5,31,1994-05-23,FIN,FIN,75,220,2012,3,13,74,,
2017-2018,Francois Beauchemin,ANA,D,115.0,138.0,98.0,41.0,164.0,202.0,109.0,133.0,114.0,108.0,157.0,119.0,,67.0,Third Pair,67,1159.8833333333,3,8,45,1980-06-04,CAN,CAN,71,208,1998,3,17,75,,
2017-2018,Fredrik Claesson,OTT,D,154.0,73.0,,136.0,188.0,38.0,175.0,91.0,49.0,130.0,83.0,24.0,,209.0,Third Pair,64,982.0,1,3,32,1992-11-24,SWE,SWE,73,196,2011,5,5,126,,
2017-2018,Greg Pateryn,DAL,D,167.0,13.0,,149.0,152.0,19.0,131.0,216.0,211.0,141.0,175.0,33.0,,120.0,Second Pair,73,1431.9666666667,1,8,35,1990-06-20,USA,USA,75,212,2008,5,7,128,,
2017-2018,Gustav Forsling,CHI,D,136.0,234.0,,154.0,173.0,225.0,50.0,98.0,32.0,144.0,6.0,207.0,,148.0,Second Pair,41,785.4,3,4,29,1996-06-12,SWE,SWE,72,186,2014,5,6,126,,
2017-2018,Gustav Olofsson,MIN,D,232.0,41.0,,,224.0,43.0,233.0,233.0,95.0,155.0,221.0,175.0,,232.0,Fringe,41,523.73333333333,0,2,30,1994-12-01,SWE,SWE,74,199,2013,2,16,46,,
2017-2018,Hampus Lindholm,ANA,D,82.0,88.0,26.0,60.0,38.0,22.0,98.0,23.0,195.0,128.0,129.0,132.0,,59.0,First Pair,69,1569.05,13,9,31,1994-01-20,SWE,SWE,76,215,2012,1,6,6,,
2017-2018,Haydn Fleury,CAR,D,200.0,161.0,,,109.0,198.0,126.0,235.0,45.0,229.0,147.0,111.0,,196.0,Third Pair,67,1125.2666666667,0,2,29,1996-07-08,CAN,CAN,76,208,2014,1,7,7,,
2017-2018,Ian Cole,"CBJ, PIT",D,73.0,40.0,,9.0,63.0,110.0,155.0,111.0,124.0,93.0,230.0,56.0,,83.0,Third Pair,67,1190.95,5,7,36,1989-02-21,USA,USA,73,225,2007,1,18,18,,
2017-2018,Ian McCoshen,FLA,D,206.0,172.0,,,186.0,121.0,229.0,54.0,12.0,240.0,198.0,40.0,,231.0,Third Pair,38,572.88333333333,3,0,29,1995-08-05,USA,USA,75,210,2013,2,1,31,,
2017-2018,Ivan Provorov,PHI,D,55.0,110.0,60.0,102.0,213.0,95.0,55.0,31.0,175.0,76.0,81.0,123.0,,32.0,First Pair,82,1980.5333333333,17,11,28,1997-01-13,RUS,RUS,73,201,2015,1,7,7,,
2017-2018,Jaccob Slavin,CAR,D,58.0,6.0,107.0,8.0,36.0,23.0,141.0,106.0,183.0,82.0,9.0,222.0,,58.0,First Pair,82,1852.2,8,11,31,1994-05-01,USA,USA,75,207,2012,4,29,120,,
2017-2018,Jack Johnson,CBJ,D,163.0,131.0,118.0,81.0,80.0,164.0,183.0,147.0,215.0,204.0,85.0,129.0,,119.0,Second Pair,77,1505.0666666667,3,4,38,1987-01-13,USA,USA,73,227,2005,1,3,3,,
2017-2018,Jacob Trouba,WPG,D,14.0,48.0,47.0,77.0,95.0,63.0,27.0,96.0,111.0,44.0,89.0,98.0,,24.0,Second Pair,55,1204.3833333333,3,11,31,1994-02-26,USA,USA,75,203,2012,1,9,9,,
2017-2018,Jake Dotchin,TBL,D,92.0,150.0,,,39.0,68.0,142.0,187.0,30.0,102.0,127.0,31.0,,178.0,Third Pair,48,791.26666666667,3,5,31,1994-03-24,CAN,CAN,75,210,2012,6,10,161,,
2017-2018,Jake Gardiner,TOR,D,47.0,188.0,42.0,,31.0,137.0,99.0,84.0,98.0,19.0,94.0,188.0,,55.0,First Pair,82,1847.0666666667,5,22,35,1990-07-04,USA,USA,74,203,2008,1,17,17,,
2017-2018,Jake McCabe,BUF,D,205.0,125.0,105.0,23.0,209.0,112.0,215.0,151.0,118.0,139.0,54.0,80.0,,154.0,Second Pair,53,1033.55,3,4,31,1993-10-12,USA,USA,73,204,2012,2,14,44,,
2017-2018,Jake Muzzin,LAK,D,34.0,87.0,9.0,24.0,18.0,50.0,32.0,51.0,120.0,52.0,187.0,53.0,,34.0,Second Pair,74,1602.1833333333,8,14,36,1989-02-21,CAN,CAN,75,227,2007,5,20,141,,
2017-2018,Jakob Chychrun,ARI,D,134.0,192.0,92.0,158.0,221.0,215.0,57.0,57.0,101.0,113.0,166.0,82.0,,92.0,Second Pair,50,1012.0,4,6,27,1998-03-31,USA,USA,74,220,2016,1,16,16,,
2017-2018,Jakub Jerabek,"MTL, WSH",D,130.0,204.0,,,55.0,186.0,197.0,114.0,148.0,148.0,77.0,127.0,,191.0,Third Pair,36,587.55,2,3,34,1991-05-12,CZE,CZE,71,199,-,-,-,-,,
2017-2018,Jamie Oleksiak,"DAL, PIT",D,129.0,160.0,,140.0,71.0,146.0,186.0,34.0,189.0,224.0,178.0,37.0,,181.0,Third Pair,68,1132.9166666667,5,4,32,1992-12-21,CAN,CAN,79,257,2011,1,14,14,,
2017-2018,Jan Rutta,CHI,D,114.0,233.0,,115.0,72.0,230.0,169.0,46.0,156.0,158.0,158.0,226.0,,130.0,Second Pair,57,1097.5,6,5,34,1990-07-29,CZE,CZE,75,204,-,-,-,-,,
2017-2018,Jared Spurgeon,MIN,D,59.0,4.0,24.0,19.0,60.0,4.0,118.0,29.0,126.0,48.0,12.0,197.0,,26.0,First Pair,61,1497.2833333333,9,12,35,1989-11-29,CAN,CAN,69,166,2008,6,5,156,,
2017-2018,Jason Demers,ARI,D,107.0,112.0,55.0,38.0,106.0,79.0,150.0,49.0,167.0,103.0,191.0,134.0,,116.0,Second Pair,69,1458.3833333333,6,7,37,1988-06-09,CAN,CAN,73,195,2008,7,5,186,,
2017-2018,Jay Bouwmeester,STL,D,188.0,103.0,,36.0,193.0,97.0,172.0,186.0,178.0,189.0,170.0,180.0,,135.0,Second Pair,35,704.78333333333,2,2,41,1983-09-27,CAN,CAN,76,206,2002,1,3,3,,
2017-2018,Jeff Petry,MTL,D,25.0,96.0,22.0,39.0,22.0,59.0,46.0,36.0,196.0,43.0,69.0,69.0,,40.0,First Pair,82,1926.5833333333,12,21,37,1987-12-09,USA,USA,75,209,2006,2,15,45,,
2017-2018,Joakim Ryan,SJS,D,108.0,64.0,,,9.0,142.0,132.0,152.0,48.0,222.0,120.0,212.0,,158.0,Third Pair,62,1038.5833333333,3,2,32,1993-06-17,USA,USA,71,185,2012,7,17,198,,
2017-2018,Joe Morrow,"MTL, WPG",D,117.0,177.0,,,58.0,178.0,84.0,70.0,135.0,163.0,122.0,114.0,,142.0,Third Pair,56,937.05,6,2,32,1992-12-09,CAN,CAN,72,196,2011,1,23,23,,
2017-2018,Joel Edmundson,STL,D,79.0,55.0,,12.0,116.0,101.0,92.0,100.0,152.0,175.0,204.0,49.0,,99.0,Second Pair,69,1431.0833333333,7,5,32,1993-06-28,CAN,CAN,77,221,2011,2,16,46,,
2017-2018,John Carlson,WSH,D,12.0,198.0,10.0,73.0,91.0,199.0,20.0,22.0,143.0,12.0,31.0,206.0,,6.0,First Pair,82,2032.1,15,26,35,1990-01-10,USA,USA,75,215,2008,1,27,27,,
2017-2018,John Gilmour,NYR,D,61.0,238.0,,,29.0,236.0,9.0,95.0,36.0,211.0,225.0,153.0,,134.0,Third Pair,28,480.93333333333,2,1,32,1993-05-17,CAN,CAN,72,188,2013,7,17,198,,
2017-2018,John Klingberg,DAL,D,15.0,176.0,21.0,135.0,12.0,140.0,52.0,39.0,73.0,3.0,65.0,219.0,,18.0,First Pair,82,1974.1166666667,8,32,32,1992-08-14,SWE,SWE,75,190,2010,5,11,131,,
2017-2018,John Moore,NJD,D,109.0,209.0,97.0,68.0,177.0,176.0,80.0,27.0,91.0,185.0,179.0,101.0,,102.0,Second Pair,81,1620.75,7,5,34,1990-11-19,USA,USA,75,207,2009,1,21,21,,
