Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2023-2024,Brayden McNabb,VGK,D,134.0,11.0,,29.0,83.0,99.0,181.0,201.0,163.0,130.0,89.0,55.0,,70.0,Second Pair,82,1587.0333333333,4,9,34.0,1991-01-21,CAN,CAN,76.0,215.0,2009,3,5,66,,
2023-2024,Brayden Pachal,"CGY, VGK",D,182.0,121.0,,,210.0,155.0,104.0,167.0,174.0,202.0,243.0,13.0,,210.0,Third Pair,50,733.83333333333,2,3,25.0,1999-08-23,CAN,CAN,74.0,203.0,-,-,-,-,,
2023-2024,Brendan Smith,NJD,D,111.0,134.0,,127.0,87.0,72.0,124.0,120.0,166.0,227.0,176.0,38.0,,213.0,Third Pair,63,1014.3333333333,5,3,36.0,1989-02-08,CAN,CAN,74.0,200.0,2007,1,27,27,,
2023-2024,Brenden Dillon,WPG,D,112.0,122.0,,92.0,100.0,100.0,184.0,107.0,139.0,168.0,191.0,22.0,,143.0,Second Pair,77,1443.0833333333,8,4,34.0,1990-11-13,CAN,CAN,76.0,224.0,-,-,-,-,,
2023-2024,Brent Burns,CAR,D,5.0,45.0,9.0,39.0,5.0,9.0,3.0,18.0,46.0,22.0,100.0,236.0,,27.0,Second Pair,82,1763.0666666667,10,14,40.0,1985-03-09,CAN,CAN,77.0,230.0,2003,1,20,20,,
2023-2024,Brett Kulak,EDM,D,110.0,55.0,,15.0,86.0,27.0,87.0,161.0,76.0,179.0,149.0,118.0,,171.0,Third Pair,82,1261.5166666667,3,4,31.0,1994-01-06,CAN,CAN,73.0,197.0,2012,4,14,105,,
2023-2024,Brett Pesce,CAR,D,43.0,12.0,88.0,4.0,8.0,10.0,53.0,155.0,44.0,123.0,40.0,238.0,,87.0,Second Pair,70,1420.2,3,3,30.0,1994-11-15,USA,USA,75.0,206.0,2013,3,5,66,,
2023-2024,Brian Dumoulin,SEA,D,126.0,36.0,,36.0,79.0,28.0,210.0,154.0,79.0,159.0,41.0,142.0,,167.0,Third Pair,80,1361.25,6,4,33.0,1991-09-06,USA,USA,76.0,207.0,2009,2,21,51,,
2023-2024,Brock Faber,MIN,D,121.0,103.0,59.0,119.0,167.0,135.0,145.0,116.0,154.0,57.0,182.0,221.0,,41.0,First Pair,82,2047.8833333333,8,18,22.0,2002-08-22,USA,USA,73.0,200.0,2020,2,14,45,,
2023-2024,Cale Makar,COL,D,4.0,15.0,3.0,91.0,17.0,31.0,4.0,1.0,1.0,3.0,3.0,218.0,,2.0,First Pair,77,1907.2666666667,21,28,26.0,1998-10-30,CAN,CAN,71.0,187.0,2017,1,4,4,,
2023-2024,Caleb Jones,COL,D,208.0,80.0,89.0,,209.0,108.0,149.0,198.0,167.0,80.0,172.0,69.0,,185.0,Fringe,25,305.2,0,3,28.0,1997-06-06,USA,USA,73.0,194.0,2015,4,26,117,,
2023-2024,Calen Addison,"MIN, SJS",D,218.0,221.0,55.0,,205.0,215.0,88.0,208.0,69.0,42.0,188.0,212.0,,139.0,Third Pair,72,1243.05,1,8,25.0,2000-04-11,CAN,CAN,71.0,173.0,2018,2,22,53,,
2023-2024,Calvin de Haan,TBL,D,122.0,7.0,,136.0,124.0,5.0,97.0,144.0,123.0,184.0,157.0,56.0,,174.0,Third Pair,59,980.9,3,3,34.0,1991-05-09,CAN,CAN,73.0,195.0,2009,1,12,12,,
2023-2024,Cam Fowler,ANA,D,211.0,232.0,17.0,98.0,197.0,214.0,146.0,89.0,133.0,48.0,69.0,245.0,,50.0,First Pair,81,1978.25,5,15,33.0,1991-12-05,CAN,USA,74.0,215.0,2010,1,12,12,,
2023-2024,Cam York,PHI,D,158.0,48.0,46.0,151.0,129.0,63.0,164.0,70.0,94.0,102.0,45.0,192.0,,68.0,First Pair,82,1854.7833333333,10,5,24.0,2001-01-05,USA,USA,71.0,175.0,2019,1,14,14,,
2023-2024,Carson Soucy,VAN,D,205.0,14.0,,12.0,212.0,17.0,167.0,106.0,164.0,193.0,106.0,62.0,,170.0,Third Pair,40,699.41666666667,2,2,30.0,1994-07-27,CAN,CAN,77.0,208.0,2013,5,16,137,,
2023-2024,Chad Ruhwedel,"NYR, PIT",D,203.0,38.0,,11.0,147.0,44.0,168.0,203.0,199.0,243.0,55.0,31.0,,244.0,Fringe,52,660.41666666667,1,1,35.0,1990-05-07,USA,USA,71.0,191.0,-,-,-,-,,
2023-2024,Charlie McAvoy,BOS,D,34.0,70.0,37.0,5.0,34.0,98.0,96.0,39.0,17.0,26.0,57.0,101.0,,21.0,First Pair,74,1838.6,12,16,27.0,1997-12-21,USA,USA,73.0,209.0,2016,1,14,14,,
2023-2024,Chris Tanev,"CGY, DAL",D,114.0,2.0,,14.0,27.0,6.0,223.0,215.0,197.0,144.0,61.0,210.0,,92.0,Second Pair,75,1476.2833333333,2,8,35.0,1989-12-20,CAN,CAN,74.0,193.0,-,-,-,-,,
2023-2024,Cody Ceci,EDM,D,107.0,165.0,,69.0,50.0,137.0,173.0,176.0,117.0,175.0,83.0,119.0,,128.0,Second Pair,79,1581.7833333333,5,7,31.0,1993-12-21,CAN,CAN,74.0,210.0,2012,1,15,15,,
2023-2024,Colin Miller,"NJD, WPG",D,48.0,111.0,,,60.0,37.0,43.0,55.0,12.0,117.0,101.0,61.0,,156.0,Third Pair,46,722.43333333333,4,3,32.0,1992-10-29,CAN,CAN,73.0,200.0,2012,5,30,151,,
2023-2024,Colton Parayko,STL,D,184.0,81.0,,76.0,238.0,180.0,95.0,85.0,231.0,172.0,52.0,148.0,,43.0,First Pair,82,1956.5833333333,10,8,32.0,1993-05-12,CAN,CAN,78.0,228.0,2012,3,25,86,,
2023-2024,Connor Clifton,BUF,D,131.0,62.0,,34.0,163.0,91.0,141.0,137.0,131.0,119.0,87.0,18.0,,146.0,Third Pair,79,1307.9166666667,4,8,30.0,1995-04-28,USA,USA,71.0,190.0,2013,5,12,133,,
2023-2024,Connor Murphy,CHI,D,236.0,94.0,,51.0,242.0,199.0,196.0,129.0,237.0,240.0,54.0,41.0,,101.0,Second Pair,46,912.26666666667,2,2,32.0,1993-03-26,USA,USA,76.0,212.0,2011,1,20,20,,
2023-2024,Conor Timmins,TOR,D,39.0,47.0,,,9.0,13.0,179.0,118.0,33.0,12.0,227.0,113.0,,136.0,Third Pair,25,400.53333333333,1,5,26.0,1998-09-18,CAN,CAN,74.0,202.0,2017,2,1,32,,
2023-2024,Dakota Mermis,MIN,D,133.0,75.0,,,203.0,96.0,126.0,71.0,151.0,205.0,233.0,121.0,,219.0,Third Pair,47,662.1,3,2,31.0,1994-01-05,USA,USA,72.0,195.0,-,-,-,-,,
2023-2024,Damon Severson,CBJ,D,42.0,213.0,49.0,67.0,10.0,134.0,118.0,42.0,134.0,71.0,184.0,201.0,,95.0,Second Pair,67,1416.8833333333,9,9,30.0,1994-08-07,CAN,CAN,74.0,205.0,2012,2,30,60,,
2023-2024,Daniil Miromanov,"CGY, VGK",D,22.0,66.0,,,33.0,97.0,44.0,46.0,222.0,154.0,213.0,249.0,,84.0,Second Pair,24,497.33333333333,3,2,27.0,1997-07-11,RUS,RUS,76.0,200.0,-,-,-,-,,
2023-2024,Dante Fabbro,NSH,D,74.0,85.0,,13.0,59.0,90.0,102.0,162.0,39.0,110.0,186.0,129.0,,126.0,Third Pair,56,915.63333333333,3,6,27.0,1998-06-20,CAN,CAN,72.0,189.0,2016,1,17,17,,
2023-2024,Darnell Nurse,EDM,D,16.0,133.0,48.0,31.0,36.0,120.0,16.0,37.0,120.0,79.0,197.0,73.0,,28.0,Second Pair,81,1773.45,10,11,30.0,1995-02-04,CAN,CAN,76.0,221.0,2013,1,7,7,,
2023-2024,Darren Raddysh,TBL,D,94.0,109.0,,112.0,81.0,115.0,140.0,119.0,86.0,125.0,68.0,187.0,,111.0,Second Pair,82,1566.6666666667,6,8,29.0,1996-02-28,CAN,CAN,73.0,200.0,-,-,-,-,,
2023-2024,David Jiricek,CBJ,D,162.0,194.0,,,183.0,198.0,165.0,221.0,95.0,83.0,245.0,199.0,,222.0,Third Pair,43,627.7,1,5,21.0,2003-11-28,CZE,CZE,76.0,199.0,2022,1,6,6,,
2023-2024,David Savard,MTL,D,175.0,219.0,,97.0,177.0,245.0,233.0,101.0,181.0,150.0,119.0,134.0,,56.0,Second Pair,60,1214.4833333333,6,6,34.0,1990-10-22,CAN,CAN,73.0,235.0,2009,4,3,94,,
2023-2024,Declan Chisholm,"MIN, WPG",D,198.0,22.0,,,142.0,29.0,192.0,47.0,145.0,94.0,236.0,227.0,,164.0,Third Pair,31,512.4,3,4,25.0,2000-01-12,CAN,CAN,73.0,185.0,2018,5,26,150,,
2023-2024,Dennis Gilbert,CGY,D,185.0,10.0,,,133.0,43.0,207.0,147.0,11.0,233.0,21.0,14.0,,224.0,Fringe,34,417.63333333333,1,0,28.0,1996-10-30,USA,USA,74.0,216.0,2015,3,30,91,,
2023-2024,Derek Forbort,BOS,D,225.0,56.0,,2.0,206.0,71.0,238.0,174.0,238.0,222.0,95.0,52.0,,195.0,Third Pair,35,622.78333333333,0,1,33.0,1992-03-04,USA,USA,76.0,208.0,2010,1,15,15,,
2023-2024,Devon Toews,COL,D,15.0,26.0,50.0,82.0,11.0,25.0,65.0,43.0,8.0,47.0,16.0,197.0,,29.0,First Pair,82,1921.1833333333,12,16,31.0,1994-02-21,CAN,CAN,73.0,191.0,2014,4,18,108,,
2023-2024,Dmitry Kulikov,FLA,D,104.0,177.0,,54.0,113.0,136.0,166.0,195.0,68.0,66.0,114.0,71.0,,154.0,Third Pair,76,1255.0833333333,1,12,34.0,1990-10-29,RUS,RUS,73.0,201.0,2009,1,14,14,,
2023-2024,Dmitry Orlov,CAR,D,52.0,30.0,76.0,121.0,53.0,8.0,48.0,53.0,106.0,81.0,10.0,88.0,,69.0,Third Pair,82,1419.8166666667,6,6,33.0,1991-07-23,RUS,RUS,71.0,214.0,2009,2,25,55,,
2023-2024,Drew Doughty,LAK,D,97.0,99.0,21.0,95.0,58.0,12.0,107.0,31.0,159.0,60.0,80.0,152.0,,35.0,First Pair,82,2115.0666666667,15,14,35.0,1989-12-08,CAN,CAN,73.0,210.0,2008,1,2,2,,
2023-2024,Dylan DeMelo,WPG,D,99.0,123.0,,78.0,54.0,69.0,205.0,168.0,57.0,96.0,122.0,80.0,,105.0,Second Pair,82,1781.8333333333,3,12,32.0,1993-05-01,CAN,CAN,72.0,195.0,2011,6,28,179,,
2023-2024,Dylan Samberg,WPG,D,137.0,16.0,,102.0,108.0,21.0,176.0,224.0,97.0,142.0,155.0,110.0,,199.0,Third Pair,78,1218.8,1,10,26.0,1999-01-24,USA,USA,76.0,219.0,2017,2,12,43,,
2023-2024,Egor Zamula,PHI,D,197.0,32.0,61.0,,138.0,73.0,156.0,66.0,122.0,97.0,235.0,203.0,,166.0,Third Pair,66,1059.7833333333,5,7,25.0,2000-03-30,RUS,RUS,75.0,177.0,-,-,-,-,,
2023-2024,Emil Lilleberg,TBL,D,245.0,67.0,,,241.0,53.0,214.0,247.0,190.0,177.0,238.0,19.0,,232.0,Third Pair,37,599.56666666667,0,3,24.0,2001-02-02,NOR,,74.0,192.0,2021,4,11,107,,
2023-2024,Erik Brannstrom,OTT,D,120.0,58.0,96.0,131.0,84.0,64.0,125.0,206.0,41.0,111.0,139.0,190.0,,145.0,Third Pair,76,1260.9166666667,3,7,25.0,1999-09-02,SWE,SWE,70.0,185.0,2017,1,15,15,,
2023-2024,Erik Cernak,TBL,D,159.0,200.0,,81.0,99.0,113.0,201.0,222.0,208.0,169.0,137.0,21.0,,205.0,Second Pair,69,1323.8333333333,2,6,28.0,1997-05-28,SVK,SVK,76.0,224.0,2015,2,13,43,,
2023-2024,Erik Gudbranson,CBJ,D,142.0,214.0,,55.0,184.0,227.0,117.0,149.0,165.0,180.0,118.0,102.0,,88.0,Second Pair,78,1533.4833333333,6,6,33.0,1992-01-07,CAN,CAN,77.0,222.0,2010,1,3,3,,
2023-2024,Erik Gustafsson,NYR,D,41.0,140.0,33.0,,48.0,65.0,68.0,62.0,4.0,21.0,86.0,176.0,,83.0,Third Pair,76,1321.7833333333,6,15,33.0,1992-03-14,SWE,SWE,72.0,197.0,2012,4,2,93,,
2023-2024,Erik Johnson,"BUF, PHI",D,129.0,83.0,,90.0,149.0,143.0,84.0,115.0,176.0,236.0,48.0,32.0,,158.0,Third Pair,67,969.71666666667,5,0,37.0,1988-03-21,USA,USA,76.0,225.0,2006,1,1,1,,
2023-2024,Erik Karlsson,PIT,D,2.0,235.0,13.0,175.0,3.0,169.0,10.0,7.0,30.0,9.0,49.0,242.0,,12.0,First Pair,82,1990.0166666667,11,24,35.0,1990-05-31,SWE,SWE,72.0,190.0,2008,1,15,15,,
2023-2024,Esa Lindell,DAL,D,100.0,31.0,,25.0,121.0,61.0,113.0,110.0,232.0,136.0,31.0,162.0,,65.0,Second Pair,82,1678.6833333333,5,8,31.0,1994-05-23,FIN,FIN,75.0,220.0,2012,3,13,74,,
2023-2024,Ethan Bear,WSH,D,202.0,110.0,,172.0,194.0,101.0,91.0,138.0,109.0,208.0,175.0,175.0,,172.0,Third Pair,24,357.73333333333,1,0,28.0,1997-06-26,CAN,CAN,71.0,197.0,2015,5,3,124,,
2023-2024,Evan Bouchard,EDM,D,7.0,39.0,6.0,178.0,1.0,16.0,5.0,11.0,40.0,19.0,78.0,163.0,,17.0,First Pair,81,1862.7666666667,18,25,25.0,1999-10-20,CAN,CAN,75.0,194.0,2018,1,10,10,,
2023-2024,Filip Hronek,VAN,D,86.0,205.0,38.0,57.0,106.0,107.0,59.0,78.0,72.0,40.0,51.0,138.0,,45.0,First Pair,81,1898.75,5,14,27.0,1997-11-02,CZE,CZE,72.0,190.0,2016,2,23,53,,
2023-2024,Gustav Forsling,FLA,D,3.0,130.0,86.0,27.0,7.0,57.0,22.0,27.0,111.0,38.0,63.0,159.0,,40.0,First Pair,79,1749.2166666667,10,17,29.0,1996-06-12,SWE,SWE,72.0,186.0,2014,5,6,126,,
2023-2024,Gustav Lindstrom,"ANA, MTL",D,233.0,132.0,,176.0,244.0,146.0,243.0,143.0,89.0,114.0,240.0,92.0,,220.0,Third Pair,46,708.4,3,5,26.0,1998-10-20,SWE,SWE,74.0,186.0,2017,2,7,38,,
2023-2024,Hampus Lindholm,BOS,D,105.0,118.0,41.0,42.0,96.0,55.0,103.0,131.0,212.0,62.0,138.0,195.0,,57.0,First Pair,73,1699.9166666667,3,6,31.0,1994-01-20,SWE,SWE,76.0,215.0,2012,1,6,6,,
2023-2024,Haydn Fleury,TBL,D,190.0,117.0,,,233.0,95.0,79.0,205.0,173.0,213.0,15.0,81.0,,208.0,Third Pair,24,386.96666666667,1,2,29.0,1996-07-08,CAN,CAN,76.0,208.0,2014,1,7,7,,
2023-2024,Henri Jokiharju,BUF,D,147.0,204.0,100.0,83.0,101.0,175.0,157.0,179.0,90.0,152.0,128.0,140.0,,142.0,Second Pair,74,1404.5166666667,3,9,26.0,1999-06-17,FIN,FIN,72.0,200.0,2017,1,29,29,,
2023-2024,Henry Thrun,SJS,D,244.0,247.0,,118.0,235.0,246.0,225.0,157.0,198.0,206.0,174.0,234.0,,188.0,Second Pair,51,1019.9833333333,3,4,24.0,2001-03-12,USA,USA,74.0,190.0,2019,4,8,101,,
2023-2024,Ian Cole,VAN,D,154.0,35.0,,35.0,85.0,19.0,188.0,211.0,202.0,212.0,229.0,108.0,,179.0,Second Pair,78,1457.7666666667,2,3,36.0,1989-02-21,USA,USA,73.0,225.0,2007,1,18,18,,
2023-2024,Ilya Lyubushkin,"ANA, TOR",D,237.0,98.0,,85.0,179.0,165.0,246.0,238.0,177.0,195.0,192.0,35.0,,193.0,Third Pair,74,1267.2333333333,0,4,31.0,1994-04-06,RUS,RUS,74.0,200.0,-,-,-,-,,
2023-2024,Isaak Phillips,CHI,D,239.0,251.0,,,247.0,250.0,187.0,251.0,224.0,149.0,205.0,75.0,,230.0,Third Pair,33,563.41666666667,0,3,23.0,2001-09-28,CAN,CAN,75.0,205.0,2020,5,17,141,,
2023-2024,Ivan Provorov,CBJ,D,151.0,207.0,51.0,94.0,160.0,193.0,138.0,132.0,170.0,107.0,44.0,193.0,,60.0,First Pair,82,1817.3166666667,5,13,28.0,1997-01-13,RUS,RUS,73.0,201.0,2015,1,7,7,,
2023-2024,Jaccob Slavin,CAR,D,17.0,4.0,91.0,1.0,2.0,3.0,50.0,113.0,29.0,74.0,7.0,229.0,,55.0,Second Pair,81,1695.4833333333,6,11,31.0,1994-05-01,USA,USA,75.0,207.0,2012,4,29,120,,
2023-2024,Jack Johnson,COL,D,207.0,187.0,,33.0,204.0,179.0,159.0,199.0,236.0,188.0,56.0,115.0,,211.0,Third Pair,80,1194.1833333333,3,8,38.0,1987-01-13,USA,USA,73.0,227.0,2005,1,3,3,,
2023-2024,Jackson LaCombe,ANA,D,234.0,168.0,,117.0,237.0,213.0,245.0,229.0,228.0,106.0,211.0,209.0,,169.0,Second Pair,71,1375.7833333333,2,10,24.0,2001-01-09,USA,USA,73.0,171.0,2019,2,8,39,,
2023-2024,Jacob Bernard-Docker,OTT,D,176.0,73.0,,116.0,200.0,208.0,221.0,127.0,129.0,132.0,203.0,158.0,,151.0,Third Pair,72,1129.9333333333,4,7,25.0,2000-06-30,CAN,CAN,72.0,190.0,2018,1,26,26,,
2023-2024,Jacob Bryson,BUF,D,230.0,69.0,90.0,,181.0,67.0,251.0,216.0,148.0,113.0,20.0,204.0,,237.0,Third Pair,36,528.36666666667,1,4,27.0,1997-11-18,CAN,CAN,69.0,176.0,2017,4,6,99,,
2023-2024,Jacob MacDonald,SJS,D,71.0,233.0,,,229.0,188.0,12.0,3.0,153.0,197.0,136.0,70.0,,215.0,Fringe,34,408.73333333333,7,1,32.0,1993-02-26,USA,,72.0,204.0,-,-,-,-,,
2023-2024,Jacob Moverare,LAK,D,186.0,41.0,,,70.0,126.0,230.0,98.0,240.0,250.0,228.0,173.0,,249.0,Fringe,24,250.71666666667,1,0,26.0,1998-08-31,SWE,SWE,75.0,210.0,2016,4,21,112,,
2023-2024,Jacob Trouba,NYR,D,57.0,50.0,75.0,21.0,137.0,163.0,26.0,117.0,158.0,67.0,115.0,30.0,,32.0,Second Pair,69,1465.95,3,10,31.0,1994-02-26,USA,USA,75.0,203.0,2012,1,9,9,,
2023-2024,Jake Bean,CBJ,D,150.0,210.0,85.0,103.0,187.0,224.0,129.0,77.0,144.0,162.0,193.0,224.0,,138.0,Third Pair,72,1175.55,4,6,27.0,1998-06-09,CAN,CAN,73.0,196.0,2016,1,13,13,,
2023-2024,Jake McCabe,TOR,D,116.0,96.0,,24.0,116.0,127.0,194.0,86.0,189.0,101.0,94.0,33.0,,78.0,Second Pair,73,1507.9333333333,8,9,31.0,1993-10-12,USA,USA,73.0,204.0,2012,2,14,44,,
2023-2024,Jake Middleton,MIN,D,196.0,52.0,,105.0,199.0,121.0,211.0,136.0,196.0,157.0,133.0,84.0,,116.0,Second Pair,80,1584.6666666667,7,9,29.0,1996-01-02,CAN,CAN,75.0,219.0,2014,7,30,210,,
2023-2024,Jake Sanderson,OTT,D,84.0,115.0,53.0,106.0,63.0,112.0,72.0,94.0,168.0,88.0,43.0,233.0,,44.0,First Pair,79,1834.25,10,12,23.0,2002-07-08,USA,USA,75.0,195.0,2020,1,5,5,,
2023-2024,Jake Walman,DET,D,66.0,88.0,,133.0,192.0,189.0,21.0,9.0,211.0,217.0,46.0,184.0,,48.0,Second Pair,63,1245.4666666667,12,2,29.0,1996-02-20,CAN,CAN,74.0,215.0,2014,3,22,82,,
2023-2024,Jakob Chychrun,OTT,D,47.0,170.0,24.0,179.0,140.0,171.0,2.0,12.0,119.0,76.0,178.0,168.0,,18.0,First Pair,82,1835.9666666667,14,11,27.0,1998-03-31,USA,USA,74.0,220.0,2016,1,16,16,,
2023-2024,Jalen Chatfield,CAR,D,33.0,3.0,,166.0,37.0,1.0,62.0,30.0,26.0,166.0,185.0,136.0,,187.0,Third Pair,72,1094.2,8,4,29.0,1996-05-15,USA,USA,73.0,188.0,-,-,-,-,,
2023-2024,Jamie Drysdale,"ANA, PHI",D,132.0,208.0,56.0,,135.0,183.0,66.0,123.0,51.0,73.0,66.0,219.0,,102.0,Second Pair,34,667.2,3,4,23.0,2002-04-08,CAN,CAN,71.0,183.0,2020,1,6,6,,
2023-2024,Jamie Oleksiak,SEA,D,148.0,65.0,,46.0,141.0,103.0,161.0,148.0,246.0,196.0,153.0,83.0,,107.0,Second Pair,82,1611.1833333333,2,4,32.0,1992-12-21,CAN,CAN,79.0,257.0,2011,1,14,14,,
2023-2024,Jan Rutta,SJS,D,181.0,198.0,,87.0,185.0,187.0,143.0,122.0,217.0,214.0,165.0,127.0,,159.0,Second Pair,69,1360.7166666667,5,6,34.0,1990-07-29,CZE,CZE,75.0,204.0,-,-,-,-,,
2023-2024,Jani Hakanpaa,DAL,D,201.0,78.0,,37.0,190.0,83.0,208.0,156.0,242.0,209.0,147.0,16.0,,163.0,Second Pair,64,1193.3666666667,2,5,33.0,1992-03-31,FIN,FIN,78.0,225.0,2010,4,14,104,,
