Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2019-2020,Alexander Edler,VAN,D,72.0,57.0,20.0,26.0,133.0,199.0,50.0,53.0,217.0,27.0,223.0,63.0,,9.0,First Pair,59,1334.4166666667,5,11,39,1986-04-21,SWE,SWE,76,210,2004,3,26,91,,
2019-2020,Andreas Englund,OTT,D,210.0,204.0,,,229.0,215.0,230.0,228.0,11.0,36.0,3.0,5.0,,233.0,Fringe,24,261.75,0,3,29,1996-01-21,SWE,SWE,75,189,2014,2,10,40,,
2019-2020,Andrej Sekera,DAL,D,196.0,177.0,,133.0,155.0,103.0,162.0,218.0,166.0,156.0,107.0,185.0,,193.0,Second Pair,57,1026.0666666667,2,5,39,1986-06-08,SVK,SVK,72,200,2004,3,6,71,,
2019-2020,Andrew Peeke,CBJ,D,180.0,7.0,,,201.0,3.0,125.0,135.0,176.0,211.0,75.0,102.0,,219.0,Third Pair,22,304.83333333333,1,1,27,1998-03-17,USA,USA,75,210,2016,2,4,34,,
2019-2020,Andy Greene,"NJD, NYI",D,198.0,59.0,,4.0,184.0,193.0,207.0,172.0,231.0,137.0,57.0,199.0,,80.0,Second Pair,63,1231.4166666667,2,5,42,1982-10-30,USA,USA,71,190,-,-,-,-,,
2019-2020,Anthony Bitetto,WPG,D,215.0,155.0,,144.0,198.0,173.0,151.0,226.0,20.0,216.0,204.0,10.0,,221.0,Third Pair,51,773.21666666667,0,2,34,1990-07-15,USA,USA,73,222,2010,6,18,168,,
2019-2020,Anton Stralman,FLA,D,128.0,175.0,,71.0,94.0,188.0,183.0,141.0,187.0,143.0,47.0,147.0,,117.0,Second Pair,69,1453.5166666667,5,6,38,1986-08-01,SWE,SWE,71,193,2005,7,22,216,,
2019-2020,Ben Chiarot,MTL,D,55.0,81.0,,70.0,77.0,70.0,99.0,71.0,81.0,114.0,221.0,38.0,,81.0,First Pair,69,1596.2166666667,9,7,34,1991-05-09,CAN,CAN,75,232,2009,4,29,120,,
2019-2020,Ben Hutton,LAK,D,93.0,133.0,91.0,28.0,65.0,139.0,65.0,142.0,151.0,171.0,102.0,176.0,,113.0,Second Pair,65,1186.9833333333,4,5,32,1993-04-20,CAN,CAN,75,201,2012,5,26,147,,
2019-2020,Brad Hunt,MIN,D,74.0,23.0,19.0,,97.0,15.0,14.0,10.0,30.0,67.0,88.0,225.0,,106.0,Third Pair,59,893.1,8,7,36,1988-08-24,CAN,CAN,69,177,-,-,-,-,,
2019-2020,Brady Skjei,"CAR, NYR",D,76.0,210.0,98.0,86.0,112.0,217.0,72.0,56.0,138.0,163.0,162.0,69.0,,70.0,Second Pair,67,1386.2833333333,8,3,31,1994-03-26,USA,USA,75,210,2012,1,28,28,,
2019-2020,Brandon Carlo,BOS,D,176.0,29.0,,63.0,158.0,10.0,141.0,185.0,47.0,195.0,132.0,71.0,,140.0,Second Pair,67,1371.9833333333,4,5,28,1996-11-26,USA,USA,78,218,2015,2,7,37,,
2019-2020,Brandon Montour,BUF,D,124.0,174.0,89.0,94.0,204.0,145.0,64.0,64.0,87.0,97.0,182.0,133.0,,77.0,Second Pair,54,1052.9166666667,5,6,31,1994-04-11,CAN,CAN,72,194,2014,2,25,55,,
2019-2020,Brayden McNabb,VGK,D,130.0,28.0,,39.0,13.0,76.0,203.0,175.0,122.0,200.0,189.0,21.0,,136.0,Second Pair,71,1421.0333333333,2,4,34,1991-01-21,CAN,CAN,76,215,2009,3,5,66,,
2019-2020,Braydon Coburn,TBL,D,112.0,125.0,,135.0,98.0,77.0,86.0,170.0,141.0,176.0,219.0,60.0,,201.0,Third Pair,40,562.16666666667,1,0,40,1985-02-27,CAN,CAN,77,224,2003,1,8,8,,
2019-2020,Brendan Guhle,ANA,D,88.0,226.0,,,210.0,229.0,121.0,17.0,94.0,215.0,159.0,188.0,,129.0,Third Pair,30,512.0,4,1,27,1997-07-29,CAN,CAN,74,197,2015,2,21,51,,
2019-2020,Brendan Smith,NYR,D,183.0,218.0,,121.0,232.0,208.0,147.0,93.0,54.0,125.0,140.0,28.0,,220.0,Fringe,62,688.3,3,4,36,1989-02-08,CAN,CAN,74,200,2007,1,27,27,,
2019-2020,Brenden Dillon,"SJS, WSH",D,148.0,49.0,,48.0,47.0,19.0,216.0,211.0,98.0,106.0,226.0,17.0,,194.0,Second Pair,69,1342.6,1,6,34,1990-11-13,CAN,CAN,76,224,-,-,-,-,,
2019-2020,Brent Burns,SJS,D,4.0,153.0,2.0,80.0,32.0,137.0,2.0,18.0,10.0,8.0,126.0,171.0,,3.0,First Pair,70,1777.3333333333,12,17,40,1985-03-09,CAN,CAN,77,230,2003,1,20,20,,
2019-2020,Brent Seabrook,CHI,D,143.0,200.0,88.0,156.0,127.0,230.0,78.0,72.0,139.0,194.0,149.0,85.0,,72.0,Second Pair,32,580.76666666667,3,0,40,1985-04-20,CAN,CAN,75,220,2003,1,14,14,,
2019-2020,Brett Kulak,MTL,D,47.0,41.0,,,12.0,12.0,38.0,158.0,88.0,181.0,111.0,98.0,,155.0,Third Pair,56,959.81666666667,0,4,31,1994-01-06,CAN,CAN,73,197,2012,4,14,105,,
2019-2020,Brett Pesce,CAR,D,34.0,38.0,,51.0,19.0,86.0,134.0,108.0,79.0,82.0,65.0,214.0,,82.0,Second Pair,61,1334.8,4,8,30,1994-11-15,USA,USA,75,206,2013,3,5,66,,
2019-2020,Brian Dumoulin,PIT,D,96.0,30.0,,3.0,8.0,26.0,179.0,179.0,134.0,131.0,91.0,93.0,,120.0,Second Pair,28,589.55,1,4,33,1991-09-06,USA,USA,76,207,2009,2,21,51,,
2019-2020,Cale Fleury,MTL,D,204.0,179.0,,,162.0,159.0,120.0,203.0,22.0,231.0,147.0,14.0,,227.0,Third Pair,41,588.41666666667,1,0,26,1998-11-19,CAN,CAN,73,204,2017,3,25,87,,
2019-2020,Cale Makar,COL,D,12.0,102.0,73.0,,90.0,74.0,40.0,4.0,8.0,3.0,46.0,198.0,,21.0,Second Pair,57,1197.6,12,22,26,1998-10-30,CAN,CAN,71,187,2017,1,4,4,,
2019-2020,Caleb Jones,EDM,D,106.0,154.0,,,183.0,150.0,188.0,31.0,194.0,117.0,18.0,156.0,,202.0,Third Pair,43,607.6,4,4,28,1997-06-06,USA,USA,73,194,2015,4,26,117,,
2019-2020,Calvin de Haan,CHI,D,71.0,89.0,,64.0,34.0,195.0,110.0,207.0,100.0,120.0,16.0,23.0,,90.0,Second Pair,29,577.41666666667,1,2,34,1991-05-09,CAN,CAN,73,195,2009,1,12,12,,
2019-2020,Cam Fowler,ANA,D,109.0,187.0,46.0,151.0,99.0,182.0,109.0,42.0,71.0,98.0,136.0,224.0,,57.0,Second Pair,59,1296.75,9,7,33,1991-12-05,CAN,USA,74,215,2010,1,12,12,,
2019-2020,Carl Gunnarsson,STL,D,149.0,35.0,,125.0,150.0,80.0,212.0,49.0,160.0,205.0,174.0,173.0,,164.0,Third Pair,36,567.93333333333,2,3,38,1986-11-09,SWE,SWE,74,198,2007,7,13,194,,
2019-2020,Carson Soucy,MIN,D,97.0,31.0,,104.0,227.0,29.0,171.0,14.0,158.0,111.0,54.0,101.0,,185.0,Third Pair,55,859.58333333333,7,6,30,1994-07-27,CAN,CAN,77,208,2013,5,16,137,,
2019-2020,Chad Ruhwedel,PIT,D,171.0,93.0,,,167.0,52.0,95.0,129.0,55.0,225.0,19.0,44.0,,218.0,Third Pair,41,605.53333333333,2,0,35,1990-05-07,USA,USA,71,191,-,-,-,-,,
2019-2020,Charlie McAvoy,BOS,D,36.0,11.0,64.0,110.0,43.0,13.0,170.0,70.0,129.0,30.0,61.0,75.0,,50.0,First Pair,67,1551.9333333333,5,15,27,1997-12-21,USA,USA,73,209,2016,1,14,14,,
2019-2020,Chris Tanev,VAN,D,218.0,71.0,,54.0,205.0,167.0,232.0,189.0,199.0,118.0,113.0,215.0,,114.0,Second Pair,69,1347.6666666667,2,9,35,1989-12-20,CAN,CAN,74,193,-,-,-,-,,
2019-2020,Cody Ceci,TOR,D,154.0,186.0,,73.0,114.0,196.0,182.0,165.0,137.0,141.0,101.0,94.0,,118.0,Second Pair,56,1150.3,1,3,31,1993-12-21,CAN,CAN,74,210,2012,1,15,15,,
2019-2020,Cody Goloubef,"DET, OTT",D,231.0,231.0,,,225.0,222.0,223.0,162.0,144.0,233.0,130.0,47.0,,232.0,Third Pair,26,394.88333333333,1,0,35,1989-11-30,CAN,CAN,73,190,2008,2,7,37,,
2019-2020,Colin Miller,BUF,D,90.0,76.0,50.0,170.0,71.0,24.0,30.0,166.0,27.0,35.0,98.0,51.0,,101.0,Third Pair,51,873.83333333333,1,6,32,1992-10-29,CAN,CAN,73,200,2012,5,30,151,,
2019-2020,Colton Parayko,STL,D,98.0,9.0,85.0,36.0,187.0,27.0,29.0,34.0,204.0,147.0,10.0,128.0,,30.0,First Pair,64,1470.9333333333,10,4,32,1993-05-12,CAN,CAN,78,228,2012,3,25,86,,
2019-2020,Connor Carrick,NJD,D,179.0,138.0,,,214.0,192.0,155.0,116.0,136.0,136.0,214.0,129.0,,162.0,Third Pair,29,417.88333333333,1,1,31,1994-04-13,USA,USA,70,198,2012,5,16,137,,
2019-2020,Connor Clifton,BOS,D,229.0,79.0,,,231.0,161.0,222.0,79.0,184.0,,12.0,8.0,,231.0,Third Pair,31,447.06666666667,2,0,30,1995-04-28,USA,USA,71,190,2013,5,12,133,,
2019-2020,Connor Murphy,CHI,D,77.0,109.0,,78.0,119.0,177.0,60.0,83.0,212.0,146.0,32.0,37.0,,66.0,Second Pair,58,1232.5333333333,5,8,32,1993-03-26,USA,USA,76,212,2011,1,20,20,,
2019-2020,Damon Severson,NJD,D,86.0,199.0,37.0,116.0,136.0,164.0,122.0,38.0,214.0,47.0,144.0,141.0,,68.0,First Pair,69,1584.4333333333,8,12,30,1994-08-07,CAN,CAN,74,205,2012,2,30,60,,
2019-2020,Dan Hamhuis,NSH,D,211.0,68.0,,56.0,161.0,28.0,221.0,227.0,118.0,154.0,173.0,127.0,,223.0,Third Pair,60,870.81666666667,0,6,42,1982-12-13,CAN,CAN,73,204,2001,1,12,12,,
2019-2020,Dante Fabbro,NSH,D,188.0,111.0,,,181.0,124.0,140.0,97.0,173.0,222.0,128.0,167.0,,159.0,Second Pair,64,1217.6166666667,5,3,27,1998-06-20,CAN,CAN,72,189,2016,1,17,17,,
2019-2020,Darnell Nurse,EDM,D,40.0,162.0,80.0,60.0,144.0,183.0,35.0,95.0,128.0,76.0,170.0,57.0,,26.0,First Pair,71,1665.2666666667,5,12,30,1995-02-04,CAN,CAN,76,221,2013,1,7,7,,
2019-2020,David Savard,CBJ,D,155.0,14.0,,10.0,147.0,62.0,126.0,173.0,188.0,161.0,112.0,74.0,,88.0,Second Pair,68,1406.6166666667,0,5,34,1990-10-22,CAN,CAN,73,235,2009,4,3,94,,
2019-2020,Dean Kukan,CBJ,D,174.0,10.0,,,143.0,5.0,144.0,221.0,53.0,85.0,190.0,164.0,,217.0,Third Pair,33,527.11666666667,1,3,32,1993-07-08,CHE,CHE,74,190,-,-,-,-,,
2019-2020,Dennis Cholowski,DET,D,217.0,213.0,70.0,,196.0,190.0,136.0,61.0,14.0,187.0,119.0,226.0,,141.0,Second Pair,36,691.96666666667,2,2,27,1998-02-15,CAN,CAN,74,210,2016,1,20,20,,
2019-2020,Dennis Gilbert,CHI,D,232.0,217.0,,,217.0,231.0,234.0,143.0,211.0,230.0,134.0,4.0,,214.0,Third Pair,21,329.81666666667,1,0,28,1996-10-30,USA,USA,74,216,2015,3,30,91,,
2019-2020,Derek Forbort,"CGY, LAK",D,219.0,108.0,,148.0,180.0,67.0,196.0,222.0,169.0,223.0,167.0,79.0,,178.0,Third Pair,20,356.25,0,0,33,1992-03-04,USA,USA,76,208,2010,1,15,15,,
2019-2020,Deryk Engelland,VGK,D,129.0,72.0,,41.0,40.0,130.0,150.0,199.0,50.0,186.0,142.0,32.0,,125.0,Third Pair,49,860.26666666667,1,2,43,1982-04-03,CAN,CAN,74,212,2000,6,27,194,,
2019-2020,Devon Toews,NYI,D,75.0,150.0,68.0,,72.0,72.0,68.0,63.0,101.0,68.0,70.0,204.0,,94.0,Second Pair,68,1394.8333333333,6,7,31,1994-02-21,CAN,CAN,73,191,2014,4,18,108,,
2019-2020,Dmitry Kulikov,WPG,D,209.0,159.0,,126.0,154.0,120.0,213.0,205.0,115.0,192.0,201.0,56.0,,192.0,Second Pair,51,1020.9833333333,2,3,34,1990-10-29,RUS,RUS,73,201,2009,1,14,14,,
2019-2020,Dmitry Orlov,WSH,D,108.0,157.0,63.0,1.0,68.0,131.0,168.0,146.0,121.0,56.0,74.0,103.0,,93.0,First Pair,69,1530.6333333333,4,15,33,1991-07-23,RUS,RUS,71,214,2009,2,25,55,,
2019-2020,Dougie Hamilton,CAR,D,1.0,43.0,7.0,132.0,2.0,20.0,1.0,1.0,60.0,18.0,209.0,110.0,,6.0,First Pair,47,1094.35,14,14,32,1993-06-17,CAN,CAN,78,230,2011,1,9,9,,
2019-2020,Drew Doughty,LAK,D,202.0,183.0,14.0,89.0,178.0,88.0,97.0,87.0,161.0,42.0,155.0,117.0,,31.0,First Pair,67,1730.1833333333,7,12,35,1989-12-08,CAN,CAN,73,210,2008,1,2,2,,
2019-2020,Duncan Keith,CHI,D,117.0,202.0,53.0,90.0,59.0,220.0,98.0,168.0,35.0,75.0,153.0,223.0,,41.0,First Pair,61,1487.5166666667,3,10,41,1983-07-16,CAN,CAN,73,192,2002,2,24,54,,
2019-2020,Dylan DeMelo,"OTT, WPG",D,91.0,129.0,,120.0,22.0,119.0,157.0,219.0,114.0,77.0,133.0,72.0,,135.0,Second Pair,59,1188.4333333333,0,6,32,1993-05-01,CAN,CAN,72,195,2011,6,28,179,,
2019-2020,Erik Brannstrom,OTT,D,186.0,178.0,,,137.0,187.0,90.0,,107.0,127.0,166.0,196.0,,206.0,Third Pair,31,460.11666666667,0,3,25,1999-09-02,SWE,SWE,70,185,2017,1,15,15,,
2019-2020,Erik Cernak,TBL,D,65.0,124.0,,98.0,121.0,60.0,62.0,86.0,190.0,191.0,160.0,15.0,,105.0,Second Pair,67,1269.65,5,2,28,1997-05-28,SVK,SVK,76,224,2015,2,13,43,,
2019-2020,Erik Gudbranson,"ANA, PIT",D,164.0,214.0,,38.0,160.0,194.0,135.0,136.0,203.0,213.0,206.0,31.0,,170.0,Second Pair,51,987.56666666667,4,3,33,1992-01-07,CAN,CAN,77,222,2010,1,3,3,,
2019-2020,Erik Gustafsson,"CGY, CHI",D,28.0,223.0,78.0,,31.0,221.0,61.0,20.0,28.0,21.0,108.0,134.0,,47.0,Second Pair,66,1345.1666666667,6,11,33,1992-03-14,SWE,SWE,72,197,2012,4,2,93,,
2019-2020,Erik Johnson,COL,D,79.0,60.0,104.0,67.0,101.0,97.0,82.0,111.0,86.0,139.0,123.0,99.0,,63.0,Second Pair,59,1241.75,3,6,37,1988-03-21,USA,USA,76,225,2006,1,1,1,,
2019-2020,Erik Karlsson,SJS,D,9.0,110.0,12.0,77.0,15.0,84.0,20.0,101.0,36.0,5.0,36.0,218.0,,11.0,First Pair,56,1373.2833333333,6,20,35,1990-05-31,SWE,SWE,72,190,2008,1,15,15,,
2019-2020,Esa Lindell,DAL,D,193.0,144.0,23.0,49.0,152.0,112.0,172.0,109.0,157.0,128.0,28.0,131.0,,67.0,First Pair,69,1615.2166666667,3,10,31,1994-05-23,FIN,FIN,75,220,2012,3,13,74,,
2019-2020,Ethan Bear,EDM,D,139.0,209.0,,106.0,70.0,202.0,192.0,133.0,73.0,165.0,122.0,193.0,,123.0,Second Pair,71,1559.7,5,7,28,1997-06-26,CAN,CAN,71,197,2015,5,3,124,,
2019-2020,Filip Hronek,DET,D,175.0,222.0,67.0,150.0,219.0,165.0,102.0,45.0,205.0,65.0,87.0,111.0,,73.0,First Pair,65,1553.2333333333,9,10,27,1997-11-02,CZE,CZE,72,190,2016,2,23,53,,
2019-2020,Greg Pateryn,MIN,D,203.0,6.0,,140.0,203.0,37.0,124.0,225.0,180.0,214.0,208.0,59.0,,168.0,Third Pair,20,309.41666666667,0,0,35,1990-06-20,USA,USA,75,212,2008,5,7,128,,
2019-2020,Hampus Lindholm,ANA,D,141.0,181.0,22.0,76.0,78.0,135.0,92.0,124.0,224.0,105.0,200.0,174.0,,62.0,First Pair,55,1268.7166666667,2,8,31,1994-01-20,SWE,SWE,76,215,2012,1,6,6,,
2019-2020,Haydn Fleury,CAR,D,44.0,82.0,,,103.0,106.0,54.0,118.0,39.0,99.0,15.0,105.0,,156.0,Third Pair,45,614.93333333333,4,6,29,1996-07-08,CAN,CAN,76,208,2014,1,7,7,,
2019-2020,Henri Jokiharju,BUF,D,122.0,168.0,,157.0,123.0,94.0,127.0,196.0,112.0,80.0,217.0,125.0,,163.0,Third Pair,69,1187.9666666667,4,6,26,1999-06-17,FIN,FIN,72,200,2017,1,29,29,,
2019-2020,Ian Cole,COL,D,80.0,15.0,,25.0,67.0,65.0,137.0,138.0,223.0,103.0,227.0,84.0,,78.0,Third Pair,65,1150.4,4,8,36,1989-02-21,USA,USA,73,225,2007,1,18,18,,
2019-2020,Ilya Lyubushkin,ARI,D,205.0,70.0,,,105.0,118.0,211.0,231.0,62.0,162.0,115.0,3.0,,225.0,Third Pair,51,723.76666666667,0,3,31,1994-04-06,RUS,RUS,74,200,-,-,-,-,,
2019-2020,Ivan Provorov,PHI,D,110.0,103.0,52.0,22.0,141.0,63.0,88.0,28.0,206.0,108.0,25.0,140.0,,33.0,First Pair,69,1714.15,13,13,28,1997-01-13,RUS,RUS,73,201,2015,1,7,7,,
2019-2020,Jaccob Slavin,CAR,D,24.0,16.0,79.0,5.0,5.0,44.0,75.0,84.0,110.0,59.0,9.0,211.0,,46.0,First Pair,68,1591.5833333333,6,15,31,1994-05-01,USA,USA,75,207,2012,4,29,120,,
2019-2020,Jack Johnson,PIT,D,216.0,120.0,,44.0,156.0,163.0,206.0,194.0,82.0,202.0,178.0,26.0,,165.0,Second Pair,67,1304.1333333333,3,4,38,1987-01-13,USA,USA,73,227,2005,1,3,3,,
2019-2020,Jacob Larsson,ANA,D,194.0,219.0,,154.0,164.0,218.0,176.0,216.0,99.0,190.0,145.0,180.0,,212.0,Third Pair,60,968.43333333333,2,4,28,1997-04-29,SWE,SWE,74,193,2015,1,27,27,,
2019-2020,Jacob Trouba,NYR,D,48.0,114.0,39.0,93.0,125.0,189.0,32.0,82.0,164.0,57.0,135.0,67.0,,25.0,First Pair,70,1579.5,7,8,31,1994-02-26,USA,USA,75,203,2012,1,9,9,,
2019-2020,Jake Gardiner,CAR,D,63.0,182.0,33.0,,10.0,123.0,118.0,128.0,40.0,38.0,191.0,172.0,,104.0,Third Pair,68,1132.8833333333,4,7,35,1990-07-04,USA,USA,74,203,2008,1,17,17,,
2019-2020,Jake McCabe,BUF,D,192.0,26.0,,17.0,194.0,33.0,191.0,130.0,218.0,178.0,150.0,70.0,,142.0,Second Pair,66,1222.9,3,5,31,1993-10-12,USA,USA,73,204,2012,2,14,44,,
2019-2020,Jake Muzzin,TOR,D,20.0,146.0,87.0,8.0,21.0,105.0,66.0,46.0,208.0,60.0,137.0,49.0,,37.0,Second Pair,53,1144.5333333333,6,7,36,1989-02-21,CAN,CAN,75,227,2007,5,20,141,,
2019-2020,Jakob Chychrun,ARI,D,73.0,95.0,40.0,131.0,91.0,126.0,21.0,26.0,130.0,116.0,96.0,123.0,,45.0,First Pair,63,1413.3833333333,12,7,27,1998-03-31,USA,USA,74,220,2016,1,16,16,,
2019-2020,Jamie Oleksiak,DAL,D,107.0,54.0,,169.0,63.0,22.0,154.0,96.0,175.0,175.0,196.0,12.0,,200.0,Third Pair,69,1090.8833333333,3,4,32,1992-12-21,CAN,CAN,79,257,2011,1,14,14,,
2019-2020,Jan Rutta,TBL,D,51.0,194.0,,171.0,35.0,95.0,116.0,127.0,192.0,119.0,185.0,182.0,,187.0,Third Pair,33,512.88333333333,1,3,34,1990-07-29,CZE,CZE,75,204,-,-,-,-,,
2019-2020,Jared Spurgeon,MIN,D,25.0,3.0,36.0,21.0,39.0,6.0,105.0,12.0,85.0,58.0,38.0,168.0,,28.0,First Pair,62,1399.5333333333,12,10,35,1989-11-29,CAN,CAN,69,166,2008,6,5,156,,
2019-2020,Jarred Tinordi,NSH,D,207.0,232.0,,,179.0,232.0,225.0,178.0,202.0,129.0,224.0,18.0,,211.0,Third Pair,28,465.18333333333,1,3,33,1992-02-20,USA,USA,78,229,2010,1,22,22,,
2019-2020,Jason Demers,ARI,D,189.0,151.0,99.0,57.0,126.0,138.0,201.0,197.0,89.0,145.0,43.0,108.0,,154.0,Second Pair,50,1024.7333333333,0,4,37,1988-06-09,CAN,CAN,73,195,2008,7,5,186,,
2019-2020,Jay Bouwmeester,STL,D,222.0,99.0,,69.0,222.0,73.0,219.0,202.0,197.0,185.0,197.0,186.0,,169.0,Second Pair,56,1208.0333333333,1,3,41,1983-09-27,CAN,CAN,76,206,2002,1,3,3,,
2019-2020,Jeff Petry,MTL,D,19.0,128.0,35.0,65.0,4.0,38.0,39.0,22.0,143.0,31.0,45.0,53.0,,29.0,First Pair,71,1678.8666666667,11,15,37,1987-12-09,USA,USA,75,209,2006,2,15,45,,
2019-2020,Jeremy Lauzon,BOS,D,208.0,51.0,,,189.0,35.0,185.0,126.0,63.0,232.0,,35.0,,215.0,Third Pair,19,293.03333333333,1,0,28,1997-04-28,CAN,CAN,73,204,2015,2,22,52,,
2019-2020,Joakim Ryan,LAK,D,145.0,48.0,,155.0,24.0,46.0,131.0,210.0,33.0,217.0,117.0,151.0,,181.0,Second Pair,35,670.01666666667,1,2,32,1993-06-17,USA,USA,71,185,2012,7,17,198,,
2019-2020,Joel Edmundson,CAR,D,82.0,117.0,,37.0,120.0,108.0,100.0,78.0,168.0,132.0,225.0,46.0,,99.0,Second Pair,68,1253.85,7,5,32,1993-06-28,CAN,CAN,77,221,2011,2,16,46,,
2019-2020,John Carlson,WSH,D,5.0,195.0,17.0,23.0,29.0,206.0,24.0,11.0,64.0,1.0,89.0,207.0,,2.0,First Pair,69,1699.6833333333,15,38,35,1990-01-10,USA,USA,75,215,2008,1,27,27,,
2019-2020,John Klingberg,DAL,D,37.0,161.0,3.0,167.0,36.0,89.0,34.0,51.0,19.0,15.0,33.0,220.0,,22.0,First Pair,58,1285.5666666667,6,16,32,1992-08-14,SWE,SWE,75,190,2010,5,11,131,,
2019-2020,John Marino,PIT,D,115.0,20.0,,103.0,215.0,21.0,200.0,60.0,145.0,40.0,42.0,138.0,,97.0,Second Pair,56,1133.5833333333,6,11,28,1997-05-21,USA,USA,73,181,2015,6,3,154,,
2019-2020,John Moore,BOS,D,89.0,52.0,,145.0,116.0,39.0,84.0,69.0,45.0,209.0,148.0,82.0,,144.0,Third Pair,24,397.03333333333,2,1,34,1990-11-19,USA,USA,75,207,2009,1,21,21,,
2019-2020,Johnny Boychuk,NYI,D,78.0,185.0,,91.0,142.0,211.0,31.0,154.0,84.0,100.0,77.0,39.0,,79.0,Third Pair,64,1106.2666666667,2,6,41,1984-01-19,CAN,CAN,74,227,2002,2,31,61,,
2019-2020,Jon Merrill,VGK,D,163.0,2.0,,117.0,30.0,1.0,198.0,152.0,29.0,207.0,230.0,113.0,,182.0,Second Pair,49,889.55,2,1,33,1992-02-03,USA,USA,75,204,2010,2,8,38,,
2019-2020,Jonas Brodin,MIN,D,162.0,1.0,,18.0,188.0,2.0,174.0,174.0,207.0,90.0,73.0,205.0,,87.0,Second Pair,69,1487.05,2,12,31,1993-07-12,SWE,SWE,74,196,2011,1,10,10,,
2019-2020,Jonas Siegenthaler,WSH,D,187.0,8.0,,139.0,110.0,32.0,227.0,215.0,106.0,148.0,195.0,116.0,,203.0,Third Pair,64,1006.5166666667,2,5,28,1997-05-06,CHE,CHE,74,218,2015,2,27,57,,
2019-2020,Jonathan Ericsson,DET,D,227.0,234.0,,153.0,224.0,228.0,195.0,204.0,186.0,226.0,139.0,55.0,,229.0,Third Pair,18,256.43333333333,0,0,41,1984-03-02,SWE,SWE,76,218,2002,9,31,291,,
2019-2020,Jordan Oesterle,ARI,D,135.0,121.0,83.0,165.0,100.0,197.0,133.0,90.0,41.0,101.0,20.0,161.0,,108.0,Third Pair,58,986.85,3,7,33,1992-06-25,USA,USA,72,187,-,-,-,-,,
2019-2020,Jordie Benn,VAN,D,104.0,141.0,,42.0,88.0,175.0,129.0,161.0,185.0,144.0,69.0,107.0,,132.0,Third Pair,44,716.6,1,4,37,1987-07-26,CAN,CAN,74,201,-,-,-,-,,
